Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17626.42,7.28,83.30,-0.36,83.30,13.4180,"160,807",50.9265,-75.4717,84.2200,81.5980,76.6145,83.5086,83.5702,83.2088,0.3615,0.6670,86.8801,81.5599,91.2000,-498094.1359,83.3133,83.3500,83.8238,1.2113,0.0000,0.0000,0.0000,4.20,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,83.60,-0.30,539,13.4180,59.61%,32.23%,27.37%,40.39%,0.00%,0.01%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.28,6.67,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3294.00,-,24.40,-2.40,24.40,160.0670,"6,393,157",58.4138,-29.1667,23.0550,23.6020,19.3345,23.5573,23.4027,23.2838,0.1189,-0.1646,24.9407,21.1693,545.1800,1835794.5809,23.6067,23.3423,23.1214,1.4180,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,25.00,-0.60,"2,759",160.0670,68.20%,13.21%,54.99%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1655.56,63.64,6.90,-1.43,6.90,3.4400,"491,753",50.9052,-40.0000,6.8550,6.9300,6.6315,6.8689,6.8631,6.8796,-0.0165,-0.0370,7.1414,6.5686,58.4200,-309014.0186,6.8733,6.8462,6.8371,1.3375,0.0000,0.0000,0.0000,0.36,-,-,-,-,-,-,-,-,-,-,-,7.00,-0.10,150,3.4400,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,63.64,43.75,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4415.71,26.59,68.30,0.74,68.30,11.4940,"168,505",52.3968,-55.1724,68.7000,66.6420,61.9245,67.8955,67.9868,67.8507,0.1361,0.4005,71.6672,65.7328,195.8600,-299635.6754,67.6600,67.6872,68.1629,1.2627,0.0000,0.0000,0.0000,1.46,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,67.80,0.50,440,11.4940,59.24%,17.91%,39.81%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,26.59,27.34,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1546.00,22.36,16.60,3.11,16.60,28.1300,"1,685,974",68.8506,-23.8095,15.8150,15.4180,14.2265,15.9537,15.8991,15.7325,0.1666,0.1251,16.4142,15.2158,118.9300,235896.5038,15.9489,15.8769,15.8300,1.4632,0.0000,0.0000,0.0000,0.30,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,16.10,0.50,813,28.1300,69.98%,12.60%,56.38%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,22.36,36.59,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,841.08,32.27,7.40,2.82,7.30,0.9270,"128,538",48.3750,-54.5455,7.3050,7.5020,6.4740,7.2304,7.2530,7.3595,-0.1065,-0.1070,7.8179,6.7921,47.8100,-128693.0100,7.2111,7.2051,7.2271,1.6445,0.0000,0.0000,0.0000,0.68,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.10,0.20,108,0.9270,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,32.27,31.32,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3229.68,-,30.60,0.33,30.60,3.3510,"109,641",46.7207,-66.6667,31.0200,30.9020,31.6175,30.7489,30.8079,30.8744,-0.0665,0.0318,32.2175,29.8225,57.8800,-85255.8285,30.6422,30.7090,30.9176,1.3015,0.0000,0.0000,0.0000,3.27,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,30.50,0.10,170,3.3510,70.68%,32.77%,37.91%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2437.89,40.37,33.60,2.75,33.60,71.3140,"2,138,563",59.7197,-60.5263,32.8050,30.6800,24.2625,33.0053,32.9324,32.1883,0.7441,0.9342,35.0922,30.5178,926.8600,-1608255.2475,32.9178,33.0692,33.0867,1.2264,0.0000,0.0000,0.0000,0.74,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,32.70,0.90,"1,242",71.3140,69.97%,13.44%,56.53%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,40.37,29.91,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1112.98,173.33,30.90,-0.96,30.90,14.2820,"459,079",60.4835,-27.5000,29.8800,27.5860,24.1105,30.2160,30.0264,29.1869,0.8394,0.8180,32.7983,26.9617,392.6200,64732.9479,30.3289,30.0115,29.9681,1.4220,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,31.20,-0.30,504,14.2820,72.25%,17.89%,54.36%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,173.33,31.20,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,660.00,132.00,6.60,0.00,6.60,26.8860,"4,033,006",64.0015,-35.2941,6.1700,4.9340,4.0220,6.5083,6.4136,5.8891,0.5245,0.5634,7.4384,4.9016,1303.8900,-612245.8815,6.5800,6.5885,6.4486,0.8025,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,6.60,0.00,507,26.8860,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,132.00,75.00,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,400.00,-,4000.00,2.63,4000.00,0.0400,10,53.4312,-38.5214,3934.6250,3943.7000,3718.3225,3928.9249,3914.7074,3925.7744,-11.0669,-47.4976,4288.4457,3580.8043,0.8300,-2.7914,3942.5444,3938.5641,3935.7524,0.0399,0.0000,0.0000,0.0000,0.03,-,-,-,-,-,-,-,-,-,-,-,3897.60,102.40,1,0.0400,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1839.98,16.02,37.80,0.00,37.80,5.6090,"148,195",59.1098,-67.8571,37.7050,35.0900,36.1060,37.8799,37.7599,36.8450,0.9149,1.0819,39.6129,35.7971,188.8500,-160845.2928,37.9867,37.9474,37.9157,1.1493,0.0000,0.0000,0.0000,2.65,4.992,-,4.235,-,-,-,-,-,-,-,-,37.80,0.00,173,5.6090,69.76%,10.04%,59.72%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,16.02,12.54,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2191.95,9.99,98.30,-2.29,98.30,39.2550,"396,630",40.1050,-82.9897,104.3350,102.1220,120.7700,101.4707,102.0834,103.0401,-0.9567,-0.0613,113.9522,94.7178,489.4800,-331626.4839,100.3844,101.2436,103.2957,1.0749,0.0000,0.0000,0.0000,0.31,1.616,-,1.134,-,-,-,-,-,-,-,-,100.60,-2.30,"1,986",39.2550,69.34%,9.06%,60.23%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,9.99,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,18427.07,25.00,16.00,-3.03,16.00,3.9400,"244,835",42.6625,-100.0000,16.7850,15.4320,15.3995,16.8656,16.8576,16.4509,0.4067,0.5804,18.1922,15.3778,5.9700,-413107.2976,16.9289,17.0397,16.9905,0.6094,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,16.50,-0.50,287,3.9400,84.89%,37.88%,46.98%,15.11%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,25.00,9.59,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1455.59,16.97,5.60,0.00,5.60,2.9410,"525,297",53.6562,-40.0000,5.5800,5.4720,4.7530,5.5975,5.5893,5.5462,0.0431,0.0452,5.7467,5.4133,66.9800,160261.5553,5.6067,5.5962,5.5848,1.6467,0.0000,0.0000,0.0000,1.79,15.328,-,13.723,-,-,-,-,-,-,-,-,5.60,0.00,144,2.9410,69.54%,3.72%,65.82%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.97,26.25,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1264.88,-,22.10,5.12,22.60,20.3320,"903,300",84.9703,-14.2857,19.1800,17.8980,14.9435,20.3694,20.0378,19.0680,0.9699,0.6982,21.6556,16.7044,162.0800,262790.2716,20.5133,20.2462,19.7486,1.3864,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,21.50,1.10,689,20.3320,63.75%,13.25%,50.50%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,537.50,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4872.10,170.45,37.20,-0.80,37.20,41.0400,"1,094,636",55.3009,-71.7949,36.8300,34.5520,26.7800,37.6782,37.5147,36.4040,1.1107,1.2742,40.6209,33.0391,316.5100,-887170.7799,37.8444,37.9115,37.6000,1.2814,0.0000,0.0000,0.0000,3.09,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,37.50,-0.30,938,41.0400,36.74%,10.37%,26.34%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,170.45,48.49,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1955.28,366.20,816.80,0.67,814.70,0.2700,332,57.6088,-40.9379,798.7900,779.5580,763.1405,810.8158,808.1250,795.9654,12.1596,11.9725,846.8753,750.7047,26.2600,346.7657,812.3711,812.8731,808.1124,0.8298,0.0000,0.0000,0.0000,0.12,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,809.30,5.40,50,0.2700,22.75%,5.83%,16.92%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,366.20,268.57,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1813.60,45.31,227.00,-0.13,226.70,1.9420,"8,559",48.7875,-93.5223,230.3700,223.2940,213.9500,228.4494,228.7427,227.6251,1.1176,2.2876,239.0794,221.6606,61.4100,-13649.9413,227.6978,228.5859,230.0086,0.9406,0.0000,0.0000,0.0000,1.41,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,227.00,-0.30,161,1.9420,59.85%,28.26%,31.59%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,45.31,35.92,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,596.78,-,33.40,1.52,33.40,1.9480,"58,413",51.1302,-65.3846,34.2350,31.9640,22.4920,33.6401,33.7011,33.2698,0.4313,0.7680,36.5739,31.8961,118.8800,24813.4150,33.5400,33.5718,33.9310,1.0706,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,32.90,0.50,145,1.9480,55.57%,7.69%,47.88%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3371.90,-,111.70,-0.18,111.70,33.4910,"298,734",43.6869,-93.0000,114.9650,112.9860,95.6695,113.1527,113.5549,114.0142,-0.4593,0.2078,120.1371,109.7929,327.3300,-474093.1337,112.6667,112.9769,114.0595,1.4780,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,111.90,-0.20,"1,309",33.4910,64.68%,16.07%,48.61%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,20.98,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1943.14,10.54,17.70,0.57,17.70,2.4300,"137,286",50.9879,-33.3333,17.5050,17.8420,15.7710,17.5875,17.5903,17.6488,-0.0585,-0.0800,17.9229,17.0871,70.7800,-132949.2899,17.5689,17.5692,17.5400,1.5905,0.0000,0.0000,0.0000,0.56,-,-,-,-,-,-,-,-,-,-,-,17.60,0.10,144,2.4300,69.35%,15.81%,53.47%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,10.54,11.07,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1602.94,43.53,281.10,0.75,281.10,4.9760,"17,652",47.3882,-84.0625,289.0550,280.4940,245.1785,282.5480,283.3749,283.6455,-0.2705,1.4182,308.1281,269.9819,231.7200,-34525.3875,281.0622,281.7667,285.4686,1.1571,0.0000,0.0000,0.0000,0.71,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,279.00,2.10,269,4.9760,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,43.53,47.02,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4248.99,25.28,216.20,-0.78,216.20,11.8080,"54,416",54.2458,-52.3490,216.8650,207.7600,197.3865,216.9504,216.6557,213.9872,2.6684,3.2769,222.9525,210.7775,237.5200,-81125.3621,216.9244,216.9910,217.2348,0.9119,0.0000,0.0000,0.0000,1.16,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,217.90,-1.70,459,11.8080,69.92%,23.91%,46.01%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,25.28,36.00,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2942.52,98.83,350.30,-1.55,350.30,24.0070,"68,594",38.5921,-95.1378,386.0200,364.4380,245.6325,368.1610,371.4146,374.7251,-3.3104,2.2770,423.5710,348.4690,571.5200,-7522.4513,364.9289,368.3603,376.6376,1.0296,0.0000,0.0000,0.0000,0.57,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,355.80,-5.50,893,24.0070,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,98.83,104.24,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1578.86,-,103.60,-0.67,103.60,5.0810,"48,927",48.7808,-77.2727,105.1750,104.6140,78.0160,104.0369,104.2239,104.2749,-0.0510,0.3358,111.8538,98.4962,262.7300,-126782.1497,103.4844,103.8103,104.8281,0.9810,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,104.30,-0.70,359,5.0810,65.18%,26.76%,38.42%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1324.32,-,3.30,0.00,3.30,2.6070,"786,724",57.8602,-33.3333,3.1250,3.2700,2.7545,3.2297,3.2090,3.1980,0.0110,-0.0294,3.3993,2.8507,49.3800,-786406.9884,3.2622,3.2244,3.1614,1.4628,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.30,0.00,143,2.6070,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,210.20,-,1051.00,-5.50,1051.00,0.0010,1,25.2951,-100.0000,1112.7500,1148.3000,1850.0150,1127.6022,1146.5916,1320.2182,-173.6266,-213.6311,1200.2925,1025.2075,0.0200,810.0613,1103.0000,1106.0000,1109.8095,0.2509,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1112.20,-61.20,1,0.0010,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1222.80,99.38,203.80,-1.88,203.80,2.5710,"12,545",50.7971,-68.1564,206.5100,194.6040,184.2130,206.4012,206.2839,203.4619,2.8220,3.8925,212.4041,200.6159,102.1300,-2078.5020,206.5533,206.5551,206.6329,1.0176,0.0000,0.0000,0.0000,0.49,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,207.70,-3.90,187,2.5710,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,99.38,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,426.89,-,12.70,2.44,12.60,0.7420,"59,391",56.0169,-26.6667,12.2500,12.2380,10.8690,12.3940,12.3640,12.2503,0.1137,0.1014,12.9997,11.5003,49.0800,819.6543,12.3933,12.3949,12.3652,1.3845,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,12.30,0.30,105,0.7420,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3388.88,14.94,24.40,-2.79,24.40,171.8320,"6,938,902",68.6845,-27.2727,22.1250,20.2180,18.2915,23.5566,23.1401,21.9055,1.2347,0.9012,25.3537,18.8963,637.7500,5781857.3069,23.9311,23.4179,22.6843,1.2016,0.0000,0.0000,0.0000,4.10,1.703,-,0.950,-,-,-,-,-,-,-,-,25.10,-0.70,"2,604",171.8320,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,14.94,20.92,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2056.95,20.96,43.70,-0.23,43.70,17.6990,"400,645",54.9839,-49.0566,43.3750,42.2720,35.5435,43.0700,43.0452,42.9085,0.1366,0.1464,46.1025,40.6475,347.8100,-498079.5761,42.9756,42.7821,43.0333,1.5961,0.0000,0.0000,0.0000,2.29,-,-,-,-,-,-,-,-,-,-,-,43.80,-0.10,528,17.6990,62.12%,9.91%,52.21%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,20.96,26.07,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2147.15,20.24,50.70,-0.20,50.70,35.5340,"695,684",67.1722,-14.2857,46.4550,45.3400,37.6555,47.3455,46.9335,46.1591,0.7744,0.2341,51.7578,41.1522,267.5400,57009.3181,47.3867,46.6154,46.3529,1.3960,0.0000,0.0000,0.0000,2.76,-,-,-,-,-,-,-,-,-,-,-,50.80,-0.10,"1,007",35.5340,66.39%,32.67%,33.72%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,20.24,11.60,423500000.00,A-EQ,42350000
