Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16970.46,6.64,80.2,5.25,80.2,134.49,1692077.0,79.8046,-12.9412,74.315,72.428,74.781,75.9095,75.4565,74.2242,1.2323,0.8174,77.7993,70.8307,27.3,188152.9596,76.1178,75.7538,75.0476,1.2124,4.36,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.64,6.24,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2349.0,-,17.4,4.19,17.4,77.683,4522773.0,65.6175,-20.6897,15.89,16.192,14.8695,16.4127,16.2796,16.0503,0.2293,0.045,17.0341,14.7459,391.47,-350340.3145,16.5,16.3192,16.0995,1.6275,0.01,4.414,0.100,2.581,-,-,-,0.016,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1679.56,58.18,7.0,9.37,7.0,6.759,971311.0,79.3485,0.0,5.74,5.844,7.5715,6.1243,6.0209,5.8662,0.1547,0.0003,6.5116,4.9684,32.15,1465595.8789,6.1733,6.05,5.8795,1.4337,0.36,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,58.18,40.00,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4124.78,24.43,63.8,2.41,63.8,40.925,640989.0,61.598,-20.7921,59.995,58.494,66.965,62.237,61.8052,60.3526,1.4525,1.1878,66.7135,53.2765,245.13,-245551.4077,62.7356,62.6821,61.4995,1.3359,1.57,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,24.43,24.72,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1369.05,19.58,14.7,4.26,14.7,5.1,351171.0,70.7075,-14.2857,13.595,13.49,14.268,14.112,13.9981,13.7115,0.2866,0.1713,14.7179,12.4721,52.27,-5192.2706,14.2333,14.1397,13.8752,1.464,0.34,1.282,0.005,0.926,-,0.265,0.147,0.399,0.045,0.057,-,-,0.72,16.43,19.58,29.38,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,794.99,28.64,6.9,9.52,6.9,1.824,264437.0,83.9889,0.0,5.29,5.292,6.9415,5.8024,5.6692,5.4256,0.2437,0.0659,6.2992,4.2808,15.22,298529.1964,5.8667,5.7179,5.4938,1.6675,0.72,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,28.64,27.79,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3271.89,-,31.0,-1.59,31.0,34.776,1115430.0,43.0619,-40.0,31.28,32.884,33.1555,31.1073,31.1671,31.6914,-0.5243,-0.6399,32.4652,30.0948,100.97,132591.812,31.0333,31.0038,31.1362,1.2592,3.23,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1596.24,26.30,22.0,3.29,22.0,22.185,1018377.0,60.6116,-25.0,21.02,20.992,24.199,21.1881,21.1394,21.0551,0.0843,0.017,22.0675,19.9725,198.65,-12568.9732,21.1333,21.1167,21.1186,1.284,1.14,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,26.30,18.68,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,889.66,15.65,24.6,2.49,24.7,1.928,78130.0,61.581,-46.875,24.07,22.778,24.224,24.1193,24.0755,23.7,0.3756,0.4563,25.5696,22.5704,80.98,-41040.0647,24.0267,24.1,24.1929,1.3958,2.43,-,-,-,-,-,-,-,-,-,-,-,1.54,19.81,15.65,120.50,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,400.0,74.00,4.0,8.11,4.0,5.081,1289555.0,76.3612,0.0,3.435,3.412,4.7135,3.6168,3.569,3.4769,0.092,0.0302,3.8036,3.0664,57.98,261311.3283,3.64,3.591,3.509,0.8005,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,74.00,42.05,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,328.5,-,0.0,0.0,3285.0,0.0,0.0,21.9688,-99.5169,3441.75,3504.7,4267.3475,3769.7558,3885.5324,4182.2838,-296.7514,-182.1445,4396.3007,2487.1993,0.04,-0.7553,3417.0,3424.6154,3434.2857,0.0137,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1450.57,12.33,29.8,2.41,29.8,13.258,442963.0,48.1702,-25.0,27.755,35.134,45.512,28.0205,28.0728,29.9321,-1.8592,-2.6193,29.6317,25.8783,184.09,-72983.3111,27.8644,27.691,27.6724,1.1465,3.36,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,12.33,9.66,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,3137.41,13.78,140.7,1.37,140.7,35.513,254260.0,60.3694,-13.7809,130.1,134.226,135.87,135.3025,134.1659,132.9959,1.17,-0.7755,142.0933,118.1067,242.82,100290.9269,136.68,134.5244,131.8833,1.09,0.36,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,13.78,13.78,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,A,19693.93,26.67,17.1,-2.84,17.1,40.779,2375256.0,62.6972,-23.3333,14.425,15.03,17.035,16.2278,15.8527,15.1133,0.7394,0.2635,18.3677,10.4823,18.25,973569.9844,16.7933,16.2974,15.2905,0.5991,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.66,20.85,26.67,38.82,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1195.66,12.73,4.6,9.52,4.6,2.348,510411.0,74.7476,0.0,3.87,4.016,5.1285,4.0383,3.9938,3.954,0.0398,-0.0393,4.2757,3.4643,18.44,328017.1499,4.0422,3.9885,3.9248,1.6343,2.17,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,12.73,19.69,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,845.12,-,15.1,0.67,15.1,4.376,288197.0,71.213,-40.625,13.825,13.6,12.2385,14.4533,14.2926,13.9233,0.3693,0.1904,15.078,12.572,127.16,-164018.4043,14.5911,14.4,14.0876,1.4622,-,0.214,-,0.212,-,-,-,-,-,-,-,-,-0.18,24.77,-,187.50,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,3274.26,109.55,25.0,3.73,25.0,18.13,737546.0,66.3406,-11.1111,23.395,23.338,24.296,23.9399,23.8083,23.5067,0.3015,0.1543,24.6739,22.1161,68.85,225534.8957,24.04,23.9385,23.6633,1.3841,4.60,2.529,-,1.706,0.007,0.066,0.002,0.108,0.003,0.007,-,-,0.22,28.03,109.55,26.20,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1908.96,354.48,795.4,1.53,795.4,2.73,3398.0,72.4995,-19.3939,731.235,726.04,781.9015,766.9317,758.4552,739.6715,18.7837,9.0081,802.0821,660.3879,14.76,1839.5741,776.7178,766.4859,747.9438,0.8169,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,2.21,13.47,354.48,210.59,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1755.2,42.16,220.0,3.88,219.4,2.867,13210.0,63.8656,-5.6738,212.195,207.838,215.849,212.913,212.5232,210.9714,1.5518,1.426,217.1109,207.2791,14.63,2490.3965,212.8733,212.7436,212.4071,0.9274,1.46,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,42.16,30.97,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,341.27,-,19.1,0.53,19.1,0.924,48035.0,55.4788,-42.8571,18.475,19.028,20.816,18.7317,18.6689,18.6789,-0.01,-0.1526,19.2773,17.6727,20.66,-15643.6168,18.7867,18.6603,18.5276,1.1794,-,0.767,-,0.528,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,2750.04,-,91.1,0.89,91.1,60.987,664872.0,55.2235,-56.4103,89.72,88.672,75.654,88.8521,88.9063,89.0627,-0.1564,-0.1111,94.5049,84.9351,573.97,-787915.9604,88.32,88.3128,89.0833,1.5505,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,-12.32,1.38,-,14.95,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1954.12,9.82,17.8,8.54,17.8,37.921,2118234.0,83.0482,-4.6512,14.62,14.418,14.5605,15.5442,15.2749,14.7787,0.4962,0.1383,16.6374,12.6026,59.31,479609.8605,15.6444,15.3154,14.9071,1.7467,0.56,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,9.82,10.31,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1383.97,37.52,242.7,0.91,242.7,8.039,33065.0,57.3773,-55.8065,239.12,231.718,219.126,238.7955,238.5608,237.0971,1.4636,1.6369,247.1582,231.0818,160.28,-33246.8686,238.6733,238.1577,238.379,1.1026,0.82,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,37.52,34.26,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3785.18,22.02,192.9,1.48,192.6,44.92,234289.0,66.4131,-17.5258,183.33,181.012,206.1355,187.3914,186.3125,183.6815,2.631,1.4998,192.6252,174.0348,140.73,-38901.0197,188.3733,187.5782,185.4086,0.8827,1.30,1.084,-,0.194,0.018,0.085,0.012,0.303,0.006,0.026,-,-,8.62,436.68,22.02,23.78,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,1858.92,63.81,221.3,-3.66,221.3,71.358,320985.0,63.6627,-29.6296,209.695,185.448,140.417,216.4463,214.0244,203.6959,10.3285,9.8701,229.2231,190.1669,715.19,167102.7642,218.4733,215.8731,212.9505,0.9748,0.90,1.074,-,0.894,-,-,-,-,0.007,0.024,-,-,3.6,83.11,63.81,67.96,84000000.00,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1095.76,-,71.9,1.13,71.9,3.367,46842.0,57.2078,-62.8931,70.895,62.956,66.31,71.2676,70.9761,68.4449,2.5312,3.0821,78.8373,62.9527,185.88,-51292.5994,71.12,71.6679,71.71,0.9233,-,0.952,-,0.208,-,0.059,-,0.125,-,-,-,-,-14.62,30.19,-,-,152400000.00,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,963.14,-,2.4,9.09,2.4,0.688,286562.0,74.695,0.0,1.81,1.914,2.7075,2.011,1.9625,1.8889,0.0735,0.0014,2.23,1.39,39.79,1447500.4737,2.0333,1.9782,1.8976,1.5448,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,-0.82,0.7,-,-,4013086000.00,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,451.3,-,2256.5,-4.75,2256.5,0.002,1.0,26.055,-100.0,2369.075,2456.63,2593.4,2446.9587,2474.4406,2660.785,-186.3444,-213.6835,2540.5332,2197.6168,0.01,-3.5278,2351.3,2356.7692,2363.7143,0.2093,0.02,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,2000000.00,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1019.4,81.10,169.9,0.24,169.9,5.408,31545.0,45.6282,-65.5,168.595,177.448,187.343,168.8418,169.0218,171.5619,-2.5401,-3.3404,171.1906,165.9994,29.5,-7710.0894,168.7089,168.6205,168.6376,1.0878,0.59,3.421,-,2.258,0.065,0.086,0.051,0.125,0.011,0.015,-,-,1.75,128.67,81.10,-,60000000.00,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,409.95,-,12.1,7.08,12.1,0.982,81505.0,75.6171,-8.3333,10.025,9.422,11.3135,11.1033,10.8705,10.1963,0.6742,0.4802,12.4752,7.5748,26.08,44209.5561,11.3711,11.2026,10.63,1.4657,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,-14.47,-18.9,-,-,338800000.00,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2486.11,10.36,17.9,2.87,17.9,19.164,1074702.0,55.2835,-17.6471,17.545,17.65,17.478,17.3995,17.4112,17.527,-0.1159,-0.1449,18.4706,16.6194,98.5,-4494.1884,17.3111,17.2923,17.4071,1.2014,5.59,1.703,-,0.950,-,-,-,-,-,-,-,-,1.68,24.57,10.36,12.99,1388886060.00,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1995.76,18.74,42.4,9.84,42.4,102.386,2479671.0,76.7204,0.0,35.585,30.588,27.7255,38.7233,37.973,35.0381,2.935,2.6684,44.407,26.763,606.79,838371.3947,39.1711,38.9513,37.6886,1.5035,2.36,-,-,-,-,-,-,-,-,-,-,-,2.06,29.63,18.74,19.97,470698580.00,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1723.64,20.48,40.7,5.17,40.7,16.057,396930.0,64.2295,-32.7869,37.105,33.36,32.227,39.0768,38.6593,36.6371,2.0222,2.0569,45.4654,28.7446,220.76,-47983.4398,39.1756,39.4423,38.7467,1.3609,2.46,-,-,-,-,-,-,-,-,-,-,-,1.89,23.79,20.48,13.38,423500000.00,42350000
ASIATICLAB,Asiatic Laboratories Limited,Pharmaceuticals & Chemicals,A,8359.47,55.16,68.3,-0.15,68.3,124.301,1818200.0,80.9059,-23.3831,57.77,53.044,48.595,64.2161,62.6731,58.1362,4.5369,3.2833,71.465,44.075,398.22,-1560156.487,65.7333,64.4026,61.3676,0.9923,1.46,-,-,-,-,-,-,-,-,-,-,-,2.09,54.08,55.16,13.26,1223934550.00,122393455
ATCSLGF,Asian Tiger Sandhani Life Growth Fund,Mutual Funds,A,463.4,-,0.0,0.0,7.5,0.0,0.0,75.3136,-13.3333,6.525,6.336,6.5045,6.8857,6.7912,6.5537,0.2376,0.1419,7.2786,5.7714,347.71,2587526.6542,6.9489,6.8628,6.7014,1.0627,-,-,-,-,-,-,-,-,-,-,-,-,-1.95,8.31,-,-,617860500.00,61786050
ATLASBANG,Atlas Bangladesh Limited,Engineering,Z,1792.18,-,54.6,1.69,54.1,1.111,20532.0,56.6029,-34.0426,52.81,53.072,56.0315,52.9406,52.8885,52.9322,-0.0437,-0.1785,54.3205,51.2995,3.79,-5260.938,52.92,52.7872,52.8038,0.9318,-,1.732,0.001,1.667,-,-,-,-,-,-,-,-,-1.23,121.0,-,-,331271080.00,33127108
AZIZPIPES,Aziz Pipes Limited,Engineering,Z,243.83,-,45.6,4.83,45.6,0.475,10505.0,68.7748,-13.1148,41.425,43.006,47.817,42.7248,42.434,42.2271,0.2069,-0.3345,44.0439,38.8061,29.2,247.8604,42.84,42.5064,41.9457,1.2914,-,0.259,-,0.182,-,-,-,-,-,0.214,-,-,-10.12,-47.37,-,-,53471250.00,5347125
BANGAS,Bangas Limited,Food & Allied,B,972.14,435.36,127.5,4.59,127.5,35.656,281586.0,61.8627,-30.6122,120.795,120.36,109.388,122.4288,122.0668,121.2799,0.7869,0.3622,125.4374,116.1526,309.89,-34196.6728,122.6444,122.1436,121.5071,1.0854,0.24,2.238,-,1.617,0.018,0.018,0.013,0.191,0.011,0.015,-,-,0.28,21.02,435.36,507.92,76246430.00,7624643
BANKASI1PB,Bank Asia 1st Perpetual Bond,Corporate Bond,N,588.63,-,0.0,0.0,8650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,680500.00,68050
BANKASIA,Bank Asia PLC.,Bank,A,26932.45,9.53,21.0,2.94,21.0,105.995,5092831.0,74.5901,-17.3913,19.845,19.022,17.9215,20.254,20.1417,19.7152,0.4265,0.3805,20.8428,18.8472,28.38,1275020.7671,20.3311,20.2667,20.0676,0.7448,4.76,-,-,-,-,0.630,0.104,-,0.005,0.090,0.006,-,2.14,27.28,9.53,5.93,12824975460.00,1282497546
BARKAPOWER,Baraka Power Limited,Fuel & Power,Z,2025.0,21.94,8.6,8.86,8.6,16.702,1957426.0,72.0903,0.0,7.695,7.308,9.159,7.9112,7.8423,7.6189,0.2234,0.1771,8.2984,7.0916,49.76,486955.7464,7.9311,7.8808,7.7995,1.4668,-,1.348,-,1.179,0.121,0.137,0.090,0.169,0.037,0.056,-,-,0.36,22.63,21.94,35.91,2354656610.00,235465661
BATASHOE,Bata Shoe Company (Bangladesh) Limited,Tannery Industries,A,11588.33,38.36,848.0,2.15,847.1,0.474,562.0,72.0535,-1.978,817.595,811.536,836.3185,826.4441,823.9244,818.5253,5.3991,2.4065,835.8254,799.3646,0.82,929.1179,827.8267,825.1949,821.0367,0.4067,1.69,1.466,-,0.350,0.077,0.091,0.041,0.459,0.049,0.123,-,-,0.0,0.0,38.36,66.74,136800000.00,13680000
BATBC,British American Tobacco Bangladesh Company Limited,Food & Allied,A,155898.0,8.49,288.7,4.91,288.7,84.279,292794.0,77.9024,-10.6452,266.715,256.51,274.709,272.4549,270.5887,264.8934,5.6953,4.2771,280.9501,252.4799,5.39,62414.3117,273.0178,271.5897,269.3314,1.0528,5.20,1.806,-,0.888,0.340,0.365,0.176,0.445,0.172,0.303,-,-,0.0,0.0,8.49,15.47,5400000000.00,540000000
BAYLEASING,Bay Leasing & Investment Limited,Financial Institutions,Z,732.62,-,5.2,8.33,5.2,5.39,1041369.0,84.3558,0.0,3.675,3.29,4.115,4.288,4.1327,3.7402,0.3924,0.236,4.8589,2.4911,52.52,1340070.7981,4.3956,4.2513,3.9624,2.0741,-,-,-,-,-,1.293,8.991,-,-,-,-,-,-31.16,-25.2,-,-,1408884430.00,140888443
BBS,Bangladesh Building Systems PLC.,Engineering,B,1629.3,-,10.0,7.53,10.0,11.72,1198650.0,71.9608,-6.6667,9.01,9.06,10.0025,9.231,9.165,9.0561,0.109,0.0154,9.5716,8.4484,40.89,227516.3276,9.2467,9.1679,9.0852,1.6674,-,2.624,0.324,2.056,-,0.101,-,0.207,-,-,-,-,-0.59,10.74,-,-,1629297320.00,162929732
BBSCABLES,BBS Cables PLC.,Engineering,B,3366.19,-,15.9,6.71,15.9,15.418,996383.0,67.037,-4.1667,14.675,14.822,15.702,14.8426,14.7809,14.7328,0.0481,-0.0649,15.5549,13.7951,37.44,273574.202,14.8044,14.7192,14.6971,1.5074,-,2.519,0.074,1.725,-,-,-,0.151,-,-,-,-,-4.05,28.01,-,-,2117097670.00,211709767
BDAUTOCA,Bangladesh Autocars Limited,Engineering,B,566.28,690.56,130.9,5.31,130.9,11.204,86015.0,61.2661,-15.0,126.27,125.27,112.065,126.0632,125.9597,125.432,0.5276,0.5485,132.0833,120.4567,298.12,-15139.3375,125.84,125.6667,126.0548,1.1063,0.15,1.833,0.022,1.744,-,0.020,0.013,0.043,0.023,0.035,-,-,0.18,7.45,690.56,1243.00,43260130.00,4326013
BDCOM,BDCOM Online Limited,IT Sector,A,1674.15,30.35,26.6,1.92,26.6,20.998,792016.0,57.6368,-37.5,25.745,25.752,25.048,25.9081,25.8784,25.8212,0.0573,0.019,26.9718,24.5182,257.76,172450.4511,25.82,25.8526,25.8571,1.7429,1.88,2.192,-,2.155,0.133,0.099,0.065,0.536,0.040,0.056,-,-,0.86,15.58,30.35,29.00,629378650.00,62937865
BDFINANCE,Bangladesh Finance PLC,Financial Institutions,Z,2654.13,-,14.1,4.44,14.1,5.156,367132.0,64.618,-20.6897,12.88,13.18,11.4565,13.1696,13.0795,13.0422,0.0373,-0.143,13.9533,11.8067,30.16,68754.4777,13.2289,13.0462,12.9062,1.7074,-,-,-,-,-,1.819,18.372,-,-,-,-,-,-41.61,-30.05,-,17.76,1882362670.00,188236267
BDLAMPS,Bangladesh Lamps PLC.,Engineering,A,1504.43,-,144.0,1.85,142.9,2.492,17448.0,58.9932,-62.4309,140.245,135.174,134.463,140.3294,140.0909,138.6785,1.4124,1.5534,145.0697,135.4203,41.76,-13312.894,140.4333,140.3141,140.121,1.4154,0.70,0.921,-,0.488,-,0.046,-,0.213,-,-,-,-,-6.22,39.93,-,-,105278770.00,10527877
BDSERVICE,Bangladesh Services Limited,Travel & Leisure,Z,508.5,-,0.0,0.0,5.2,0.0,0.0,,,,,,,,,,,,,,,,,,,-,0.346,0.018,0.339,-,-,-,0.569,-,-,-,-,-8.94,219.74,-,-,977889130.00,97788913
BDTHAI,Bangladesh Thai Aluminium Limited,Engineering,B,1494.97,-,11.7,2.63,11.7,20.926,1793285.0,62.6756,-12.5,10.97,11.154,11.9115,11.1855,11.1193,11.0101,0.1092,0.0153,11.5615,10.3785,178.77,63317.2504,11.2378,11.1397,11.0314,1.6279,-,2.274,0.238,1.417,-,-,-,-,-,-,-,-,-2.01,28.6,-,-,1277752500.00,127775250
BDTHAIFOOD,BD Thai Food & Beverage Limited,Food & Allied,B,1304.0,-,16.0,3.9,16.0,66.003,4122414.0,68.2713,-13.1579,14.18,14.144,13.675,14.9989,14.7788,14.2443,0.5345,0.3026,15.9494,12.4106,954.6,856769.3075,15.2333,14.9372,14.5205,1.5103,-,1.502,-,1.039,0.038,0.040,0.003,0.265,0.001,0.001,-,-,-1.64,12.41,-,-,815000000.00,81500000
BDWELDING,Bangladesh Welding Electrodes Limited,Fuel & Power,Z,788.96,-,18.2,1.68,18.2,5.177,288171.0,60.3148,-23.4043,17.475,15.398,10.999,17.5923,17.478,16.8136,0.6644,0.7262,18.6957,16.2543,141.58,-11380.9559,17.66,17.4936,17.4414,1.3171,-,1.557,-,1.207,6.501,7.509,2.015,0.193,0.075,0.162,-,-,-0.08,11.61,-,-,433493050.00,43349305
BEACHHATCH,Beach Hatchery Limited,Food & Allied,Z,1357.95,15.52,32.8,4.13,32.8,12.792,389482.0,45.886,-25.0,30.775,39.812,48.162,31.1067,31.225,33.4784,-2.2534,-3.054,32.6678,28.8822,224.61,-166589.1105,30.96,30.8167,30.7752,1.1031,3.05,5.789,-,5.616,0.494,0.534,0.383,0.567,0.138,0.163,-,-,2.03,12.49,15.52,5.16,414010210.00,41401021
