Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16737.69,6.89,79.10,0.00,79.10,9.0230,"113,895",31.5351,-95.6522,81.0150,82.5560,77.1390,79.6587,79.9699,80.9926,-1.0227,-0.8205,84.2296,77.8004,21.1500,-282187.6525,79.3089,79.5000,80.2129,1.2005,0.0000,0.0000,0.0000,4.42,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,79.10,0.00,362,9.0230,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,6.89,6.31,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3402.00,-,25.20,-4.55,25.20,100.6080,"3,928,586",53.7200,-40.0000,24.8550,23.9100,20.2790,25.1199,25.0070,24.6177,0.3893,0.3247,26.1856,23.5244,782.9800,303714.8081,25.2156,25.0654,24.8952,1.4162,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,26.40,-1.20,"2,019",100.6080,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1463.61,56.36,6.10,-1.61,6.10,1.0430,"168,573",36.5429,-83.3333,6.5150,6.7580,6.5085,6.2137,6.2796,6.4901,-0.2104,-0.1646,7.2117,5.8183,50.6100,-405525.1893,6.1178,6.1795,6.3462,1.3420,0.0000,0.0000,0.0000,0.41,-,-,-,-,-,-,-,-,-,-,-,6.20,-0.10,107,1.0430,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,56.36,38.75,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3995.47,24.20,61.80,0.16,61.80,2.8450,"45,812",37.2785,-70.6667,63.9100,66.6660,61.6545,62.1536,62.5604,64.0960,-1.5356,-1.3650,68.3348,59.4852,51.6300,-79511.5482,61.6689,61.9013,62.8105,1.2543,0.0000,0.0000,0.0000,1.62,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,61.70,0.10,191,2.8450,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,24.20,24.88,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1322.48,20.42,14.20,-3.40,14.20,2.3290,"163,042",33.4161,-91.3043,15.1850,15.5740,14.2495,14.5497,14.6779,15.0789,-0.4010,-0.3080,16.7722,13.5978,94.4000,-254961.9079,14.3733,14.4564,14.7857,1.4788,0.0000,0.0000,0.0000,0.35,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,14.70,-0.50,158,2.3290,69.98%,12.79%,56.19%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,20.42,33.41,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,783.47,31.36,6.70,-1.45,6.80,0.4270,"62,742",42.0444,-75.0000,6.9650,7.2900,6.4990,6.8195,6.8477,6.9873,-0.1396,-0.1432,7.4158,6.5142,25.2300,-105613.3222,6.7711,6.7808,6.8648,1.6330,0.0000,0.0000,0.0000,0.74,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,6.90,-0.10,62,0.4270,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,31.36,30.44,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2934.15,-,27.80,-1.42,27.80,2.0170,"72,142",30.2918,-96.2963,28.9700,30.1720,30.9145,28.2407,28.4094,29.0940,-0.6846,-0.6364,30.9701,26.9699,28.2400,-134676.9780,28.0978,28.1449,28.4838,1.3048,0.0000,0.0000,0.0000,3.60,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,28.20,-0.40,210,2.0170,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2205.71,36.79,30.40,2.01,30.40,26.7850,"887,657",48.4464,-55.1020,30.6050,31.4520,24.9235,29.7070,29.8972,30.5983,-0.7012,-0.6135,33.3407,27.8693,304.3300,-279181.0194,29.3644,29.4641,29.9914,1.2436,0.0000,0.0000,0.0000,0.82,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,29.80,0.60,705,26.7850,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,36.79,27.26,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1076.96,166.67,29.90,-0.33,29.90,3.8610,"128,323",49.4472,-69.2308,30.5850,29.6860,24.5230,29.6894,29.8237,29.9975,-0.1738,0.0395,33.1209,28.0491,252.8100,-146697.0667,29.3822,29.5077,30.0329,1.4543,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,30.00,-0.10,269,3.8610,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,166.67,30.00,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,560.00,114.00,5.60,-1.75,5.60,14.4060,"2,535,783",48.7212,-52.9412,5.7650,5.6680,4.2045,5.4419,5.5004,5.6687,-0.1682,-0.1188,6.8278,4.7022,544.2200,1584775.9239,5.3356,5.3526,5.5219,0.8557,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,5.70,-0.10,411,14.4060,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,114.00,64.77,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,410.00,-,0.00,0.00,4100.00,0.0000,0,59.1337,0.0000,3975.7000,3937.4900,3690.4225,4012.7749,3995.2190,3966.6359,28.5832,3.4799,4103.7137,3847.6863,2.9500,-0.0048,4020.0000,4005.7692,3988.0905,0.0343,0.0000,0.0000,0.0000,0.02,-,-,-,-,-,-,-,-,-,-,-,4100.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1679.35,15.17,34.50,-3.63,34.50,5.1750,"146,785",40.0545,-80.3922,36.1750,36.3240,34.6395,35.0232,35.2634,35.9105,-0.6471,-0.4241,39.1851,33.1649,104.4900,-87146.0534,34.6244,34.8231,35.4986,1.1636,0.0000,0.0000,0.0000,2.90,4.992,-,4.235,-,-,-,-,-,-,-,-,35.80,-1.30,304,5.1750,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,15.17,11.88,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,1877.54,8.51,84.20,-1.75,84.20,9.9050,"116,710",27.2541,-97.9310,91.1350,98.5460,115.9755,86.5594,87.6675,92.0257,-4.3582,-3.9757,102.2281,80.0419,176.9800,-185574.9428,85.2911,85.9038,88.3600,1.0070,0.0000,0.0000,0.0000,0.36,1.616,-,1.134,-,-,-,-,-,-,-,-,85.70,-1.50,668,9.9050,69.34%,9.08%,60.21%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,8.51,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,19578.76,25.45,17.00,1.19,17.00,0.1150,"6,754",51.4817,-71.4286,16.8400,16.5140,15.4685,17.1088,17.0872,16.8856,0.2016,0.2491,18.2533,15.4267,2.8800,30370.2543,17.1489,17.2359,17.0800,0.5942,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,16.80,0.20,27,0.1150,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,25.45,9.77,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1429.60,16.97,5.60,-1.79,5.50,2.1800,"391,480",45.4814,-90.9091,5.6200,5.5720,4.8240,5.5582,5.5724,5.5890,-0.0166,0.0068,5.9483,5.2917,90.1800,-775248.5014,5.5289,5.5474,5.6019,1.6326,0.0000,0.0000,0.0000,1.82,15.328,-,13.723,-,-,-,-,-,-,-,-,5.60,-0.10,101,2.1800,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.97,26.25,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1337.64,-,23.90,-0.42,23.90,4.7140,"197,583",58.1337,-67.7419,24.0350,20.8400,16.0650,24.1467,24.0613,23.1149,0.9464,1.2044,25.5391,22.5309,211.1900,-76581.9586,24.2422,24.2628,24.2343,1.3602,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,24.00,-0.10,198,4.7140,63.75%,15.35%,48.40%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,600.00,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4623.26,161.82,35.30,-0.84,35.30,22.7240,"636,699",44.2916,-68.5393,36.9950,36.3500,28.1510,35.4603,35.7669,36.3749,-0.6080,-0.2209,40.7783,33.2117,250.7500,-860606.9550,34.9044,35.2936,36.1776,1.3023,0.0000,0.0000,0.0000,3.26,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,35.60,-0.30,684,22.7240,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,161.82,46.03,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1790.40,338.69,746.00,-0.33,746.00,1.1370,"1,521",33.3446,-94.2249,775.3750,782.1220,760.7745,756.6932,761.0772,773.5373,-12.4601,-8.6963,817.5649,733.1851,8.7500,-2151.3739,751.6111,755.0641,764.4990,0.8208,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,748.50,-2.50,123,1.1370,22.75%,5.62%,17.13%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,338.69,248.40,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1776.80,44.75,221.90,-0.94,222.10,0.2830,"1,275",44.3920,-81.3433,226.9350,227.3340,214.7030,222.8479,223.6062,225.6438,-2.0377,-1.3314,238.0409,215.8291,21.2400,-4388.6366,221.4222,222.1231,224.5633,0.9269,0.0000,0.0000,0.0000,1.44,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,224.20,-2.10,23,0.2830,59.85%,28.88%,30.97%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,44.75,35.47,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,516.38,-,29.80,-0.34,28.90,3.1640,"109,439",29.5008,-90.9091,32.6800,33.3640,23.7985,30.2796,30.7987,32.0457,-1.2470,-0.6939,37.5736,27.7864,97.2300,-43446.7391,29.6689,30.2103,31.4205,1.0772,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,29.00,-0.10,209,3.1640,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3260.20,-,108.00,3.75,108.00,49.2180,"456,702",47.5323,-67.2131,109.1750,112.9900,100.0010,105.9147,106.5690,108.9761,-2.4071,-2.1030,118.3855,99.9645,256.5300,-310893.7483,104.7600,105.2000,107.2414,1.4826,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,104.10,3.90,"1,947",49.2180,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,19.52,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1866.29,10.36,17.00,-1.73,17.00,5.3300,"312,234",38.0130,-85.2941,18.0400,17.9400,16.1135,17.3403,17.4562,17.7204,-0.2642,-0.1341,19.7780,16.3020,148.3400,-512261.4923,17.1444,17.2385,17.6410,1.5879,0.0000,0.0000,0.0000,0.59,-,-,-,-,-,-,-,-,-,-,-,17.30,-0.30,212,5.3300,69.35%,13.38%,55.90%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,10.36,10.88,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1552.19,42.93,272.20,-1.09,272.20,3.5130,"12,830",40.0485,-91.9598,283.8400,284.1780,251.8940,275.6378,277.0952,280.8393,-3.7440,-2.3053,305.1204,262.5596,192.2700,-28922.7443,273.4733,274.6538,279.1938,1.1334,0.0000,0.0000,0.0000,0.73,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,275.20,-3.00,250,3.5130,46.61%,7.81%,38.80%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,42.93,46.38,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4089.80,24.32,208.10,-0.72,208.10,8.0050,"38,426",40.0395,-69.4268,213.0550,213.1700,195.4540,209.5114,210.3013,212.1161,-1.8148,-0.9343,221.0356,205.0744,68.5000,-46538.6095,208.4889,209.2846,211.1510,0.9018,0.0000,0.0000,0.0000,1.20,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,209.60,-1.50,473,8.0050,69.92%,23.35%,46.57%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,24.32,34.63,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2490.60,89.61,296.50,-8.09,296.50,26.6960,"87,921",30.0699,-97.3077,342.8150,365.7660,266.4465,330.2085,334.0293,345.5703,-11.5411,-8.5815,372.2473,313.3827,172.0100,-44193.1809,328.6844,331.5385,337.4600,1.0008,0.0000,0.0000,0.0000,0.67,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,322.60,-26.10,"1,567",26.6960,49.29%,6.59%,42.45%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,89.61,94.51,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1581.91,-,103.80,0.19,103.80,3.9310,"37,864",49.2978,-68.7117,104.8000,104.3920,82.2370,103.1972,103.4177,104.0779,-0.6602,-0.4868,111.8603,97.7397,193.1300,-39397.1659,102.5644,102.6487,103.8167,0.9671,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,103.60,0.20,238,3.9310,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1203.93,-,3.10,0.00,3.00,0.2330,"77,560",30.7966,-100.0000,3.2050,3.1920,2.8265,3.0599,3.0879,3.1564,-0.0685,-0.0393,3.5260,2.8840,43.0700,-541753.3763,3.0244,3.0487,3.1233,1.4539,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.00,0.00,47,0.2330,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,211.40,-,0.00,0.00,1057.00,0.0000,0,30.3760,-88.3562,1088.3000,1114.8400,1731.8000,1077.6321,1090.0480,1207.0319,-116.9838,-144.7686,1202.1394,974.4606,0.0800,163.2502,1059.6889,1067.3974,1078.5095,0.2557,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1057.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1228.80,97.89,206.90,0.10,204.80,1.5190,"7,417",46.3527,-91.2387,210.4300,207.4660,185.0530,207.1613,208.0444,208.3607,-0.3163,1.4743,228.1383,192.7217,129.1300,-16528.7013,205.2156,207.6500,210.0433,0.9999,0.0000,0.0000,0.0000,0.49,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,204.60,0.20,98,1.5190,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,97.89,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,409.95,-,12.00,1.68,12.10,0.4320,"35,691",46.8312,-58.3333,12.4800,12.2620,11.0070,12.1322,12.1878,12.3075,-0.1196,-0.0537,13.5052,11.4548,37.7800,-16906.9628,12.0378,12.0705,12.2695,1.3939,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,11.90,0.20,112,0.4320,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3208.33,14.35,23.10,-4.15,23.10,104.3270,"4,410,077",52.9844,-38.2353,22.9750,22.1060,18.7250,22.9084,22.8804,22.7127,0.1677,0.1852,24.5322,21.4178,596.3700,-881007.9904,22.8200,22.7244,22.8014,1.2190,0.0000,0.0000,0.0000,4.33,1.703,-,0.950,-,-,-,-,-,-,-,-,24.10,-1.00,"1,854",104.3270,64.13%,43.87%,20.26%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,14.35,20.08,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2033.42,20.62,43.20,0.23,43.20,18.8210,"432,459",49.9409,-62.6506,43.7400,43.4580,37.1955,42.6559,42.8261,43.2079,-0.3818,-0.1879,47.1671,40.3129,316.4000,-238409.4014,42.2133,42.4192,43.1205,1.6247,0.0000,0.0000,0.0000,2.31,-,-,-,-,-,-,-,-,-,-,-,43.10,0.10,620,18.8210,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,20.62,25.65,470698580.00,A-EQ,47069858
