Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,927.75,-,3.2,3.23,3.2,25.605,7643045.0,58.4793,-40.0,3.045,2.984,2.916,3.0529,3.0485,3.0335,0.015,0.0124,3.1823,2.9077,113.13,-1579565.768,3.0444,3.0397,3.039,1.2466,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,378.0,-,19.0,-2.07,18.9,7.991,419946.0,49.0435,-94.1176,19.25,18.68,20.106,19.0917,19.0949,18.9953,0.0996,0.1535,20.2309,18.2691,835.96,-656853.9494,19.0578,19.0936,19.2019,0.9474,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,9.85,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1469.08,6.46,15.8,-0.63,15.8,0.962,60733.0,41.018,-100.0,16.26,16.46,18.0565,16.024,16.0836,16.2595,-0.1759,-0.1276,16.9166,15.6034,57.8,-275247.2432,15.9533,16.0051,16.1586,1.3434,6.33,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.46,15.49,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,770.02,-,11.9,0.85,11.9,0.541,45468.0,37.3166,-93.3333,12.77,12.864,12.385,12.2687,12.397,12.6873,-0.2903,-0.145,13.8225,11.7175,35.62,-193209.1964,12.1356,12.2654,12.5462,1.5378,0.84,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,836.82,-,3.5,6.06,3.5,45.724,12856327.0,61.7248,-16.6667,3.245,3.17,3.0475,3.2307,3.2264,3.2224,0.004,-0.0035,3.5084,2.9816,352.04,-1332613.6791,3.2133,3.2,3.2105,1.2201,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,Z,4030.63,-,4.5,0.0,4.5,1.408,314385.0,24.6777,-93.75,5.33,5.944,5.4395,4.7812,4.9091,5.3024,-0.3933,-0.2975,6.5,4.16,52.17,-1286466.2003,4.62,4.7449,5.0371,1.7885,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-43.42,-36.24,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5996.48,-,0.0,0.0,1050.0,0.0,0.0,70.3099,0.0,1050.0,1017.5,0.0,1036.9729,1027.9014,990.6934,37.2081,34.796,1122.3546,977.6454,28.21,-66.1406,1050.0,1050.0,1050.0,0.0354,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1875.5,88.57,18.6,0.0,18.6,1.196,64092.0,61.2336,-36.3636,18.275,17.932,18.2,18.4683,18.4157,18.2275,0.1883,0.1614,18.7468,17.8032,16.47,-30304.6412,18.52,18.4628,18.3757,1.1729,5.38,2.961,-,1.970,-,-,-,-,-,-,-,-,0.21,33.63,88.57,199.29,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,16898.85,-,192.4,1.53,192.4,6.217,32296.0,40.9594,-75.5459,199.44,204.874,193.865,192.8102,194.1339,198.3725,-4.2386,-3.3262,215.3986,183.4814,23.72,-70609.4265,190.64,192.0231,195.649,1.1049,1.30,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,-,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6591.38,17.85,140.0,-0.43,139.5,3.565,25498.0,46.4412,-94.9153,141.81,141.402,137.666,140.7626,140.9912,141.0914,-0.1002,0.3548,148.0931,135.5269,25.41,-38410.5455,140.4044,140.7321,141.6095,1.234,1.79,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,17.85,12.72,472500000.00,47250000
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16039.41,6.65,75.8,-0.66,75.8,10.042,132410.0,48.006,-61.5385,75.855,76.848,76.324,76.0449,76.0091,76.051,-0.0419,-0.1401,76.8097,74.9003,26.49,-240498.8553,76.1156,76.0295,75.9533,1.1878,4.62,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.65,6.09,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3132.0,-,23.2,-0.85,23.2,85.82,3680976.0,49.9916,-70.8333,24.6,21.136,17.199,23.577,23.6715,23.261,0.4104,0.8112,27.6067,21.5933,1415.49,-3637719.0163,23.4444,23.4538,23.9333,1.4372,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1559.59,58.18,6.5,1.56,6.5,0.431,66510.0,42.3878,-80.0,6.67,6.844,7.184,6.5732,6.602,6.6939,-0.0918,-0.0718,6.9383,6.4017,28.21,-339347.4025,6.5533,6.5667,6.6119,1.3613,0.38,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,58.18,40.00,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3807.98,23.14,58.9,-0.17,58.9,11.864,201795.0,45.428,-78.5714,60.135,59.874,65.0515,59.6699,59.7367,59.8133,-0.0766,0.034,62.3924,57.8776,167.06,-466207.9054,59.7511,59.7372,59.8276,1.2533,1.70,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,2.55,32.82,23.14,23.79,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1247.98,18.75,13.4,-0.74,13.4,0.829,61784.0,40.3343,-88.8889,13.74,13.82,14.292,13.579,13.6171,13.7297,-0.1126,-0.0819,14.1914,13.2886,60.99,-242047.9363,13.5511,13.5603,13.6433,1.4819,0.37,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,0.72,16.43,18.75,30.68,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,783.47,31.36,6.8,-1.45,6.8,0.811,120126.0,47.3951,-66.6667,6.8,7.024,6.633,6.8742,6.8682,6.8853,-0.0171,-0.0383,7.1728,6.4272,32.9,-52123.5535,6.9111,6.8679,6.811,1.6782,0.74,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,31.36,30.44,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2818.05,-,26.7,0.38,26.7,4.155,156273.0,34.3677,-87.5,27.63,28.274,33.18,27.0909,27.2324,27.7248,-0.4924,-0.4133,28.7276,26.5324,37.44,-94379.0413,26.9467,27.091,27.3824,1.3122,3.75,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1929.99,32.72,26.6,0.38,26.6,70.379,2627363.0,71.3887,-22.8571,24.34,22.356,23.281,25.5513,25.2432,24.0754,1.1679,1.0409,27.9032,20.7768,815.05,445333.5866,25.7267,25.5577,25.1305,1.2201,0.94,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,0.81,16.95,32.72,24.24,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,832.03,15.71,23.3,-4.55,23.1,2.654,114446.0,54.4023,-46.6667,22.53,22.072,23.8015,22.8759,22.7802,22.4833,0.2968,0.2264,24.2425,20.8175,115.66,88014.2545,22.8244,22.8346,22.781,1.4149,-,-,-,-,-,-,-,-,-,-,-,-,0.18,19.42,15.71,134.44,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,420.0,84.00,4.2,0.0,4.2,12.678,2801403.0,64.2413,-57.1429,4.025,3.944,4.026,4.0371,4.0275,4.0019,0.0256,0.0165,4.2071,3.8429,144.28,-1005278.2621,4.0267,4.0154,4.0133,0.7804,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,84.00,47.73,1000000000.00,100000000
