Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17499.46,7.25,82.70,-0.60,82.70,11.8040,"142,694",47.3286,-78.5714,83.2300,82.6160,76.8275,83.0293,83.0940,83.0697,0.0244,0.1780,84.4267,82.0333,48.9600,-297898.1716,82.9422,82.9846,83.0690,1.2033,0.0000,0.0000,0.0000,4.23,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,83.20,-0.50,545,11.8040,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.25,6.64,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3375.00,-,25.00,-2.34,25.00,103.3970,"4,040,727",55.6495,-32.1429,23.8600,23.7560,19.6860,24.8437,24.6717,24.1515,0.5201,0.3873,26.8955,20.8245,784.2000,-1548958.1068,25.0689,25.0436,24.4962,1.4203,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,25.60,-0.60,"1,904",103.3970,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1655.56,61.82,6.90,1.47,6.90,6.0200,"868,462",51.2543,-40.0000,6.8300,6.9460,6.5780,6.8543,6.8555,6.8692,-0.0137,-0.0174,7.0362,6.6238,51.0100,-288071.7215,6.8489,6.8628,6.8533,1.3352,0.0000,0.0000,0.0000,0.36,-,-,-,-,-,-,-,-,-,-,-,6.80,0.10,238,6.0200,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,61.82,42.50,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4267.01,26.08,66.00,-0.75,66.00,7.9010,"119,235",42.8990,-88.2353,67.3600,67.5640,61.7470,66.8091,66.9770,67.3039,-0.3268,-0.1118,69.1877,65.5323,94.4800,-185728.6014,66.6444,66.7974,67.0471,1.2642,0.0000,0.0000,0.0000,1.52,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,66.50,-0.50,314,7.9010,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,26.08,26.81,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1462.18,22.36,15.70,-2.48,15.70,6.3220,"400,179",45.9295,-73.6842,15.9250,15.7400,14.2460,16.0379,16.0306,15.9087,0.1219,0.1632,16.6588,15.1912,113.4700,-341002.6434,16.0800,16.1141,16.0314,1.4712,0.0000,0.0000,0.0000,0.32,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,16.10,-0.40,290,6.3220,69.98%,12.79%,56.19%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,22.36,36.59,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,841.08,31.82,7.30,4.29,7.30,1.7390,"238,447",50.5928,-28.5714,7.1900,7.5200,6.4575,7.1813,7.1931,7.2739,-0.0807,-0.0928,7.4487,6.9313,37.3400,-149656.5138,7.1733,7.1782,7.1852,1.6469,0.0000,0.0000,0.0000,0.68,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.00,0.30,134,1.7390,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,31.82,30.88,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3145.24,-,29.80,-1.32,29.80,5.6210,"187,411",38.3838,-94.1176,30.6400,31.0020,31.3625,30.2886,30.3757,30.5938,-0.2181,-0.1295,31.6292,29.6508,39.4100,-163761.9052,30.2244,30.2936,30.4343,1.3075,0.0000,0.0000,0.0000,3.36,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,30.20,-0.40,348,5.6210,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2358.08,40.12,32.50,0.00,32.50,31.6880,"972,837",52.2891,-54.5455,32.9200,31.4280,24.5315,32.3576,32.4066,32.2011,0.2054,0.4097,34.8445,30.9955,692.9600,-672399.9971,32.2222,32.3064,32.5314,1.2353,0.0000,0.0000,0.0000,0.77,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,32.50,0.00,681,31.6880,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,40.12,29.73,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1170.61,177.22,32.50,1.88,32.50,26.5350,"811,493",62.8255,-21.2766,30.4800,28.8380,24.2875,31.7398,31.4936,30.4649,1.0288,0.9722,33.5101,27.4499,334.8600,-104963.3248,31.9956,31.8462,31.2343,1.4389,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,31.90,0.60,825,26.5350,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,177.22,31.90,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,610.00,126.00,6.10,-3.17,6.10,17.0190,"2,717,685",49.9139,-90.9091,6.5350,5.3320,4.1100,6.3826,6.3864,6.1282,0.2582,0.3879,6.9364,6.1336,1262.1300,-1171854.6810,6.3756,6.4154,6.4795,0.8127,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,6.30,-0.20,482,17.0190,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,126.00,71.59,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,395.00,-,0.00,0.00,3950.00,0.0000,0,50.7085,-57.9767,3941.4250,3945.9800,3708.6425,3947.2044,3937.2209,3935.5452,1.6757,-19.4604,4101.4879,3781.3621,0.4800,-0.1626,3962.8222,3959.8590,3950.3929,0.0418,0.0000,0.0000,0.0000,0.03,-,-,-,-,-,-,-,-,-,-,-,3950.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1844.85,16.19,37.90,-0.79,37.90,9.4520,"247,663",57.7321,-64.5161,37.7700,35.9200,35.4515,37.8148,37.7629,37.2368,0.5260,0.6594,38.6504,36.8896,130.7500,-337607.8875,37.7800,37.7449,37.7824,1.1423,0.0000,0.0000,0.0000,2.64,4.992,-,4.235,-,-,-,-,-,-,-,-,38.20,-0.30,475,9.4520,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,16.19,12.68,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2169.65,9.66,0.00,0.00,97.30,0.0000,0,40.1832,-86.7470,101.5300,102.4000,118.9635,98.2966,98.8997,100.7259,-1.8262,-1.3613,111.4753,91.5847,429.8200,-308176.3256,97.5711,98.0167,99.2671,1.0679,0.0000,0.0000,0.0000,0.31,1.616,-,1.134,-,-,-,-,-,-,-,-,97.30,0.00,0,0.0000,69.34%,9.08%,60.21%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,9.66,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,18657.41,24.24,16.20,1.25,16.20,0.7780,"47,566",48.2140,-84.2105,16.8050,15.8060,15.3765,16.2995,16.3638,16.3325,0.0313,0.1873,18.0757,15.5343,2.9800,-194336.8480,16.1778,16.2295,16.5081,0.5934,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,16.00,0.20,60,0.7780,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,24.24,9.30,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1585.55,16.97,6.10,8.93,6.10,27.6830,"4,612,350",74.7654,0.0000,5.5950,5.5200,4.7650,5.6796,5.6539,5.5928,0.0611,0.0334,5.8739,5.3161,72.7000,1019279.1309,5.6733,5.6513,5.6248,1.6249,0.0000,0.0000,0.0000,1.64,15.328,-,13.723,-,-,-,-,-,-,-,-,5.60,0.50,"1,088",27.6830,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.97,26.25,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1393.60,-,24.90,0.81,24.90,8.1450,"324,825",83.1190,-9.2308,21.2900,18.9040,15.3420,23.3191,22.8130,21.1578,1.6552,1.3227,25.4802,17.0998,183.1700,276201.2351,23.8067,23.4167,22.3405,1.3785,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,24.70,0.20,329,8.1450,63.75%,13.25%,50.50%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,617.50,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,5134.04,173.64,39.20,2.62,39.20,61.7910,"1,585,885",61.8874,-25.0000,38.1250,35.6380,27.3185,38.2813,38.1561,37.3044,0.8517,0.9777,39.2892,36.9608,301.8300,-773708.7213,38.3467,38.2641,38.1919,1.2765,0.0000,0.0000,0.0000,2.93,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,38.20,1.00,"1,388",61.7910,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,173.64,49.40,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1897.20,363.26,790.00,-1.53,790.50,0.1290,163,47.0588,-98.7500,808.4500,783.3280,762.7490,800.0656,801.0783,797.7312,3.3470,7.1460,832.6072,784.2928,23.2300,-194.4571,798.3978,800.8718,804.7924,0.8239,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,802.80,-12.30,33,0.1290,22.75%,5.62%,17.13%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,363.26,266.42,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1872.80,47.21,235.20,-1.01,234.10,2.3040,"9,793",57.3832,-52.1277,230.8800,225.8000,214.0765,232.1143,231.6040,229.7432,1.8608,1.6160,237.9875,223.7725,40.3500,-10626.8605,232.5689,231.6859,230.8319,0.9344,0.0000,0.0000,0.0000,1.37,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,236.50,-2.40,145,2.3040,59.85%,28.88%,30.97%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,47.21,37.42,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,621.80,-,35.20,-0.29,34.80,0.5750,"16,445",55.4007,-57.4074,34.2300,33.4880,23.0340,34.7781,34.6857,34.1061,0.5796,0.6494,35.9567,32.5033,109.4600,36944.9625,34.9844,34.8513,34.5314,1.0633,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,34.90,-0.10,54,0.5750,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3519.81,-,116.60,0.52,116.60,88.6420,"750,426",57.7025,-33.9450,113.4750,115.3540,97.4575,114.1627,113.9764,113.8786,0.0978,-0.2652,117.1951,109.7549,271.2700,-154335.2992,114.1467,113.6859,113.3952,1.4727,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,116.00,0.60,"2,862",88.6420,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,21.75,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,2107.81,11.56,19.20,-0.52,19.20,25.1890,"1,286,153",68.3678,-25.0000,18.0750,18.1040,15.9120,18.7458,18.5898,18.2188,0.3710,0.2029,19.4665,16.6835,117.9500,-312146.6737,18.9311,18.7551,18.3919,1.5912,0.0000,0.0000,0.0000,0.52,-,-,-,-,-,-,-,-,-,-,-,19.30,-0.10,654,25.1890,69.35%,13.38%,55.90%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,11.56,12.14,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1694.75,47.18,297.20,-1.72,297.20,11.2420,"37,522",57.8907,-38.0952,287.1600,283.0380,247.4585,293.7537,292.2515,288.5371,3.7144,2.1634,303.2672,271.0528,194.3200,-23479.5775,295.6000,293.1231,289.5148,1.1391,0.0000,0.0000,0.0000,0.67,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,302.40,-5.20,612,11.2420,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,47.18,50.97,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4266.68,25.17,217.10,0.05,217.10,12.7100,"58,342",54.8546,-47.5410,217.0300,210.7060,196.0705,217.0260,216.9403,215.3929,1.5474,2.0875,220.5478,213.5122,148.1200,-63479.4283,217.0156,217.0487,217.0248,0.9108,0.0000,0.0000,0.0000,1.15,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,217.00,0.10,510,12.7100,69.92%,23.35%,46.57%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,25.17,35.85,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,3079.44,97.86,366.60,4.06,366.60,40.7630,"111,546",50.7711,-29.8153,365.5100,367.2640,253.4375,356.7105,358.4816,364.7502,-6.2686,-5.3292,396.8583,334.1617,215.7800,-24653.2986,353.8778,353.9372,358.6233,1.0105,0.0000,0.0000,0.0000,0.55,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,352.30,14.30,"1,505",40.7630,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,97.86,103.21,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1687.07,-,110.70,-2.89,110.70,17.5690,"156,355",58.0920,-42.0000,105.6300,104.4540,79.4045,107.9441,107.2859,105.8841,1.4018,0.6160,111.8248,99.4352,224.2700,1264.0142,108.3756,107.4872,106.2310,0.9773,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,114.00,-3.30,967,17.5690,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1364.45,-,3.40,0.00,3.40,3.0850,"906,168",60.5152,-25.0000,3.2500,3.2720,2.7840,3.3632,3.3419,3.2854,0.0565,0.0362,3.5646,2.9354,56.1100,317406.1271,3.3867,3.3769,3.3271,1.4426,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.40,0.00,163,3.0850,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,222.40,-,0.00,0.00,1112.00,0.0000,0,32.6942,-52.0000,1108.4250,1136.2100,1798.9025,1114.4962,1126.3890,1263.1182,-136.7292,-174.9550,1200.2832,1016.5668,0.0500,364.1449,1102.4778,1102.3718,1105.1667,0.2508,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1112.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1325.40,97.37,220.90,8.55,220.90,24.2620,"111,400",66.9471,-1.8349,206.5000,200.2420,184.0005,208.1700,207.5943,205.2604,2.3339,2.1678,214.3983,198.6017,82.2800,27691.8506,207.8844,207.4154,206.9819,1.0105,0.0000,0.0000,0.0000,0.45,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,203.50,17.40,809,24.2620,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,97.37,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,447.22,-,13.20,3.94,13.20,0.9970,"76,095",58.9605,-41.6667,12.6100,12.3620,10.9210,12.8844,12.8099,12.5678,0.2421,0.1926,13.3410,11.8790,56.2800,27381.1636,12.9756,12.8949,12.7352,1.3783,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,12.70,0.50,105,0.9970,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3236.10,14.17,23.30,-2.10,23.30,56.8500,"2,413,698",54.7266,-53.0612,23.0450,21.1300,18.4570,23.6552,23.5479,22.7431,0.8048,0.9479,26.3508,19.7392,748.8300,-810158.3238,23.6889,23.8615,23.6157,1.2072,0.0000,0.0000,0.0000,4.29,1.703,-,0.950,-,-,-,-,-,-,-,-,23.80,-0.50,"1,187",56.8500,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,14.17,19.83,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2235.82,21.82,47.50,4.17,47.50,70.2210,"1,488,159",66.6701,-9.5238,43.5650,43.3380,36.2245,45.1208,44.8017,43.9915,0.8102,0.4907,46.7809,40.3491,314.0800,-45035.3092,45.3800,45.0936,44.3214,1.6009,0.0000,0.0000,0.0000,2.11,-,-,-,-,-,-,-,-,-,-,-,45.60,1.90,"1,747",70.2210,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,21.82,27.14,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2291.14,21.31,54.10,1.12,54.10,55.1860,"1,010,088",70.1457,-13.2231,48.5950,47.1280,38.3710,52.3854,51.6762,49.4486,2.2276,1.7183,57.6179,39.5721,379.1200,-652625.2798,53.3022,52.8782,50.8195,1.4049,0.0000,0.0000,0.0000,2.59,-,-,-,-,-,-,-,-,-,-,-,53.50,0.60,"1,341",55.1860,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,21.31,12.21,423500000.00,A-EQ,42350000
