Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2712.51,-,25.70,-3.75,25.70,2.3230,"89,924",21.6626,-82.5000,27.8750,29.6460,30.6755,26.9594,27.2296,28.1760,-0.9464,-0.7983,29.7833,25.9667,26.6300,-93356.9968,26.7467,26.9808,27.4110,1.3110,0.0000,0.0000,0.0000,3.89,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,26.70,-1.00,246,2.3230,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2053.34,36.17,28.30,-3.41,28.30,10.5650,"369,799",37.3130,-97.0588,29.9650,31.4900,25.1645,29.6272,29.7575,30.3029,-0.5454,-0.5160,32.0987,27.8313,257.8200,-284444.8625,29.7356,29.6782,29.7019,1.2549,0.0000,0.0000,0.0000,0.88,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,29.30,-1.00,431,10.5650,69.97%,14.51%,55.46%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,36.17,26.80,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,965.30,158.89,26.80,-6.29,26.80,2.4270,"88,252",33.2308,-94.8718,29.5550,29.9340,24.6985,28.5567,28.8025,29.3687,-0.5662,-0.2927,32.1248,26.9852,152.9000,-121691.0286,28.4444,28.5897,28.9724,1.4779,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,28.60,-1.80,237,2.4270,72.25%,16.83%,55.42%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,158.89,28.60,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,620.00,122.00,6.20,1.64,6.20,24.7520,"3,984,275",59.3547,-12.5000,5.6000,5.8720,4.2705,5.8157,5.7734,5.7561,0.0173,-0.0673,6.3138,4.8862,485.5700,1544469.3114,5.8778,5.7654,5.6390,0.8341,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,6.10,0.10,700,24.7520,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,122.00,69.32,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,410.00,-,0.00,0.00,4100.00,0.0000,0,59.1337,0.0000,3975.7000,3937.4900,3690.4225,4012.7749,3995.2190,3966.6359,28.5832,3.4799,4103.7137,3847.6863,2.9500,-0.0048,4020.0000,4005.7692,3988.0905,0.0343,0.0000,0.0000,0.0000,0.02,-,-,-,-,-,-,-,-,-,-,-,4100.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1489.51,13.39,30.60,-3.16,30.60,1.5420,"50,392",26.7973,-85.7143,34.5050,36.1720,34.1795,32.6156,33.0941,34.4497,-1.3556,-0.9428,38.5886,30.4214,100.8000,-77226.5781,32.2622,32.6603,33.4881,1.1738,0.0000,0.0000,0.0000,3.27,4.992,-,4.235,-,-,-,-,-,-,-,-,31.60,-1.00,213,1.5420,69.76%,13.55%,56.21%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,13.39,10.49,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,1471.70,6.95,66.00,-5.71,66.00,16.3690,"245,118",12.2013,-92.2764,83.8350,95.0220,114.1330,75.4686,77.6924,84.8164,-7.1241,-5.5931,100.5798,67.0902,207.5200,-344608.0124,73.7333,75.7603,79.5733,1.0459,0.0000,0.0000,0.0000,0.45,1.616,-,1.134,-,-,-,-,-,-,-,-,70.00,-4.00,"1,288",16.3690,69.34%,9.65%,59.64%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,6.95,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,17160.21,23.33,14.50,-3.25,14.90,0.9850,"65,884",32.6957,-88.8889,16.7250,16.6020,15.5245,15.9851,16.1655,16.4488,-0.2833,-0.0205,18.4708,14.9792,3.0000,-64929.5476,15.8200,16.0513,16.4700,0.6115,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,15.40,-0.50,120,0.9850,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,23.33,8.95,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1351.62,16.36,5.20,-3.70,5.20,1.4930,"283,811",32.5166,-100.0000,5.5650,5.5660,4.8610,5.4015,5.4325,5.5043,-0.0718,-0.0374,5.9819,5.1481,86.6100,-741975.1272,5.3778,5.4038,5.4657,1.6266,0.0000,0.0000,0.0000,1.92,15.328,-,13.723,-,-,-,-,-,-,-,-,5.40,-0.20,119,1.4930,69.54%,3.79%,65.75%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.36,25.31,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1298.46,-,23.20,-3.73,23.20,3.8220,"163,961",48.8599,-90.3226,24.1650,21.6180,16.3705,23.8956,23.9069,23.3791,0.5278,0.8010,25.1915,23.1385,180.8500,-48332.7935,23.8444,23.8987,24.0505,1.3618,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,24.10,-0.90,129,3.8220,63.75%,16.13%,47.62%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,602.50,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4020.79,142.27,30.70,-1.92,30.70,9.0110,"291,882",32.0807,-89.8734,35.0350,36.1360,28.4105,32.5307,33.0942,34.6223,-1.5281,-1.0098,40.6815,29.3885,232.0000,-578534.6198,32.0489,32.4487,33.6114,1.3202,0.0000,0.0000,0.0000,3.75,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,31.30,-0.60,507,9.0110,36.74%,10.35%,26.36%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,142.27,40.47,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1757.04,342.08,744.00,-3.16,732.10,1.5330,"2,099",31.8502,-84.9624,760.9750,781.7020,759.7480,750.9443,753.8202,765.1032,-11.2830,-10.2768,791.5570,730.3930,11.2100,-2925.7991,749.5511,750.2462,754.1771,0.8154,0.0000,0.0000,0.0000,0.14,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,756.00,-23.90,177,1.5330,22.75%,5.53%,17.22%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,342.08,250.88,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1688.00,42.48,211.00,-0.85,211.00,0.2050,970,32.3426,-94.5783,221.8800,226.7100,214.9385,216.4863,217.8041,221.6289,-3.8248,-2.7308,234.6208,209.1392,17.9800,-4457.5568,215.5800,216.5692,218.7933,0.9109,0.0000,0.0000,0.0000,1.52,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,212.80,-1.80,51,0.2050,59.85%,28.55%,31.30%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,42.48,33.67,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,460.99,-,25.80,-2.27,25.80,0.1520,"5,902",24.9567,-94.8718,30.2750,32.6780,24.0410,27.7330,28.3336,30.1900,-1.8565,-1.4113,35.9008,24.6492,54.6400,-32081.1257,27.2089,27.5795,28.7995,1.0940,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,26.40,-0.60,126,0.1520,55.57%,4.08%,51.49%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3374.92,-,111.80,0.99,111.80,36.1730,"326,582",57.1404,-14.0351,107.5050,111.8160,100.1185,107.8299,107.6496,108.5778,-0.9281,-1.7608,115.2625,99.7475,250.4500,26560.7486,107.8844,107.1769,106.7552,1.4625,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,110.70,1.10,"1,560",36.1730,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,20.76,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1657.71,9.40,15.10,-3.82,15.10,3.3490,"220,547",21.8281,-96.7742,17.1100,17.5440,16.1535,16.0924,16.3311,16.9829,-0.6519,-0.4346,19.3699,14.8501,107.1100,-426246.8668,15.8822,16.1026,16.5381,1.5995,0.0000,0.0000,0.0000,0.66,-,-,-,-,-,-,-,-,-,-,-,15.70,-0.60,181,3.3490,69.35%,12.03%,57.24%,30.65%,0.00%,0.08%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,9.40,9.87,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1428.45,40.41,250.50,-3.28,250.50,3.1160,"12,281",26.4031,-97.8261,272.8650,282.6360,252.9655,261.8924,264.5981,272.3610,-7.7629,-5.4742,296.6103,249.1197,164.7000,-26789.5331,259.5511,261.9013,266.8276,1.1312,0.0000,0.0000,0.0000,0.80,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,259.00,-8.50,255,3.1160,46.61%,7.50%,39.11%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,40.41,43.65,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4070.15,24.26,207.10,-0.96,207.10,6.7120,"32,381",42.8010,-67.5214,209.9800,213.5260,195.8825,207.6437,208.1494,210.1382,-1.9889,-1.8142,217.6667,202.2933,59.4500,-26770.3623,207.0911,207.0679,208.2571,0.8816,0.0000,0.0000,0.0000,1.21,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,209.10,-2.00,314,6.7120,69.92%,24.20%,45.72%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,24.26,34.54,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2370.48,78.31,282.20,0.11,282.20,9.1610,"32,274",30.3435,-76.6316,321.0800,354.8540,270.7750,292.6794,299.2855,320.8818,-21.5963,-17.2519,384.0170,258.1430,167.4100,-42253.0075,283.4822,291.1218,306.0076,1.0054,0.0000,0.0000,0.0000,0.71,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,281.90,0.30,560,9.1610,49.29%,7.29%,41.75%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,78.31,82.59,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1370.08,-,89.90,-3.75,89.90,4.1120,"45,108",27.4073,-94.3396,101.2400,103.6500,83.3555,96.5557,97.7565,100.6941,-2.9376,-1.6830,111.1483,91.3317,200.3000,-57749.9899,95.7467,97.0282,98.9519,0.9821,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,93.40,-3.50,187,4.1120,65.18%,26.35%,38.83%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1203.93,-,3.00,0.00,3.00,0.6280,"212,936",41.9521,-66.6667,3.0800,3.1500,2.8490,2.9963,3.0146,3.0872,-0.0726,-0.0668,3.3444,2.8156,24.3900,-50317.4010,2.9756,2.9795,3.0176,1.4505,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.00,0.00,69,0.6280,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,220.20,-,0.00,0.00,1101.00,0.0000,0,37.0773,-58.2192,1068.3750,1094.0000,1659.1150,1082.3057,1091.7330,1199.1777,-107.4447,-137.3038,1171.6769,965.0731,0.0400,133.5719,1065.8000,1063.6923,1062.6405,0.2427,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1101.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1020.00,88.33,170.00,-7.91,170.00,3.0500,"17,669",23.9927,-98.1447,205.3550,205.7140,184.6165,190.3749,193.6302,200.3426,-6.7124,-2.7221,235.6796,175.0304,158.2500,-22181.0369,188.0511,191.0718,197.9524,1.0105,0.0000,0.0000,0.0000,0.59,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,184.60,-14.60,219,3.0500,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,88.33,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,369.29,-,11.40,-3.54,10.90,0.2260,"20,794",34.4972,-73.0769,12.0250,12.2140,11.0525,11.5332,11.6544,11.9661,-0.3117,-0.1922,13.1746,10.8754,23.8300,-20857.3089,11.4467,11.5590,11.7552,1.4100,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,11.30,-0.40,27,0.2260,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2930.55,13.15,21.10,-4.52,21.10,31.2840,"1,463,142",41.3293,-97.0588,22.5150,22.4280,18.8530,22.2341,22.3415,22.4786,-0.1371,0.0343,23.9779,21.0521,522.8800,-1938629.6591,22.2311,22.3551,22.4000,1.2411,0.0000,0.0000,0.0000,4.74,1.703,-,0.950,-,-,-,-,-,-,-,-,22.10,-1.00,838,31.2840,64.13%,31.41%,32.72%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,13.15,18.42,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1854.55,19.90,39.40,-5.29,39.40,8.4320,"209,066",36.4306,-83.0508,42.6900,43.3300,37.6060,41.4481,41.7214,42.4562,-0.7349,-0.4805,46.4277,38.9523,253.4600,-114588.0623,41.3489,41.4577,41.9024,1.6422,0.0000,0.0000,0.0000,2.54,-,-,-,-,-,-,-,-,-,-,-,41.60,-2.20,377,8.4320,62.12%,11.11%,51.01%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,19.90,24.76,470698580.00,A-EQ,47069858
