Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17689.90,7.28,83.60,0.00,83.60,24.1180,"287,500",52.8430,0.0000,84.2700,81.4340,76.5880,83.5607,83.6194,83.2015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.19,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,83.60,0.00,658,24.1180,59.61%,32.23%,27.37%,40.39%,0.00%,0.01%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.28,6.67,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3375.00,-,25.00,4.60,25.00,185.3220,"7,538,119",63.7822,0.0000,23.0400,23.5800,19.2955,23.3466,23.2214,23.1946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,23.90,1.10,"3,556",185.3220,68.20%,13.21%,54.99%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1679.56,62.73,7.00,1.45,7.00,4.9220,"706,056",55.7257,0.0000,6.8550,6.9260,6.6395,6.8611,6.8564,6.8780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.36,-,-,-,-,-,-,-,-,-,-,-,6.90,0.10,176,4.9220,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,62.73,43.13,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4383.38,26.35,67.80,0.89,67.80,10.5590,"155,681",50.1323,0.0000,68.7700,66.4520,61.9535,67.7944,67.9298,67.8147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.47,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,67.20,0.60,441,10.5590,59.24%,17.91%,39.81%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,26.35,27.10,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1499.44,22.08,16.10,1.26,16.10,9.4180,"588,084",61.1251,0.0000,15.7700,15.3660,14.2220,15.7921,15.7717,15.6631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.31,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,15.90,0.20,340,9.4180,69.98%,12.60%,56.38%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,22.08,36.14,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,818.04,32.73,7.10,-1.39,7.10,2.0370,"286,958",42.9550,0.0000,7.3400,7.4940,6.4755,7.2130,7.2444,7.3643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.70,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.20,-0.10,137,2.0370,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,32.73,31.76,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3219.12,-,30.50,-0.65,30.50,3.6740,"120,266",45.4842,0.0000,31.0150,30.8560,31.6565,30.7861,30.8457,30.8964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.28,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,30.70,-0.20,263,3.6740,70.68%,32.77%,37.91%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2372.59,40.12,32.70,0.62,32.70,50.1350,"1,524,853",54.7368,0.0000,32.6700,30.5260,24.2260,32.8566,32.8110,32.0754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.76,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,32.50,0.20,813,50.1350,69.97%,13.44%,56.53%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,40.12,29.73,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1123.78,168.33,31.20,2.97,31.20,16.5770,"532,682",62.5424,0.0000,29.7500,27.4500,24.0880,30.0450,29.8675,29.0499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,30.30,0.90,609,16.5770,72.25%,17.89%,54.36%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,168.33,30.30,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,660.00,130.00,6.60,1.54,6.60,34.5260,"5,207,237",64.0015,0.0000,6.0550,4.8820,4.0105,6.4854,6.3797,5.8322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,6.50,0.10,695,34.5260,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,130.00,73.86,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,390.00,-,0.00,0.00,3900.00,0.0000,0,48.7497,-66.5552,3929.6250,3941.7000,3722.4225,3911.1562,3899.1997,3919.8363,-20.6366,-56.6052,4323.5975,3535.6525,0.7300,-3.2838,3934.3000,3929.9615,3931.8714,0.0402,0.0000,0.0000,0.0000,0.03,-,-,-,-,-,-,-,-,-,-,-,3900.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1839.98,16.06,37.80,-0.26,37.80,7.5830,"200,315",59.1098,0.0000,37.5250,34.9580,36.2035,37.8999,37.7526,36.7686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.65,4.992,-,4.235,-,-,-,-,-,-,-,-,37.90,-0.10,351,7.5830,69.76%,10.04%,59.72%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,16.06,12.58,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2243.23,10.10,100.60,-1.08,100.60,15.6280,"154,554",44.0109,0.0000,104.5200,102.0600,121.1165,102.2633,102.7713,103.4193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.30,1.616,-,1.134,-,-,-,-,-,-,-,-,101.70,-1.10,795,15.6280,69.34%,9.06%,60.23%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,10.10,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,19002.91,25.91,16.50,-3.51,16.50,2.8770,"175,130",50.9318,0.0000,16.7600,15.3780,15.4045,17.0820,17.0135,16.4869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,17.10,-0.60,175,2.8770,84.89%,37.88%,46.98%,15.11%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,25.91,30.54,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1455.59,16.97,5.60,0.00,5.60,2.0730,"369,906",53.6562,0.0000,5.5750,5.4620,4.7520,5.5969,5.5873,5.5419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.79,15.328,-,13.723,-,-,-,-,-,-,-,-,5.60,0.00,149,2.0730,69.54%,3.72%,65.82%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.97,26.25,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1203.31,-,21.50,5.39,21.50,10.2860,"481,869",81.2278,0.0000,18.8950,17.7740,14.8990,19.8117,19.5720,18.7854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,20.40,1.10,396,10.2860,63.75%,13.25%,50.50%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,510.00,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4911.39,173.18,37.50,-1.57,37.50,43.0030,"1,137,053",57.2244,0.0000,36.6550,34.4560,26.7260,37.7978,37.5719,36.3403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.07,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,38.10,-0.60,994,43.0030,36.74%,10.37%,26.34%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,173.18,49.27,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1942.32,367.87,809.10,-0.46,809.30,1.1540,"1,427",55.8738,0.0000,796.2600,778.8540,763.1625,809.8448,806.9295,794.4666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.12,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,813.00,-3.70,78,1.1540,22.75%,5.83%,16.92%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,367.87,269.80,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1816.00,45.19,227.00,0.27,227.00,1.9440,"8,558",49.2081,0.0000,230.3900,223.0200,213.9965,228.8867,229.1141,227.6991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.41,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,226.40,0.60,113,1.9440,59.85%,28.26%,31.59%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,45.19,35.82,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,587.85,-,32.90,-3.52,32.90,2.3830,"72,167",48.3717,0.0000,34.2100,31.7340,22.4360,33.7002,33.7558,33.2594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,34.10,-1.20,167,2.3830,55.57%,7.69%,47.88%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3377.93,-,111.90,-1.06,111.90,33.0690,"293,540",44.1425,0.0000,115.2200,112.7020,95.4735,113.5159,113.8922,114.1994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,113.10,-1.20,"1,249",33.0690,64.68%,16.07%,48.61%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,21.21,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1932.16,10.60,17.60,-0.56,17.60,3.4330,"194,992",49.1523,0.0000,17.5050,17.8100,15.7625,17.5594,17.5704,17.6447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.57,-,-,-,-,-,-,-,-,-,-,-,17.70,-0.10,145,3.4330,69.35%,15.81%,53.47%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,10.60,11.13,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1590.97,43.85,279.00,-0.75,279.00,3.4840,"12,410",45.0938,0.0000,288.9950,280.4680,245.0430,282.9100,283.7886,283.8491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.72,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,281.10,-2.10,248,3.4840,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,43.85,47.38,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4282.40,25.26,217.90,0.09,217.90,19.2510,"88,266",57.4273,0.0000,216.5450,207.3740,197.5005,217.1380,216.7385,213.8102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.15,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,217.70,0.20,579,19.2510,69.92%,23.91%,46.01%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,25.26,35.96,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2988.72,102.58,355.80,-3.66,355.80,19.8300,"54,640",40.5413,0.0000,387.5400,364.8520,244.7265,372.6262,375.2537,376.6791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.56,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,369.30,-13.50,784,19.8300,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,102.58,108.19,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1589.53,-,104.30,1.16,104.30,10.1870,"96,802",50.0185,0.0000,105.0500,104.7920,77.8805,104.1461,104.3373,104.3289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,103.10,1.20,536,10.1870,65.18%,26.76%,38.42%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1324.32,-,3.40,0.00,3.30,1.9360,"586,022",57.8602,0.0000,3.1200,3.2700,2.7510,3.2121,3.1924,3.1899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.30,0.00,139,1.9360,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,223.20,-,1116.00,0.00,1116.00,0.0010,1,28.2459,0.0000,1116.0000,1151.0800,1857.5800,1146.7527,1163.9718,1341.7556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1116.00,0.00,1,0.0010,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1246.20,100.24,207.70,-0.86,207.70,1.8260,"8,763",56.0479,0.0000,206.3250,193.8960,184.2870,207.0515,206.7355,203.4349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.48,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,209.50,-1.80,85,1.8260,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,100.24,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,416.72,-,12.30,-0.81,12.30,0.1590,"12,942",51.4549,0.0000,12.2100,12.2080,10.8640,12.3425,12.3211,12.2223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,12.40,-0.10,24,0.1590,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3486.10,15.24,25.10,-1.95,25.10,152.4720,"5,996,931",75.8826,0.0000,21.9350,20.0840,18.2740,23.3457,22.9111,21.7059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.98,1.703,-,0.950,-,-,-,-,-,-,-,-,25.60,-0.50,"2,333",152.4720,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,15.24,21.33,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2061.66,20.62,43.90,1.62,43.80,24.3700,"555,795",55.6178,0.0000,43.3700,42.1500,35.4615,42.9125,42.9261,42.8452,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.28,-,-,-,-,-,-,-,-,-,-,-,43.10,0.70,647,24.3700,62.12%,9.91%,52.21%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,20.62,25.65,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2151.38,19.20,50.80,5.39,50.80,65.7810,"1,298,618",67.6426,0.0000,46.2800,45.1620,37.5750,46.5069,46.2487,45.7958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.76,-,-,-,-,-,-,-,-,-,-,-,48.20,2.60,"1,634",65.7810,66.39%,32.67%,33.72%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,19.20,11.00,423500000.00,A-EQ,42350000
