Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1229.35,18.06,13.2,1.54,13.2,1.252,95152.0,49.5032,-42.8571,13.145,13.29,14.376,13.1179,13.1227,13.2094,-0.0867,-0.1171,13.4973,12.7927,30.19,-50657.8568,13.1222,13.0962,13.1048,1.4394,0.38,1.282,0.005,0.926,-,0.265,0.147,0.399,0.045,0.057,-,-,0.72,16.43,18.06,21.67,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,576.08,22.73,5.0,0.0,5.0,0.239,47771.0,44.7147,-62.5,5.12,5.232,7.1735,5.0553,5.0696,5.1445,-0.0749,-0.0787,5.4961,4.7439,15.84,-15209.599,5.0467,5.0359,5.0795,1.5575,1.00,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,22.73,22.06,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,A,3314.11,-,31.4,0.0,31.4,9.535,304382.0,37.6102,-55.814,32.44,33.998,33.23,31.7783,31.9247,32.6226,-0.6979,-0.7048,34.4821,30.3979,99.33,-200735.1862,31.6911,31.6769,31.9843,1.2946,3.18,1.925,1.997,1.806,-,-,-,0.267,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1530.94,26.42,21.1,-1.4,21.1,13.717,646469.0,52.0487,-42.1053,20.84,20.904,24.551,21.045,20.986,20.9505,0.0354,-0.0774,21.6541,20.0259,155.65,-131497.3806,21.1044,20.9795,20.9005,1.3164,1.18,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,26.42,15.74,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,900.47,16.49,25.0,-1.57,25.0,4.569,183900.0,70.1379,-29.2683,23.05,21.936,24.23,24.1192,23.839,23.1066,0.7324,0.4617,25.1889,20.9111,61.27,54648.054,24.3756,24.0667,23.5457,1.4226,2.40,-,-,-,-,-,-,-,-,-,-,-,1.54,19.81,16.49,127.00,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,330.0,66.00,3.4,0.0,3.3,0.475,143889.0,44.1429,-66.6667,3.34,3.368,4.908,3.3246,3.3292,3.3584,-0.0292,-0.0329,3.4596,3.2204,28.72,-299341.2573,3.3267,3.3231,3.3262,0.7723,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,66.00,37.50,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,345.0,-,0.0,0.0,3450.0,0.0,0.0,24.2593,-100.0,3735.0,3961.41,4505.1725,3890.9447,3994.7201,4254.0665,-259.3464,-153.4928,4583.7528,2886.2472,0.04,-0.5319,3603.3333,3636.5385,3689.7619,0.0632,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1333.75,11.69,27.4,-0.72,27.4,10.021,366698.0,22.3422,-90.6667,31.78,38.884,46.804,28.6664,29.4202,33.0264,-3.6062,-3.6479,41.2494,22.3106,232.27,-367946.0455,28.0422,28.1833,29.5238,1.1109,3.65,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,11.69,9.16,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2818.54,-,126.4,-1.25,126.4,33.93,269572.0,39.3555,-61.1538,133.01,133.544,136.384,129.02,130.0496,132.7471,-2.6975,-1.7058,145.2523,120.7677,269.34,-13479.9164,127.8622,128.2385,130.45,1.0369,0.40,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,-,12.71,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,A,14511.32,18.94,12.6,0.8,12.6,1.546,122741.0,26.8031,-96.2963,13.83,15.154,17.445,13.0074,13.2025,13.9338,-0.7313,-0.6469,15.7152,11.9448,3.49,-539210.0847,12.8089,12.9321,13.3429,0.5666,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.66,20.85,18.94,27.57,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,987.72,11.52,3.8,0.0,3.8,0.251,65565.0,41.391,-75.0,3.925,4.038,5.2845,3.8415,3.8597,3.9442,-0.0846,-0.0844,4.2069,3.6431,14.18,-142261.8212,3.8244,3.8231,3.8657,1.6283,2.63,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,11.52,17.81,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,744.37,-,13.3,0.0,13.3,0.7,52615.0,46.485,-69.2308,13.465,13.404,12.12,13.4072,13.4196,13.4322,-0.0126,0.0086,13.9526,12.9774,38.86,-110358.3739,13.4156,13.4167,13.4438,1.4711,-,0.214,-,0.212,-,-,-,-,-,-,-,-,-0.18,24.77,-,332.50,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,2959.93,103.64,22.6,-0.88,22.6,2.896,127935.0,43.8895,-88.8889,22.93,23.342,24.3915,22.8673,22.885,22.9976,-0.1126,-0.1269,23.4288,22.4312,41.2,-127310.8664,22.8778,22.8744,22.8938,1.4401,5.09,2.529,-,1.706,0.007,0.066,0.002,0.108,0.003,0.007,-,-,0.22,28.03,103.64,27.14,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1690.56,318.01,704.1,0.23,704.4,0.843,1196.0,44.7119,-48.7085,705.31,727.9,785.152,705.2841,705.6805,712.1017,-6.4211,-8.5722,716.6179,694.0021,6.29,-574.5214,705.5711,704.9885,704.9329,0.813,0.14,0.908,0.008,0.509,-,0.066,0.044,0.521,0.016,0.329,-,-,2.21,13.47,318.01,351.40,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1679.2,42.57,212.9,-1.59,209.9,0.681,3200.0,52.9095,-53.7879,208.285,205.634,215.6005,210.6215,210.1907,208.5698,1.6209,1.4374,215.7808,200.7892,11.66,-575.8166,211.2133,211.1859,210.0048,0.8987,1.52,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,42.57,31.37,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,321.62,-,18.1,-0.55,18.0,0.194,10776.0,41.2647,-100.0,18.77,18.978,21.034,18.4238,18.5135,18.7999,-0.2863,-0.224,19.697,17.843,30.62,-21824.258,18.3578,18.409,18.5724,1.1616,-,0.767,-,0.528,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,2771.17,34.34,91.8,-1.71,91.8,65.538,710310.0,53.81,-51.8182,89.915,89.178,74.609,91.6083,91.2234,90.0285,1.1949,0.912,94.9756,84.8544,551.1,-607089.5631,91.9756,91.6654,90.969,1.5857,-,1.374,0.077,0.968,-,0.051,0.128,0.125,0.077,0.185,-,-,-12.32,1.38,34.34,8.16,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1547.93,8.44,14.1,0.0,14.1,0.958,67479.0,45.1603,-88.8889,14.365,14.256,14.56,14.2608,14.2806,14.3038,-0.0231,0.0095,14.71,14.02,36.71,-178789.3295,14.2489,14.2795,14.321,1.7879,0.71,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,8.44,8.87,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1358.88,37.35,238.3,-0.46,238.3,10.261,42901.0,52.6337,-68.559,240.2,226.186,217.4615,239.8464,239.5702,236.0963,3.4739,4.5022,249.0499,231.3501,204.61,-55070.7614,240.6044,240.4077,239.9843,1.0901,0.84,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,37.35,23.84,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3502.17,20.80,178.2,-0.61,178.2,6.259,35075.0,47.9227,-43.5065,176.81,181.456,207.6955,178.3376,178.1465,178.9953,-0.8488,-1.6681,183.4724,170.1476,130.6,-51265.2764,179.1222,178.6436,177.4267,0.8576,1.40,1.084,-,0.194,0.018,0.085,0.012,0.303,0.006,0.026,-,-,8.62,436.68,20.80,28.19,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,1752.24,59.11,208.6,-1.97,208.6,39.789,188013.0,67.3437,-21.8062,192.84,171.384,133.9315,205.005,201.8308,189.7903,12.0405,10.7358,222.528,163.152,545.52,118056.6011,209.4867,206.2385,199.2748,0.9804,0.96,1.074,-,0.894,-,-,-,-,0.007,0.024,-,-,3.6,83.11,59.11,74.93,84000000.00,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1135.38,-,74.5,9.88,74.5,16.63,227790.0,69.6538,-4.6875,62.795,59.426,66.109,68.4499,67.1449,63.5882,3.5568,2.3648,75.5489,50.0411,105.64,89072.3279,70.2289,68.7551,65.6243,0.9118,-,0.952,-,0.208,-,0.059,-,0.125,-,-,-,-,-14.62,30.19,-,-,152400000.00,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,762.49,-,1.9,0.0,1.9,1.637,858918.0,54.7529,-20.0,1.755,1.904,2.8135,1.7678,1.7635,1.8144,-0.051,-0.0843,2.0019,1.5081,44.71,1550833.3698,1.7533,1.7321,1.7386,1.5524,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,-0.82,0.7,-,-,4013086000.00,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,475.0,-,0.0,0.0,2375.0,0.0,0.0,29.7812,-100.0,2523.75,2534.5,2672.6525,2494.5734,2514.0662,2693.1278,-179.0616,-220.5183,2642.4144,2405.0856,0.27,-4.3116,2476.1111,2487.1795,2506.6667,0.2989,0.02,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,2000000.00,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1014.0,81.15,0.0,-0.35,169.0,1.543,8826.0,38.4015,-82.3529,173.01,181.984,187.3185,169.7798,170.5966,175.0608,-4.4642,-4.7712,186.0461,159.9739,50.28,-11237.1063,168.9444,169.0667,170.3714,1.126,0.59,3.421,-,2.258,0.065,0.086,0.051,0.125,0.011,0.015,-,-,1.75,128.67,81.15,-,60000000.00,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,325.25,-,9.6,9.09,9.6,1.313,137808.0,61.6997,0.0,8.95,9.032,11.5115,8.9759,8.9568,8.991,-0.0342,-0.0924,9.4019,8.4981,21.24,27090.1639,8.9444,8.9167,8.9281,1.4251,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,-14.47,-18.9,-,-,338800000.00,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2444.44,10.60,17.6,-1.12,17.6,3.301,187429.0,44.8124,-90.0,17.865,17.826,17.4265,17.8501,17.8545,17.8433,0.0112,0.026,18.3812,17.3488,112.54,201099.2597,17.8733,17.8641,17.8824,1.146,5.68,1.703,-,0.950,-,-,-,-,-,-,-,-,1.68,24.57,10.60,8.09,1388886060.00,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1783.95,18.25,37.9,0.8,37.9,95.113,2520964.0,85.1032,-9.1667,29.52,27.982,27.091,32.9954,32.0647,29.9818,2.0829,1.0192,36.1763,22.8637,243.1,1787224.3545,33.6333,32.5462,30.9148,1.4777,2.64,-,-,-,-,-,-,-,-,-,-,-,2.06,29.63,18.25,19.45,470698580.00,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1757.52,20.32,41.5,8.07,41.5,40.774,990812.0,83.4102,-5.2632,32.135,31.198,31.686,35.037,34.2198,32.631,1.5888,0.5419,38.0794,26.1906,82.85,703335.4545,35.4533,34.4346,33.1519,1.3404,2.41,-,-,-,-,-,-,-,-,-,-,-,1.89,23.79,20.32,13.27,423500000.00,42350000
ASIATICLAB,Asiatic Laboratories Limited,Pharmaceuticals & Chemicals,A,6719.4,44.84,54.9,-1.26,54.9,101.88,1849989.0,62.7114,-19.5489,49.275,50.83,47.11,52.5313,51.7945,50.7716,1.0229,-0.114,56.014,42.536,207.58,-120497.9889,53.3933,52.291,50.6133,1.0077,1.82,-,-,-,-,-,-,-,-,-,-,-,2.09,54.08,44.84,11.21,1223934550.00,122393455
ATCSLGF,Asian Tiger Sandhani Life Growth Fund,Mutual Funds,A,463.4,-,0.0,0.0,7.5,0.0,0.0,75.3136,-13.3333,6.525,6.336,6.5045,6.8857,6.7912,6.5537,0.2376,0.1419,7.2786,5.7714,347.71,2587526.6542,6.9489,6.8628,6.7014,1.0657,-,-,-,-,-,-,-,-,-,-,-,-,-1.95,8.31,-,-,617860500.00,61786050
ATLASBANG,Atlas Bangladesh Limited,Engineering,Z,1739.17,-,51.9,-1.13,52.5,0.614,11739.0,46.6272,-80.9524,53.12,52.986,55.9115,53.1529,53.1559,53.2379,-0.082,-0.1138,54.5675,51.6725,3.35,-6369.2388,53.2422,53.1269,53.0848,0.9188,-,1.835,0.001,1.771,-,-,-,-,-,-,-,-,-1.23,121.0,-,-,331271080.00,33127108
AZIZPIPES,Aziz Pipes Limited,Engineering,Z,217.09,-,41.4,0.25,40.6,0.102,2512.0,39.8771,-87.5,41.895,43.08,48.3225,40.8931,41.111,42.0648,-0.9539,-0.9242,44.6901,39.0999,26.19,-7762.2951,40.66,40.7128,41.2067,1.2508,-,0.429,-,0.198,-,-,-,-,-,0.162,-,-,-10.12,-47.37,-,-,53471250.00,5347125
BANGAS,Bangas Limited,Food & Allied,B,912.67,432.86,119.7,-1.24,119.7,9.236,77002.0,48.5677,-59.0,122.165,116.51,108.005,120.4774,120.6754,120.492,0.1833,0.7044,130.6061,113.7239,480.44,-54369.4959,120.3956,120.0167,120.5829,1.048,0.25,2.238,-,1.617,0.018,0.018,0.013,0.191,0.011,0.015,-,-,0.28,21.02,432.86,505.00,76246430.00,7624643
BANKASI1PB,Bank Asia 1st Perpetual Bond,Corporate Bond,N,588.63,-,0.0,0.0,8650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,680500.00,68050
BANKASIA,Bank Asia PLC.,Bank,A,24752.2,9.07,19.4,-0.52,19.3,12.597,654688.0,59.6727,-68.75,19.12,18.572,17.737,19.3712,19.3087,19.0167,0.2921,0.2924,19.9601,18.2799,17.72,-42505.8505,19.4644,19.4141,19.2995,0.7165,5.18,-,-,-,-,0.630,0.104,-,0.005,0.090,0.006,-,2.14,27.28,9.07,5.64,12824975460.00,1282497546
BARKAPOWER,Baraka Power Limited,Fuel & Power,Z,1765.99,20.83,7.5,0.0,7.5,2.693,357547.0,55.9957,-50.0,7.285,7.06,9.2715,7.5295,7.4759,7.3004,0.1755,0.1404,7.9571,6.6129,50.34,-502966.2021,7.6156,7.5538,7.4314,1.493,-,1.348,-,1.179,0.121,0.137,0.090,0.169,0.037,0.056,-,-,0.36,22.63,20.83,10.42,2354656610.00,235465661
BATASHOE,Bata Shoe Company (Bangladesh) Limited,Tannery Industries,A,11086.27,37.41,813.9,0.19,810.4,0.168,207.0,48.6372,-50.2959,810.04,809.822,836.376,811.4727,811.2502,811.4771,-0.227,-0.8224,818.0826,801.9974,0.57,-167.8104,812.1533,812.1641,811.1771,0.3921,1.76,1.466,-,0.350,0.077,0.091,0.041,0.459,0.049,0.123,-,-,0.0,0.0,37.41,65.09,136800000.00,13680000
BATBC,British American Tobacco Bangladesh Company Limited,Food & Allied,A,142560.0,8.11,264.0,0.46,264.0,18.263,69500.0,63.7253,-36.3636,256.1,252.182,277.6255,262.3635,260.9877,256.9387,4.049,2.9331,270.9443,241.2557,4.75,34534.0087,264.5778,263.0321,259.5314,1.069,5.68,1.806,-,0.888,0.340,0.365,0.176,0.445,0.172,0.303,-,-,0.0,0.0,8.11,14.78,5400000000.00,540000000
BAYLEASING,Bay Leasing & Investment Limited,Financial Institutions,Z,464.93,-,3.4,0.0,3.3,0.205,61338.0,56.1838,-28.5714,3.175,3.058,4.2315,3.2427,3.2196,3.1681,0.0516,0.0252,3.4335,2.9165,19.06,15122.0752,3.2667,3.2359,3.1948,2.0961,-,-,-,-,-,1.293,8.991,-,-,-,-,-,-31.16,-25.2,-,-,1408884430.00,140888443
BBS,Bangladesh Building Systems PLC.,Engineering,B,1450.07,-,8.9,-1.11,8.9,1.218,136991.0,48.0189,-57.1429,8.92,8.884,10.1385,8.9544,8.9471,8.9628,-0.0157,-0.0393,9.2418,8.5982,29.41,127448.4335,8.98,8.9462,8.9119,1.6269,-,2.735,0.280,2.036,-,0.077,0.015,0.178,0.003,0.006,-,-,-0.59,10.74,-,-,1629297320.00,162929732
BBSCABLES,BBS Cables PLC.,Engineering,B,3133.3,-,14.8,0.0,14.8,1.682,114088.0,49.7207,-50.0,14.795,14.654,15.868,14.8187,14.8059,14.8124,-0.0065,-0.0376,15.419,14.171,33.8,60927.137,14.8511,14.7936,14.7481,1.4651,-,2.883,0.052,2.101,-,0.076,-,0.173,-,-,-,-,-4.05,28.01,-,-,2117097670.00,211709767
BDAUTOCA,Bangladesh Autocars Limited,Engineering,B,549.84,705.00,127.1,0.16,127.1,5.986,46986.0,54.0286,-60.1351,125.425,121.748,110.361,127.2659,126.8863,125.2694,1.6169,1.544,131.4439,119.4061,285.53,-26669.0041,128.0311,127.4731,126.291,1.0577,0.16,1.466,0.022,1.142,-,0.006,0.009,0.038,0.013,0.020,-,-,0.18,7.45,705.00,1586.25,43260130.00,4326013
BDCOM,BDCOM Online Limited,IT Sector,A,1636.38,29.88,26.0,1.17,26.0,18.469,713378.0,53.2241,-42.8571,25.8,25.722,24.996,25.7482,25.733,25.7091,0.0239,0.0016,26.831,24.769,224.5,111991.3157,25.7133,25.6513,25.731,1.7621,1.92,2.192,-,2.155,0.133,0.099,0.065,0.536,0.040,0.056,-,-,0.86,15.58,29.88,18.36,629378650.00,62937865
BDFINANCE,Bangladesh Finance PLC,Financial Institutions,Z,2315.31,-,12.3,-2.38,12.3,6.071,493987.0,33.8444,-84.2105,13.24,13.504,11.4155,12.8976,12.9713,13.1846,-0.2133,-0.1518,14.0541,12.4259,22.28,-297207.8541,12.8756,12.9308,13.079,1.7238,-,-,-,-,-,1.819,18.372,-,-,-,-,-,-41.61,-30.05,-,16.58,1882362670.00,188236267
BDLAMPS,Bangladesh Lamps PLC.,Engineering,A,1441.27,-,137.5,-0.73,136.9,0.82,5987.0,51.311,-76.4331,137.26,131.562,133.6435,138.5202,138.2688,136.4337,1.8351,2.1466,143.9653,130.5547,39.13,-14999.7129,139.2933,139.2423,138.3052,1.4413,0.73,0.977,-,0.499,-,-,-,0.172,-,-,-,-,-6.22,39.93,-,-,105278770.00,10527877
BDSERVICE,Bangladesh Services Limited,Travel & Leisure,Z,508.5,-,0.0,0.0,5.2,0.0,0.0,,,,,,,,,,,,,,,,,,,-,0.346,0.018,0.339,-,-,-,0.569,-,-,-,-,-8.94,219.74,-,-,977889130.00,97788913
BDTHAI,Bangladesh Thai Aluminium Limited,Engineering,B,1367.2,-,10.7,-1.83,10.7,5.9,548717.0,46.0746,-72.7273,10.84,10.946,12.121,10.8548,10.8623,10.9126,-0.0503,-0.0575,11.2867,10.3933,156.37,-691377.8443,10.88,10.8667,10.8352,1.6709,-,2.464,0.202,1.546,-,0.103,-,0.252,-,-,-,-,-2.01,28.6,-,-,1277752500.00,127775250
BDTHAIFOOD,BD Thai Food & Beverage Limited,Food & Allied,B,1092.1,-,13.4,-2.9,13.4,37.897,2775679.0,48.467,-58.3333,13.495,13.13,13.711,13.6441,13.6216,13.5581,0.0635,0.0441,14.4865,12.5035,808.09,-2498120.7296,13.7422,13.6603,13.5195,1.5277,-,1.502,-,1.039,0.038,0.040,0.003,0.265,0.001,0.001,-,-,-1.64,12.41,-,-,815000000.00,81500000
BDWELDING,Bangladesh Welding Electrodes Limited,Fuel & Power,Z,741.27,-,17.0,-6.56,17.1,3.753,211800.0,55.8121,-40.7407,16.88,13.472,10.6645,17.3922,17.1921,16.0449,1.1471,1.2474,19.7495,14.0105,247.58,-13925.3935,17.6911,17.5359,17.0786,1.3769,-,1.557,-,1.207,6.501,7.509,2.015,0.193,0.075,0.162,-,-,-0.08,11.61,-,-,433493050.00,43349305
