Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,782.79,-,2.7,0.0,2.7,1.15,425666,52.2566,-50.0,2.66,2.678,3.195,2.685,2.6757,2.662,0.0137,-0.0003,2.8693,2.4507,53.54,26352.4843,2.7044,2.6949,2.6676,1.1522,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,402.0,-,20.1,1.52,20.1,17.894,886949,57.1119,-57.1429,19.25,19.274,20.3245,19.7192,19.5952,19.3502,0.245,0.0881,20.8572,17.6428,662.09,-173294.2975,19.9267,19.7846,19.4533,1.0724,-,-,-,-,-,-,-,-,-,-,-,-,-3.45,9.13,-,31.60,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1617.85,7.15,17.4,-1.14,17.4,0.729,41591,46.3628,-68.75,17.67,18.202,19.332,17.4356,17.4768,17.6943,-0.2175,-0.2293,18.4298,16.9102,24.75,-91978.8824,17.36,17.4487,17.5557,1.2545,5.75,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,7.15,17.14,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,698.84,-,10.8,-2.7,10.8,0.041,3811,46.3951,-63.1579,10.95,11.262,12.756,10.8992,10.9094,11.0118,-0.1023,-0.128,11.6413,10.2587,14.35,7237.7916,10.8867,10.9333,10.9262,1.4147,0.93,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,645.54,-,2.7,0.0,2.7,0.504,187931,47.7494,-60.0,2.745,2.77,3.599,2.7075,2.7119,2.7309,-0.019,-0.0181,2.955,2.535,166.32,-261821.8259,2.7067,2.7167,2.72,1.109,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,3761.92,-,4.2,-2.33,4.2,2.182,512832,42.861,-80.0,4.36,4.622,6.0655,4.2654,4.2836,4.3894,-0.1058,-0.1157,4.7825,3.9375,37.44,-255833.9723,4.2511,4.2679,4.2895,1.7323,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0,69.847,0.0,951.55,872.98,0.0,934.1283,920.7205,902.6012,18.1193,-2.7986,1082.6367,820.4633,0.02,-1609.0983,960.0,957.6923,955.0405,0.041,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1804.92,-,17.9,0.0,17.9,0.057,3181,42.0497,-66.6667,18.525,18.48,17.5655,18.0178,18.0914,18.3184,-0.227,-0.1723,20.1613,16.8887,24.67,-53309.2601,17.94,17.9679,18.1543,1.1978,5.59,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,-,40.68,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,17206.26,-,195.9,-0.56,195.9,15.944,81125,66.8072,-31.1688,187.63,180.222,181.245,194.1916,192.7976,187.8789,4.9188,4.1721,203.815,171.445,21.68,-2967.3726,196.0978,195.1526,191.679,1.0054,1.28,0.689,0.811,0.402,-,0.053,-,0.239,-,-,-,-,-7.4,91.64,-,126.28,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6185.03,18.85,130.9,0.93,130.9,2.63,20075,53.9605,-25.3521,129.24,129.96,133.096,129.4619,129.3118,129.3534,-0.0416,-0.3909,132.6319,125.8481,10.7,-1725.7457,129.64,129.5577,129.259,1.1967,1.91,1.224,-,0.908,-,0.118,0.066,0.289,0.043,0.100,-,-,7.85,75.51,18.85,17.53,472500000.00,47250000
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,14790.96,6.11,69.9,-0.29,69.9,11.194,159608,40.0959,-69.7674,71.38,73.212,74.9475,70.3256,70.5681,71.6174,-1.0493,-1.0105,74.6442,68.1158,16.23,-162347.02,70.14,70.3551,70.7148,1.1802,5.01,1.108,0.270,0.711,-,0.111,0.077,0.415,0.044,0.098,-,-,11.48,126.37,6.11,5.82,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2160.0,-,16.0,-2.44,16.0,35.763,2204852,47.9396,-71.875,16.76,15.754,14.6405,16.2686,16.3289,16.2478,0.0811,0.2517,18.274,15.246,694.83,-2846399.9642,16.1089,16.291,16.5971,1.6924,0.01,4.414,0.100,2.581,-,-,-,0.016,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1415.63,53.64,5.9,0.0,5.9,0.322,55132,40.705,-75.0,6.18,6.46,8.192,6.0029,6.0369,6.1879,-0.1511,-0.1476,6.7553,5.6047,14.79,-163219.2968,5.9778,6.0167,6.0695,1.497,0.42,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,53.64,36.88,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3626.96,21.96,56.1,0.18,56.1,10.75,191887,42.2357,-66.2162,58.265,59.82,71.409,56.4026,56.7407,58.1838,-1.443,-1.3795,63.1382,53.3918,65.16,-133796.4858,55.9711,56.341,57.1129,1.3144,1.78,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,21.96,21.21,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1247.98,14.89,13.4,0.0,13.4,0.61,45504,45.5028,-61.1111,13.61,13.806,14.7315,13.4521,13.4821,13.598,-0.1158,-0.1043,14.0448,13.1752,42.71,-128580.0138,13.4111,13.4744,13.5495,1.3505,0.37,1.282,0.005,0.926,-,0.265,0.147,0.399,0.045,0.057,-,-,0.72,16.43,14.89,22.33,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,610.65,24.09,5.3,0.0,5.3,0.081,15302,47.9404,-53.3333,5.395,5.468,7.73,5.2828,5.303,5.3825,-0.0795,-0.0725,5.9397,4.8503,14.42,-92281.9972,5.2556,5.3038,5.3433,1.4753,0.94,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,24.09,23.38,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,A,3493.54,-,33.1,-1.19,33.1,16.703,500209,41.1868,-84.4444,35.03,35.006,33.4165,33.77,34.0128,34.6417,-0.6289,-0.3915,38.1508,31.9092,266.17,-482940.8563,33.5044,33.7192,34.2571,1.2797,3.02,1.925,1.997,1.806,-,-,-,0.267,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1465.64,17.91,20.2,-1.94,20.2,7.53,368848,39.5288,-74.0741,21.28,21.73,25.2785,20.754,20.8588,21.2175,-0.3587,-0.2975,22.5275,20.0325,188.32,-445806.1765,20.6644,20.8282,21.03,1.2679,1.24,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,17.91,15.15,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,770.8,14.03,21.8,-0.93,21.4,0.592,27331,45.2608,-74.0741,21.69,22.632,24.384,21.6576,21.6657,21.8196,-0.1539,-0.2085,22.7199,20.6601,36.12,-50396.1205,21.6978,21.7808,21.7367,1.3133,2.80,-,-,-,-,-,-,-,-,-,-,-,1.54,19.81,14.03,108.00,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,340.0,70.00,3.4,-2.86,3.4,0.35,102401,46.3682,-66.6667,3.46,3.566,5.2925,3.4316,3.4307,3.4602,-0.0295,-0.0453,3.6975,3.2225,100.55,-68267.4937,3.4378,3.4359,3.4324,0.8035,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,70.00,39.77,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,345.0,-,0.0,0.0,3450.0,0.0,0,24.2593,-100.0,3735.0,3961.41,4505.1725,3890.9447,3994.7201,4254.0665,-259.3464,-153.4928,4583.7528,2886.2472,0.04,-0.5319,3603.3333,3636.5385,3689.7619,0.0632,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,A,2015.22,17.80,41.4,-1.43,41.4,8.153,195351,35.7239,-77.7778,43.725,45.416,50.982,42.4028,42.7075,43.8863,-1.1788,-1.0644,46.7953,40.6547,221.35,-333266.5053,42.1067,42.4359,43.009,1.0778,2.42,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,17.80,13.94,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,3213.22,-,144.1,-0.62,144.1,19.079,132469,63.6253,-13.3971,135.235,132.58,138.3065,140.3341,139.0741,136.2269,2.8471,1.4198,146.3965,124.0735,182.73,68941.3587,141.6467,140.4692,137.7152,0.948,-,1.616,-,1.134,-,-,-,-,-,-,-,-,-0.78,8.45,-,-,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,A,16123.68,22.73,14.0,-6.67,14.0,0.667,45865,27.0513,-100.0,16.155,15.58,18.3135,15.4158,15.5804,15.7875,-0.2071,0.0568,17.5489,14.7611,1.17,-61180.7062,15.3089,15.5128,15.8424,0.5331,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.66,20.85,22.73,33.09,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1091.69,12.73,4.2,0.0,4.2,0.852,203380,50.5386,-66.6667,4.205,4.236,5.649,4.1582,4.1582,4.1843,-0.0262,-0.0386,4.415,3.995,22.82,-123712.9286,4.1489,4.1487,4.1676,1.6582,2.38,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,12.73,19.69,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,749.97,-,13.3,0.75,13.4,0.824,61879,49.8575,-75.0,13.465,13.36,12.0635,13.3797,13.3958,13.4086,-0.0128,0.0163,13.8919,13.0381,69.97,-39387.6546,13.3533,13.3795,13.4329,1.4928,-,0.214,-,0.212,-,-,-,-,-,-,-,-,-0.18,24.77,-,-,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,2986.13,121.05,22.8,-0.87,22.8,3.473,151959,44.3171,-72.4138,23.9,23.47,24.8445,22.9787,23.1021,23.4102,-0.308,-0.1818,26.3762,21.4238,91.75,-74525.4625,22.7978,22.9231,23.3067,1.4408,5.04,2.529,-,1.706,0.007,0.066,0.002,0.108,0.003,0.007,-,-,0.22,28.03,121.05,27.38,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1704.24,325.34,710.1,-1.24,710.1,0.35,493,33.1401,-60.6757,741.76,764.8,788.866,722.522,726.8785,742.7382,-15.8597,-13.7558,787.6965,695.8235,8.61,-480.2476,718.5956,722.3615,730.4871,0.7949,0.14,0.908,0.008,0.509,-,0.066,0.044,0.521,0.016,0.329,-,-,2.21,13.47,325.34,359.50,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1640.0,37.13,205.0,0.2,205.0,0.924,4505,48.6762,-55.0459,205.23,206.944,215.0665,204.1709,204.2769,205.3841,-1.1072,-1.3954,209.805,200.655,10.8,-3622.0965,203.9289,204.1038,204.509,0.8745,1.56,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,37.13,30.09,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,352.0,-,19.7,-1.5,19.7,0.825,41867,51.3542,-60.7143,19.555,19.132,21.595,19.7497,19.6965,19.5007,0.1958,0.1711,20.9368,18.1732,18.15,-3079.084,19.7489,19.8295,19.721,1.1278,-,0.767,-,0.528,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,2584.01,32.57,85.6,-3.39,85.6,42.273,486564,47.1647,-66.2252,89.33,85.208,72.369,87.4479,87.7976,88.0273,-0.2297,0.43,99.3406,79.3194,796.58,-411030.5987,87.1022,87.4436,87.8629,1.4927,-,1.374,0.077,0.968,-,0.051,0.128,0.125,0.077,0.185,-,-,-12.32,1.38,32.57,7.74,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1558.9,8.44,14.2,0.71,14.2,2.889,204526,49.8533,-50.0,14.255,14.292,14.7695,14.0422,14.0755,14.1991,-0.1236,-0.1088,14.8653,13.6447,27.56,-135881.9869,13.9667,14.0077,14.1243,1.684,0.70,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,8.44,8.87,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1374.85,34.85,241.1,7.92,241.1,32.714,135899,68.1956,-4.7493,216.43,214.382,213.7785,222.5277,220.8782,218.0595,2.8188,0.5228,231.266,201.594,109.62,29935.5047,223.4822,221.8038,218.7171,1.0493,0.83,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,34.85,22.25,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3641.71,20.65,185.3,4.1,185.3,22.5,122606,49.2499,-28.1081,183.485,195.158,210.7275,180.3921,180.955,185.304,-4.3489,-5.1592,193.9259,173.0441,81.56,-53186.3502,179.4911,179.641,181.12,0.8044,1.35,1.084,-,0.194,0.018,0.085,0.012,0.303,0.006,0.026,-,-,8.62,436.68,20.65,27.99,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,1381.8,45.78,164.5,-0.18,164.5,17.581,106092,61.6562,-28.481,161.32,147.502,123.578,163.5348,162.6606,158.0175,4.6431,4.9082,168.743,153.897,357.58,2958.8013,164.28,164.1192,162.6971,0.9106,1.22,1.074,-,0.894,-,-,-,-,0.007,0.024,-,-,3.6,83.11,45.78,58.03,84000000.00,8400000
