Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,15870.13,6.55,75.0,-0.13,75.0,6.613,88226.0,41.6776,-92.0,75.865,76.302,76.327,75.5904,75.6681,75.8619,-0.1938,-0.1142,76.9298,74.8002,26.62,-201666.3968,75.5578,75.7038,75.7824,1.1892,4.67,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.55,6.00,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3145.5,-,23.3,0.0,23.3,59.142,2531831.0,49.1714,-68.5714,23.85,22.026,17.4965,23.698,23.7442,23.484,0.2602,0.4841,25.5365,22.1635,1076.69,-3968898.3569,23.7311,23.7103,23.7062,1.4418,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1631.57,62.73,6.8,1.49,6.8,0.276,40963.0,53.683,-44.4444,6.62,6.826,7.113,6.646,6.6379,6.6726,-0.0347,-0.0688,6.9145,6.3255,25.65,-278997.4164,6.6333,6.6154,6.6057,1.3538,0.37,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,62.73,43.13,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3833.84,23.02,59.3,0.85,59.3,9.122,154126.0,48.3447,-82.3529,59.6,59.276,64.581,59.2918,59.3763,59.5808,-0.2046,-0.1153,61.2066,57.9934,141.96,-514018.9282,59.1622,59.2679,59.4648,1.255,1.69,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,2.55,32.82,23.02,23.67,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1285.23,18.89,13.8,-1.43,13.8,3.47,248941.0,52.7173,-37.5,13.62,13.762,14.238,13.6239,13.6177,13.6749,-0.0572,-0.0979,14.1038,13.1362,77.85,-255115.0568,13.5933,13.5782,13.5767,1.4655,0.36,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,0.72,16.43,18.89,30.91,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,794.99,31.36,6.9,0.0,6.9,0.16,23427.0,51.4589,-55.5556,6.79,6.998,6.5875,6.8498,6.8472,6.863,-0.0158,-0.0289,7.1202,6.4598,23.12,-191259.1044,6.8378,6.8577,6.8343,1.6718,0.72,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,31.36,30.44,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2986.92,-,28.3,0.0,28.3,2.268,80383.0,55.1314,-24.0,27.695,28.122,32.952,27.9734,27.893,27.9208,-0.0278,-0.2174,28.9321,26.4579,40.04,119685.9847,28.0689,27.8692,27.7152,1.3137,3.53,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1893.72,32.59,26.1,0.77,26.1,26.789,1030716.0,59.822,-51.1111,25.725,22.916,23.261,26.1866,26.0031,24.9696,1.0335,1.1167,27.3944,24.0556,1016.12,-1243314.1491,26.4489,26.3551,26.0095,1.2231,0.96,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,0.81,16.95,32.59,24.15,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,860.85,133.89,23.9,-0.83,23.9,2.995,124405.0,56.2654,-35.1351,23.22,22.116,23.7805,23.7502,23.587,23.0584,0.5286,0.419,24.9153,21.5247,145.43,50747.4484,23.98,23.7705,23.4419,1.4333,-,-,-,-,-,-,-,-,-,-,-,-,0.18,19.42,133.89,35.44,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,400.0,82.00,4.0,0.0,4.0,0.635,160438.0,48.9675,-85.7143,4.015,3.972,3.9675,4.0356,4.0345,4.0176,0.0168,0.0222,4.2017,3.8283,140.7,-885755.0703,4.0533,4.0462,4.0286,0.7775,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,82.00,46.59,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,395.0,-,3950.0,1.3,3950.0,0.008,2.0,51.4554,0.0,3665.0,3529.92,3896.1475,3771.8499,3766.7414,3903.7313,-136.9899,-212.6744,4168.2593,3161.7407,1.03,-0.1381,3885.5556,3848.0769,3755.0,0.0533,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1601.47,12.88,32.9,5.45,32.9,18.733,573515.0,64.0189,-57.1429,30.63,29.85,40.509,31.264,31.1126,30.5643,0.5483,0.4737,34.085,27.175,163.73,-197018.9943,31.2,31.2103,31.1229,1.1787,3.04,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,12.88,10.09,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2089.37,9.62,93.7,-1.58,93.7,22.759,241805.0,32.6799,-88.4892,100.93,111.964,133.069,97.157,98.1537,103.1301,-4.9764,-5.1294,112.4771,89.3829,376.26,-304362.9423,96.5867,96.8679,98.3171,1.0656,0.53,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,9.62,9.62,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,15432.67,20.30,13.4,0.75,13.4,0.271,20243.0,32.7163,-84.2105,13.97,15.352,15.858,13.4515,13.569,14.1561,-0.5871,-0.6052,15.5152,12.4248,2.65,-141639.2138,13.3311,13.3397,13.5986,0.6151,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.74,21.16,20.30,23.93,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1377.61,15.76,5.3,3.92,5.3,2.861,537084.0,55.1652,-80.0,5.17,5.058,4.8115,5.217,5.2101,5.1393,0.0708,0.089,5.8061,4.5339,97.61,-181767.7645,5.2022,5.2179,5.2362,1.6666,1.89,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,15.76,24.38,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,929.07,-,16.6,1.22,16.6,3.146,190392.0,64.2845,-33.3333,15.925,14.684,13.496,16.4874,16.3585,15.7222,0.6363,0.6527,17.8898,13.9602,211.32,-98038.2546,16.62,16.6628,16.349,1.4429,-,0.234,-,0.226,-,-,-,-,-,-,-,-,-0.18,24.77,-,412.50,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4164.86,145.45,31.8,-1.85,31.8,43.396,1355695.0,71.775,-16.4179,28.66,25.584,24.629,30.7216,30.1701,28.3302,1.8399,1.4945,32.9113,24.4087,275.89,-79694.9083,31.3111,30.7654,29.6576,1.2825,3.62,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,0.22,28.03,145.45,41.38,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1842.96,356.15,780.0,-1.49,767.9,1.303,1680.0,52.1817,-74.2733,762.42,762.602,775.527,769.2042,767.4069,763.929,3.4779,1.1675,783.4978,741.3422,21.66,-1892.3219,771.4022,768.6846,764.7114,0.8138,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,2.21,13.47,356.15,261.21,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1709.6,42.67,213.7,0.33,213.7,1.945,9115.0,48.6073,-83.4646,215.52,211.916,217.3325,215.7567,215.7458,214.7646,0.9812,1.4192,224.9709,206.0691,85.07,-26378.6706,216.64,216.5962,215.9281,0.9306,1.50,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,42.67,33.83,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,423.47,-,23.7,8.22,23.7,17.038,718174.0,74.944,-6.383,20.415,19.742,20.1545,21.3992,21.112,20.433,0.679,0.3679,22.4927,18.3373,183.68,185718.2976,21.5822,21.2654,20.779,1.0516,-,0.523,-,0.382,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,2949.28,-,97.7,0.21,97.7,25.168,256911.0,48.6357,-89.5522,99.54,96.418,86.979,98.7608,98.8145,98.2955,0.519,0.8812,102.5209,96.5591,641.04,-796724.6135,98.8044,98.8885,99.1405,1.4918,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,-12.32,1.38,-,18.45,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1800.42,9.70,16.4,1.86,16.4,4.392,267495.0,56.6915,-21.4286,16.045,16.04,15.1365,16.1174,16.0892,16.0553,0.0339,-0.012,16.8922,15.1978,73.51,-199181.3771,16.1667,16.0897,16.0043,1.5886,0.61,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,9.70,10.19,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1600.09,43.46,280.6,0.29,280.6,11.805,42002.0,56.8942,-57.1949,276.53,248.26,235.611,281.8069,279.9605,269.6906,10.27,11.0481,301.317,251.743,519.83,-114177.0952,285.4489,283.709,279.5362,1.1397,0.71,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,43.46,46.96,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3877.55,22.81,197.3,0.2,197.3,13.494,68079.0,48.518,-82.0833,201.42,193.232,202.578,199.812,199.9839,198.63,1.3539,2.3685,213.0297,189.8103,382.72,-219790.4342,200.42,200.5474,200.4419,0.9068,1.27,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,8.62,436.68,22.81,32.48,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,3087.0,110.19,367.5,-0.94,367.5,68.631,184908.0,54.5697,-65.9691,374.135,280.02,193.4705,390.0823,385.4231,351.6907,33.7324,39.3744,447.0644,301.2056,799.35,32906.0621,400.3089,398.1115,387.5576,1.0462,0.54,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,3.6,83.11,110.19,116.22,84000000.00,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1716.02,-,112.6,0.09,112.6,30.881,271600.0,63.5907,-42.8934,101.95,82.734,71.241,111.1983,108.8223,98.9831,9.8392,9.2515,126.4042,77.4958,597.44,2230.7425,114.7089,112.4782,107.5138,0.9727,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,-14.62,30.19,-,-,152400000.00,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1324.32,-,3.4,0.0,3.3,1.548,465368.0,50.3398,-37.5,3.24,3.538,2.6935,3.2159,3.2219,3.2885,-0.0665,-0.0845,3.5605,2.9195,45.42,81634.2269,3.1911,3.1795,3.1976,1.4997,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,-0.82,0.7,-,-,4013086000.00,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,238.0,-,0.0,0.0,1190.0,0.0,0.0,26.5577,-31.8182,1157.375,1384.55,2218.3325,1187.156,1215.2589,1461.7076,-246.4487,-300.7084,1436.9917,877.7583,55.95,3003.4184,1173.4667,1177.2692,1169.081,0.2656,0.04,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,2000000.00,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1009.8,80.57,168.3,-0.06,168.3,0.514,3053.0,42.6248,-89.8305,172.09,171.258,190.695,169.4927,169.9508,171.209,-1.2582,-0.8442,181.1994,162.9806,69.38,-13645.2401,169.2178,169.3436,170.1805,0.9954,0.59,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,1.75,128.67,80.57,-,60000000.00,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,369.29,-,10.9,-1.8,10.9,0.139,12712.0,47.9185,-45.4545,10.87,11.274,10.9825,10.9045,10.9076,11.0045,-0.0969,-0.1358,11.356,10.384,14.67,1213.376,10.9044,10.8846,10.8548,1.4005,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,-14.47,-18.9,-,-,338800000.00,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2472.22,10.60,17.8,0.56,17.8,5.578,314444.0,55.7846,-52.1739,17.43,17.058,17.897,17.7556,17.694,17.4552,0.2387,0.2157,18.5891,16.2709,174.73,-406900.264,17.8467,17.8487,17.6381,1.1833,5.62,1.703,-,0.950,-,-,-,-,-,-,-,-,1.68,24.57,10.60,14.83,1388886060.00,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1779.24,18.50,37.8,0.53,37.8,4.862,128820.0,42.882,-85.1852,38.88,39.148,31.991,38.1919,38.3494,38.8656,-0.5162,-0.413,41.1793,36.5807,275.26,-383019.3126,38.1067,38.1026,38.3767,1.5926,2.65,-,-,-,-,-,-,-,-,-,-,-,2.09,30.55,18.50,18.68,470698580.00,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1804.11,22.33,0.0,1.91,42.6,7.362,173584.0,59.5948,-26.087,41.0,38.35,34.8965,42.1486,41.884,40.6478,1.2362,1.2367,44.6958,37.3042,170.22,-191193.0796,42.4533,42.4513,41.79,1.4109,3.29,-,-,-,-,-,-,-,-,-,-,-,2.51,25.29,22.33,9.09,423500000.00,42350000
ASIATICLAB,Asiatic Laboratories Limited,Pharmaceuticals & Chemicals,A,14356.75,89.52,117.3,6.54,117.3,273.999,2388623.0,73.622,-3.6842,107.82,89.572,63.4985,110.0906,108.9773,102.9179,6.0594,6.4658,114.6406,100.9994,293.12,1025915.1783,110.4933,109.6603,108.7929,0.9322,0.85,4.084,0.157,2.848,-,0.308,0.145,0.434,0.029,0.039,-,-,2.09,54.08,89.52,20.97,1223934550.00,122393455
ATLASBANG,Atlas Bangladesh Limited,Engineering,Z,2282.46,-,68.0,1.32,68.9,0.345,5003.0,47.1263,-89.3617,70.875,69.254,59.8505,70.0019,70.2244,70.0407,0.1837,0.7587,74.8833,66.8667,12.92,-20303.2613,69.7489,70.2013,70.7267,0.9889,-,1.732,0.001,1.667,-,-,-,-,-,-,-,-,-1.23,121.0,-,-,331271080.00,33127108
AZIZPIPES,Aziz Pipes Limited,Engineering,Z,311.74,-,58.9,1.75,58.3,2.126,36895.0,53.188,-80.8333,58.645,53.218,49.2685,58.999,58.9328,57.1186,1.8143,2.5227,66.7224,50.5676,326.99,-33719.8116,58.9644,59.5744,59.6838,1.4018,-,0.259,-,0.182,-,-,-,-,-,0.214,-,-,-10.12,-47.37,-,-,53471250.00,5347125
BANGAS,Bangas Limited,Food & Allied,B,1001.88,472.50,131.4,1.47,131.4,10.834,82712.0,46.839,-81.6176,136.005,129.84,120.5175,132.9049,133.3931,133.5916,-0.1985,0.7804,148.3903,123.6197,835.47,-231611.1396,132.6756,133.0205,133.7514,1.2009,0.23,2.238,-,1.617,0.018,0.018,0.013,0.191,0.011,0.015,-,-,0.28,21.02,472.50,661.50,76246430.00,7624643
BANKASI1PB,Bank Asia 1st Perpetual Bond,Corporate Bond,N,588.63,-,0.0,0.0,8650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,680500.00,68050
BANKASIA,Bank Asia PLC.,Bank,A,24110.95,8.88,0.0,0.53,18.8,4.175,222390.0,32.3932,-89.6552,19.995,21.05,19.2635,19.1377,19.3287,20.0004,-0.6717,-0.5685,22.078,17.912,30.83,-1088322.5629,18.9378,19.0526,19.4676,0.8091,4.52,-,-,-,-,0.630,0.104,-,0.005,0.090,0.006,-,3.18,27.42,8.88,4.85,12824975460.00,1282497546
BARKAPOWER,Baraka Power Limited,Fuel & Power,Z,1860.18,21.94,7.9,0.0,7.9,0.717,90133.0,52.1224,-77.7778,7.855,7.834,8.284,7.8814,7.8752,7.8481,0.0271,0.0262,8.3469,7.3631,53.03,-247274.4843,7.8689,7.8782,7.8843,1.3877,-,1.375,-,1.111,-,-,0.011,0.040,0.002,0.003,-,-,0.36,22.63,21.94,6.81,2354656610.00,235465661
BATASHOE,Bata Shoe Company (Bangladesh) Limited,Tannery Industries,A,11647.15,39.77,0.0,0.0,851.4,0.0,0.0,59.243,-33.306,831.86,835.43,844.173,844.7518,841.9981,836.8544,5.1437,1.5169,860.0398,803.6802,1.8,-617.3437,848.44,844.7474,837.4167,0.4147,1.23,1.452,-,0.238,0.060,0.083,0.032,0.472,0.037,0.098,-,-,0.0,0.0,39.77,7.92,136800000.00,13680000
BATBC,British American Tobacco Bangladesh Company Limited,Food & Allied,A,114156.0,19.46,211.4,-0.61,211.4,8.364,39566.0,34.3764,-83.4286,218.45,221.394,256.9705,214.8361,215.6854,218.863,-3.1777,-2.8079,226.2888,210.6112,5.38,-112992.8961,214.0733,215.059,216.9586,1.1168,1.42,1.806,-,0.888,0.340,0.365,0.176,0.445,0.172,0.303,-,-,10.81,102.5,19.46,13.56,5400000000.00,540000000
BAYLEASING,Bay Leasing & Investment Limited,Financial Institutions,Z,619.91,-,4.4,7.32,4.4,2.661,600590.0,45.9254,-50.0,4.45,4.982,4.1405,4.2869,4.329,4.5213,-0.1924,-0.1906,4.9111,3.9889,39.89,-128216.6371,4.2311,4.2564,4.3457,2.045,-,-,-,-,-,1.293,8.991,-,-,-,-,-,-31.16,-25.2,-,-,1408884430.00,140888443
BBS,Bangladesh Building Systems PLC.,Engineering,B,2020.33,-,12.4,0.0,12.4,15.691,1263619.0,54.5553,-50.0,12.135,11.66,10.356,12.3598,12.3217,12.1064,0.2152,0.2328,12.9331,11.3369,317.3,-3295823.7955,12.3822,12.391,12.2705,1.6769,-,2.624,0.324,2.056,-,0.101,-,0.207,-,-,-,-,-0.59,10.74,-,-,1629297320.00,162929732
BBSCABLES,BBS Cables PLC.,Engineering,B,4721.13,-,22.3,1.36,22.3,50.697,2276194.0,68.0099,-17.6471,20.545,19.398,16.863,21.4116,21.1944,20.5212,0.6732,0.5131,22.3991,18.6909,239.28,242484.517,21.6222,21.3372,20.8738,1.5842,-,2.519,0.074,1.725,-,-,-,0.151,-,-,-,-,-4.05,28.01,-,-,2117097670.00,211709767
BDAUTOCA,Bangladesh Autocars Limited,Engineering,B,967.73,1223.89,223.7,3.61,223.7,23.913,107459.0,51.9153,-72.4706,227.915,200.796,142.005,224.6955,225.2458,220.9869,4.2589,7.4717,245.706,210.124,1504.3,-220950.7481,225.0289,224.9026,225.691,1.2527,0.09,1.833,0.022,1.744,-,0.020,0.013,0.043,0.023,0.035,-,-,0.18,7.45,1223.89,1835.83,43260130.00,4326013
BDCOM,BDCOM Online Limited,IT Sector,A,1749.67,32.56,27.8,0.0,27.8,9.686,349144.0,45.8082,-83.3333,28.29,27.962,26.495,28.1027,28.1559,28.2253,-0.0694,0.0147,29.2696,27.3104,369.37,-468067.0962,28.1044,28.0987,28.1486,1.6812,1.80,2.336,-,2.051,0.136,0.086,0.063,0.550,0.034,0.055,-,-,0.86,15.58,32.56,45.65,629378650.00,62937865
BDFINANCE,Bangladesh Finance PLC,Financial Institutions,Z,2127.07,-,11.3,0.89,11.3,2.474,219220.0,40.6863,-77.2727,11.755,12.75,12.7975,11.3933,11.4866,11.9134,-0.4267,-0.4226,12.832,10.678,50.0,-424599.0183,11.3022,11.3372,11.5181,1.6839,-,-,-,-,-,1.819,18.372,-,-,-,-,-,1.19,-29.07,-,25.91,1882362670.00,188236267
BDLAMPS,Bangladesh Lamps PLC.,Engineering,A,1945.55,-,184.8,0.16,184.8,14.743,79135.0,53.7591,-87.156,190.915,164.058,147.519,187.5665,187.3566,181.5614,5.7952,8.0615,202.3275,179.5025,451.51,-147287.7356,187.8044,188.0423,188.9205,1.365,0.54,0.921,-,0.488,-,0.046,-,0.213,-,-,-,-,-6.22,39.93,-,-,105278770.00,10527877
BDSERVICE,Bangladesh Services Limited,Travel & Leisure,Z,508.5,-,0.0,0.0,5.2,0.0,0.0,,,,,,,,,,,,,,,,,,,-,0.353,0.021,0.344,-,-,-,0.532,-,-,-,-,-8.94,219.74,-,-,977889130.00,97788913
BDTHAI,Bangladesh Thai Aluminium Limited,Engineering,B,1571.64,-,12.3,0.0,12.3,12.391,1007196.0,49.1821,-60.0,12.375,12.18,11.7805,12.3395,12.3504,12.3529,-0.0025,0.0203,12.7582,11.9918,274.82,-403710.836,12.3311,12.3192,12.3352,1.4978,-,2.274,0.238,1.417,-,-,-,-,-,-,-,-,-2.01,28.6,-,-,1277752500.00,127775250
BDTHAIFOOD,BD Thai Food & Beverage Limited,Food & Allied,B,1776.7,-,21.8,3.32,21.8,63.383,2953655.0,58.5402,-58.3333,20.83,18.952,15.1825,21.6576,21.5063,20.602,0.9042,0.9974,23.9373,17.7227,1401.9,-4115824.6791,21.8778,21.8692,21.5048,1.3958,-,1.502,-,1.039,0.038,0.040,0.003,0.265,0.001,0.001,-,-,-1.64,12.41,-,-,815000000.00,81500000
BDWELDING,Bangladesh Welding Electrodes Limited,Fuel & Power,Z,667.58,-,15.4,-1.28,15.4,1.632,105198.0,47.4179,-63.6364,15.275,15.82,12.958,15.6402,15.6009,15.615,-0.0141,-0.1072,16.7673,13.7827,67.43,-136790.8966,15.8333,15.7449,15.4829,1.338,-,1.557,-,1.207,6.501,7.509,2.015,0.193,0.075,0.162,-,-,-0.08,11.61,-,-,433493050.00,43349305
BEACHHATCH,Beach Hatchery Limited,Food & Allied,Z,1192.35,14.19,28.8,0.35,28.8,4.121,143143.0,39.5633,-91.6667,29.245,30.27,42.022,28.9234,29.0155,29.4819,-0.4664,-0.4837,30.2258,28.2642,133.9,-216388.0867,28.8267,28.8782,29.0529,1.1509,3.47,5.789,-,5.616,0.494,0.534,0.383,0.567,0.138,0.163,-,-,2.03,12.49,14.19,4.72,414010210.00,41401021
