Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3008.03,-,28.50,1.06,28.50,0.6030,"21,188",34.3352,-82.7586,29.6300,30.5200,31.1050,28.7091,28.9184,29.5931,-0.6747,-0.5327,31.7106,27.5494,31.3100,-159399.8729,28.4156,28.6154,29.1157,1.3024,0.0000,0.0000,0.0000,3.51,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,28.20,0.30,72,0.6030,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2125.90,36.17,29.30,0.00,29.30,18.4470,"627,117",35.6248,-88.3721,31.5300,31.4500,24.7805,30.2843,30.5874,31.2186,-0.6312,-0.2624,34.1539,28.9061,399.1900,-739119.2087,29.9689,30.3026,30.9114,1.2413,0.0000,0.0000,0.0000,0.85,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,29.30,0.00,475,18.4470,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,36.17,26.80,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1062.55,162.22,29.50,1.03,29.50,0.9430,"31,911",44.9677,-90.9091,31.0550,29.3940,24.4315,30.2505,30.4123,30.3241,0.0883,0.4851,33.0119,29.0981,317.1400,-247756.0914,30.0556,30.3667,30.8010,1.4457,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,29.20,0.30,74,0.9430,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,162.22,29.20,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,540.00,108.00,5.40,0.00,5.40,3.2850,"610,015",39.6547,-87.5000,6.0950,5.5620,4.1680,5.6249,5.7230,5.8453,-0.1222,0.0358,7.0928,5.0972,760.9400,-734302.3797,5.4911,5.5962,5.8510,0.8313,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,5.40,0.00,142,3.2850,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,108.00,61.36,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,405.00,-,4050.00,1.27,4050.00,0.0410,10,56.3307,0.0000,3960.7000,3932.1800,3689.0225,3976.2108,3962.7439,3948.4441,14.2999,-8.5451,4077.8600,3843.5400,2.5000,-0.0348,3978.8889,3972.4359,3966.7952,0.0347,0.0000,0.0000,0.0000,0.02,-,-,-,-,-,-,-,-,-,-,-,3999.40,50.60,1,0.0410,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1674.48,14.58,34.10,0.00,34.40,1.4980,"43,299",32.3102,-93.2203,36.9900,36.2340,35.0030,35.7901,36.0974,36.5346,-0.4372,0.0321,39.4057,34.5743,115.9600,-222141.8812,35.5244,35.9282,36.4900,1.1546,0.0000,0.0000,0.0000,2.91,4.992,-,4.235,-,-,-,-,-,-,-,-,34.40,0.00,163,1.4980,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,14.58,11.42,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,1919.91,8.65,86.10,-1.15,86.10,8.7270,"100,086",26.3696,-86.8750,94.9150,100.4800,117.2015,89.8116,91.1706,95.3255,-4.1548,-3.1255,105.6908,84.1392,214.8100,-296683.6298,88.4444,89.7962,92.3100,1.0745,0.0000,0.0000,0.0000,0.35,1.616,-,1.134,-,-,-,-,-,-,-,-,87.10,-1.00,595,8.7270,69.34%,9.08%,60.21%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,8.65,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,19809.10,26.82,17.20,-2.82,17.20,0.5210,"30,210",54.2615,-63.8889,16.7400,16.2700,15.4250,17.2205,17.1161,16.7927,0.3234,0.2465,18.1959,15.2841,3.7300,135663.5958,17.4022,17.2244,16.9190,0.5969,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,17.70,-0.50,38,0.5210,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,26.82,10.29,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1455.59,16.67,5.60,1.82,5.60,1.3070,"234,218",49.1320,-81.8182,5.6450,5.5700,4.8010,5.6289,5.6370,5.6207,0.0163,0.0416,5.9526,5.3374,88.8000,-218386.0129,5.6333,5.6615,5.6552,1.6318,0.0000,0.0000,0.0000,1.79,15.328,-,13.723,-,-,-,-,-,-,-,-,5.50,0.10,142,1.3070,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.67,25.78,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1404.80,-,25.10,-0.40,25.10,9.9170,"388,942",72.0648,-21.4286,23.3200,20.1220,15.8020,24.3727,24.0799,22.6691,1.4108,1.4317,26.4807,20.1593,201.3000,-133251.9023,24.5422,24.4859,24.0524,1.3743,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,25.20,-0.10,366,9.9170,63.75%,15.35%,48.40%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,630.00,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4518.48,166.82,34.50,-5.99,34.50,29.1630,"815,665",34.0627,-93.2432,37.8500,36.3200,27.8945,37.0240,37.2481,37.2453,0.0028,0.4962,39.8912,35.8088,291.6300,-1952496.1743,36.9489,37.2487,37.6105,1.2871,0.0000,0.0000,0.0000,3.33,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,36.70,-2.20,"1,041",29.1630,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,166.82,47.46,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1808.64,341.67,752.20,-0.20,753.60,0.5820,769,35.4781,-94.8195,791.4500,782.9380,761.8885,771.1093,775.6682,784.4533,-8.7851,-2.9077,832.5951,750.3049,8.9800,-1654.6488,766.8533,771.3859,781.0143,0.8340,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,755.10,-1.50,92,0.5820,22.75%,5.62%,17.13%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,341.67,250.59,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1779.20,43.79,222.80,1.37,222.40,0.4810,"2,161",42.2567,-80.2239,228.4700,226.9900,214.4200,225.4742,226.4115,227.6973,-1.2857,0.1677,237.1316,219.8084,23.4700,-7335.9820,224.6356,226.1308,227.7548,0.9421,0.0000,0.0000,0.0000,1.44,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,219.40,3.00,47,0.4810,59.85%,28.88%,30.97%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,43.79,34.72,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,546.75,-,31.50,-3.16,30.60,0.7640,"24,186",30.9427,-96.0526,33.8650,33.6920,23.5500,32.6755,32.9852,33.4079,-0.4227,0.0586,36.5422,31.1878,112.9600,-23269.1039,32.4111,32.8026,33.4533,1.0730,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,31.60,-1.00,82,0.7640,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3199.83,-,106.00,2.22,106.00,19.7260,"185,583",38.1189,-78.5714,111.1150,113.9560,99.3810,108.0171,108.9016,111.0198,-2.1182,-1.1726,118.3643,103.8657,261.8400,-399610.6568,107.1289,108.4308,109.9629,1.4852,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,103.70,2.30,965,19.7260,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,19.44,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1855.32,10.18,16.90,-0.59,16.90,5.2190,"306,736",32.7451,-96.7742,18.1950,18.0340,16.0475,17.7000,17.8359,17.9817,-0.1458,0.0842,19.6768,16.7132,146.0700,-781620.9810,17.5711,17.8333,18.1095,1.5861,0.0000,0.0000,0.0000,0.59,-,-,-,-,-,-,-,-,-,-,-,17.00,-0.10,255,5.2190,69.35%,13.38%,55.90%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,10.18,10.69,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1563.60,42.67,274.20,0.26,274.20,4.0540,"14,696",40.4711,-94.4591,285.7050,283.9100,250.3040,280.8203,282.3177,284.4910,-2.1733,0.0924,303.8262,267.5838,195.5100,-46803.2563,279.0156,281.8013,284.8224,1.1497,0.0000,0.0000,0.0000,0.73,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,273.50,0.70,262,4.0540,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,42.67,46.10,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4164.48,24.64,211.90,-0.24,211.90,2.4990,"11,787",41.3821,-88.7500,215.6200,212.4980,195.1280,213.6421,214.0801,214.3982,-0.3181,0.4941,219.6355,211.6045,89.2700,-76451.3420,213.1244,213.6526,214.6681,0.9099,0.0000,0.0000,0.0000,1.18,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,212.40,-0.50,194,2.4990,69.92%,23.35%,46.57%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,24.64,35.09,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2881.20,92.25,343.00,3.28,343.00,10.4160,"30,517",44.7626,-66.2162,350.1250,368.3160,261.5770,343.4793,345.6934,354.1722,-8.4788,-7.6066,371.3191,328.9309,147.8500,-20183.2568,341.4644,343.3218,346.3381,1.0222,0.0000,0.0000,0.0000,0.58,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,332.10,10.90,549,10.4160,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,92.25,97.29,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1536.19,-,101.40,0.50,100.80,4.0160,"39,731",42.5705,-88.5246,104.9800,104.2020,81.1305,103.2378,103.7985,104.5657,-0.7672,0.1029,111.8252,98.1348,206.2500,-146536.0968,102.6422,103.8179,104.7314,0.9881,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,100.30,0.50,338,4.0160,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1244.06,-,3.10,0.00,3.10,1.0090,"325,966",36.9507,-80.0000,3.2850,3.2400,2.8105,3.1828,3.2027,3.2299,-0.0272,0.0036,3.5029,3.0671,54.8900,-312087.8129,3.1556,3.1897,3.2448,1.4517,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.10,0.00,91,1.0090,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,211.40,-,1057.00,0.57,1057.00,0.0010,1,30.3760,-88.3562,1088.3000,1114.8400,1731.8000,1077.6321,1090.0480,1207.0319,-116.9838,-144.7686,1202.1394,974.4606,0.0800,163.2502,1059.6889,1067.3974,1078.5095,0.2572,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1051.00,6.00,1,0.0010,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1234.80,99.76,208.00,-1.29,205.80,1.8260,"8,782",46.4220,-88.7538,211.0700,205.7800,185.2495,213.5726,213.3638,210.4740,2.8898,3.7911,227.9801,194.1599,131.8900,7168.8037,215.6311,215.5231,213.3429,1.0118,0.0000,0.0000,0.0000,0.49,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,208.50,-2.70,159,1.8260,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,99.76,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,409.95,-,12.40,0.83,12.10,0.1570,"13,006",45.7932,-67.7419,12.5800,12.2660,10.9700,12.2817,12.3552,12.4236,-0.0684,0.0609,13.4875,11.6725,40.5200,-34785.2367,12.1933,12.3231,12.4990,1.3942,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,12.00,0.10,43,0.1570,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3013.88,12.92,21.70,0.00,21.70,11.5680,"528,994",43.1503,-80.0000,23.4700,21.7340,18.6045,22.3660,22.5323,22.5301,0.0022,0.3685,25.8551,21.0849,825.4800,-1823354.4833,22.1778,22.4141,22.8805,1.2171,0.0000,0.0000,0.0000,4.61,1.703,-,0.950,-,-,-,-,-,-,-,-,21.70,0.00,403,11.5680,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,12.92,18.08,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1981.64,20.24,42.10,-0.47,42.10,8.9550,"210,520",43.2312,-98.4375,44.1950,43.4120,36.8785,43.4743,43.6645,43.7450,-0.0805,0.2994,46.8383,41.5517,347.9900,-303736.6353,43.3222,43.7167,44.0871,1.6154,0.0000,0.0000,0.0000,2.38,-,-,-,-,-,-,-,-,-,-,-,42.30,-0.20,366,8.9550,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,20.24,25.18,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2083.62,19.68,49.20,-0.40,49.20,6.2270,"125,185",47.2321,-88.7324,51.3950,47.8860,39.0440,50.5250,50.6450,49.9317,0.7133,1.3123,55.6185,47.1715,437.3900,-420901.9199,50.3067,50.7962,51.4086,1.4174,0.0000,0.0000,0.0000,2.85,-,-,-,-,-,-,-,-,-,-,-,49.40,-0.20,255,6.2270,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,19.68,11.28,423500000.00,A-EQ,42350000
