Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
AGNISYSL,Agni Systems PLC.,IT Sector,B,1538.19,26.05,21.2,0.47,21.2,10.653,501704.0,51.9286,-21.4286,21.07,21.07,23.736,21.0414,21.0179,21.0424,-0.0245,-0.0875,22.6288,19.5112,217.34,224897.7455,21.1244,20.9756,20.9195,1.2595,1.18,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,26.05,18.51,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,756.39,13.64,21.0,0.0,21.0,0.923,43784.0,40.0953,-57.1429,21.89,23.036,23.956,21.1195,21.2875,21.9887,-0.7012,-0.6621,24.4247,19.3553,53.34,32373.3445,20.98,20.9782,21.3186,1.381,-,-,-,-,-,-,-,-,-,-,-,-,0.18,19.42,13.64,116.67,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,420.0,86.00,4.2,-2.33,4.2,6.663,1560234.0,65.5062,-27.2727,3.82,3.618,4.3595,4.0191,3.9623,3.8213,0.141,0.0828,4.2995,3.3405,197.94,-456204.4786,4.0711,3.9885,3.8805,0.8274,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,86.00,48.86,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,340.0,-,0.0,0.0,3400.0,0.0,0.0,28.2954,-90.6667,3397.45,3428.98,4152.4175,3644.4837,3754.0084,4074.0431,-320.0346,-230.1143,4432.3528,2362.5472,0.31,-0.7165,3439.2,3441.4615,3418.5762,0.0445,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1460.31,12.88,30.0,-1.32,30.0,10.487,347807.0,51.2675,-43.0769,29.405,28.84,43.338,30.4083,30.1879,29.7486,0.4393,0.162,32.1759,26.6341,162.31,90546.6675,30.8356,30.5333,29.9433,1.1756,3.33,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,12.88,10.09,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,Z,2568.79,11.94,115.2,-4.16,115.2,28.83,256416.0,34.7096,-69.3333,125.26,129.584,136.198,121.4686,122.5661,126.0237,-3.4576,-2.6746,134.6499,115.8701,172.14,-63866.1618,120.9311,121.6372,123.2057,1.1178,0.43,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,11.94,11.94,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,A,18657.41,25.45,16.2,-3.57,16.2,1.169,71589.0,45.7364,-95.0,16.835,15.522,16.355,16.9294,16.9229,16.6085,0.3144,0.448,17.8387,15.8313,8.53,-21423.0794,17.0,17.0577,16.99,0.6377,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.66,20.85,25.45,37.06,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1351.62,16.06,5.2,-1.89,5.2,3.068,578793.0,59.3303,-35.7143,4.9,4.352,4.9455,5.1561,5.0897,4.8223,0.2675,0.2476,5.5553,4.2447,82.77,21517.6239,5.2422,5.1731,5.0438,1.6389,1.92,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,16.06,24.84,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,789.15,-,14.1,-0.7,14.1,2.373,166165.0,47.5209,-42.1053,14.365,14.092,12.679,14.2232,14.2392,14.2541,-0.0149,0.0132,15.4455,13.2845,162.92,-390272.4317,14.2556,14.2154,14.2162,1.459,-,0.234,-,0.226,-,-,-,-,-,-,-,-,-0.18,24.77,-,177.50,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,3064.71,107.73,23.4,-1.27,23.4,11.587,489594.0,50.9402,-27.2727,23.285,23.384,24.1955,23.2307,23.2237,23.3168,-0.0932,-0.1525,24.5929,21.9771,59.06,32572.8828,23.2556,23.1385,23.1229,1.327,4.91,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,0.22,28.03,107.73,25.76,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1813.68,341.27,756.6,0.2,755.7,0.232,307.0,47.2761,-67.9592,765.66,746.808,782.9045,763.1118,763.846,761.8273,2.0187,4.5809,790.7537,740.5663,5.81,-355.4276,763.8933,764.9705,764.3938,0.791,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,2.21,13.47,341.27,202.74,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1692.0,41.54,211.5,1.63,211.5,1.489,7056.0,54.0104,-39.0244,208.78,210.884,216.345,208.3492,208.3499,209.1897,-0.8399,-1.2337,216.4948,201.0652,22.23,-11457.7636,208.3378,207.7167,207.7257,0.9141,1.51,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,41.54,30.51,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,359.14,-,20.1,2.03,20.1,1.987,98184.0,58.3508,-30.303,19.24,18.852,20.454,19.6748,19.5619,19.2585,0.3035,0.1983,20.6383,17.8417,112.66,-39018.013,19.86,19.6923,19.4148,1.1222,-,0.523,-,0.382,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,2913.05,-,96.5,0.52,96.5,41.21,425906.0,52.7668,-26.3158,96.47,93.496,80.5405,95.8145,95.6872,95.1235,0.5637,0.5494,105.7964,87.1436,595.85,-112023.7098,96.1667,95.5013,95.3062,1.5036,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,-12.32,1.38,-,15.89,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1767.49,9.58,16.1,0.63,16.1,2.872,177399.0,54.3779,-45.8333,15.865,15.242,14.842,16.0816,16.024,15.7757,0.2484,0.2388,16.7017,15.0283,58.68,-134935.0226,16.1956,16.0949,15.9419,1.6421,0.62,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,9.58,10.06,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1287.03,36.08,228.2,-2.42,225.7,2.272,9974.0,47.36,-47.4916,226.06,233.612,224.1365,225.5742,225.6714,227.8825,-2.2111,-3.038,240.4317,211.6883,58.68,-173.8032,225.9911,225.0538,224.5167,1.0937,0.89,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,36.08,32.95,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3649.57,21.55,185.7,-0.05,185.7,5.227,28183.0,50.3349,-29.4521,185.785,184.096,203.8615,185.4505,185.4417,185.5583,-0.1166,-0.1908,193.8558,177.7142,71.47,-15807.465,185.8689,185.15,184.9376,0.8865,1.35,1.084,-,0.194,0.018,0.085,0.012,0.303,0.006,0.026,-,-,8.62,436.68,21.55,23.28,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,1680.84,53.67,200.1,3.57,200.1,19.181,96272.0,53.3844,-23.2639,195.895,201.362,154.335,193.5042,193.8704,196.5813,-2.7109,-3.1823,216.4524,175.3376,207.05,-8696.7419,193.44,192.1679,192.6624,1.0002,1.00,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,3.6,83.11,53.67,57.16,84000000.00,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1089.66,-,71.5,5.46,71.5,7.74,108941.0,63.5082,-7.971,66.775,67.922,66.874,67.1584,66.9507,67.1278,-0.1772,-0.7167,72.861,60.689,34.22,21385.4902,67.24,66.5026,66.2148,0.9304,-,0.952,-,0.208,-,0.059,-,0.125,-,-,-,-,-14.62,30.19,-,-,152400000.00,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1565.1,-,3.9,-2.5,3.9,7.08,1794629.0,60.8545,-50.0,3.58,2.574,2.684,3.9498,3.8548,3.3993,0.4555,0.4614,4.665,2.495,199.51,1703065.5472,4.0689,4.0013,3.8333,1.4872,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,-0.82,0.7,-,-,4013086000.00,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,299.3,-,0.0,0.0,1496.5,0.0,0.0,12.4795,-100.0,1794.525,2116.48,2449.8475,1875.9968,1972.7348,2295.8281,-323.0934,-262.6931,2513.2987,1075.7513,0.65,-0.8659,1694.7889,1720.6282,1756.8881,0.246,0.04,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,2000000.00,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1036.2,83.68,172.7,-1.26,172.7,2.241,12847.0,53.8813,-23.3945,169.49,170.072,189.3395,171.7193,171.1405,170.6232,0.5173,-0.5104,179.294,159.686,39.14,7353.1021,172.8622,171.5179,169.8495,1.0314,0.58,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,1.75,128.67,83.68,-,60000000.00,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,403.17,-,11.9,-2.46,11.9,0.481,40209.0,56.0576,-28.125,11.64,10.732,11.2155,11.8155,11.7515,11.464,0.2875,0.2821,12.6207,10.6593,21.69,12388.6557,11.9156,11.7795,11.6686,1.4629,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,-14.47,-18.9,-,-,338800000.00,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2333.33,9.88,16.8,1.2,16.8,3.5,209080.0,47.3589,-41.1765,16.86,17.304,17.631,16.7094,16.7387,16.9284,-0.1897,-0.2146,17.7169,16.0031,25.46,-113333.4702,16.7089,16.6731,16.7148,1.1851,5.95,1.703,-,0.950,-,-,-,-,-,-,-,-,1.68,24.57,9.88,12.39,1388886060.00,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1863.97,19.56,39.6,-1.74,39.6,31.049,773123.0,54.2987,-19.5652,38.695,36.698,29.4605,38.8807,38.7443,38.2774,0.4669,0.3869,43.5877,33.8023,333.64,-3858.8564,39.1022,38.6154,38.3014,1.5695,2.53,-,-,-,-,-,-,-,-,-,-,-,2.06,29.63,19.56,20.84,470698580.00,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1541.54,19.58,36.4,-1.62,36.4,4.489,122518.0,49.1315,-25.0,36.535,36.536,33.1185,36.3655,36.391,36.6208,-0.2298,-0.282,40.196,32.874,71.92,-88320.0357,36.4667,36.2231,36.1152,1.3871,2.75,-,-,-,-,-,-,-,-,-,-,-,1.89,23.79,19.58,12.79,423500000.00,42350000
ASIATICLAB,Asiatic Laboratories Limited,Pharmaceuticals & Chemicals,A,9436.54,59.68,77.1,4.19,77.1,122.041,1585427.0,76.8732,-2.1978,65.7,60.504,52.78,71.063,69.8656,66.2089,3.6567,2.748,76.6036,54.7964,262.23,630873.3353,72.2089,71.1487,68.4119,0.9387,1.30,4.084,0.157,2.848,-,0.308,0.145,0.434,0.029,0.039,-,-,2.09,54.08,59.68,14.34,1223934550.00,122393455
ATLASBANG,Atlas Bangladesh Limited,Engineering,Z,2550.79,-,77.0,10.0,77.0,8.077,108143.0,85.7242,0.0,62.565,56.832,57.2945,68.1969,66.7445,62.403,4.3415,3.1951,74.3475,50.7825,12.77,42266.0599,69.2178,67.9692,65.4929,0.891,-,1.732,0.001,1.667,-,-,-,-,-,-,-,-,-1.23,121.0,-,-,331271080.00,33127108
AZIZPIPES,Aziz Pipes Limited,Engineering,Z,274.31,-,51.3,0.79,51.3,1.067,20653.0,57.747,-19.6429,49.885,45.132,48.0175,50.1649,49.8597,48.3872,1.4725,1.4953,55.6507,44.1193,199.59,15974.7673,50.5533,50.0769,49.8462,1.3672,-,0.259,-,0.182,-,-,-,-,-,0.214,-,-,-10.12,-47.37,-,-,53471250.00,5347125
BANGAS,Bangas Limited,Food & Allied,B,969.09,456.79,127.1,-0.63,127.1,22.983,178630.0,58.8165,-17.3333,120.745,121.2,113.3705,123.1471,122.4311,121.55,0.8811,-0.2765,130.5913,110.8987,308.11,36257.1857,123.9422,122.4615,120.9362,1.0996,0.24,2.238,-,1.617,0.018,0.018,0.013,0.191,0.011,0.015,-,-,0.28,21.02,456.79,532.92,76246430.00,7624643
BANKASI1PB,Bank Asia 1st Perpetual Bond,Corporate Bond,N,588.63,-,0.0,0.0,8650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,680500.00,68050
BANKASIA,Bank Asia PLC.,Bank,A,27830.2,10.14,21.7,0.0,21.7,26.956,1240327.0,52.4733,-61.1111,21.925,20.686,18.4015,21.8798,21.8535,21.4896,0.3639,0.4773,23.4024,20.4476,58.64,1422313.0227,21.9311,21.9218,21.9543,0.7898,4.61,-,-,-,-,0.630,0.104,-,0.005,0.090,0.006,-,2.14,27.28,10.14,6.31,12824975460.00,1282497546
BARKAPOWER,Baraka Power Limited,Fuel & Power,Z,1907.27,22.22,8.1,1.25,8.1,2.263,278509.0,53.448,-41.1765,7.965,7.778,8.8215,8.1014,8.0702,7.9534,0.1168,0.1032,8.6308,7.2992,46.29,273191.9496,8.1933,8.1231,8.019,1.4353,-,1.348,-,1.179,0.121,0.137,0.090,0.169,0.037,0.056,-,-,0.36,22.63,22.22,36.36,2354656610.00,235465661
BATASHOE,Bata Shoe Company (Bangladesh) Limited,Tannery Industries,A,11589.7,39.01,847.4,0.44,847.2,0.108,128.0,57.5078,-44.75,837.5,827.08,841.8015,840.8506,839.7233,835.7018,4.0215,3.4384,853.9887,821.0113,1.42,-32.6477,842.0756,840.2987,838.2224,0.4027,1.69,1.466,-,0.350,0.077,0.091,0.041,0.459,0.049,0.123,-,-,0.0,0.0,39.01,67.88,136800000.00,13680000
BATBC,British American Tobacco Bangladesh Company Limited,Food & Allied,A,121662.0,6.97,0.0,-0.35,225.3,17.99,79753.0,33.9703,-66.6027,240.585,255.952,267.387,228.2689,230.7728,241.4237,-10.6509,-10.1643,285.6483,195.5217,9.43,-21379.7336,226.5822,225.9603,230.8105,1.0816,1.33,1.806,-,0.888,0.340,0.365,0.176,0.445,0.172,0.303,-,-,10.81,102.5,6.97,20.92,5400000000.00,540000000
BAYLEASING,Bay Leasing & Investment Limited,Financial Institutions,Z,732.62,-,5.2,-7.14,5.2,3.683,689197.0,48.6785,-82.3529,5.65,4.522,4.108,5.5625,5.5655,5.308,0.2575,0.3852,6.3443,4.9557,217.43,-572098.4134,5.5889,5.6192,5.6586,2.0738,-,-,-,-,-,1.293,8.991,-,-,-,-,-,-31.16,-25.2,-,-,1408884430.00,140888443
BBS,Bangladesh Building Systems PLC.,Engineering,B,1873.69,-,11.5,0.0,11.5,43.653,3709190.0,66.6683,-25.0,10.575,9.708,10.0505,11.1451,10.9908,10.4877,0.5031,0.4011,11.806,9.344,207.9,-165711.3656,11.3244,11.1321,10.8295,1.6405,-,2.624,0.324,2.056,-,0.101,-,0.207,-,-,-,-,-0.59,10.74,-,-,1629297320.00,162929732
BBSCABLES,BBS Cables PLC.,Engineering,B,4128.34,-,19.5,1.04,19.5,57.952,2940465.0,74.0776,-12.2807,16.975,15.714,15.9335,18.1788,17.836,16.9147,0.9213,0.602,19.5484,14.4016,149.03,912350.3213,18.5089,18.0436,17.4329,1.5016,-,2.519,0.074,1.725,-,-,-,0.151,-,-,-,-,-4.05,28.01,-,-,2117097670.00,211709767
BDAUTOCA,Bangladesh Autocars Limited,Engineering,B,805.94,1028.33,186.3,0.65,186.3,64.985,343848.0,81.0385,-12.4098,146.93,135.278,119.093,162.0516,157.5299,146.92,10.6099,5.6727,179.3089,114.5511,771.65,88152.9967,165.0467,159.1282,151.9543,1.1379,0.11,1.833,0.022,1.744,-,0.020,0.013,0.043,0.023,0.035,-,-,0.18,7.45,1028.33,1851.00,43260130.00,4326013
BDCOM,BDCOM Online Limited,IT Sector,A,1718.2,31.28,27.3,1.49,27.3,26.08,959427.0,54.5865,-28.5714,26.895,26.308,25.5495,27.0531,26.9729,26.7227,0.2501,0.1916,28.6185,25.1715,395.26,273343.1764,27.2089,27.0167,26.8738,1.6821,1.83,2.192,-,2.155,0.133,0.099,0.065,0.536,0.040,0.056,-,-,0.86,15.58,31.28,29.89,629378650.00,62937865
BDFINANCE,Bangladesh Finance PLC,Financial Institutions,Z,2484.72,-,13.3,-3.65,13.2,4.071,303558.0,45.7514,-76.9231,13.635,13.246,12.117,13.7467,13.7364,13.5838,0.1526,0.2018,14.7037,12.5663,60.86,127561.9836,13.8178,13.8179,13.7738,1.6771,-,-,-,-,-,1.819,18.372,-,-,-,-,-,-41.61,-30.05,-,18.03,1882362670.00,188236267
BDLAMPS,Bangladesh Lamps PLC.,Engineering,A,1522.33,-,144.6,0.49,144.6,4.932,33868.0,59.5573,-14.6789,139.155,139.836,137.5755,140.3636,139.8676,139.4953,0.3723,-0.5418,149.0909,129.2191,40.86,-15655.9702,140.7333,139.4923,138.5924,1.37,0.69,0.921,-,0.488,-,0.046,-,0.213,-,-,-,-,-6.22,39.93,-,-,105278770.00,10527877
BDSERVICE,Bangladesh Services Limited,Travel & Leisure,Z,508.5,-,0.0,0.0,5.2,0.0,0.0,,,,,,,,,,,,,,,,,,,-,0.346,0.018,0.339,-,-,-,0.569,-,-,-,-,-8.94,219.74,-,-,977889130.00,97788913
BDTHAI,Bangladesh Thai Aluminium Limited,Engineering,B,1597.19,-,12.5,-3.85,12.5,58.795,4617533.0,63.6168,-26.6667,11.425,11.156,11.802,11.8814,11.7392,11.4565,0.2826,0.1032,12.6963,10.1537,281.13,1457191.0209,11.9867,11.7705,11.5276,1.5766,-,2.274,0.238,1.417,-,-,-,-,-,-,-,-,-2.01,28.6,-,-,1277752500.00,127775250
BDTHAIFOOD,BD Thai Food & Beverage Limited,Food & Allied,B,1499.6,-,18.4,-2.13,18.4,97.991,5231932.0,65.1097,-28.5714,16.895,15.29,14.0965,17.353,17.1665,16.5255,0.641,0.533,18.4174,15.3726,1142.87,3222843.5436,17.4378,17.2474,16.9938,1.4282,-,1.502,-,1.039,0.038,0.040,0.003,0.265,0.001,0.001,-,-,-1.64,12.41,-,-,815000000.00,81500000
BDWELDING,Bangladesh Welding Electrodes Limited,Fuel & Power,Z,706.59,-,16.3,1.88,16.3,1.602,97990.0,46.4845,-52.5,16.83,17.18,11.927,16.2594,16.371,16.7509,-0.3799,-0.3135,19.449,14.211,74.98,-59270.1278,16.2022,16.1654,16.3333,1.3566,-,1.557,-,1.207,6.501,7.509,2.015,0.193,0.075,0.162,-,-,-0.08,11.61,-,-,433493050.00,43349305
BEACHHATCH,Beach Hatchery Limited,Food & Allied,Z,1304.13,15.67,31.5,-0.94,31.5,6.767,214230.0,47.9543,-35.8974,31.435,31.668,44.9105,31.6395,31.5698,31.7683,-0.1985,-0.4449,33.4056,29.4644,166.0,15326.0877,31.8089,31.5821,31.4514,1.1481,3.17,5.789,-,5.616,0.494,0.534,0.383,0.567,0.138,0.163,-,-,2.03,12.49,15.67,5.21,414010210.00,41401021
