Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,811.79,-,2.8,0.0,2.8,2.513,898874.0,56.8452,-50.0,2.64,2.576,3.031,2.7796,2.7536,2.6606,0.093,0.0796,3.1007,2.1793,107.99,-1167512.4988,2.8089,2.8077,2.7419,1.2174,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,380.0,-,19.0,-1.55,19.0,18.014,947694.0,40.4048,-89.4737,19.465,19.684,20.2835,19.4454,19.48,19.5425,-0.0624,-0.0157,20.0476,18.8824,567.51,-573213.705,19.4044,19.4692,19.4862,1.0486,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1571.36,6.99,16.9,-1.74,16.9,1.431,84306.0,51.2034,-50.0,16.545,16.968,18.196,16.9123,16.863,16.8051,0.0579,-0.0229,17.7787,15.3113,43.28,-76488.8765,16.9956,17.0,16.7795,1.3373,5.92,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.99,16.75,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,776.49,-,12.3,-1.64,12.0,1.065,88377.0,55.3715,-63.6364,11.685,11.48,12.1465,12.0072,11.9503,11.743,0.2073,0.1798,12.6568,10.7132,33.27,-212987.1348,12.0844,12.0744,11.9005,1.5081,0.83,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,669.45,-,2.8,-3.45,2.8,5.892,2082728.0,52.6123,-62.5,2.735,2.666,3.314,2.837,2.8194,2.7475,0.0719,0.067,3.1364,2.3336,289.17,-347908.1647,2.8644,2.8705,2.8124,1.2031,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,5822.02,-,6.5,-1.52,6.5,10.458,1610081.0,68.3237,-30.0,5.415,4.728,5.5795,6.2992,6.11,5.4908,0.6192,0.4951,7.5028,3.3272,98.56,1007613.4529,6.5667,6.4218,5.931,1.8176,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,1000.0,0.0,1000.0,30.0,30000.0,69.847,0.0,1000.0,1000.0,0.0,957.8421,943.2378,916.4962,26.7415,7.2534,1152.9563,847.0437,10.47,-1090.1733,1000.0,1000.0,1000.0,0.0348,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1815.0,85.71,18.0,0.0,18.0,0.119,6606.0,54.3361,-47.619,17.67,17.652,17.57,17.9592,17.9046,17.7581,0.1465,0.0955,18.7404,16.5996,7.31,-26890.7306,18.0422,18.0359,17.8529,1.3327,5.56,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,85.71,100.00,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,19340.57,-,220.2,1.15,220.2,43.02,196510.0,61.9713,-29.589,210.085,204.156,186.9325,216.4564,215.0032,210.1938,4.8094,3.8812,227.2735,192.8965,77.29,165042.1377,218.8822,216.9923,213.0629,1.0842,1.14,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,149.11,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,7049.7,18.84,149.2,0.88,149.2,12.386,83492.0,64.78,-31.6667,140.03,134.516,134.2515,145.9018,144.6037,140.2793,4.3244,3.5087,153.6196,126.4404,33.56,-8758.7965,147.4289,146.4628,143.3824,1.2743,1.68,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,18.84,11.38,472500000.00,47250000
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16885.82,6.99,79.8,-0.5,79.8,24.396,306538.0,62.233,-39.1753,77.315,73.938,75.0905,79.5949,79.103,77.1216,1.9814,1.8335,83.722,70.908,76.43,391131.3231,80.3378,80.0564,78.7667,1.2161,4.39,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.99,6.56,2116017000.00,211601700
