Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
AGRANINS,Agrani Insurance PLC.,Insurance,A,774.4,14.09,21.5,-0.92,21.5,3.078,141105.0,46.1179,-20.6897,21.525,22.98,23.934,21.2604,21.3312,21.8636,-0.5324,-0.6273,23.4715,19.5785,60.47,6453.017,21.1711,21.1513,21.2086,1.3799,-,-,-,-,-,-,-,-,-,-,-,-,0.18,19.42,14.09,120.56,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,400.0,86.00,4.0,-6.98,4.0,4.374,1066525.0,54.0132,-45.4545,3.855,3.668,4.322,4.0706,4.0273,3.8851,0.1422,0.114,4.3959,3.3141,240.66,-880496.165,4.1489,4.0962,3.9662,0.8138,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,86.00,48.86,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,340.0,-,0.0,0.0,3400.0,0.0,0.0,28.2954,-90.6667,3397.45,3428.98,4152.4175,3644.4837,3754.0084,4074.0431,-320.0346,-230.1143,4432.3528,2362.5472,0.31,-0.7165,3439.2,3441.4615,3418.5762,0.0445,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1455.44,13.01,29.9,-2.61,29.9,7.251,241039.0,50.1871,-54.717,29.71,28.692,43.116,30.3395,30.2226,29.8601,0.3625,0.2766,32.3624,27.0576,172.4,-82256.7646,30.5733,30.6038,30.169,1.1746,3.34,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,13.01,10.19,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2604.47,11.95,116.8,-2.91,116.8,20.501,173751.0,39.2051,-59.3301,123.38,128.338,136.134,119.9039,120.881,124.4384,-3.5573,-3.0855,132.5027,114.2573,168.45,-214509.4752,118.8533,119.8308,121.4262,1.0873,0.43,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,11.95,11.95,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,A,18081.56,24.09,15.8,-1.26,15.7,0.437,27588.0,40.8295,-100.0,16.795,15.622,16.2765,16.3999,16.4999,16.454,0.046,0.2874,17.9273,15.6627,8.08,-108405.6775,16.32,16.5167,16.7148,0.6305,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.66,20.85,24.09,35.07,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1325.63,15.76,5.1,-1.92,5.1,1.49,288567.0,55.8588,-42.8571,4.985,4.42,4.935,5.1447,5.1068,4.8864,0.2204,0.2408,5.5877,4.3823,87.27,-249138.9219,5.2044,5.1962,5.1029,1.6637,1.96,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,15.76,24.38,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,766.76,-,13.7,-0.72,13.7,3.314,239755.0,42.3697,-61.1111,14.135,14.108,12.7395,13.9839,14.0397,14.1467,-0.107,-0.0349,14.959,13.311,168.76,-465034.8264,13.9622,14.0346,14.0576,1.4361,-,0.234,-,0.226,-,-,-,-,-,-,-,-,-0.18,24.77,-,172.50,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,3025.42,106.82,23.1,-1.7,23.1,4.218,181114.0,47.613,-40.9091,23.135,23.408,24.188,23.2309,23.227,23.2996,-0.0726,-0.1154,24.1697,22.1003,62.26,-227819.9503,23.2844,23.2462,23.1229,1.306,4.98,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,0.22,28.03,106.82,25.54,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1887.6,355.20,786.5,0.19,786.5,1.558,1988.0,59.5711,-7.0,766.485,751.196,783.3275,771.674,770.3333,765.5156,4.8177,4.1403,793.8753,739.0947,9.04,1066.5257,771.0,770.6308,768.2462,0.7983,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,2.21,13.47,355.20,211.02,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1696.8,42.67,212.1,-0.8,212.1,1.331,6275.0,54.1084,-36.0976,208.4,211.216,216.4945,210.2596,209.8841,209.8111,0.0731,-0.7171,215.0618,201.7382,23.26,-2693.6891,210.7178,209.9769,208.7381,0.9271,1.51,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,42.67,31.35,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,350.21,-,19.6,-1.51,19.6,0.453,23039.0,52.5947,-45.4545,19.285,18.896,20.416,19.6735,19.605,19.3431,0.2619,0.2346,20.7085,17.8615,122.38,-42770.9905,19.7711,19.7795,19.53,1.0988,-,0.523,-,0.382,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,2816.45,-,93.3,-1.27,93.3,28.34,300885.0,47.0001,-40.7407,94.96,93.71,81.119,94.805,94.9245,94.8426,0.0819,0.3828,101.8719,88.0481,535.59,-322297.5329,95.0289,95.1487,94.6824,1.4891,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,-12.32,1.38,-,15.65,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1778.47,10.06,16.2,-3.57,16.2,8.689,533786.0,53.6004,-41.6667,15.945,15.362,14.8795,16.2482,16.1825,15.9106,0.2719,0.2556,16.9019,14.9881,64.96,-235908.791,16.3356,16.2949,16.0967,1.6282,0.62,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,10.06,10.57,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1276.2,35.32,223.8,-1.15,223.8,1.362,6060.0,46.2894,-53.8462,224.19,232.782,224.836,224.7916,224.9858,227.0541,-2.0682,-2.6149,235.6238,212.7562,52.44,-2649.6687,225.0533,225.0974,224.0705,1.1003,0.89,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,35.32,32.25,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3673.15,21.58,186.9,0.48,186.9,12.544,66902.0,53.033,-16.6667,184.945,184.894,203.714,185.6427,185.5799,185.589,-0.0091,-0.1511,191.6053,178.2847,66.55,-11219.5331,185.8622,185.8064,184.9876,0.8834,1.34,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,8.62,436.68,21.58,23.31,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,1821.12,59.56,216.8,1.12,216.8,44.831,206664.0,63.8428,-9.7674,195.39,203.142,156.229,201.7109,200.206,199.2071,0.9989,-1.836,215.8277,174.9523,248.29,156799.9546,202.4156,200.2026,196.4733,1.0195,0.92,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,3.6,83.11,59.56,63.43,84000000.00,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1072.9,-,71.0,0.0,70.4,2.992,42358.0,58.2369,-15.942,66.67,68.638,66.9575,68.5355,68.1341,67.7008,0.4332,-0.2445,72.5086,60.8314,38.98,5608.6597,69.0956,68.3718,67.1219,0.9384,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,-14.62,30.19,-,-,152400000.00,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1444.71,-,3.6,-7.69,3.6,5.232,1394449.0,52.9864,-66.6667,3.73,2.688,2.688,3.8271,3.7934,3.4613,0.3322,0.4146,4.5116,2.9484,223.56,-100385.4433,3.8867,3.9128,3.8529,1.4996,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,-0.82,0.7,-,-,4013086000.00,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,264.1,-,1320.0,-5.55,1320.5,0.003,2.0,10.6381,-99.9576,1700.625,2033.94,2426.815,1628.6744,1735.4679,2105.6447,-370.1768,-309.8506,2614.9531,786.2969,0.77,-0.4743,1473.9111,1530.2372,1622.0881,0.2651,0.04,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,2000000.00,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1023.6,81.53,170.6,0.12,170.6,0.381,2201.0,50.075,-33.0275,169.0,169.828,189.661,170.9875,170.7692,170.5285,0.2407,-0.1253,178.234,159.766,39.98,-1771.2873,171.7133,171.7231,170.0929,1.0066,0.59,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,1.75,128.67,81.53,-,60000000.00,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,389.62,-,11.5,-0.86,11.5,0.245,21213.0,50.6785,-40.625,11.59,10.878,11.205,11.652,11.6433,11.4656,0.1778,0.2425,12.5653,10.6147,24.4,-16955.1701,11.7111,11.7282,11.6233,1.444,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,-14.47,-18.9,-,-,338800000.00,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2402.77,10.36,17.3,-0.57,17.3,14.92,855219.0,55.4424,-21.0526,16.8,17.254,17.658,16.9368,16.9069,16.9738,-0.0669,-0.1641,17.5341,16.0659,37.79,19114.7557,16.94,16.8962,16.8019,1.1886,5.78,1.703,-,0.950,-,-,-,-,-,-,-,-,1.68,24.57,10.36,12.99,1388886060.00,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1896.92,20.34,40.3,-3.82,40.3,41.256,999329.0,54.807,-25.6881,38.49,37.486,29.7105,39.8165,39.5548,38.7978,0.757,0.5383,42.8669,34.1131,354.5,-381805.3456,40.1667,39.8218,38.9276,1.5847,2.48,-,-,-,-,-,-,-,-,-,-,-,2.06,29.63,20.34,21.67,470698580.00,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1575.42,20.32,37.2,-3.12,37.2,5.076,132566.0,51.5372,-27.2727,36.255,36.932,33.2635,36.9519,36.8551,36.8161,0.0389,-0.1555,39.1456,33.3644,73.23,-81842.3014,37.0867,36.9333,36.4448,1.391,2.69,-,-,-,-,-,-,-,-,-,-,-,1.89,23.79,20.32,13.27,423500000.00,42350000
ASIATICLAB,Asiatic Laboratories Limited,Pharmaceuticals & Chemicals,A,9754.76,64.76,79.7,-0.75,79.7,89.514,1117836.0,77.8618,-9.0909,68.395,62.434,53.497,75.1691,73.644,68.9299,4.7141,3.5832,82.361,54.429,254.64,1329299.0451,76.5222,75.2577,72.0662,0.9381,1.25,4.084,0.157,2.848,-,0.308,0.145,0.434,0.029,0.039,-,-,2.09,54.08,64.76,15.56,1223934550.00,122393455
ATLASBANG,Atlas Bangladesh Limited,Engineering,Z,2497.78,-,75.4,-6.68,75.4,6.621,85740.0,70.0871,-25.0,65.93,58.302,57.583,72.7552,71.0135,65.5419,5.4716,4.2215,80.2045,51.6555,19.0,21133.1182,74.4089,72.7744,69.4686,0.9111,-,1.732,0.001,1.667,-,-,-,-,-,-,-,-,-1.23,121.0,-,-,331271080.00,33127108
AZIZPIPES,Aziz Pipes Limited,Engineering,Z,271.63,-,50.8,-1.74,50.8,1.198,23026.0,55.4794,-24.1071,50.095,45.642,48.1155,50.5932,50.3255,48.9337,1.3918,1.4588,55.2144,44.9756,216.19,-2276.6505,50.8556,50.759,50.1143,1.3533,-,0.259,-,0.182,-,-,-,-,-,0.214,-,-,-10.12,-47.37,-,-,53471250.00,5347125
BANGAS,Bangas Limited,Food & Allied,B,926.39,445.00,121.5,-2.49,121.5,15.733,127936.0,49.5712,-42.2222,120.5,121.254,113.9165,122.9673,122.5778,121.8158,0.762,0.2652,130.064,110.936,350.5,-72701.9576,124.0378,123.4744,121.5657,1.1215,0.25,2.238,-,1.617,0.018,0.018,0.013,0.191,0.011,0.015,-,-,0.28,21.02,445.00,519.17,76246430.00,7624643
BANKASI1PB,Bank Asia 1st Perpetual Bond,Corporate Bond,N,588.63,-,0.0,0.0,8650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,680500.00,68050
BANKASIA,Bank Asia PLC.,Bank,A,27701.95,10.23,21.6,-1.37,21.6,6.469,298508.0,51.1131,-43.4783,21.975,20.834,18.4565,21.7529,21.7596,21.5138,0.2457,0.3761,23.2094,20.7406,57.55,1176252.2779,21.72,21.7949,21.8533,0.8022,4.63,-,-,-,-,0.630,0.104,-,0.005,0.090,0.006,-,2.14,27.28,10.23,6.37,12824975460.00,1282497546
BARKAPOWER,Baraka Power Limited,Fuel & Power,Z,1860.18,22.22,7.9,-1.25,7.9,2.815,355446.0,48.9876,-52.9412,7.95,7.822,8.772,8.0191,8.0161,7.9493,0.0668,0.0918,8.6133,7.2867,49.27,-50432.6359,8.0422,8.0833,8.011,1.4254,-,1.375,-,1.111,-,-,0.011,0.040,0.002,0.003,-,-,0.36,22.63,22.22,36.36,2354656610.00,235465661
BATASHOE,Bata Shoe Company (Bangladesh) Limited,Tannery Industries,A,11533.61,39.20,843.1,-0.53,843.1,0.578,687.0,53.539,-49.875,838.145,829.12,841.5235,841.3115,840.4725,836.8625,3.61,3.4663,855.5434,820.7466,1.53,232.6576,842.3156,841.7846,839.2286,0.4138,1.70,1.452,-,0.238,0.060,0.083,0.032,0.472,0.037,0.098,-,-,0.0,0.0,39.20,68.21,136800000.00,13680000
BATBC,British American Tobacco Bangladesh Company Limited,Food & Allied,A,118746.0,6.83,219.9,-0.63,219.9,32.137,146419.0,30.7142,-56.2044,232.175,254.156,266.6285,225.4801,227.8669,238.4491,-10.5822,-10.3204,271.2554,193.0946,9.5,-39944.3488,223.3333,224.1321,225.9486,1.096,1.36,1.806,-,0.888,0.340,0.365,0.176,0.445,0.172,0.303,-,-,10.81,102.5,6.83,20.47,5400000000.00,540000000
BAYLEASING,Bay Leasing & Investment Limited,Financial Institutions,Z,718.53,-,5.1,0.0,5.1,1.877,365666.0,47.4715,-81.25,5.615,4.642,4.1085,5.324,5.371,5.2587,0.1122,0.2683,6.3971,4.8329,218.52,-524544.3246,5.2556,5.3692,5.4952,2.0588,-,-,-,-,-,1.293,8.991,-,-,-,-,-,-31.16,-25.2,-,-,1408884430.00,140888443
BBS,Bangladesh Building Systems PLC.,Engineering,B,1889.98,-,11.6,-3.33,11.6,18.231,1551632.0,63.4498,-26.9231,10.8,9.886,10.0745,11.4311,11.283,10.7444,0.5386,0.4668,12.2422,9.3578,258.29,-304002.0103,11.62,11.4974,11.1386,1.667,-,2.624,0.324,2.056,-,0.101,-,0.207,-,-,-,-,-0.59,10.74,-,-,1629297320.00,162929732
BBSCABLES,BBS Cables PLC.,Engineering,B,4043.66,-,19.1,-2.05,19.1,46.898,2435270.0,67.2003,-19.2982,17.4,16.002,16.006,18.718,18.4083,17.4054,1.0029,0.795,20.4116,14.3884,184.88,-729779.1017,19.16,18.841,18.0524,1.522,-,2.519,0.074,1.725,-,-,-,0.151,-,-,-,-,-4.05,28.01,-,-,2117097670.00,211709767
BDAUTOCA,Bangladesh Autocars Limited,Engineering,B,783.44,1049.44,181.1,-4.13,181.1,41.675,224395.0,68.6941,-19.9134,153.135,138.884,120.557,172.3136,167.5937,154.3621,13.2316,9.0928,194.3569,111.9131,986.99,-96440.2783,178.3911,172.6564,161.6562,1.1724,0.11,1.833,0.022,1.744,-,0.020,0.013,0.043,0.023,0.035,-,-,0.18,7.45,1049.44,1889.00,43260130.00,4326013
BDCOM,BDCOM Online Limited,IT Sector,A,1774.85,31.98,28.2,2.55,28.2,122.166,4288053.0,60.134,-22.7273,26.96,26.388,25.6335,27.3472,27.2333,26.9031,0.3302,0.2354,28.7622,25.1578,488.61,172259.2911,27.4622,27.3756,27.0624,1.6676,1.77,2.192,-,2.155,0.133,0.099,0.065,0.536,0.040,0.056,-,-,0.86,15.58,31.98,30.56,629378650.00,62937865
BDFINANCE,Bangladesh Finance PLC,Financial Institutions,Z,2447.07,-,13.0,-3.7,13.0,2.568,193912.0,45.1106,-65.2174,13.64,13.232,12.1925,13.4367,13.4892,13.485,0.0042,0.1213,14.7207,12.5593,63.07,40635.8804,13.3933,13.5167,13.6214,1.6843,-,-,-,-,-,1.819,18.372,-,-,-,-,-,-41.61,-30.05,-,17.76,1882362670.00,188236267
BDLAMPS,Bangladesh Lamps PLC.,Engineering,A,1476.01,-,140.2,-2.16,140.2,3.162,22357.0,50.4116,-34.8624,138.63,140.276,138.0585,141.0998,140.6776,140.012,0.6656,0.0515,147.4615,129.7985,41.9,-28794.915,142.1178,141.2654,139.4657,1.3426,0.71,0.921,-,0.488,-,0.046,-,0.213,-,-,-,-,-6.22,39.93,-,-,105278770.00,10527877
BDSERVICE,Bangladesh Services Limited,Travel & Leisure,Z,508.5,-,0.0,0.0,5.2,0.0,0.0,,,,,,,,,,,,,,,,,,,-,0.353,0.021,0.344,-,-,-,0.532,-,-,-,-,-8.94,219.74,-,-,977889130.00,97788913
BDTHAI,Bangladesh Thai Aluminium Limited,Engineering,B,1609.97,-,12.6,-3.08,12.6,46.19,3607622.0,59.7778,-32.3529,11.615,11.29,11.822,12.3857,12.2077,11.7642,0.4435,0.2612,13.337,9.893,361.74,-226637.1491,12.6178,12.3923,11.9471,1.5343,-,2.274,0.238,1.417,-,-,-,-,-,-,-,-,-2.01,28.6,-,-,1277752500.00,127775250
BDTHAIFOOD,BD Thai Food & Beverage Limited,Food & Allied,B,1475.15,-,18.1,-3.72,18.1,69.122,3738085.0,58.786,-45.0,17.095,15.63,14.175,17.9704,17.7467,16.968,0.7788,0.6542,19.1372,15.0528,1204.58,417224.2574,18.2089,17.9577,17.4829,1.4084,-,1.502,-,1.039,0.038,0.040,0.003,0.265,0.001,0.001,-,-,-1.64,12.41,-,-,815000000.00,81500000
BDWELDING,Bangladesh Welding Electrodes Limited,Fuel & Power,Z,741.27,-,17.1,-4.47,17.1,1.698,96266.0,51.7989,-32.5,16.505,17.326,12.0435,16.708,16.6854,16.8333,-0.1479,-0.2671,18.1902,14.8198,72.01,92065.8378,16.6889,16.6051,16.4524,1.3662,-,1.557,-,1.207,6.501,7.509,2.015,0.193,0.075,0.162,-,-,-0.08,11.61,-,-,433493050.00,43349305
BEACHHATCH,Beach Hatchery Limited,Food & Allied,Z,1308.27,15.57,31.6,0.0,31.6,5.002,158096.0,48.8239,-31.5789,31.47,31.294,44.708,31.5818,31.5487,31.7146,-0.1659,-0.3167,33.4037,29.5363,169.83,-83245.4415,31.7044,31.6821,31.4629,1.1485,3.16,5.789,-,5.616,0.494,0.534,0.383,0.567,0.138,0.163,-,-,2.03,12.49,15.57,5.17,414010210.00,41401021
