Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16462.61,6.76,77.90,0.26,77.80,5.7370,"73,900",38.7818,-54.5455,78.5150,81.5600,77.2775,77.5979,77.8358,79.0351,-1.1993,-1.2411,81.1906,75.8394,16.6200,-174585.3747,77.2756,77.3821,77.8743,1.1976,0.0000,0.0000,0.0000,4.50,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,77.60,0.20,264,5.7370,59.61%,30.46%,29.12%,40.39%,0.00%,0.03%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,6.76,6.19,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3375.00,-,25.00,2.46,25.00,51.9590,"2,104,754",53.6104,-51.6129,24.6600,24.0940,20.7570,24.5770,24.5807,24.5200,0.0607,0.0974,25.8287,23.4913,471.6000,-782595.3434,24.4956,24.5013,24.6200,1.4095,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,24.40,0.60,994,51.9590,68.20%,15.52%,52.68%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1343.64,50.91,5.60,0.00,5.60,0.8710,"155,180",31.0199,-100.0000,5.9650,6.4920,6.4915,5.7225,5.7876,6.0618,-0.2742,-0.2603,6.5950,5.3350,27.1200,-301365.1573,5.6578,5.6962,5.8105,1.3465,0.0000,0.0000,0.0000,0.45,-,-,-,-,-,-,-,-,-,-,-,5.60,0.00,237,0.8710,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,50.91,35.00,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3736.87,22.31,57.80,1.58,57.80,15.6950,"272,265",36.3192,-65.3333,59.9600,64.5980,61.5660,57.8714,58.4060,60.6272,-2.2212,-2.0923,64.9359,54.9841,44.1300,92699.5917,57.2022,57.6231,58.7257,1.2543,0.0000,0.0000,0.0000,1.73,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,56.90,0.90,504,15.6950,59.24%,17.44%,40.28%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,22.31,22.94,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1285.23,19.03,13.80,0.73,13.80,0.4500,"32,620",40.4788,-55.5556,14.1000,15.1580,14.2515,13.7361,13.8409,14.3231,-0.4822,-0.4789,15.1523,13.0477,35.9400,-184906.9140,13.6067,13.6718,13.8624,1.4911,0.0000,0.0000,0.0000,0.36,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,13.70,0.10,45,0.4500,69.98%,12.78%,56.20%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,19.03,31.14,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,702.82,28.18,6.10,-1.61,6.10,0.5790,"95,610",36.4428,-81.8182,6.5400,6.9560,6.5745,6.2872,6.3552,6.6053,-0.2501,-0.2186,7.1361,5.9439,15.6000,-54312.1075,6.2067,6.2705,6.4086,1.6520,0.0000,0.0000,0.0000,0.82,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,6.20,-0.10,103,0.5790,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,28.18,27.35,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2754.72,-,26.10,0.38,26.10,1.2030,"46,126",33.4806,-70.7317,27.2600,29.2700,30.5315,26.3208,26.5618,27.5539,-0.9921,-0.9296,29.4145,25.1055,19.7500,-69960.2333,26.0289,26.2141,26.7281,1.3134,0.0000,0.0000,0.0000,3.83,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,26.00,0.10,137,1.2030,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2154.92,36.54,29.70,0.34,29.70,15.8880,"540,097",48.5795,-43.1818,29.4800,31.3060,25.3500,29.2395,29.3479,29.9121,-0.5642,-0.5917,31.4056,27.5544,206.5300,100980.2182,29.0556,29.2474,29.3452,1.2648,0.0000,0.0000,0.0000,0.84,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,29.60,0.10,540,15.8880,69.97%,14.51%,55.46%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,36.54,27.07,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,997.72,153.89,27.70,0.00,27.70,1.7280,"62,868",42.9480,-59.5745,28.7750,29.8580,24.8400,27.9280,28.1508,28.8520,-0.7012,-0.5419,31.1467,26.4033,83.7300,-41620.3245,27.6422,27.8564,28.2790,1.4976,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,27.70,0.00,157,1.7280,72.25%,16.83%,55.42%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,153.89,27.70,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,600.00,114.00,6.00,5.26,6.00,14.6220,"2,468,831",54.3867,-25.0000,5.6200,5.9920,4.3240,5.8535,5.8245,5.7879,0.0365,-0.0099,6.3326,4.9074,524.8100,438001.1680,5.9156,5.8910,5.7462,0.8373,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,5.70,0.30,487,14.6220,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,114.00,64.77,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,415.00,-,4150.00,1.23,4150.00,0.0420,10,61.7760,0.0000,4070.0000,3995.1300,3704.4900,4040.2200,4019.0315,3980.2184,38.8131,10.5466,4220.8995,3919.1005,2.7200,-0.0004,4110.0000,4107.6923,4095.9524,0.0327,0.0000,0.0000,0.0000,0.02,-,-,-,-,-,-,-,-,-,-,-,4099.40,50.60,1,0.0420,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1567.39,13.22,32.60,3.21,32.20,1.1430,"35,731",42.6940,-58.5714,33.3300,35.9440,33.9035,31.8800,32.2307,33.6003,-1.3696,-1.2439,37.2352,29.4248,59.3500,-48302.0765,31.3711,31.6385,32.4162,1.1866,0.0000,0.0000,0.0000,3.11,4.992,-,4.235,-,-,-,-,-,-,-,-,31.20,1.00,149,1.1430,69.76%,13.55%,56.21%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,13.22,10.35,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,1882.00,-,84.40,8.76,84.40,61.5730,"746,192",52.4813,-10.0877,79.8450,92.8300,113.0680,75.8188,76.6735,82.1755,-5.5020,-6.2142,95.5547,64.1353,216.5900,235389.0887,73.6533,74.0269,76.6733,1.0801,0.0000,0.0000,0.0000,0.36,1.616,-,1.134,-,-,-,-,-,-,-,-,77.60,6.80,"3,096",61.5730,69.34%,9.65%,59.64%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,-,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,18427.07,23.33,15.80,3.90,16.00,0.5040,"31,410",47.8633,-54.5455,16.5350,16.6000,15.5660,15.7520,15.8796,16.2139,-0.3343,-0.2113,18.5152,14.5548,2.6900,-45842.3901,15.5289,15.6410,16.0438,0.5978,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,15.40,0.60,63,0.5040,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,23.33,8.95,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1403.61,15.76,5.40,3.85,5.40,2.0950,"391,919",47.6735,-57.1429,5.4450,5.5500,4.8975,5.3481,5.3720,5.4512,-0.0792,-0.0641,5.7163,5.1737,48.8800,-423654.7965,5.3156,5.3333,5.3852,1.6248,0.0000,0.0000,0.0000,1.85,15.328,-,13.723,-,-,-,-,-,-,-,-,5.20,0.20,117,2.0950,69.54%,3.79%,65.75%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,15.76,24.38,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1343.23,-,24.00,-0.41,24.00,1.7910,"74,806",55.5811,-42.1053,24.0950,22.1540,16.5785,23.9015,23.9000,23.5093,0.3908,0.5713,25.0758,23.1142,146.6100,12860.3488,23.8667,23.8590,23.9562,1.3437,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,24.10,-0.10,85,1.7910,63.75%,16.13%,47.62%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,602.50,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4138.66,142.27,31.60,0.96,31.60,13.4510,"428,094",39.0276,-73.4375,33.5100,35.9220,28.5825,31.7131,32.1303,33.6804,-1.5501,-1.3633,38.4831,28.5369,163.8000,-326895.6736,31.1644,31.4333,32.3205,1.3266,0.0000,0.0000,0.0000,3.64,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,31.30,0.30,487,13.4510,36.74%,10.35%,26.36%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,142.27,40.47,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1820.64,343.57,758.60,-0.09,758.60,0.3410,449,48.4457,-51.7544,753.8200,780.5740,759.3380,750.9861,752.1552,760.9372,-8.7820,-10.3474,775.6468,731.9932,12.0400,-2425.6158,749.0422,749.4718,750.6848,0.8073,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,759.30,-0.70,57,0.3410,22.75%,5.53%,17.22%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,343.57,251.98,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1729.60,42.14,218.40,2.42,216.20,0.7360,"3,462",45.6054,-53.2995,217.9050,225.6380,215.1300,213.6965,214.7620,218.8772,-4.1151,-3.7116,229.4421,206.3679,11.0300,-4121.3235,212.1444,213.0526,215.2981,0.8934,0.0000,0.0000,0.0000,1.48,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,211.10,5.10,89,0.7360,59.85%,28.55%,31.30%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,42.14,33.40,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,502.09,-,27.50,1.81,28.10,0.7410,"26,574",41.6451,-50.0000,29.0050,32.2740,24.2460,27.6777,27.9818,29.4947,-1.5129,-1.5570,33.5008,24.5092,50.4800,-20089.2778,27.2622,27.3372,27.9571,1.0955,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,27.60,0.50,105,0.7410,55.57%,4.08%,51.49%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3377.93,-,111.90,-0.53,111.90,40.2200,"357,699",55.8249,-22.0472,107.4950,111.5260,100.6445,110.6617,110.0933,109.6763,0.4170,-0.6351,114.8998,100.0902,240.8000,108338.8929,111.5222,110.6205,108.8029,1.4536,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,112.50,-0.60,"2,016",40.2200,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,21.09,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1679.66,9.22,15.20,-0.65,15.30,1.2760,"83,571",29.8329,-86.2069,16.4350,17.3580,16.1790,15.6585,15.8560,16.5512,-0.6952,-0.5887,18.3092,14.5608,63.9100,-212224.0109,15.4244,15.5564,15.9729,1.5973,0.0000,0.0000,0.0000,0.65,-,-,-,-,-,-,-,-,-,-,-,15.40,-0.10,128,1.2760,69.35%,12.03%,57.24%,30.65%,0.00%,0.08%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,9.22,9.69,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1537.94,41.34,271.80,1.77,269.70,6.3720,"23,795",50.3021,-26.4103,267.0200,280.8220,253.9450,261.4262,262.6218,268.9836,-6.3618,-6.7299,288.0863,245.9537,95.7600,-6154.6066,258.7756,259.2474,262.6076,1.1397,0.0000,0.0000,0.0000,0.74,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,265.00,4.70,288,6.3720,46.61%,7.50%,39.11%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,41.34,44.66,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4190.03,24.47,213.20,1.09,213.20,8.4360,"39,772",56.1968,-12.3894,208.9450,213.6640,196.3320,209.2940,209.1838,210.1000,-0.9163,-1.5896,215.2860,202.6040,51.9500,-416.9529,209.2067,208.6769,208.4010,0.8752,0.0000,0.0000,0.0000,1.17,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,210.90,2.30,418,8.4360,69.92%,24.20%,45.72%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,24.47,34.84,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2793.84,84.97,332.60,8.73,332.60,90.5790,"274,437",56.0309,-20.2198,310.6900,347.8440,274.0060,299.3685,300.8942,315.4243,-14.5300,-18.0172,370.4916,250.8884,155.9800,89083.8971,294.4267,291.7769,299.5229,1.0189,0.0000,0.0000,0.0000,0.60,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,305.90,26.70,"1,005",90.5790,49.29%,7.29%,41.75%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,84.97,89.62,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1463.04,-,96.00,1.80,96.00,6.4560,"67,934",45.2291,-44.7236,98.2650,102.8440,84.0880,94.4913,95.3717,98.5328,-3.1611,-2.7152,108.5874,87.9426,107.8800,-6535.1134,92.9400,93.7974,96.0571,0.9871,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,94.30,1.70,433,6.4560,65.18%,26.35%,38.83%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1163.79,-,3.00,0.00,2.90,0.3290,"112,397",38.7914,-66.6667,3.0100,3.1260,2.8745,2.9523,2.9697,3.0439,-0.0742,-0.0707,3.1924,2.8276,17.4600,-33921.8156,2.9422,2.9474,2.9700,1.4528,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,2.90,0.00,35,0.3290,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,220.20,-,0.00,0.00,1101.00,0.0000,0,37.0773,-58.2192,1068.3750,1094.0000,1659.1150,1082.3057,1091.7330,1199.1777,-107.4447,-137.3038,1171.6769,965.0731,0.0400,133.5719,1065.8000,1063.6923,1062.6405,0.2415,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1101.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1125.00,88.18,187.90,1.74,187.50,2.0670,"11,135",43.7307,-53.3199,196.8150,203.7320,184.4855,184.8094,187.2392,194.8999,-7.6608,-5.9299,227.9709,165.6591,110.9400,-5813.8688,180.7378,183.0692,189.2581,1.0254,0.0000,0.0000,0.0000,0.53,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,184.30,3.20,243,2.0670,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,88.18,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,379.46,-,11.50,-2.61,11.20,0.0670,"6,031",40.7305,-58.3333,11.7300,12.1860,11.1125,11.4229,11.5050,11.8027,-0.2977,-0.2574,12.6032,10.8568,15.2500,-6827.2544,11.3178,11.3731,11.5457,1.4061,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,11.50,-0.30,21,0.0670,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2930.55,12.38,21.10,1.44,21.10,19.1440,"912,774",43.2463,-84.6154,22.0850,22.4420,18.9320,21.4653,21.6508,22.0633,-0.4125,-0.1994,23.9045,20.2655,473.7800,-2026631.7551,21.2600,21.4859,21.8490,1.2438,0.0000,0.0000,0.0000,4.74,1.703,-,0.950,-,-,-,-,-,-,-,-,20.80,0.30,584,19.1440,64.13%,31.41%,32.72%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,12.38,17.33,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1939.28,19.04,41.20,3.52,41.20,8.5610,"212,917",47.3964,-47.4576,41.6500,43.0100,37.8880,40.6629,40.9139,41.7992,-0.8853,-0.7507,44.7839,38.5161,144.4000,-64540.0807,40.3156,40.5769,41.0371,1.6541,0.0000,0.0000,0.0000,2.43,-,-,-,-,-,-,-,-,-,-,-,39.80,1.40,391,8.5610,62.12%,11.11%,51.01%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,19.04,23.69,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1981.98,18.41,46.80,1.30,46.80,3.8920,"83,832",43.4083,-72.7273,48.4300,48.6460,40.2840,47.2005,47.5197,48.3137,-0.7939,-0.4665,51.7375,45.1225,127.1300,-118376.7642,46.8000,47.1295,47.7243,1.4448,0.0000,0.0000,0.0000,2.99,-,-,-,-,-,-,-,-,-,-,-,46.20,0.60,213,3.8920,66.39%,32.47%,33.92%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,18.41,10.55,423500000.00,A-EQ,42350000
