Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17160.90,7.05,81.10,0.25,81.10,7.2880,"89,774",39.7064,-76.0000,82.6550,82.7040,76.9445,81.8838,82.1233,82.5548,-0.4315,-0.1088,84.4863,80.8237,35.2900,-319345.8301,81.7422,81.9615,82.3562,1.2076,0.0000,0.0000,0.0000,4.32,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,80.90,0.20,354,7.2880,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.05,6.45,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3307.50,-,24.50,-0.41,24.50,34.0080,"1,379,107",52.1987,-62.1622,24.1900,23.7200,19.8695,24.5108,24.4739,24.1759,0.2980,0.3572,26.9429,21.4371,839.7300,-2110461.6622,24.5067,24.6192,24.5919,1.4237,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,24.60,-0.10,868,34.0080,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1607.58,60.91,6.70,0.00,6.70,2.0550,"307,596",43.6421,-80.0000,6.8250,6.9300,6.5560,6.7734,6.7891,6.8303,-0.0412,-0.0263,7.0390,6.6110,52.4700,-499732.3570,6.7600,6.7782,6.8143,1.3387,0.0000,0.0000,0.0000,0.37,-,-,-,-,-,-,-,-,-,-,-,6.70,0.00,258,2.0550,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,60.91,41.88,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4144.17,24.86,64.10,1.10,64.10,4.1460,"64,707",37.7012,-78.3333,66.4500,67.5760,61.7565,65.0849,65.4727,66.4006,-0.9279,-0.5128,69.4409,63.4591,76.0100,-192296.7895,64.7800,65.1359,65.8619,1.2659,0.0000,0.0000,0.0000,1.56,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,63.40,0.70,301,4.1460,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,24.86,25.56,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1415.62,21.11,15.20,0.00,15.20,1.2730,"83,848",37.5590,-95.0000,15.8450,15.7780,14.2550,15.5995,15.6758,15.7513,-0.0755,0.0564,16.7335,14.9565,109.6400,-407202.3735,15.5333,15.6526,15.8124,1.4729,0.0000,0.0000,0.0000,0.33,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,15.20,0.00,108,1.2730,69.98%,12.79%,56.19%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,21.11,34.55,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,806.51,31.82,7.00,0.00,7.00,0.4940,"70,161",42.9502,-83.3333,7.1600,7.4880,6.4635,7.1076,7.1287,7.2194,-0.0907,-0.0871,7.4383,6.8817,31.4700,-112779.6888,7.0956,7.1141,7.1443,1.6539,0.0000,0.0000,0.0000,0.71,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.00,0.00,52,0.4940,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,31.82,30.88,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2986.92,-,28.30,0.00,28.30,2.9010,"102,522",26.3951,-93.7500,30.0550,30.8460,31.2420,29.1965,29.4386,30.0330,-0.5944,-0.3424,31.7699,28.3401,38.3400,-278866.3865,29.0111,29.2679,29.7010,1.3076,0.0000,0.0000,0.0000,3.53,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,28.30,0.00,181,2.9010,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2234.73,37.53,30.80,1.32,30.80,10.2140,"333,004",43.2754,-77.2727,32.1750,31.4800,24.6690,31.3842,31.5834,31.8123,-0.2290,0.1006,34.0148,30.3352,534.0100,-811964.0135,31.2378,31.4000,31.8081,1.2397,0.0000,0.0000,0.0000,0.81,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,30.40,0.40,388,10.2140,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,37.53,27.80,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1123.78,170.56,31.20,1.63,31.20,3.3920,"109,379",54.0876,-65.7143,30.9650,29.2260,24.3675,31.2746,31.2287,30.5931,0.6355,0.8338,33.2382,28.6918,316.1400,-243363.8034,31.3644,31.4526,31.3490,1.4435,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,30.70,0.50,197,3.3920,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,170.56,30.70,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,570.00,110.00,5.70,3.64,5.70,3.3030,"590,537",43.7235,-75.0000,6.3400,5.4560,4.1405,5.9553,6.0334,6.0064,0.0270,0.2114,7.1224,5.5576,1039.8500,-1385551.1386,5.8733,5.9846,6.1771,0.8225,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,5.50,0.20,180,3.3030,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,110.00,62.50,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,395.00,-,0.00,0.00,3950.00,0.0000,0,50.7085,-57.9767,3941.4250,3945.9800,3708.6425,3947.2044,3937.2209,3935.5452,1.6757,-19.4604,4101.4879,3781.3621,0.4800,-0.1626,3962.8222,3959.8590,3950.3929,0.0418,0.0000,0.0000,0.0000,0.03,-,-,-,-,-,-,-,-,-,-,-,3950.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1805.91,15.51,37.10,1.37,37.10,8.3140,"223,901",50.0007,-70.0000,37.6150,36.1700,35.2410,37.2437,37.3162,37.1336,0.1827,0.4280,38.8190,36.4110,121.6800,-255405.1411,37.2244,37.2910,37.4505,1.1481,0.0000,0.0000,0.0000,2.70,4.992,-,4.235,-,-,-,-,-,-,-,-,36.60,0.50,318,8.3140,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,15.51,12.15,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2040.32,9.17,91.50,-0.87,91.50,14.1290,"153,326",29.8417,-99.1597,97.6450,101.6180,118.1060,94.8522,95.7905,98.5770,-2.7865,-2.0372,104.5309,90.7591,268.8500,-309435.4292,94.1689,94.8192,96.2429,1.0613,0.0000,0.0000,0.0000,0.33,1.616,-,1.134,-,-,-,-,-,-,-,-,92.30,-0.80,916,14.1290,69.34%,9.08%,60.21%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,9.17,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,21306.30,26.21,18.20,6.94,18.50,16.9110,"941,174",71.0642,-10.3448,16.7300,16.0200,15.3920,16.8921,16.7937,16.5500,0.2437,0.1423,18.1547,15.3053,3.3900,121726.2067,16.8689,16.7128,16.6395,0.5912,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,17.30,1.20,483,16.9110,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,26.21,10.06,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1481.58,17.58,5.70,-1.72,5.70,2.5500,"445,325",52.6706,-80.0000,5.6450,5.5560,4.7830,5.7409,5.7190,5.6462,0.0729,0.0591,5.9660,5.3240,91.2400,466373.5872,5.7800,5.7436,5.6933,1.6333,0.0000,0.0000,0.0000,1.75,15.328,-,13.723,-,-,-,-,-,-,-,-,5.80,-0.10,192,2.5500,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,17.58,27.19,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1348.83,-,24.10,2.99,24.10,13.8950,"593,323",68.0313,-29.1667,22.2350,19.4720,15.5640,23.7040,23.3805,21.9080,1.4725,1.4551,26.3123,18.1577,197.8200,-134635.0222,24.1133,23.9551,23.2395,1.3827,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,23.40,0.70,477,13.8950,63.75%,13.25%,50.50%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,585.00,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,5016.17,173.64,38.30,0.26,38.30,39.8080,"1,039,500",55.4361,-67.3913,38.1700,36.1620,27.6325,38.3403,38.2708,37.5971,0.6738,0.8382,39.2364,37.1036,291.6000,-2117061.0705,38.4022,38.3923,38.2848,1.2844,0.0000,0.0000,0.0000,3.00,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,38.20,0.10,860,39.8080,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,173.64,49.40,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1875.60,356.97,780.00,-0.94,781.50,0.4580,586,44.7614,-70.0000,800.8750,783.7440,762.4825,789.6177,791.9183,793.5988,-1.6805,2.5809,828.5320,773.2180,12.0800,-983.9970,786.5578,789.1833,795.6971,0.8315,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,788.90,-7.40,102,0.4580,22.75%,5.62%,17.13%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,356.97,261.80,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1840.00,46.15,231.50,-0.52,230.00,0.1690,733,50.5336,-77.6536,229.8700,226.7080,214.3375,230.8148,230.7692,229.7729,0.9963,1.3650,235.6437,224.0963,25.5300,-7517.7904,231.1600,231.2564,230.5867,0.9362,0.0000,0.0000,0.0000,1.39,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,231.20,-1.20,24,0.1690,59.85%,28.88%,30.97%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,46.15,36.58,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,596.78,-,33.50,0.60,33.40,1.2670,"37,980",46.1629,-83.3333,34.1700,33.7120,23.2985,34.0016,34.0966,33.9460,0.1506,0.4301,36.0008,32.3392,105.4400,-13386.3320,33.9489,34.1872,34.2643,1.0734,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,33.20,0.20,100,1.2670,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3326.62,-,110.20,-0.09,110.20,20.1300,"181,993",41.9077,-92.6606,112.6550,115.0600,98.4730,112.2666,112.5336,113.1492,-0.6157,-0.3192,116.3328,108.9772,263.2200,-408238.5611,112.4867,112.6179,112.6319,1.4755,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,110.30,-0.10,856,20.1300,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,20.68,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1987.05,10.90,18.10,-0.55,18.10,4.0170,"221,659",47.2675,-75.0000,18.2200,18.1040,15.9920,18.5265,18.4937,18.2730,0.2207,0.2528,19.6050,16.8350,132.0600,-556781.2900,18.6400,18.6795,18.5043,1.5811,0.0000,0.0000,0.0000,0.55,-,-,-,-,-,-,-,-,-,-,-,18.20,-0.10,175,4.0170,69.35%,13.38%,55.90%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,10.90,11.45,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1631.46,44.56,286.10,0.18,286.10,4.2800,"14,918",48.7740,-71.1310,286.6150,283.7900,248.9350,288.7300,288.8333,287.6630,1.1703,1.9479,302.8176,270.4124,189.9200,-45146.6716,289.6111,290.4500,288.8648,1.1443,0.0000,0.0000,0.0000,0.70,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,285.60,0.50,246,4.2800,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,44.56,48.13,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4199.86,24.81,213.70,-0.09,213.70,9.3820,"43,954",46.3685,-69.3182,216.2300,211.6240,195.1605,215.2454,215.5201,215.0378,0.4823,1.3127,219.5068,212.9532,118.8400,-58728.4540,215.0400,215.4244,215.9771,0.9125,0.0000,0.0000,0.0000,1.17,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,213.90,-0.20,425,9.3820,69.92%,23.35%,46.57%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,24.81,35.34,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2916.48,93.31,347.20,3.36,347.20,16.9640,"48,743",44.6452,-59.4340,357.1800,369.8360,257.5545,349.7842,351.9477,359.5841,-7.6364,-6.4787,382.4797,331.8803,176.2400,-28914.0232,348.5867,349.4115,352.1700,1.0195,0.0000,0.0000,0.0000,0.58,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,335.90,11.30,509,16.9640,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,93.31,98.41,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1610.87,-,106.80,-0.28,105.70,7.2980,"69,005",49.7589,-75.3333,105.3800,104.5620,80.2920,106.7158,106.5944,105.8809,0.7135,0.7826,111.3213,99.4387,208.5700,-140323.5090,107.2933,107.2038,106.3767,0.9820,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,106.00,-0.30,433,7.2980,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1284.19,-,3.20,0.00,3.20,1.3120,"408,635",43.9886,-75.0000,3.2950,3.2600,2.7975,3.2771,3.2821,3.2687,0.0134,0.0306,3.4947,3.0953,59.3600,-256165.2590,3.2778,3.2987,3.3105,1.4531,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.20,0.00,121,1.3120,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,210.10,-,1050.00,0.43,1050.50,0.0020,2,29.3495,-93.0000,1101.0500,1125.8600,1761.9650,1090.7376,1104.2489,1232.4772,-128.2283,-158.8991,1209.4785,992.6215,0.0700,243.8401,1086.8333,1090.7500,1095.2310,0.2598,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1046.00,4.50,2,0.0020,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1362.00,110.77,227.00,-1.94,227.00,13.1980,"57,737",64.2196,-22.5352,210.1600,203.6660,184.8270,217.9464,215.7934,210.1950,5.5984,3.5048,226.9149,193.4051,116.4900,48407.9036,219.4178,216.7256,212.9771,1.0113,0.0000,0.0000,0.0000,0.44,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,231.50,-4.50,697,13.1980,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,110.77,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,430.28,-,12.40,1.60,12.70,0.1780,"14,016",51.6054,-62.5000,12.6450,12.3380,10.9520,12.7640,12.7489,12.6009,0.1481,0.1847,13.3805,11.9095,38.1100,12297.7664,12.8089,12.8333,12.7629,1.3848,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,12.50,0.20,31,0.1780,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3194.44,13.81,23.00,-0.86,23.00,27.1040,"1,170,496",52.0265,-85.2941,23.4250,21.5040,18.5380,23.2697,23.2789,22.8072,0.4717,0.7141,26.0790,20.7710,779.1300,-1646577.7443,23.2133,23.2949,23.5352,1.2115,0.0000,0.0000,0.0000,4.35,1.703,-,0.950,-,-,-,-,-,-,-,-,23.20,-0.20,597,27.1040,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,13.81,19.33,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2132.26,21.05,45.30,2.95,45.30,12.7680,"284,253",54.6697,-49.2063,44.0350,43.5580,36.5650,44.7959,44.6847,44.1401,0.5445,0.5566,47.0635,41.0065,326.5000,-158972.7837,45.0067,44.9795,44.6367,1.6115,0.0000,0.0000,0.0000,2.21,-,-,-,-,-,-,-,-,-,-,-,44.00,1.30,511,12.7680,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,21.05,26.19,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2206.43,20.36,52.10,1.96,52.10,22.1780,"429,414",58.3971,-52.1739,50.1700,47.6580,38.7140,52.0006,51.7102,50.0642,1.6460,1.7828,58.0202,42.3198,412.4100,-680926.1270,52.3378,52.5090,51.8205,1.4152,0.0000,0.0000,0.0000,2.69,-,-,-,-,-,-,-,-,-,-,-,51.10,1.00,543,22.1780,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,20.36,11.67,423500000.00,A-EQ,42350000
