Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,927.75,-,3.2,-3.03,3.2,13.163,4193586.0,61.1913,-36.3636,2.885,2.672,2.97,3.1284,3.0682,2.9034,0.1648,0.11,3.4251,2.3449,172.74,5592992.8856,3.2,3.1218,2.9876,1.2313,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,364.0,-,18.2,-1.09,18.2,4.589,252565.0,44.9177,-48.2759,18.385,19.124,20.1205,18.4302,18.4338,18.6285,-0.1947,-0.2783,19.6184,17.1516,463.59,-377841.565,18.5156,18.4064,18.3133,1.0333,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1562.06,6.91,16.9,-1.18,16.8,1.52,90586.0,50.9282,-45.4545,16.625,16.612,18.1405,16.8536,16.8062,16.7171,0.0891,0.0269,17.9515,15.2985,55.58,-113393.9159,17.0133,16.9013,16.6967,1.325,5.95,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.91,16.56,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,873.55,-,13.5,-4.93,13.5,1.818,132737.0,54.8133,-48.9796,12.905,12.088,12.2065,13.8993,13.6881,12.9843,0.7037,0.5709,15.5988,10.2112,74.73,217109.132,14.3333,14.05,13.4357,1.5197,0.74,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,836.82,-,3.5,-2.78,3.5,33.259,9561504.0,64.077,-30.7692,3.035,2.802,3.167,3.3449,3.2652,3.0589,0.2063,0.1285,3.7039,2.3661,544.41,12189279.7808,3.4311,3.3269,3.1619,1.2119,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,5284.6,-,5.9,-3.28,5.9,14.854,2490327.0,44.4909,-92.8571,6.495,5.528,5.5525,6.2679,6.306,6.1779,0.1281,0.2719,7.0625,5.9275,132.92,-2994050.5942,6.24,6.2936,6.4019,1.8026,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,63.0012,0.0,993.75,997.5,0.0,981.0657,970.4499,939.7658,30.6841,21.8105,1139.3865,848.1135,20.98,-402.3103,1000.0,995.9936,993.75,0.0186,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1794.83,85.71,18.0,-1.11,17.8,0.534,30060.0,52.2478,-33.3333,17.595,17.516,17.7955,17.7239,17.689,17.642,0.047,-0.0077,18.3333,16.8567,6.43,-2774.7524,17.7822,17.7,17.6024,1.2528,5.62,2.961,-,1.970,-,-,-,-,-,-,-,-,0.21,33.63,85.71,100.00,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,17311.66,-,197.1,-1.6,197.1,18.502,93395.0,37.6647,-90.625,210.045,208.88,190.6565,204.2065,205.4311,207.7266,-2.2956,-0.6866,226.9345,193.1555,61.08,-67599.4648,203.7178,204.4718,206.6,1.0992,1.27,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,137.19,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6449.63,17.52,136.6,-0.73,136.5,2.269,16654.0,42.2148,-64.7541,141.535,138.552,135.462,139.0953,139.5555,140.0501,-0.4946,0.2833,149.8296,133.2404,30.69,-19552.798,138.9311,139.1718,139.8971,1.235,1.83,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,17.52,10.58,472500000.00,47250000
