Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,869.77,-,3.0,3.45,3.0,11.26,3720891.0,71.5546,-12.5,2.485,2.542,3.053,2.7045,2.6522,2.5616,0.0907,0.0186,2.9168,2.0532,84.14,1219952.0618,2.7556,2.6859,2.5762,1.1935,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,400.0,-,20.0,-0.5,20.0,17.503,876760.0,56.1819,-18.5185,19.57,19.548,20.2495,19.6639,19.6319,19.6073,0.0246,-0.0341,20.1791,18.9609,484.67,-191406.1089,19.6756,19.5987,19.5595,1.0732,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1608.55,7.24,17.3,-2.81,17.3,5.947,340903.0,57.9569,-30.7692,16.445,17.08,18.272,16.7182,16.6372,16.6891,-0.0519,-0.2542,17.5509,15.3391,35.31,-8915.4274,16.7311,16.5692,16.4567,1.3309,5.78,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,7.24,17.34,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,795.9,-,12.3,-1.6,12.3,1.337,108025.0,65.9853,-25.0,11.445,11.294,12.176,11.786,11.6919,11.5105,0.1814,0.0602,12.2141,10.6759,17.33,23831.1021,11.8378,11.7141,11.5533,1.4938,0.81,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,765.09,-,3.2,6.67,3.2,24.395,7790653.0,82.3594,-11.1111,2.625,2.642,3.3855,2.8068,2.7571,2.6727,0.0844,0.0151,2.9913,2.2587,162.97,4377826.5584,2.8333,2.7744,2.69,1.1814,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,5642.88,-,6.3,8.62,6.3,19.059,3025237.0,83.7033,0.0,4.595,4.398,5.5845,5.1812,5.0225,4.6939,0.3285,0.1346,5.731,3.459,31.3,3571395.4835,5.2667,5.091,4.8224,1.8082,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,69.847,0.0,951.55,872.98,0.0,934.1283,920.7205,902.6012,18.1193,-2.7986,1082.6367,820.4633,0.02,-1609.0983,960.0,957.6923,955.0405,0.041,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1865.42,90.00,18.6,-2.12,18.5,1.048,56531.0,63.0512,-22.7273,17.42,17.71,17.497,17.796,17.6894,17.5852,0.1041,-0.081,18.416,16.424,5.11,25986.0697,17.8178,17.6885,17.5405,1.3193,5.41,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,90.00,105.00,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,18348.07,-,208.9,-0.29,208.9,68.522,328102.0,58.6339,-13.253,206.175,198.904,185.814,204.7071,204.6289,203.274,1.3549,1.8208,215.0015,197.3485,64.22,17492.9254,203.7467,203.9885,204.899,1.0794,1.20,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,143.49,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6737.85,18.41,142.6,-1.31,142.6,9.886,69263.0,67.0358,-21.25,135.385,131.74,133.7625,138.4755,137.5076,134.9775,2.5301,1.5953,142.3454,128.4246,19.38,20735.4991,139.1267,138.0654,136.42,1.2671,1.75,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,18.41,11.12,472500000.00,47250000
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17414.82,6.99,82.3,2.62,82.3,264.998,3267792.0,83.2768,-5.9406,74.825,72.608,74.8255,77.1876,76.5093,74.8224,1.6869,0.9913,79.666,69.984,44.5,1015545.5587,77.4622,76.8628,75.8081,1.2116,4.25,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.99,6.56,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2308.5,-,17.1,-1.72,17.1,73.162,4251798.0,61.376,-31.0345,15.97,16.192,14.8865,16.5501,16.4058,16.1281,0.2777,0.0915,17.2183,14.7217,424.01,-1073985.4035,16.6756,16.4833,16.2148,1.628,0.01,4.414,0.100,2.581,-,-,-,0.016,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1679.56,63.64,7.0,0.0,7.0,3.576,508469.0,79.3485,-28.5714,5.815,5.856,7.565,6.2995,6.1715,5.9502,0.2213,0.0445,6.7604,4.8696,34.03,1351594.6319,6.3822,6.2269,5.9995,1.436,0.36,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,63.64,43.75,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4073.05,25.02,63.0,-1.25,63.0,38.149,605558.0,58.5014,-28.7129,60.365,58.54,66.8635,62.3896,61.989,60.5487,1.4403,1.2383,66.8763,53.8537,257.54,-325284.7167,62.7489,62.7833,61.7857,1.3359,1.59,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,25.02,25.32,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1341.11,20.42,14.4,-2.04,14.4,3.353,231345.0,62.8809,-30.0,13.67,13.504,14.264,14.1696,14.0599,13.7625,0.2974,0.1965,14.7978,12.5422,55.65,-61608.204,14.2822,14.209,13.9519,1.4647,0.35,1.282,0.005,0.926,-,0.265,0.147,0.399,0.045,0.057,-,-,0.72,16.43,20.42,30.63,931327320.00,93132732
