Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,898.76,-,3.1,-3.13,3.1,3.647,1175464.0,53.133,-60.0,3.045,2.992,2.9135,3.0624,3.0564,3.0385,0.018,0.0135,3.1823,2.9077,117.09,-1664765.3743,3.0578,3.05,3.0443,1.2445,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,372.0,-,18.6,-1.59,18.6,10.051,539035.0,46.0803,-90.4762,19.235,18.662,20.09,18.9934,19.0188,18.966,0.0528,0.1334,20.2471,18.2229,869.25,-675026.7656,18.9578,19.0026,19.14,0.9463,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,9.64,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1478.38,6.42,15.9,0.63,15.9,1.162,73017.0,43.1967,-92.3077,16.25,16.446,18.0415,15.9992,16.0554,16.2329,-0.1775,-0.1376,16.9228,15.5772,57.05,-249393.5285,15.9356,15.9692,16.1243,1.3437,6.29,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.42,15.39,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,776.49,-,12.1,0.84,12.0,0.535,44573.0,39.2563,-90.0,12.725,12.87,12.379,12.2149,12.3359,12.6364,-0.3004,-0.176,13.8298,11.6202,34.16,-182559.8059,12.0733,12.1885,12.4729,1.5373,0.83,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,789.0,-,3.3,-5.71,3.3,9.174,2741838.0,52.8543,-50.0,3.24,3.182,3.044,3.2445,3.2377,3.2282,0.0096,-0.0009,3.4946,2.9854,354.79,-1858100.3459,3.2356,3.2179,3.2157,1.2163,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,Z,3941.06,-,4.4,-2.22,4.4,3.453,778303.0,23.2414,-94.1176,5.25,5.9,5.427,4.7049,4.8308,5.2356,-0.4048,-0.319,6.4456,4.0544,46.04,-1076964.7088,4.5467,4.6564,4.9486,1.7869,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-43.42,-36.24,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5996.48,-,0.0,0.0,1050.0,0.0,0.0,70.3099,0.0,1050.0,1017.5,0.0,1036.9729,1027.9014,990.6934,37.2081,34.796,1122.3546,977.6454,28.21,-66.1406,1050.0,1050.0,1050.0,0.0354,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1875.5,88.57,18.6,0.0,18.6,0.697,37496.0,61.2336,-36.3636,18.31,17.944,18.213,18.4946,18.4441,18.255,0.189,0.167,18.7684,17.8516,16.52,-43372.4876,18.5511,18.4974,18.4067,1.1676,5.38,2.961,-,1.970,-,-,-,-,-,-,-,-,0.21,33.63,88.57,199.29,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,17127.21,-,195.0,1.35,195.0,6.405,32914.0,45.134,-63.0631,198.845,204.402,193.864,193.2481,194.2672,198.1227,-3.8555,-3.4321,214.5172,183.1728,22.67,-52189.7179,191.2822,192.0744,195.2262,1.1062,1.28,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,-,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6633.9,17.77,140.4,0.65,140.4,1.461,10413.0,48.5353,-89.8305,141.835,141.318,137.7065,140.6901,140.9003,141.0402,-0.1399,0.2559,148.09,135.58,24.91,-35126.809,140.3289,140.5949,141.4752,1.2345,1.78,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,17.77,12.67,472500000.00,47250000
