Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,753.8,-,2.6,4.0,2.6,1.259,481922.0,46.8738,-80.0,2.75,2.572,2.9975,2.6721,2.6841,2.6669,0.0172,0.0516,2.9884,2.5116,130.41,-1167925.7427,2.66,2.6859,2.7257,1.2317,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,348.0,-,17.4,1.16,17.4,3.387,195968.0,31.0739,-82.5,19.02,19.438,20.2035,18.1854,18.3913,18.8918,-0.5005,-0.2839,20.6874,17.3526,590.73,-389035.2806,17.9978,18.2128,18.64,1.0554,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1441.19,6.22,15.5,1.31,15.5,3.109,205343.0,38.5879,-83.3333,16.635,16.762,18.123,16.1105,16.2325,16.4852,-0.2527,-0.1036,17.912,15.358,52.32,-166649.5143,16.0044,16.1756,16.4519,1.3221,6.45,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.22,14.90,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,737.66,-,11.5,2.7,11.4,0.308,27067.0,44.6632,-83.3333,11.945,11.612,12.106,11.756,11.7983,11.7729,0.0253,0.1301,12.703,11.187,39.23,-90336.6366,11.7422,11.8179,11.9148,1.4932,0.88,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,669.45,-,2.8,7.69,2.8,4.638,1699324.0,50.7998,-60.0,2.85,2.682,3.233,2.8009,2.8076,2.7813,0.0263,0.0533,3.1438,2.5562,372.97,-2957042.083,2.7978,2.8154,2.8414,1.2539,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,5911.59,-,6.6,8.2,6.6,20.201,3119799.0,59.1964,-64.7059,6.315,5.104,5.5745,6.5488,6.4811,6.0167,0.4644,0.5342,7.6934,4.9366,153.48,-1119255.5543,6.6156,6.6256,6.5586,1.803,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,63.0012,0.0,993.75,997.5,0.0,976.3321,965.0772,934.9471,30.1301,19.5922,1144.7119,842.7881,19.93,-491.5241,987.5,987.9808,990.7738,0.0188,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1714.17,80.48,17.0,0.59,17.0,0.061,3564.0,40.0657,-80.9524,17.74,17.56,17.6555,17.3979,17.472,17.5817,-0.1098,0.0012,18.7668,16.7132,9.68,-45654.7849,17.32,17.4333,17.6267,1.2721,5.88,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,80.48,93.89,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,17583.93,-,200.2,1.37,200.2,21.731,108927.0,40.4595,-86.2745,212.81,206.876,188.5455,209.5331,210.7308,210.5932,0.1376,2.8327,232.854,192.766,101.66,-47867.9505,209.0178,211.3218,213.48,1.0873,1.25,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,135.27,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6463.8,17.24,136.8,1.11,136.8,1.911,14041.0,44.1278,-77.3399,143.33,136.478,134.697,140.8633,141.4505,140.6865,0.764,2.4132,153.7488,132.9112,48.77,-21974.1402,140.3067,141.7449,143.229,1.2412,1.83,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,17.24,10.41,472500000.00,47250000
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16293.33,6.62,77.0,1.32,77.0,11.136,144776.0,47.76,-81.9444,78.91,75.178,75.328,78.0945,78.2438,77.6141,0.6297,1.2538,83.4946,74.3254,92.9,112478.5194,77.9111,78.3308,78.9143,1.1756,4.55,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.62,6.22,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2254.5,-,16.7,0.0,16.7,25.271,1509082.0,53.2339,-35.2941,16.68,16.118,15.165,16.6746,16.6421,16.4782,0.1639,0.1696,17.3436,16.0164,495.17,186024.6614,16.68,16.6526,16.661,1.5321,0.01,4.422,0.117,3.222,-,-,-,-,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1583.58,60.00,6.6,0.0,6.6,1.348,205416.0,52.9351,-66.6667,6.69,6.06,7.457,6.7076,6.6872,6.4955,0.1917,0.2371,7.2879,6.0921,58.31,-15425.8943,6.7333,6.7474,6.7457,1.4107,0.38,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,60.00,41.25,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3620.49,21.25,56.0,3.32,56.0,19.208,346494.0,36.5088,-84.7826,61.89,59.826,66.17,58.8062,59.575,60.5903,-1.0153,0.1953,68.4764,55.3036,220.36,-354626.9997,58.08,59.2179,60.8119,1.3293,1.79,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,21.25,21.51,646516660.00,64651666
