Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1220.04,18.47,13.10,-1.50,13.10,2.9150,"221,997",25.3444,-95.0000,14.3550,15.2800,14.2375,13.7815,13.9435,14.4915,-0.5480,-0.4499,15.6697,13.0403,50.0100,-248170.0322,13.6689,13.7923,14.0319,1.4886,0.0000,0.0000,0.0000,0.38,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,13.30,-0.20,128,2.9150,69.98%,12.78%,56.20%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,18.47,30.23,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,679.78,27.73,5.90,-3.28,5.90,0.2110,"35,478",23.8272,-100.0000,6.6700,7.0580,6.5470,6.3593,6.4451,6.7039,-0.2588,-0.1921,7.3160,6.0240,20.3200,-76460.1418,6.3044,6.3910,6.5214,1.6394,0.0000,0.0000,0.0000,0.85,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,6.10,-0.20,52,0.2110,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,27.73,26.91,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2649.18,-,25.50,-2.33,25.10,2.0310,"80,619",19.0933,-95.1220,27.6400,29.5340,30.6330,26.5875,26.9020,27.9481,-1.0461,-0.8479,29.7016,25.5784,25.5600,-95345.3582,26.3444,26.6282,27.1467,1.3116,0.0000,0.0000,0.0000,3.98,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,25.70,-0.60,229,2.0310,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1988.04,34.94,27.40,-3.18,27.40,11.5090,"414,439",33.5373,-95.4545,29.7100,31.4140,25.2060,29.1818,29.3948,30.0879,-0.6930,-0.5514,31.7863,27.6337,257.4500,-402422.3583,29.2511,29.3462,29.4576,1.2578,0.0000,0.0000,0.0000,0.91,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,28.30,-0.90,362,11.5090,69.97%,14.51%,55.46%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,34.94,25.88,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,936.49,148.89,26.00,-2.99,26.00,2.7760,"105,742",30.1002,-95.7447,29.2300,29.8920,24.7225,28.0454,28.3714,29.1192,-0.7478,-0.3837,31.8746,26.5854,142.2000,-140362.3230,27.8822,28.1551,28.6338,1.4819,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,26.80,-0.80,190,2.7760,72.25%,16.83%,55.42%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,148.89,26.80,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,590.00,124.00,5.90,-4.84,5.90,14.3640,"2,415,551",52.7187,-31.2500,5.5900,5.9040,4.2830,5.8326,5.7929,5.7668,0.0261,-0.0486,6.2795,4.9005,524.6100,1050029.8782,5.9067,5.8141,5.6676,0.8379,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,6.20,-0.30,522,14.3640,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,124.00,70.45,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,410.00,-,0.00,0.00,4100.00,0.0000,0,59.1337,0.0000,3975.7000,3937.4900,3690.4225,4012.7749,3995.2190,3966.6359,28.5832,3.4799,4103.7137,3847.6863,2.9500,-0.0048,4020.0000,4005.7692,3988.0905,0.0343,0.0000,0.0000,0.0000,0.02,-,-,-,-,-,-,-,-,-,-,-,4100.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1440.83,12.97,29.60,-3.27,29.60,2.8920,"95,655",23.9501,-98.5294,34.0900,36.0980,34.0965,32.0125,32.5565,34.0904,-1.5339,-1.0610,38.4015,29.7785,84.9700,-97328.8136,31.5822,32.0923,33.0210,1.1750,0.0000,0.0000,0.0000,3.38,4.992,-,4.235,-,-,-,-,-,-,-,-,30.60,-1.00,210,2.8920,69.76%,13.55%,56.21%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,12.97,10.15,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,1431.57,6.55,64.20,-2.73,64.20,8.5570,"131,794",11.3933,-98.7903,82.1800,94.2700,113.8135,73.2149,75.6166,83.2893,-7.6727,-6.0090,99.8393,64.5207,210.9800,-358718.7236,71.1489,73.4641,77.7033,1.0494,0.0000,0.0000,0.0000,0.47,1.616,-,1.134,-,-,-,-,-,-,-,-,66.00,-1.80,762,8.5570,69.34%,9.65%,59.64%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,6.55,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,18081.56,22.58,15.70,5.37,15.70,0.3720,"24,389",42.8880,-66.6667,16.7000,16.6060,15.5425,15.9281,16.0939,16.3933,-0.2994,-0.0763,18.4912,14.9088,2.8500,-59941.5734,15.7244,15.9372,16.3724,0.6041,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,14.90,0.80,97,0.3720,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,22.58,8.66,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1351.62,15.76,5.20,0.00,5.20,1.0840,"206,918",32.5166,-85.7143,5.5200,5.5600,4.8695,5.3612,5.3967,5.4818,-0.0850,-0.0469,5.8848,5.1552,84.7000,-704693.0787,5.3333,5.3654,5.4310,1.6221,0.0000,0.0000,0.0000,1.92,15.328,-,13.723,-,-,-,-,-,-,-,-,5.20,0.00,91,1.0840,69.54%,3.79%,65.75%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,15.76,24.38,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1304.05,-,23.20,0.43,23.30,3.3790,"144,549",49.7937,-87.0968,24.0850,21.7360,16.4215,23.7765,23.8135,23.3732,0.4403,0.7289,25.1197,23.0503,172.6200,-89718.7291,23.7311,23.7846,23.9681,1.3508,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,23.20,0.10,179,3.3790,63.75%,16.13%,47.62%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,580.00,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,3955.31,139.55,30.20,-1.63,30.20,13.4480,"438,267",30.6974,-96.0526,34.5850,36.0540,28.4515,32.0646,32.6489,34.2947,-1.6458,-1.1370,40.2683,28.9017,226.5900,-629036.2214,31.5178,32.0064,33.1510,1.3208,0.0000,0.0000,0.0000,3.81,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,30.70,-0.50,548,13.4480,36.74%,10.35%,26.36%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,139.55,39.70,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1756.56,331.27,731.00,-0.03,731.90,0.7350,999,31.7814,-85.2130,758.0450,781.2600,759.4965,747.1354,750.4479,762.6437,-12.1958,-10.6606,787.9375,728.1525,11.5000,-3002.2308,745.8289,747.2500,751.4081,0.8107,0.0000,0.0000,0.0000,0.14,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,732.10,-0.20,80,0.7350,22.75%,5.53%,17.22%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,331.27,242.95,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1661.60,42.12,209.20,-1.56,207.70,0.9010,"4,305",29.1888,-96.4467,220.5600,226.4420,214.9665,214.7290,216.2496,220.5971,-4.3475,-3.0541,233.4396,207.6804,16.4900,-5147.2392,213.6133,214.9538,217.4429,0.9041,0.0000,0.0000,0.0000,1.54,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,211.00,-3.30,90,0.9010,59.85%,28.55%,31.30%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,42.12,33.39,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,475.28,-,26.60,3.10,26.60,1.8760,"70,826",31.1324,-83.7838,29.8650,32.5600,24.0840,27.5064,28.0669,29.9241,-1.8572,-1.5005,35.2941,24.4359,55.8700,-34251.3171,26.9667,27.3231,28.4495,1.0878,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,25.80,0.80,167,1.8760,55.57%,4.08%,51.49%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3423.21,-,113.40,1.43,113.40,56.2660,"497,673",60.0445,-4.2017,107.3450,111.7320,100.2060,108.9440,108.5343,108.9350,-0.4006,-1.4888,114.4141,100.2759,253.0000,156759.6920,109.2244,108.2897,107.3167,1.4620,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,111.80,1.60,"1,966",56.2660,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,20.96,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1657.71,9.04,15.40,0.00,15.10,2.3990,"158,413",21.8281,-93.1034,16.9050,17.4920,16.1575,15.8939,16.1417,16.8435,-0.7018,-0.4881,19.1098,14.7002,96.7600,-407040.1069,15.6533,15.8962,16.3467,1.5996,0.0000,0.0000,0.0000,0.66,-,-,-,-,-,-,-,-,-,-,-,15.10,0.00,133,2.3990,69.35%,12.03%,57.24%,30.65%,0.00%,0.08%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,9.04,9.50,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1391.96,39.08,244.10,-2.55,244.10,2.3140,"9,372",23.2400,-92.2306,270.2100,281.8360,253.1160,258.3339,261.4445,270.2676,-8.8231,-6.1440,294.3695,246.0505,142.7600,-26003.3981,255.6867,258.5615,264.0881,1.1314,0.0000,0.0000,0.0000,0.82,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,250.50,-6.40,152,2.3140,46.61%,7.50%,39.11%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,39.08,42.22,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4028.87,24.03,205.00,-1.01,205.00,6.5260,"31,767",39.0135,-85.4701,209.3750,213.5360,195.9620,207.1149,207.6649,209.7576,-2.0928,-1.8699,216.5925,202.1575,58.1100,-29252.8670,206.6556,206.7167,207.7829,0.8760,0.0000,0.0000,0.0000,1.22,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,207.10,-2.10,434,6.5260,69.92%,24.20%,45.72%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,24.03,34.21,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2294.04,78.39,273.10,-3.22,273.10,7.3090,"26,271",27.8384,-85.6044,316.4050,352.6420,271.4555,288.7635,295.2569,317.3424,-22.0854,-18.2186,378.9947,253.8153,170.1200,-44942.3576,279.6778,286.2218,301.4381,1.0031,0.0000,0.0000,0.0000,0.73,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,282.20,-9.10,321,7.3090,49.29%,7.29%,41.75%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,78.39,82.68,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1321.31,-,86.70,-3.56,86.70,5.1880,"58,578",24.1998,-91.4573,100.0400,103.2900,83.5070,94.5845,96.0555,99.6575,-3.6020,-2.0668,110.8926,89.1874,193.6300,-66945.8647,93.4867,95.1423,97.5671,0.9788,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,89.90,-3.20,341,5.1880,65.18%,26.35%,38.83%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1163.79,-,2.90,-3.33,2.90,0.7580,"261,351",35.6450,-75.0000,3.0550,3.1420,2.8545,2.9771,2.9969,3.0733,-0.0764,-0.0687,3.2842,2.8258,23.9700,1981.1900,2.9600,2.9654,3.0005,1.4515,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.00,-0.10,119,0.7580,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,220.20,-,0.00,0.00,1101.00,0.0000,0,37.0773,-58.2192,1068.3750,1094.0000,1659.1150,1082.3057,1091.7330,1199.1777,-107.4447,-137.3038,1171.6769,965.0731,0.0400,133.5719,1065.8000,1063.6923,1062.6405,0.2426,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1101.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1008.60,81.34,168.10,-1.12,168.10,0.9470,"5,629",23.2404,-93.1159,202.7150,204.9280,184.5050,185.9199,189.7025,197.9543,-8.2518,-3.8280,236.3537,169.0763,157.9600,-22252.2216,182.9800,186.7808,194.4043,1.0101,0.0000,0.0000,0.0000,0.59,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,170.00,-1.90,151,0.9470,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,81.34,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,379.46,-,11.30,2.75,11.20,0.1410,"12,720",39.7011,-61.5385,11.9250,12.2080,11.0675,11.4665,11.5845,11.9093,-0.3249,-0.2187,12.9890,10.8610,21.0300,-16160.9119,11.3600,11.4756,11.6767,1.4101,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,10.90,0.30,25,0.1410,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2861.11,12.56,20.60,-2.37,20.60,43.3110,"2,062,863",38.8709,-97.4359,22.3800,22.4340,18.8700,21.9073,22.0736,22.3394,-0.2658,-0.0257,24.0249,20.7351,511.0700,-2425840.2774,21.8422,22.0667,22.2176,1.2433,0.0000,0.0000,0.0000,4.85,1.703,-,0.950,-,-,-,-,-,-,-,-,21.10,-0.50,912,43.3110,64.13%,31.41%,32.72%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,12.56,17.58,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1807.48,18.85,38.40,-2.54,38.40,5.7510,"147,346",33.4831,-94.9153,42.2350,43.2040,37.6670,40.8384,41.2104,42.1558,-0.9454,-0.5734,45.7138,38.7562,243.4000,-148432.4258,40.6844,40.9628,41.4938,1.6425,0.0000,0.0000,0.0000,2.60,-,-,-,-,-,-,-,-,-,-,-,39.40,-1.00,264,5.7510,62.12%,11.11%,51.01%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,18.85,23.45,470698580.00,A-EQ,47069858
