Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16441.45,6.78,77.70,-0.13,77.70,9.9330,"127,514",24.7935,-82.9787,80.3000,82.3600,77.1705,78.7444,79.1102,80.3333,-1.2231,-0.9954,83.9309,76.6691,19.7000,-272608.0083,78.4422,78.6679,79.3619,1.1995,0.0000,0.0000,0.0000,4.50,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,77.80,-0.10,493,9.9330,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,6.78,6.21,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3253.50,-,24.10,-2.43,24.10,44.9200,"1,831,673",47.4171,-71.4286,24.7200,23.9580,20.4090,24.7182,24.7276,24.5521,0.1755,0.2788,26.0024,23.4376,604.4500,-625613.9974,24.7956,24.8282,24.7562,1.4231,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,24.70,-0.60,"1,026",44.9200,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1391.63,53.64,5.80,-1.69,5.80,0.7850,"134,328",32.3813,-91.6667,6.3600,6.6800,6.4910,6.0278,6.1036,6.3546,-0.2510,-0.2027,7.1343,5.5857,49.2900,-431976.9788,5.9556,5.9974,6.1667,1.3557,0.0000,0.0000,0.0000,0.43,-,-,-,-,-,-,-,-,-,-,-,5.90,-0.10,76,0.7850,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,53.64,36.88,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3833.84,23.49,59.30,-1.00,59.30,5.5140,"92,251",31.3023,-75.0000,62.8900,66.2120,61.5965,60.8571,61.3533,63.1484,-1.7950,-1.5499,67.7756,58.0044,42.3400,-43898.2490,60.4644,60.7513,61.6500,1.2574,0.0000,0.0000,0.0000,1.69,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,59.90,-0.60,275,5.5140,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,23.49,24.15,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1313.17,19.58,14.10,0.00,14.10,1.4010,"98,251",35.7970,-70.0000,14.8650,15.4700,14.2435,14.2918,14.4171,14.8580,-0.4410,-0.3734,16.4132,13.3168,58.2700,-197248.9805,14.1822,14.2192,14.4810,1.4833,0.0000,0.0000,0.0000,0.35,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,14.10,0.00,101,1.4010,69.98%,12.79%,56.19%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,19.58,32.05,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,760.43,30.00,6.60,0.00,6.60,0.0730,"11,054",38.1554,-71.4286,6.8650,7.2180,6.5160,6.6996,6.7391,6.9011,-0.1620,-0.1515,7.3296,6.4004,21.1700,-79491.3627,6.6756,6.6859,6.7614,1.6408,0.0000,0.0000,0.0000,0.76,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,6.60,0.00,23,0.0730,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,30.00,29.12,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2839.16,-,26.90,-1.10,26.90,2.0060,"73,541",26.1217,-75.0000,28.4700,29.9460,30.7940,27.6473,27.8645,28.6686,-0.8041,-0.7055,30.4910,26.4490,28.3500,-118794.8563,27.4978,27.6462,27.9771,1.3094,0.0000,0.0000,0.0000,3.72,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,27.20,-0.30,140,2.0060,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2212.96,38.52,30.50,-2.24,30.50,26.7100,"857,233",49.2085,-32.3529,30.4100,31.5320,25.0415,30.1548,30.1818,30.6007,-0.4188,-0.5564,32.8910,27.9290,273.9300,-201837.4715,30.0667,29.8923,30.0148,1.2487,0.0000,0.0000,0.0000,0.82,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,31.20,-0.70,752,26.7100,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,38.52,28.54,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1030.13,160.56,28.60,-1.04,28.60,1.6880,"58,110",42.4566,-78.0488,30.1600,29.8420,24.6085,29.2186,29.3914,29.7363,-0.3449,-0.1275,32.7993,27.5207,200.1000,-136475.2229,29.0622,29.1064,29.5395,1.4632,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,28.90,-0.30,114,1.6880,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,160.56,28.90,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,570.00,114.00,5.70,0.00,5.70,13.8560,"2,386,656",50.3664,-30.7692,5.6550,5.7620,4.2340,5.5806,5.5901,5.6815,-0.0914,-0.1136,6.5315,4.7785,481.6000,1313981.8702,5.5600,5.5026,5.5229,0.8452,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,5.70,0.00,403,13.8560,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,114.00,64.77,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,410.00,-,0.00,0.00,4100.00,0.0000,0,59.1337,0.0000,3975.7000,3937.4900,3690.4225,4012.7749,3995.2190,3966.6359,28.5832,3.4799,4103.7137,3847.6863,2.9500,-0.0048,4020.0000,4005.7692,3988.0905,0.0343,0.0000,0.0000,0.0000,0.02,-,-,-,-,-,-,-,-,-,-,-,4100.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1557.66,14.15,32.00,-4.19,32.00,3.9680,"121,255",31.5778,-70.0000,35.5050,36.3160,34.4005,33.8743,34.2474,35.2511,-1.0037,-0.6565,39.2722,31.7378,105.4500,-88457.8539,33.6156,33.8141,34.5743,1.1687,0.0000,0.0000,0.0000,3.13,4.992,-,4.235,-,-,-,-,-,-,-,-,33.40,-1.40,313,3.9680,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,14.15,11.08,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,1659.01,7.66,74.40,-3.50,74.40,9.5250,"124,756",17.2374,-96.1353,88.0200,97.0520,115.0305,81.5184,83.1858,88.8057,-5.6199,-4.6028,101.9667,74.0733,175.9000,-229863.7679,80.4067,81.5256,84.4562,1.0308,0.0000,0.0000,0.0000,0.40,1.616,-,1.134,-,-,-,-,-,-,-,-,77.10,-2.70,672,9.5250,69.34%,9.08%,60.21%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,7.66,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,18427.07,24.55,16.00,-1.23,16.00,0.2070,"12,851",41.7161,-97.2222,16.8550,16.5920,15.4890,16.6381,16.7178,16.7358,-0.0180,0.1484,18.2353,15.4747,2.8100,-21409.2915,16.5733,16.7295,16.8862,0.6040,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,16.20,-0.20,39,0.2070,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,24.55,9.42,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1403.61,16.36,5.40,0.00,5.40,2.3070,"423,698",41.2600,-83.3333,5.6050,5.5720,4.8395,5.4810,5.5045,5.5501,-0.0456,-0.0156,5.9632,5.2468,88.1000,-787356.8814,5.4600,5.4744,5.5405,1.6293,0.0000,0.0000,0.0000,1.85,15.328,-,13.723,-,-,-,-,-,-,-,-,5.40,0.00,95,2.3070,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.36,25.31,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1348.83,-,24.10,0.84,24.10,5.8160,"242,157",58.6192,-61.2903,24.1950,21.2380,16.2145,24.0023,23.9734,23.2598,0.7136,0.9860,25.2281,23.1619,195.4100,-58378.1310,23.9467,24.0641,24.1533,1.3615,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,23.90,0.20,206,5.8160,63.75%,16.13%,47.62%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,597.50,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4060.08,147.27,31.00,-4.32,31.00,33.9370,"1,062,381",29.8710,-88.0435,36.0250,36.2800,28.2755,33.7381,34.2684,35.4771,-1.2087,-0.6128,40.9795,31.0705,254.3600,-736286.1681,33.2733,33.6808,34.8548,1.3212,0.0000,0.0000,0.0000,3.71,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,32.40,-1.40,846,33.9370,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,147.27,41.90,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1806.96,342.62,752.90,-0.57,752.90,0.8580,"1,138",39.4929,-81.4558,768.5400,782.2100,760.3680,756.3365,759.1076,769.9776,-10.8699,-9.8996,805.1911,731.8889,9.2400,-2421.3440,753.1778,753.5705,759.7752,0.8133,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,757.20,-4.30,102,0.8580,22.75%,5.62%,17.13%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,342.62,251.28,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1730.40,42.99,216.40,0.42,216.30,0.1910,881,38.1449,-85.0242,224.8500,227.2400,214.8165,219.8029,220.8625,223.8018,-2.9393,-1.9957,237.5439,212.1561,20.1500,-4229.4052,219.0133,219.4231,221.8343,0.9194,0.0000,0.0000,0.0000,1.48,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,215.40,0.90,41,0.1910,59.85%,28.88%,30.97%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,42.99,34.08,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,487.79,-,27.30,-4.88,27.30,0.7030,"25,290",29.2702,-82.2785,31.5500,33.0660,23.9240,29.0880,29.6349,31.1823,-1.5474,-1.0746,36.9054,26.1946,54.0600,-30486.1856,28.4711,28.9026,30.1552,1.0928,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,28.70,-1.40,99,0.7030,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3181.72,-,105.40,-0.38,105.40,19.5340,"183,246",42.7844,-68.8073,108.2950,112.2960,100.1065,105.7147,106.1493,108.2599,-2.1107,-2.1497,117.6075,98.9825,257.5200,-235720.8995,105.2333,105.0744,106.2671,1.4770,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,105.80,-0.40,902,19.5340,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,19.84,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1745.53,9.52,15.90,0.00,15.90,2.5730,"160,430",27.7500,-90.3226,17.6400,17.7560,16.1365,16.6759,16.8758,17.3641,-0.4883,-0.2789,19.8168,15.4632,117.3500,-508445.3174,16.5356,16.6564,17.0952,1.5956,0.0000,0.0000,0.0000,0.63,-,-,-,-,-,-,-,-,-,-,-,15.90,0.00,213,2.5730,69.35%,13.38%,55.90%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,9.52,10.00,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1473.50,40.53,258.40,-0.54,258.40,5.7650,"21,972",30.1602,-79.1349,279.3300,283.8060,252.5490,268.2946,270.6353,276.7282,-6.0929,-3.8197,304.3110,254.3490,208.8200,-27701.2656,266.5844,268.1397,273.0186,1.1354,0.0000,0.0000,0.0000,0.77,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,259.80,-1.40,314,5.7650,46.61%,7.81%,38.80%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,40.53,43.79,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4026.91,23.93,204.90,-0.68,204.90,3.1110,"15,096",35.4150,-87.3016,211.3750,213.3980,195.6285,207.5619,208.4206,210.7625,-2.3419,-1.5582,220.2374,202.5126,63.6500,-47161.4291,206.5778,207.2449,209.1633,0.8917,0.0000,0.0000,0.0000,1.22,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,206.30,-1.40,220,3.1110,69.92%,24.20%,45.72%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,23.93,34.08,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2303.28,77.06,274.20,-1.15,274.20,7.8650,"27,965",25.4089,-85.1775,331.3800,360.7540,268.5225,303.8364,311.2482,331.2978,-20.0496,-13.2077,386.0681,276.6919,177.3500,-51053.9612,298.6933,306.5333,319.5033,1.0144,0.0000,0.0000,0.0000,0.73,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,277.40,-3.20,541,7.8650,49.29%,6.59%,42.45%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,77.06,81.27,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1469.14,-,96.40,-1.23,96.40,3.1880,"32,596",36.0245,-81.8182,103.7000,104.2120,82.8250,100.4306,101.1161,102.7551,-1.6390,-0.9047,112.3485,95.0515,205.6500,-27935.8920,100.1778,100.4846,101.8714,0.9722,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,97.60,-1.20,266,3.1880,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1203.93,-,3.00,0.00,3.00,0.3250,"108,687",37.8249,-75.0000,3.1450,3.1700,2.8360,3.0179,3.0422,3.1178,-0.0756,-0.0576,3.4725,2.8175,33.2600,-273899.4639,2.9867,3.0013,3.0619,1.4570,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.00,0.00,56,0.3250,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,211.40,-,0.00,0.00,1057.00,0.0000,0,30.3760,-88.3562,1088.3000,1114.8400,1731.8000,1077.6321,1090.0480,1207.0319,-116.9838,-144.7686,1202.1394,974.4606,0.0800,163.2502,1059.6889,1067.3974,1078.5095,0.2556,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1057.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1138.80,93.54,189.80,-2.92,189.80,1.8390,"9,441",34.5048,-90.7258,208.8700,207.5780,184.8625,200.9322,202.7405,205.5855,-2.8450,-0.2125,229.9873,187.7527,141.9800,-18053.6713,199.1333,200.8308,205.7776,1.0016,0.0000,0.0000,0.0000,0.53,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,195.50,-5.70,121,1.8390,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,93.54,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,396.40,-,11.90,-0.85,11.70,0.0890,"7,598",43.0666,-70.0000,12.3000,12.2620,11.0255,11.9117,11.9865,12.1764,-0.1899,-0.1148,13.3741,11.2259,34.3300,-18992.2524,11.8556,11.8833,12.0519,1.4056,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,11.80,-0.10,34,0.0890,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3097.22,13.57,22.30,-2.19,22.30,54.8160,"2,409,013",48.0060,-61.7647,22.8100,22.2900,18.7885,22.6275,22.6616,22.6302,0.0315,0.1213,24.4033,21.2167,521.0700,-1551847.9622,22.6978,22.6064,22.6295,1.2333,0.0000,0.0000,0.0000,4.48,1.703,-,0.950,-,-,-,-,-,-,-,-,22.80,-0.50,"1,173",54.8160,64.13%,31.41%,32.72%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,13.57,19.00,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1943.99,20.00,41.30,-1.20,41.30,7.4960,"178,374",42.7500,-77.7778,43.3000,43.4480,37.3975,42.1126,42.3227,42.8679,-0.5452,-0.3406,46.9320,39.6680,282.9500,-170358.1394,41.8956,41.9359,42.5362,1.6311,0.0000,0.0000,0.0000,2.42,-,-,-,-,-,-,-,-,-,-,-,41.80,-0.50,320,7.4960,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,20.00,24.88,470698580.00,A-EQ,47069858
