Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16970.46,7.05,80.2,-0.87,80.2,38.826,481234.0,64.3325,-35.0515,76.995,73.774,75.0545,79.5436,78.9762,76.9073,2.0689,1.7965,83.5177,70.4723,75.23,444806.5258,80.4178,79.8987,78.4995,1.2171,4.36,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,7.05,6.62,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2241.0,-,16.6,-1.78,16.6,26.45,1574655.0,53.6054,-58.3333,16.27,16.096,14.984,16.6311,16.5672,16.3261,0.2412,0.2144,17.5183,15.0217,458.27,-1645649.4055,16.7222,16.7269,16.5252,1.628,0.01,4.422,0.117,3.222,-,-,-,-,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1607.58,60.91,6.7,0.0,6.7,2.657,396284.0,64.4369,-42.8571,6.15,5.936,7.5215,6.5788,6.4947,6.224,0.2707,0.2133,7.3189,4.9811,39.68,261922.8349,6.7089,6.6654,6.421,1.4425,0.37,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,60.91,41.88,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4195.89,25.14,64.9,1.25,64.9,47.703,726000.0,61.0764,-44.4444,62.65,59.272,66.549,63.7925,63.4419,61.9288,1.5131,1.4552,67.3366,57.9634,292.53,-519648.7014,64.1222,63.8551,63.4514,1.3289,1.54,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,25.14,25.44,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1313.17,19.58,14.1,0.0,14.1,3.145,222911.0,55.2753,-75.0,13.97,13.56,14.259,14.1021,14.074,13.8839,0.1901,0.2178,14.8163,13.1237,61.5,-241321.3308,14.1289,14.159,14.1171,1.4894,0.35,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,0.72,16.43,19.58,29.38,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,818.04,31.82,7.1,1.43,7.1,1.552,214311.0,72.402,-16.6667,5.915,5.496,6.871,6.6236,6.4691,6.0031,0.466,0.3462,7.5453,4.2847,24.81,18292.5738,6.8156,6.6974,6.3186,1.6965,0.70,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,31.82,30.88,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3124.13,-,29.6,-1.0,29.6,9.112,306159.0,32.336,-68.0,30.8,32.182,33.172,30.3347,30.4889,31.1016,-0.6127,-0.5624,32.0,29.6,101.25,-286451.1967,30.2444,30.4167,30.6038,1.259,3.38,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1588.98,27.04,21.9,0.0,21.9,32.07,1445576.0,57.234,-33.3333,21.33,21.05,24.0425,21.587,21.5158,21.3138,0.2021,0.1408,22.3079,20.3521,264.56,-1004144.4158,21.6844,21.6103,21.4343,1.2921,1.14,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,27.04,19.21,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,857.25,15.58,24.1,-0.83,23.8,0.947,39352.0,49.6247,-65.2174,24.26,23.17,24.2055,24.0132,24.0303,23.8482,0.1822,0.3054,25.3485,23.1715,76.51,-79593.1646,24.0333,24.05,24.0952,1.3976,2.52,-,-,-,-,-,-,-,-,-,-,-,1.54,19.81,15.58,120.00,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,390.0,78.00,3.9,0.0,3.9,3.298,833807.0,63.9581,-33.3333,3.625,3.48,4.612,3.8163,3.7758,3.6405,0.1353,0.1102,4.1229,3.1271,125.05,37503.6874,3.8689,3.8474,3.7429,0.8082,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,78.00,44.32,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,344.9,-,0.0,0.0,3449.0,0.0,0.0,29.1311,-88.9533,3400.45,3446.18,4224.2175,3705.6046,3818.3736,4127.9665,-309.5929,-207.6342,4404.7118,2396.1882,0.05,-0.778,3328.8,3341.9615,3372.119,0.0345,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1372.69,12.03,28.2,-0.7,28.2,3.835,134940.0,41.5965,-58.3333,27.765,32.93,44.8805,28.1884,28.1937,29.244,-1.0502,-1.5328,29.5949,25.9351,140.39,-227657.1942,28.3222,28.3115,28.0143,1.16,3.55,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,12.03,9.42,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2912.19,13.19,130.6,-1.66,130.6,14.755,111563.0,45.4525,-79.2593,132.98,135.024,136.27,134.8269,134.8832,134.2854,0.5978,1.0028,147.6782,118.2818,297.17,-87581.2574,135.4467,136.4487,135.2876,1.121,0.38,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,13.19,13.19,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,A,18427.07,24.39,16.0,-0.62,16.0,6.158,385194.0,54.0564,-62.5,15.495,14.978,16.805,16.0834,15.9947,15.5184,0.4763,0.5056,18.9939,11.9961,22.75,-217887.8355,16.1289,16.259,16.11,0.6142,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.66,20.85,24.39,35.51,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1195.66,13.94,4.7,0.0,4.6,1.722,372786.0,62.476,-30.7692,4.12,4.06,5.0555,4.4091,4.3498,4.189,0.1608,0.1062,4.8839,3.3561,31.87,108911.4343,4.5,4.45,4.2838,1.6629,2.17,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,13.94,21.56,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,861.91,-,15.4,1.32,15.4,26.023,1656714.0,66.6783,-33.3333,14.325,13.792,12.353,14.8848,14.7621,14.3438,0.4183,0.3456,15.7816,12.8684,176.83,-398725.9697,14.9756,14.9436,14.6733,1.4764,-,0.214,-,0.212,-,-,-,-,-,-,-,-,-0.18,24.77,-,190.00,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,3169.48,110.45,24.2,-0.41,24.2,13.916,573793.0,55.1849,-52.381,23.865,23.342,24.2875,24.1811,24.1154,23.8246,0.2908,0.2834,25.1069,22.6231,81.87,-231009.9584,24.28,24.25,24.1095,1.3834,4.75,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,0.22,28.03,110.45,26.41,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1854.24,348.69,768.0,0.26,772.6,0.666,853.0,59.3408,-47.9208,755.715,729.898,781.975,771.4918,768.6436,754.0889,14.5547,15.1491,822.9259,688.5041,18.33,-786.9822,774.0889,776.5218,769.6952,0.8168,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,2.21,13.47,348.69,207.15,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1705.6,43.03,213.2,-1.11,213.2,1.636,7647.0,50.348,-63.5294,213.86,209.384,216.028,214.8881,214.6616,213.0656,1.596,1.8498,220.9312,206.7888,21.89,835.8069,215.6556,215.3603,214.6176,0.934,1.50,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,43.03,31.61,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,348.42,-,19.2,2.63,19.5,1.521,79548.0,60.2982,-25.0,18.615,18.988,20.6685,18.9806,18.9155,18.8109,0.1046,0.0108,19.5693,17.6607,27.56,-8415.1665,19.0244,19.0064,18.8319,1.1768,-,0.767,-,0.528,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3136.44,-,103.9,-0.48,103.9,138.821,1314442.0,68.5713,-21.4912,93.225,90.62,76.9015,99.2039,97.765,94.2093,3.5558,2.0691,106.2364,80.2136,736.1,-522638.7782,101.0578,99.1808,95.7429,1.5437,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,-12.32,1.38,-,17.28,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1734.56,9.58,15.8,-1.25,15.8,3.739,232488.0,55.6704,-52.2727,15.195,14.64,14.648,15.8184,15.7166,15.2724,0.4442,0.4298,17.6077,12.7823,100.22,-463135.8345,15.9933,16.0397,15.6533,1.7529,0.63,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,9.58,10.06,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1337.21,37.15,234.5,-1.51,234.5,2.79,11844.0,46.1272,-89.7887,237.79,235.412,220.4565,237.4329,237.6866,237.3412,0.3454,1.0651,243.5752,232.0048,140.53,-43914.1427,237.56,237.9462,237.9019,1.1075,0.85,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,37.15,33.92,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3757.66,22.18,191.2,0.0,191.2,11.311,59084.0,59.9529,-50.0,187.705,181.904,205.1195,190.6768,189.9875,187.0683,2.9192,2.779,197.2437,178.1663,145.7,-103651.8557,191.6222,191.2923,189.8629,0.8887,1.31,1.084,-,0.194,0.018,0.085,0.012,0.303,0.006,0.026,-,-,8.62,436.68,22.18,23.96,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,1780.8,58.42,213.4,0.81,212.0,25.019,118496.0,54.6729,-78.6477,211.85,192.97,144.6225,212.5049,212.3008,207.0142,5.2866,7.3261,227.1849,196.5151,703.2,-65221.5027,212.2978,213.5218,213.2533,0.984,0.94,1.074,-,0.894,-,-,-,-,0.007,0.024,-,-,3.6,83.11,58.42,62.22,84000000.00,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1069.85,-,70.2,-1.68,70.2,1.348,19022.0,52.3266,-78.0,71.825,64.896,66.428,70.8908,70.8669,69.4517,1.4152,2.0288,76.7201,66.9299,143.62,-58718.9193,70.8733,70.8782,71.2571,0.9296,-,0.952,-,0.208,-,0.059,-,0.125,-,-,-,-,-14.62,30.19,-,-,152400000.00,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1123.66,-,2.8,7.69,2.8,10.013,3636223.0,71.4893,0.0,2.11,1.966,2.6695,2.427,2.351,2.1478,0.2032,0.132,2.8116,1.4084,66.47,1844940.2773,2.5067,2.4449,2.2729,1.5708,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,-0.82,0.7,-,-,4013086000.00,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,363.0,-,1815.0,-5.87,1815.0,0.064,35.0,16.66,-100.0,2224.725,2374.39,2555.025,2155.2359,2223.8477,2478.3864,-254.5387,-223.6448,2687.5082,1761.9418,0.3,-1.5809,1958.3556,2019.0321,2128.2881,0.2151,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,2000000.00,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1033.8,83.59,172.3,-1.37,172.3,0.923,5345.0,49.0176,-71.371,170.79,175.808,187.859,172.9041,172.572,172.7882,-0.2162,-1.0473,177.9398,163.6402,49.56,-13531.2481,173.8422,173.3141,171.9943,1.0854,0.58,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,1.75,128.67,83.59,-,60000000.00,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,403.17,-,11.7,2.59,11.9,0.161,13529.0,66.3333,-43.4783,11.045,9.808,11.2745,11.5566,11.4255,10.8136,0.612,0.6121,12.9059,9.1841,27.25,-1839.0136,11.6756,11.6346,11.441,1.4914,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,-14.47,-18.9,-,-,338800000.00,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2430.55,10.48,17.5,-0.57,17.5,3.646,207764.0,49.4121,-40.0,17.41,17.63,17.533,17.4905,17.4861,17.5286,-0.0426,-0.0723,18.1552,16.6648,88.32,-244906.0231,17.5289,17.5154,17.4314,1.2061,5.71,1.703,-,0.950,-,-,-,-,-,-,-,-,1.68,24.57,10.48,13.13,1388886060.00,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1962.81,20.83,41.7,-2.8,41.7,40.001,942526.0,63.2553,-46.2366,39.825,32.81,28.2795,41.393,40.8413,38.0208,2.8204,2.9361,44.2877,35.3623,817.07,-878556.1798,42.0356,41.7167,40.771,1.5046,2.40,-,-,-,-,-,-,-,-,-,-,-,2.06,29.63,20.83,22.19,470698580.00,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1655.88,21.38,39.1,-3.22,39.1,5.358,135341.0,53.6007,-69.2308,39.97,34.736,32.5,39.6244,39.4822,38.0428,1.4394,1.8046,43.2743,36.6657,285.56,-136071.8002,39.82,39.8256,39.8081,1.3761,2.56,-,-,-,-,-,-,-,-,-,-,-,1.89,23.79,21.38,13.96,423500000.00,42350000
ASIATICLAB,Asiatic Laboratories Limited,Pharmaceuticals & Chemicals,A,7576.15,49.19,61.9,1.48,61.9,116.16,1862183.0,54.0128,-67.2727,62.245,54.716,49.6995,62.7616,62.6447,60.2057,2.439,3.33,71.5244,52.9656,545.91,-2260656.5912,62.9267,63.7628,63.5429,1.026,1.62,4.084,0.157,2.848,-,0.308,0.145,0.434,0.029,0.039,-,-,2.09,54.08,49.19,11.82,1223934550.00,122393455
ATCSLGF,Asian Tiger Sandhani Life Growth Fund,Mutual Funds,A,463.4,-,0.0,0.0,7.5,0.0,0.0,75.3136,-13.3333,6.525,6.336,6.5045,6.8857,6.7912,6.5537,0.2376,0.1419,7.2786,5.7714,347.71,2587526.6542,6.9489,6.8628,6.7014,1.0627,-,-,-,-,-,-,-,-,-,-,-,-,-1.95,8.31,-,-,617860500.00,61786050
ATLASBANG,Atlas Bangladesh Limited,Engineering,Z,1808.74,-,54.7,0.55,54.6,0.066,1200.0,58.7671,-43.6364,53.14,53.41,56.188,53.919,53.7635,53.4292,0.3343,0.1502,54.8997,51.3803,3.9,-4104.1858,54.1289,53.9538,53.5314,0.9332,-,1.732,0.001,1.667,-,-,-,-,-,-,-,-,-1.23,121.0,-,-,331271080.00,33127108
AZIZPIPES,Aziz Pipes Limited,Engineering,Z,265.75,-,49.7,9.71,49.7,2.968,60438.0,72.3579,-1.0989,42.95,43.076,47.665,45.0241,44.5181,43.4611,1.057,0.4431,47.4961,38.4039,45.03,19238.0845,45.3667,44.9679,43.9538,1.3128,-,0.259,-,0.182,-,-,-,-,-,0.214,-,-,-10.12,-47.37,-,-,53471250.00,5347125
BANGAS,Bangas Limited,Food & Allied,B,944.69,447.50,123.9,-1.12,123.9,12.327,98641.0,52.14,-60.0,122.765,122.894,110.5125,124.557,124.2279,122.9657,1.2622,1.1335,128.6094,116.9206,366.25,-140982.741,125.2467,124.9256,123.9129,1.0863,0.24,2.238,-,1.617,0.018,0.018,0.013,0.191,0.011,0.015,-,-,0.28,21.02,447.50,522.08,76246430.00,7624643
BANKASI1PB,Bank Asia 1st Perpetual Bond,Corporate Bond,N,588.63,-,0.0,0.0,8650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,680500.00,68050
BANKASIA,Bank Asia PLC.,Bank,A,26932.45,9.77,0.0,0.48,21.0,55.503,2644737.0,69.7635,-23.5294,20.31,19.364,18.07,20.6859,20.5898,20.1584,0.4313,0.4231,21.3337,19.2863,35.95,1948831.2791,20.7867,20.7154,20.5429,0.7529,4.76,-,-,-,-,0.630,0.104,-,0.005,0.090,0.006,-,2.14,27.28,9.77,6.08,12824975460.00,1282497546
BARKAPOWER,Baraka Power Limited,Fuel & Power,Z,1883.73,22.22,7.9,0.0,8.0,0.608,76016.0,56.1645,-69.2308,7.84,7.416,9.0945,7.9412,7.9182,7.7613,0.1569,0.1801,8.3727,7.3073,50.9,99258.0356,7.9733,7.9756,7.92,1.4729,-,1.348,-,1.179,0.121,0.137,0.090,0.169,0.037,0.056,-,-,0.36,22.63,22.22,36.36,2354656610.00,235465661
BATASHOE,Bata Shoe Company (Bangladesh) Limited,Tannery Industries,A,11462.47,38.67,837.9,0.23,837.9,0.199,238.0,59.1361,-37.1429,826.99,816.028,837.6465,836.6202,834.6703,827.4037,7.2666,6.4041,853.2287,800.7513,0.87,19.7748,839.5889,838.5179,833.2048,0.4068,1.71,1.466,-,0.350,0.077,0.091,0.041,0.459,0.049,0.123,-,-,0.0,0.0,38.67,67.27,136800000.00,13680000
BATBC,British American Tobacco Bangladesh Company Limited,Food & Allied,A,149904.0,8.49,277.6,0.87,277.6,40.912,147088.0,59.6143,-49.8371,272.145,260.53,273.1815,276.2583,275.3649,270.3522,5.0127,5.4096,287.5911,256.6989,5.55,-113815.93,277.8244,277.5782,275.0971,1.0502,5.40,1.806,-,0.888,0.340,0.365,0.176,0.445,0.172,0.303,-,-,0.0,0.0,8.49,15.47,5400000000.00,540000000
BAYLEASING,Bay Leasing & Investment Limited,Financial Institutions,Z,760.8,-,5.4,3.85,5.4,9.384,1667282.0,71.0525,-15.0,4.3,3.57,4.0815,4.8675,4.7339,4.258,0.4759,0.4065,5.7231,2.8769,99.28,303265.5015,4.9956,4.9256,4.6438,2.0935,-,-,-,-,-,1.293,8.991,-,-,-,-,-,-31.16,-25.2,-,-,1408884430.00,140888443
BBS,Bangladesh Building Systems PLC.,Engineering,B,1629.3,-,10.0,-2.91,10.0,7.057,701351.0,58.3469,-43.4783,9.395,9.182,9.9965,9.8979,9.7884,9.4729,0.3155,0.2235,10.5584,8.2316,96.73,856661.1574,10.0556,9.9436,9.6629,1.6773,-,2.624,0.324,2.056,-,0.101,-,0.207,-,-,-,-,-0.59,10.74,-,-,1629297320.00,162929732
BBSCABLES,BBS Cables PLC.,Engineering,B,3450.87,-,16.3,0.62,16.3,6.82,419811.0,62.2424,-25.7143,15.145,15.026,15.7055,15.8643,15.709,15.3076,0.4014,0.2491,16.8451,13.4449,64.57,146266.0818,16.0911,15.9256,15.5019,1.5155,-,2.519,0.074,1.725,-,-,-,0.151,-,-,-,-,-4.05,28.01,-,-,2117097670.00,211709767
BDAUTOCA,Bangladesh Autocars Limited,Engineering,B,613.86,777.78,141.9,1.36,141.9,19.102,134121.0,69.1252,-22.9249,129.925,127.442,113.6935,136.1441,134.6695,130.7545,3.9151,2.5193,142.9027,116.9473,362.94,-36882.3358,137.9533,136.0423,132.73,1.114,0.14,1.833,0.022,1.744,-,0.020,0.013,0.043,0.023,0.035,-,-,0.18,7.45,777.78,1400.00,43260130.00,4326013
BDCOM,BDCOM Online Limited,IT Sector,A,1737.09,30.93,27.6,3.76,27.6,76.367,2758403.0,63.4952,-24.2424,26.175,25.882,25.132,26.5726,26.4579,26.1768,0.281,0.1613,27.4709,24.8791,315.07,-436017.1048,26.6889,26.559,26.3176,1.7429,1.81,2.192,-,2.155,0.133,0.099,0.065,0.536,0.040,0.056,-,-,0.86,15.58,30.93,29.56,629378650.00,62937865
BDFINANCE,Bangladesh Finance PLC,Financial Institutions,Z,2484.72,-,13.2,1.54,13.2,1.273,95937.0,51.7008,-62.5,12.885,13.102,11.621,13.1003,13.0906,13.0767,0.0139,-0.0009,14.039,11.731,36.1,-171523.8544,13.1356,13.1872,13.0748,1.703,-,-,-,-,-,1.819,18.372,-,-,-,-,-,-41.61,-30.05,-,17.11,1882362670.00,188236267
BDLAMPS,Bangladesh Lamps PLC.,Engineering,A,1528.65,-,145.2,-0.62,145.2,2.112,14361.0,57.7973,-52.3256,141.98,137.926,135.2185,144.7278,144.0986,141.6856,2.413,2.1667,148.9084,135.0516,43.89,-17003.596,145.6911,144.8846,143.4529,1.4081,0.69,0.921,-,0.488,-,0.046,-,0.213,-,-,-,-,-6.22,39.93,-,-,105278770.00,10527877
BDSERVICE,Bangladesh Services Limited,Travel & Leisure,Z,508.5,-,0.0,0.0,5.2,0.0,0.0,,,,,,,,,,,,,,,,,,,-,0.346,0.018,0.339,-,-,-,0.569,-,-,-,-,-8.94,219.74,-,-,977889130.00,97788913
BDTHAI,Bangladesh Thai Aluminium Limited,Engineering,B,1482.19,-,11.6,-1.69,11.6,11.569,986935.0,57.0341,-26.6667,11.14,11.088,11.8525,11.4414,11.3771,11.2001,0.177,0.1191,11.9006,10.3794,207.05,-744169.3696,11.5,11.4564,11.3114,1.6367,-,2.274,0.238,1.417,-,-,-,-,-,-,-,-,-2.01,28.6,-,-,1277752500.00,127775250
BDTHAIFOOD,BD Thai Food & Beverage Limited,Food & Allied,B,1418.1,-,17.4,1.75,17.4,83.673,4802104.0,73.0774,-10.8696,15.01,14.372,13.757,16.1425,15.8775,15.0816,0.796,0.5887,17.5514,12.4686,1058.58,854617.072,16.3244,16.1526,15.6357,1.5149,-,1.502,-,1.039,0.038,0.040,0.003,0.265,0.001,0.001,-,-,-1.64,12.41,-,-,815000000.00,81500000
BDWELDING,Bangladesh Welding Electrodes Limited,Fuel & Power,Z,836.64,-,19.3,1.05,19.3,3.16,163062.0,61.6128,-30.0,18.065,16.546,11.3105,19.0035,18.7981,17.8967,0.9014,0.8744,20.4281,15.7019,120.74,127392.144,19.3156,19.1205,18.5748,1.3042,-,1.557,-,1.207,6.501,7.509,2.015,0.193,0.075,0.162,-,-,-0.08,11.61,-,-,433493050.00,43349305
