Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16420.29,6.62,77.60,2.11,77.60,6.3820,"82,554",36.7608,-61.7021,78.8150,81.8040,77.2245,77.5342,77.8864,79.2566,-1.3702,-1.2416,81.7345,75.8955,17.6300,-226918.0882,77.1578,77.4256,78.0729,1.1985,0.0000,0.0000,0.0000,4.51,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,76.00,1.60,249,6.3820,59.61%,30.46%,29.12%,40.39%,0.00%,0.03%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,6.62,6.06,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3321.00,-,24.60,0.41,24.60,71.9020,"2,887,310",50.8614,-64.5161,24.6000,24.0640,20.6465,24.4891,24.5235,24.4881,0.0354,0.1275,25.8448,23.3552,505.6000,-795742.5842,24.3667,24.4897,24.6048,1.4090,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,24.50,0.10,"1,459",71.9020,68.20%,15.52%,52.68%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1367.64,50.91,5.70,1.79,5.70,0.5620,"98,228",33.3018,-87.5000,6.0750,6.5440,6.4885,5.7914,5.8620,6.1387,-0.2766,-0.2517,6.7943,5.3557,34.4100,-293628.5934,5.7178,5.7692,5.8957,1.3515,0.0000,0.0000,0.0000,0.44,-,-,-,-,-,-,-,-,-,-,-,5.60,0.10,174,0.5620,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,50.91,35.00,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3678.68,21.76,56.90,2.52,56.90,8.9640,"158,111",30.9731,-78.2051,60.5950,65.0660,61.5400,58.1365,58.8101,61.1697,-2.3596,-1.9908,65.6975,55.4925,39.6200,-32302.5480,57.5089,58.1154,59.3100,1.2536,0.0000,0.0000,0.0000,1.76,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,55.50,1.40,284,8.9640,59.24%,17.44%,40.28%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,21.76,22.38,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1257.29,18.19,13.70,3.05,13.50,0.7570,"56,251",34.4589,-72.2222,14.2550,15.2360,14.2385,13.7252,13.8753,14.4181,-0.5428,-0.4685,15.5056,13.0044,45.8800,-239918.0790,13.5933,13.7179,13.9505,1.4919,0.0000,0.0000,0.0000,0.37,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,13.10,0.40,77,0.7570,69.98%,12.78%,56.20%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,18.19,29.77,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,737.38,26.82,6.40,8.47,6.40,0.3130,"49,654",42.2998,-54.5455,6.6300,7.0260,6.5565,6.3675,6.4382,6.6814,-0.2432,-0.2024,7.2356,6.0244,17.4400,-55778.4526,6.2933,6.3718,6.4957,1.6535,0.0000,0.0000,0.0000,0.78,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,5.90,0.50,61,0.3130,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,26.82,26.03,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2744.17,-,26.20,3.59,26.00,1.3980,"54,211",32.1023,-73.1707,27.4850,29.4420,30.5930,26.4700,26.7632,27.8038,-1.0406,-0.8864,29.5505,25.4195,23.9000,-77141.6462,26.1867,26.4577,26.9905,1.3155,0.0000,0.0000,0.0000,3.85,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,25.10,0.90,104,1.3980,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2053.34,33.83,28.30,3.28,28.30,11.6590,"414,145",40.0683,-75.0000,29.5550,31.3460,25.2460,29.0054,29.2264,29.9554,-0.7290,-0.5869,31.5618,27.5482,227.8300,-354205.0244,28.9778,29.1769,29.3233,1.2610,0.0000,0.0000,0.0000,0.88,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,27.40,0.90,449,11.6590,69.97%,14.51%,55.46%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,33.83,25.06,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1012.13,144.44,28.30,8.08,28.10,3.2770,"120,204",44.8008,-51.0638,29.0700,29.8800,24.7585,28.0563,28.3296,29.0437,-0.7140,-0.4498,31.5706,26.5694,123.7300,-105492.9140,27.8111,28.0885,28.5262,1.4993,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,26.00,2.10,128,3.2770,72.25%,16.83%,55.42%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,144.44,26.00,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,590.00,118.00,5.90,0.00,5.90,10.0350,"1,712,732",52.7187,-31.2500,5.5900,5.9380,4.2960,5.8460,5.8094,5.7766,0.0327,-0.0324,6.2795,4.9005,530.6400,752301.9394,5.9200,5.8564,5.6971,0.8351,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,5.90,0.00,334,10.0350,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,118.00,67.05,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,410.00,-,0.00,0.00,4100.00,0.0000,0,59.1337,0.0000,3975.7000,3937.4900,3690.4225,4012.7749,3995.2190,3966.6359,28.5832,3.4799,4103.7137,3847.6863,2.9500,-0.0048,4020.0000,4005.7692,3988.0905,0.0343,0.0000,0.0000,0.0000,0.02,-,-,-,-,-,-,-,-,-,-,-,4100.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1543.06,12.54,31.70,7.09,31.70,2.1410,"69,458",38.6835,-65.7143,33.8100,36.0580,34.0220,31.9500,32.4248,33.9134,-1.4886,-1.1465,37.9684,29.6516,74.0300,-78004.1507,31.4267,31.9090,32.7933,1.1883,0.0000,0.0000,0.0000,3.15,4.992,-,4.235,-,-,-,-,-,-,-,-,29.60,2.10,208,2.1410,69.76%,13.55%,56.21%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,12.54,9.82,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,1574.28,6.38,70.60,9.97,70.60,16.3400,"241,381",29.3159,-72.9839,80.9950,93.6540,113.5235,72.6919,74.8448,82.3493,-7.5045,-6.3081,98.4089,63.5811,196.6300,-255077.4488,70.3244,72.4333,76.6005,1.0697,0.0000,0.0000,0.0000,0.42,1.616,-,1.134,-,-,-,-,-,-,-,-,64.20,6.40,"1,004",16.3400,69.34%,9.65%,59.64%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,6.38,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,17390.54,23.79,15.50,-3.82,15.10,0.7080,"46,507",38.2139,-83.3333,16.6500,16.5980,15.5515,15.7625,15.9410,16.2975,-0.3565,-0.1324,18.5634,14.7366,2.9400,-60907.6228,15.5422,15.7500,16.2200,0.5925,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,15.70,-0.60,81,0.7080,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,23.79,9.13,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1403.61,15.76,5.40,3.85,5.40,0.7160,"134,377",45.8298,-57.1429,5.4950,5.5580,4.8785,5.3689,5.3972,5.4757,-0.0785,-0.0532,5.8160,5.1740,81.2200,-582622.0063,5.3356,5.3628,5.4195,1.6240,0.0000,0.0000,0.0000,1.85,15.328,-,13.723,-,-,-,-,-,-,-,-,5.20,0.20,74,0.7160,69.54%,3.79%,65.75%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,15.76,24.38,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1343.23,-,23.90,3.00,24.00,3.7340,"157,188",55.8684,-64.5161,24.0750,21.8760,16.4710,23.8212,23.8422,23.4196,0.4226,0.6676,25.1089,23.0411,160.5500,-65150.1820,23.7711,23.8013,23.9600,1.3476,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,23.30,0.70,99,3.7340,63.75%,16.13%,47.62%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,582.50,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4060.08,137.27,31.00,2.65,31.00,6.5480,"211,651",35.4905,-84.2857,34.1950,35.9960,28.4910,31.8516,32.3952,34.0506,-1.6554,-1.2407,39.7290,28.6610,210.7800,-563649.3564,31.2422,31.7423,32.8095,1.3253,0.0000,0.0000,0.0000,3.71,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,30.20,0.80,300,6.5480,36.74%,10.35%,26.36%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,137.27,39.05,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1785.84,331.18,754.40,1.67,744.10,1.1350,"1,526",40.2545,-69.9248,756.2150,781.0600,759.3275,746.5284,749.4713,761.2701,-11.7988,-10.8882,784.7167,727.7133,12.0400,-2904.1208,744.9533,746.4090,750.0800,0.8102,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,731.90,12.20,137,1.1350,22.75%,5.53%,17.22%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,331.18,242.89,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1671.20,41.46,211.00,0.58,208.90,0.8060,"3,855",31.7934,-90.3553,219.5050,226.1940,214.9970,213.5632,215.1189,219.7306,-4.6118,-3.3657,232.5839,206.4261,12.8000,-5155.1234,212.1822,213.7115,216.3324,0.8932,0.0000,0.0000,0.0000,1.53,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,207.70,1.20,91,0.8060,59.85%,28.55%,31.30%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,41.46,32.86,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,496.72,-,28.90,4.51,27.80,0.5590,"20,165",39.2133,-67.5676,29.5450,32.4760,24.1395,27.5651,28.0258,29.7668,-1.7410,-1.5486,34.6426,24.4474,53.3400,-30919.1362,27.0311,27.3026,28.2529,1.0958,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,26.60,1.20,236,0.5590,55.57%,4.08%,51.49%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3420.20,-,113.30,-0.09,113.30,53.7550,"473,603",59.7719,-11.0236,107.3350,111.6640,100.3390,109.8152,109.2675,109.2583,0.0092,-1.1892,114.3679,100.3021,252.4700,170656.7044,110.3067,109.2923,107.8838,1.4552,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,113.40,-0.10,"1,742",53.7550,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,21.26,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1712.60,9.04,15.60,3.31,15.60,2.9340,"188,911",32.5428,-75.8621,16.7400,17.4440,16.1630,15.8352,16.0583,16.7514,-0.6930,-0.5291,18.8057,14.6743,84.9900,-302071.1045,15.5733,15.7897,16.2224,1.6012,0.0000,0.0000,0.0000,0.64,-,-,-,-,-,-,-,-,-,-,-,15.10,0.50,125,2.9340,69.35%,12.03%,57.24%,30.65%,0.00%,0.08%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,9.04,9.50,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1462.10,38.08,256.40,5.04,256.40,3.8070,"14,981",38.4912,-60.5128,268.6200,281.3400,253.3305,257.9471,260.6685,269.2404,-8.5719,-6.6296,291.9663,245.2737,110.1100,-20053.0016,254.9244,257.5000,262.7729,1.1375,0.0000,0.0000,0.0000,0.78,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,244.10,12.30,293,3.8070,46.61%,7.50%,39.11%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,38.08,41.14,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4125.17,23.78,209.50,2.39,209.90,6.6990,"32,054",50.1077,-43.5897,209.1550,213.6180,196.0675,207.6719,208.0087,209.7682,-1.7595,-1.8478,215.9990,202.3110,55.2700,-21081.7255,207.2444,207.2077,207.8329,0.8743,0.0000,0.0000,0.0000,1.19,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,205.00,4.90,350,6.6990,69.92%,24.20%,45.72%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,23.78,33.87,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2366.28,75.86,281.70,3.15,281.70,2.9240,"10,485",33.4317,-76.1538,313.0500,350.5900,272.1790,287.3508,293.1713,314.7022,-21.5310,-18.8811,375.5217,250.5783,155.2400,-40028.6517,279.0511,283.5410,298.1329,1.0052,0.0000,0.0000,0.0000,0.71,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,273.10,8.60,207,2.9240,49.29%,7.29%,41.75%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,75.86,80.01,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1402.08,-,90.00,6.11,92.00,4.2050,"47,027",37.2901,-64.8241,99.3500,103.1080,83.6875,94.0676,95.4316,99.0903,-3.6587,-2.3852,110.4134,88.2866,132.5200,-59990.3789,92.6422,94.2526,96.8014,0.9857,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,86.70,5.30,353,4.2050,65.18%,26.35%,38.83%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1203.93,-,3.00,3.45,3.00,0.4700,"160,953",44.6125,-50.0000,3.0400,3.1380,2.8610,2.9817,2.9974,3.0679,-0.0705,-0.0690,3.2389,2.8411,21.6200,74408.2781,2.9667,2.9692,2.9952,1.4559,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,2.90,0.10,90,0.4700,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,220.20,-,0.00,0.00,1101.00,0.0000,0,37.0773,-58.2192,1068.3750,1094.0000,1659.1150,1082.3057,1091.7330,1199.1777,-107.4447,-137.3038,1171.6769,965.0731,0.0400,133.5719,1065.8000,1063.6923,1062.6405,0.2416,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1101.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1060.80,80.43,176.80,5.18,176.80,0.6510,"3,708",33.5201,-76.2357,200.9050,204.3260,184.4310,184.0959,187.7175,196.3873,-8.6698,-4.7964,236.0743,165.7357,148.2000,-19466.4806,180.4556,184.3115,191.9362,1.0179,0.0000,0.0000,0.0000,0.57,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,168.10,8.70,136,0.6510,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,80.43,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,389.62,-,11.50,2.68,11.50,0.0580,"5,053",44.4534,-50.0000,11.8550,12.2020,11.0810,11.4732,11.5715,11.8790,-0.3075,-0.2365,12.8294,10.8806,19.0300,-11698.6363,11.3556,11.4500,11.6362,1.4112,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,11.20,0.30,23,0.0580,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2930.55,12.26,21.10,2.43,21.10,25.2290,"1,203,135",42.5510,-84.6154,22.3000,22.4380,18.8890,21.7458,21.9238,22.2476,-0.3238,-0.0853,24.0327,20.5673,486.7200,-2240558.9142,21.6067,21.8692,22.0957,1.2450,0.0000,0.0000,0.0000,4.74,1.703,-,0.950,-,-,-,-,-,-,-,-,20.60,0.50,753,25.2290,64.13%,31.41%,32.72%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,12.26,17.17,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1892.21,18.37,40.20,4.69,40.20,4.8090,"120,949",42.5011,-64.4068,41.9700,43.1420,37.7365,40.7108,41.0549,42.0109,-0.9559,-0.6499,45.2002,38.7398,209.3300,-123128.1418,40.4533,40.7923,41.3000,1.6497,0.0000,0.0000,0.0000,2.49,-,-,-,-,-,-,-,-,-,-,-,38.40,1.80,252,4.8090,62.12%,11.11%,51.01%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,18.37,22.86,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2007.39,18.21,47.40,3.72,47.40,5.2760,"112,745",44.7452,-67.7419,48.8700,48.6640,40.1135,47.5758,47.9144,48.6135,-0.6992,-0.2848,52.2022,45.5378,170.8500,-140091.9979,47.2378,47.6038,48.1543,1.4424,0.0000,0.0000,0.0000,2.95,-,-,-,-,-,-,-,-,-,-,-,45.70,1.70,240,5.2760,66.39%,32.47%,33.92%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,18.21,10.43,423500000.00,A-EQ,42350000
