Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17753.38,7.20,83.90,1.57,83.90,27.7410,"331,990",54.7325,-67.2414,84.2100,80.9740,76.5110,83.6233,83.7047,83.1300,0.5747,1.0241,86.9971,81.4229,99.5400,-718285.1951,83.3422,83.7103,84.1410,1.2109,0.0000,0.0000,0.0000,4.17,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,82.60,1.30,803,27.7410,59.61%,32.23%,27.37%,40.39%,0.00%,0.01%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.20,6.59,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3145.50,-,23.30,9.91,23.30,103.3090,"4,536,819",52.9615,-14.8148,22.8800,23.5640,19.1750,22.3894,22.5005,22.9087,-0.4082,-0.3562,24.3605,21.3995,398.5600,-1641824.7673,22.2222,22.3346,22.6057,1.4192,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,21.20,2.10,"1,988",103.3090,68.20%,13.21%,54.99%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1655.56,60.91,7.00,2.99,6.90,4.1530,"600,620",51.4573,-62.5000,6.8600,6.9040,6.6625,6.7850,6.8026,6.8629,-0.0603,-0.0500,7.1531,6.5669,62.1900,-177974.4133,6.7533,6.7628,6.8105,1.3324,0.0000,0.0000,0.0000,0.36,-,-,-,-,-,-,-,-,-,-,-,6.70,0.20,305,4.1530,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,60.91,41.88,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4435.10,26.12,68.80,3.00,68.60,14.7660,"216,875",53.5355,-60.2740,68.9800,65.9620,62.0700,68.0016,68.1614,67.8784,0.2830,0.7671,71.8193,66.1407,215.9300,-398487.7246,67.6556,67.9667,68.5971,1.2649,0.0000,0.0000,0.0000,1.46,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,66.60,2.00,591,14.7660,59.24%,17.91%,39.81%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,26.12,26.85,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1471.50,21.67,15.80,1.28,15.80,5.4630,"345,215",55.0636,-38.4615,15.7700,15.2120,14.2135,15.6362,15.6555,15.5909,0.0647,0.1376,16.2517,15.2883,106.5400,-194078.2413,15.5867,15.6205,15.7010,1.4636,0.0000,0.0000,0.0000,0.32,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,15.60,0.20,213,5.4630,69.98%,12.60%,56.38%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,21.67,35.45,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,852.60,32.73,7.40,2.78,7.40,0.8650,"117,482",49.7185,-50.0000,7.4800,7.4680,6.4855,7.2394,7.2806,7.4082,-0.1277,-0.0973,8.2972,6.6628,53.8700,-237002.7387,7.1867,7.1949,7.2971,1.6576,0.0000,0.0000,0.0000,0.68,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.20,0.20,99,0.8650,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,32.73,31.76,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3271.89,-,31.00,1.64,31.00,5.6610,"183,481",50.6339,-53.8462,31.0450,30.7160,31.7420,30.8963,30.9549,30.9501,0.0049,0.1359,32.2528,29.8372,61.9700,-82654.5647,30.8200,30.9564,31.0510,1.3052,0.0000,0.0000,0.0000,3.23,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,30.50,0.50,254,5.6610,70.68%,32.77%,37.91%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2408.87,40.12,33.20,2.15,33.20,45.8750,"1,385,692",58.2028,-58.6957,32.4400,30.1880,24.1410,33.0934,32.9444,31.9384,1.0060,1.1523,35.1587,29.7213,981.2500,-1713356.5505,33.3533,33.3718,32.9805,1.2251,0.0000,0.0000,0.0000,0.75,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,32.50,0.70,898,45.8750,69.97%,13.44%,56.53%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,40.12,29.73,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1073.36,161.67,29.80,2.41,29.80,9.2900,"316,025",58.1960,-59.6154,29.2900,27.0640,24.0270,29.2504,29.2121,28.5773,0.6349,0.8497,32.4308,26.1492,365.9900,-66359.8498,29.0156,29.2487,29.4614,1.4174,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,29.10,0.70,454,9.2900,72.25%,17.89%,54.36%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,161.67,29.10,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,660.00,140.00,6.60,-5.71,6.60,36.3360,"5,396,781",65.5091,-26.0870,5.7200,4.7340,3.9775,6.4574,6.2942,5.6574,0.6368,0.5781,7.6357,3.8043,1112.2000,3139557.9603,6.6422,6.5564,6.2043,0.7966,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,7.00,-0.40,"1,039",36.3360,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,140.00,79.55,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,395.00,-,0.00,0.00,3950.00,0.0000,0,51.1364,-37.3434,3919.6250,3930.7000,3732.9225,3913.9452,3899.0542,3921.4232,-22.3690,-65.5974,4341.0940,3498.1560,0.6900,-3.7578,3919.2444,3925.8397,3924.5500,0.0426,0.0000,0.0000,0.0000,0.03,-,-,-,-,-,-,-,-,-,-,-,3950.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1878.93,16.40,38.60,-0.26,38.60,6.9160,"178,663",66.4138,-46.3415,36.8750,34.5200,36.4835,37.8888,37.6457,36.4680,1.1776,1.1979,40.6104,33.1396,187.2400,-89704.0422,37.9822,37.9833,37.6500,1.1533,0.0000,0.0000,0.0000,2.59,4.992,-,4.235,-,-,-,-,-,-,-,-,38.70,-0.10,285,6.9160,69.76%,10.04%,59.72%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,16.40,12.84,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2263.30,9.81,101.50,2.73,101.50,24.8940,"248,704",45.5770,-66.4948,104.6450,101.8520,122.0545,103.1799,103.7113,103.9525,-0.2412,0.8123,113.7681,95.5219,483.5900,-189497.1530,102.7178,104.1308,104.7995,1.0695,0.0000,0.0000,0.0000,0.30,1.616,-,1.134,-,-,-,-,-,-,-,-,98.80,2.70,"1,125",24.8940,69.34%,9.06%,60.23%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,9.81,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,20154.60,26.36,17.50,0.57,17.50,1.5870,"90,809",78.0322,-22.7273,16.5350,15.1580,15.4035,17.2243,17.0551,16.3597,0.6953,0.6509,18.2262,14.8438,5.2000,-35127.0680,17.4400,17.3269,16.9557,0.6091,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,17.40,0.10,102,1.5870,84.89%,37.88%,46.98%,15.11%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,26.36,31.07,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1481.58,16.97,5.70,1.79,5.70,3.0230,"531,647",59.7635,-33.3333,5.5500,5.4360,4.7500,5.5690,5.5609,5.5188,0.0421,0.0441,5.7277,5.3723,65.5100,-12134.3459,5.5644,5.5628,5.5619,1.6482,0.0000,0.0000,0.0000,1.75,15.328,-,13.723,-,-,-,-,-,-,-,-,5.60,0.10,204,3.0230,69.54%,3.72%,65.82%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.97,26.25,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1074.59,-,19.20,-0.52,19.20,1.9730,"103,311",64.9741,-31.8182,18.4250,17.5460,14.8005,19.0963,18.9539,18.3514,0.6025,0.5733,20.2266,16.6234,157.2100,-87436.4233,19.2756,19.2077,18.8638,1.3971,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,19.30,-0.10,150,1.9730,63.75%,13.25%,50.50%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,482.50,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,5068.55,172.73,38.70,1.84,38.70,55.7990,"1,441,851",65.1553,-17.7419,36.0700,34.0660,26.5550,37.6941,37.3443,35.9233,1.4210,1.3215,40.3037,31.8363,292.8500,-356713.0480,38.1089,37.9615,37.0652,1.2769,0.0000,0.0000,0.0000,2.97,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,38.00,0.70,"1,156",55.7990,36.74%,10.37%,26.34%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,172.73,49.14,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1983.12,363.03,826.30,2.99,826.30,1.6450,"1,999",62.7083,-23.0000,787.4850,776.4960,763.2165,807.0828,803.0467,789.6145,13.4322,10.8897,842.7264,732.2436,27.8500,497.5731,812.5378,810.7192,799.8262,0.8307,0.0000,0.0000,0.0000,0.12,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,802.30,24.00,153,1.6450,22.75%,5.83%,16.92%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,363.03,266.25,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1864.00,45.39,233.00,2.46,233.00,1.4180,"6,130",57.2476,-66.6667,229.6300,222.3940,214.0400,230.9475,230.6730,227.9565,2.7166,3.3921,240.2539,219.0061,60.8500,-8785.3849,231.1733,231.8885,231.2624,0.9435,0.0000,0.0000,0.0000,1.37,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,227.40,5.60,98,1.4180,59.85%,28.26%,31.59%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,45.39,35.98,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,614.65,-,34.40,4.24,34.40,3.8790,"113,915",57.6143,-52.5424,34.0350,30.9800,22.2610,33.8878,33.9093,33.1850,0.7243,1.1122,36.7318,31.3382,111.4800,49236.2677,33.6867,33.9077,34.1590,1.0711,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,33.00,1.40,233,3.8790,55.57%,7.69%,47.88%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3459.44,-,114.60,1.60,114.60,25.7830,"226,503",50.2216,-71.4286,115.8850,111.9140,94.8930,114.3560,114.6941,114.5888,0.1053,0.8973,120.5146,111.2554,349.3500,-385247.2865,113.8089,114.3859,115.2357,1.4835,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,112.80,1.80,"1,106",25.7830,64.68%,16.07%,48.61%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,21.15,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1921.18,10.48,17.50,0.00,17.50,3.7320,"212,231",47.5383,-50.0000,17.5650,17.7220,15.7370,17.4895,17.5296,17.6477,-0.1181,-0.0856,18.1781,16.9519,101.3100,-259888.0973,17.4800,17.4808,17.4943,1.5903,0.0000,0.0000,0.0000,0.57,-,-,-,-,-,-,-,-,-,-,-,17.50,0.00,158,3.7320,69.35%,15.81%,53.47%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,10.48,11.01,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1613.21,43.98,282.90,0.35,282.90,5.5800,"19,641",48.6305,-81.7942,289.2000,280.8700,244.4550,285.0055,285.7439,284.6150,1.1288,3.2815,308.0328,270.3672,278.7200,-43904.1323,283.2800,285.4128,288.5595,1.1658,0.0000,0.0000,0.0000,0.71,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,281.90,1.00,344,5.5800,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,43.98,47.51,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4304.02,24.97,219.00,1.77,219.00,24.9450,"114,454",59.5257,-33.5570,214.7000,206.3680,197.7265,216.6492,216.1531,212.8213,3.3317,3.8100,225.2840,204.1160,248.5700,-74884.3399,216.8400,217.2167,216.6124,0.9096,0.0000,0.0000,0.0000,1.14,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,215.20,3.80,759,24.9450,69.92%,23.91%,46.01%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,24.97,35.55,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,3152.52,104.11,375.30,0.13,375.30,9.5850,"25,559",48.2390,-69.5181,391.1600,368.2960,241.6990,380.9199,382.4465,379.8072,2.6393,7.2337,418.9053,363.4147,640.0200,10278.9582,378.4311,381.1436,387.3090,1.0284,0.0000,0.0000,0.0000,0.53,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,374.80,0.50,448,9.5850,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,104.11,109.80,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1588.01,-,104.20,1.46,104.20,2.9730,"28,554",49.5756,-73.3766,105.0650,105.7420,77.4915,104.6494,104.8195,104.5281,0.2914,0.8021,112.0782,98.0518,298.3000,-91131.0272,104.4244,105.2808,105.3781,0.9805,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,102.70,1.50,224,2.9730,65.18%,26.76%,38.42%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1324.32,-,3.30,3.12,3.30,5.1110,"1,547,516",57.8602,-20.0000,3.1150,3.2600,2.7405,3.1283,3.1224,3.1613,-0.0388,-0.0700,3.3686,2.8614,49.6400,-566802.4669,3.1244,3.0987,3.0914,1.4725,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.20,0.10,226,5.1110,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,223.20,-,0.00,0.00,1116.00,0.0000,0,28.2459,-100.0000,1116.0000,1154.4000,1886.5400,1154.4409,1172.6940,1359.8161,-187.1221,-235.0943,1205.1949,1026.8051,0.0100,1202.5816,1116.0000,1116.0000,1116.0000,0.2503,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1116.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1230.00,99.28,205.00,-1.20,205.00,3.3120,"16,098",53.6948,-68.2028,206.4550,191.5880,184.4755,206.4458,206.1394,202.3557,3.7837,4.8914,213.0617,199.8483,128.0200,678.8919,206.5244,206.6026,206.5229,1.0185,0.0000,0.0000,0.0000,0.49,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,207.50,-2.50,176,3.3120,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,99.28,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,416.72,-,12.50,-0.81,12.30,0.1600,"13,034",52.0194,-43.7500,12.1050,12.1140,10.8560,12.3018,12.2770,12.1774,0.0995,0.0918,12.9270,11.2830,53.2800,25380.2242,12.3467,12.3718,12.2548,1.3923,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,12.40,-0.10,50,0.1600,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3222.22,12.56,23.20,9.95,23.20,235.9640,"10,428,387",73.1404,0.0000,21.1900,19.6380,18.2015,21.4924,21.3612,20.7732,0.5880,0.5767,22.5694,19.8106,387.8000,1903918.4267,21.4733,21.4064,21.3519,1.2042,0.0000,0.0000,0.0000,4.31,1.703,-,0.950,-,-,-,-,-,-,-,-,21.10,2.10,"3,132",235.9640,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,12.56,17.58,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1976.93,20.19,42.00,-0.47,42.00,17.6160,"418,922",46.0585,-84.8485,43.4450,41.8640,35.2250,42.4353,42.6170,42.7057,-0.0887,0.2686,46.2250,40.6650,384.9300,-727154.2748,42.0422,42.4115,43.0129,1.5929,0.0000,0.0000,0.0000,2.38,-,-,-,-,-,-,-,-,-,-,-,42.20,-0.20,646,17.6160,62.12%,9.91%,52.21%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,20.19,20.69,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1863.40,17.49,44.00,0.23,44.00,6.9670,"158,186",44.9359,-79.0123,46.0100,44.8180,37.3570,44.3275,44.6461,45.0728,-0.4267,0.0721,50.4333,41.5867,233.6200,-306728.6225,43.6867,44.1859,45.2452,1.3909,0.0000,0.0000,0.0000,3.18,-,-,-,-,-,-,-,-,-,-,-,43.90,0.10,244,6.9670,66.39%,32.67%,33.72%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,17.49,9.46,423500000.00,A-EQ,42350000
