Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17541.78,7.26,82.90,-0.48,82.90,23.3710,"281,398",48.4057,-80.0000,84.2000,81.7560,76.6390,83.3869,83.4671,83.1859,0.2812,0.5899,86.8950,81.5050,85.0900,-509049.6199,83.2511,83.2641,83.6981,1.2070,0.0000,0.0000,0.0000,4.22,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,83.30,-0.40,728,23.3710,59.61%,32.23%,27.37%,40.39%,0.00%,0.01%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.26,6.65,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3550.50,-,26.30,7.79,26.30,360.2170,"14,045,906",67.6884,-7.0175,23.1800,23.6620,19.3835,24.1058,23.8484,23.5073,0.3412,-0.0634,25.5443,20.8157,609.1700,4286660.5165,24.2467,23.8577,23.4305,1.4197,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,24.40,1.90,"5,273",360.2170,68.20%,13.21%,54.99%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1679.56,62.73,7.00,1.45,7.00,1.9200,"274,757",55.0890,-20.0000,6.8600,6.9340,6.6250,6.8951,6.8842,6.8885,-0.0044,-0.0305,7.1531,6.5669,56.1700,-334816.9236,6.9089,6.8756,6.8510,1.3408,0.0000,0.0000,0.0000,0.36,-,-,-,-,-,-,-,-,-,-,-,6.90,0.10,134,1.9200,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,62.73,43.13,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4376.92,26.78,67.70,-0.88,67.70,14.5510,"214,332",49.4924,-58.3333,68.6650,66.8100,61.8895,67.8564,67.9427,67.8395,0.1031,0.3410,71.6634,65.6666,182.4500,-282147.7934,67.6911,67.6718,68.0676,1.2559,0.0000,0.0000,0.0000,1.48,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,68.30,-0.60,496,14.5510,59.24%,17.91%,39.81%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,26.78,27.54,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1546.00,23.06,16.60,0.00,16.60,8.9330,"535,725",68.8506,-23.8095,15.8600,15.4740,14.2275,16.0830,16.0069,15.7967,0.2102,0.1421,16.5510,15.1690,121.6400,144878.5252,16.1133,16.0038,15.9048,1.4644,0.0000,0.0000,0.0000,0.30,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,16.60,0.00,370,8.9330,69.98%,12.60%,56.38%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,23.06,37.73,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,818.04,33.18,7.10,-2.74,7.10,1.1760,"161,504",43.8847,-57.1429,7.2700,7.5060,6.4710,7.2043,7.2294,7.3403,-0.1108,-0.1077,7.7339,6.8061,49.3000,-157267.9747,7.1933,7.1897,7.2076,1.6438,0.0000,0.0000,0.0000,0.70,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.30,-0.20,104,1.1760,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,33.18,32.21,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3240.23,-,30.70,0.33,30.70,2.4360,"79,667",47.9911,-59.0909,31.0450,30.9500,31.5825,30.7391,30.7913,30.8615,-0.0702,0.0114,32.1902,29.8998,56.2400,-67929.6041,30.6533,30.6833,30.8871,1.3028,0.0000,0.0000,0.0000,3.26,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,30.60,0.10,193,2.4360,70.68%,32.77%,37.91%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2401.61,41.48,33.10,-1.49,33.10,33.3930,"1,004,223",56.0294,-75.6757,32.9400,30.8200,24.2965,33.0242,32.9582,32.2559,0.7023,0.8879,34.9288,30.9512,896.9200,-1506537.1735,32.9333,33.0256,33.1148,1.2286,0.0000,0.0000,0.0000,0.76,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,33.60,-0.50,736,33.3930,69.97%,13.44%,56.53%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,41.48,30.73,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1156.20,171.67,32.10,3.88,32.10,24.2350,"762,768",65.3914,-8.8889,30.0750,27.7500,24.1370,30.5928,30.3454,29.4027,0.9427,0.8429,33.0414,27.1086,385.6100,167321.8514,30.7844,30.4090,30.1795,1.4236,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,30.90,1.20,747,24.2350,72.25%,17.89%,54.36%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,171.67,30.90,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,680.00,132.00,6.80,3.03,6.80,26.9290,"3,984,354",66.5217,-26.6667,6.2750,4.9900,4.0350,6.5666,6.4730,5.9565,0.5165,0.5540,7.3664,5.1836,1309.6700,87254.5913,6.6222,6.6192,6.5086,0.8041,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,6.60,0.20,513,26.9290,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,132.00,75.00,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,400.70,-,4050.00,0.17,4007.00,0.0280,7,53.7496,-35.7977,3939.9750,3944.8400,3716.5575,3944.5399,3928.9063,3931.7911,-2.8848,-38.5750,4264.5219,3615.4281,0.9100,-1.3859,3955.8444,3950.3526,3942.6452,0.0399,0.0000,0.0000,0.0000,0.02,-,-,-,-,-,-,-,-,-,-,-,4000.20,6.80,4,0.0280,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1820.51,16.02,37.40,-1.06,37.40,7.6600,"203,561",55.1824,-77.2727,37.8300,35.1800,36.0070,37.7839,37.7045,36.8861,0.8184,1.0292,39.2219,36.4381,191.0300,-211482.8851,37.8778,37.8769,37.8867,1.1495,0.0000,0.0000,0.0000,2.67,4.992,-,4.235,-,-,-,-,-,-,-,-,37.80,-0.40,363,7.6600,69.76%,10.04%,59.72%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,16.02,12.54,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2187.49,9.76,98.10,-0.20,98.10,16.2170,"164,589",39.7745,-83.8542,104.1800,102.2100,120.4395,100.7965,101.4706,102.6742,-1.2036,-0.2897,114.1049,94.2551,488.3100,-376948.7861,99.8489,100.4628,102.7019,1.0698,0.0000,0.0000,0.0000,0.31,1.616,-,1.134,-,-,-,-,-,-,-,-,98.30,-0.20,772,16.2170,69.34%,9.06%,60.23%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,9.76,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,19002.91,24.24,16.50,3.13,16.50,0.7100,"43,336",51.1959,-75.0000,16.8200,15.4940,15.3975,16.7925,16.8026,16.4545,0.3481,0.5339,18.1571,15.4829,5.7800,-397942.5480,16.8000,16.9308,16.9633,0.6091,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,16.00,0.50,67,0.7100,84.89%,37.88%,46.98%,15.11%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,24.24,9.30,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1455.59,16.97,5.60,0.00,5.60,3.5750,"638,665",53.6562,-40.0000,5.5850,5.4780,4.7535,5.5980,5.5909,5.5502,0.0407,0.0443,5.7475,5.4225,68.1700,139668.0623,5.6089,5.6000,5.5867,1.6458,0.0000,0.0000,0.0000,1.79,15.328,-,13.723,-,-,-,-,-,-,-,-,5.60,0.00,130,3.5750,69.54%,3.72%,65.82%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.97,26.25,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1248.09,-,22.50,-1.33,22.30,9.1510,"405,670",80.2702,-20.8333,19.4300,18.0120,14.9870,20.7555,20.3859,19.3074,1.0785,0.7743,22.1079,16.7521,167.5500,186305.0280,20.9711,20.6231,20.0457,1.3753,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,22.60,-0.30,418,9.1510,63.75%,13.25%,50.50%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,565.00,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4989.97,169.09,38.30,2.42,38.10,28.7640,"759,613",59.6796,-50.0000,37.0900,34.6780,26.8375,37.7626,37.6047,36.5296,1.0751,1.2344,40.4328,33.7472,309.6400,-757910.0628,37.8689,37.9308,37.7210,1.2845,0.0000,0.0000,0.0000,3.02,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,37.20,0.90,799,28.7640,36.74%,10.37%,26.34%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,169.09,48.10,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1967.28,368.64,819.70,0.61,819.70,0.7760,950,59.2081,-47.7273,800.8700,780.5940,763.1145,812.5927,809.9058,797.7235,12.1823,12.0145,848.7856,752.9544,25.6100,602.8615,813.9689,813.8410,810.1038,0.8274,0.0000,0.0000,0.0000,0.12,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,814.70,5.00,56,0.7760,22.75%,5.83%,16.92%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,368.64,270.37,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1835.20,45.25,229.40,1.19,229.40,0.7380,"3,222",52.7057,-82.5911,230.4400,223.6080,213.9035,228.6395,228.8438,227.7565,1.0873,2.0475,239.0915,221.7885,59.5700,-12711.5945,227.8800,228.4615,229.9162,0.9397,0.0000,0.0000,0.0000,1.39,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,226.70,2.70,54,0.7380,59.85%,28.26%,31.59%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,45.25,35.87,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,632.52,-,35.40,5.99,35.40,14.1310,"408,421",60.2737,-13.6364,34.3600,32.1980,22.5560,33.9921,33.9624,33.4276,0.5349,0.7214,36.6655,32.0545,136.1300,94533.9529,33.9089,33.8449,34.0419,1.0715,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,33.40,2.00,575,14.1310,55.57%,7.69%,47.88%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3362.84,-,111.40,-0.27,111.40,24.7920,"222,193",42.9705,-94.8718,114.8100,113.2600,95.8595,112.8022,113.2234,113.8206,-0.5972,0.0468,120.2211,109.3989,322.8000,-489891.5429,112.3711,112.6462,113.7200,1.4788,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,111.70,-0.30,"1,125",24.7920,64.68%,16.07%,48.61%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,20.94,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,2009.01,10.60,18.30,3.39,18.30,18.1840,"1,001,672",60.2580,-6.6667,17.5550,17.8800,15.7825,17.7300,17.6995,17.6971,0.0024,-0.0635,18.0920,17.0180,76.5900,115536.0272,17.7244,17.6821,17.6157,1.5943,0.0000,0.0000,0.0000,0.55,-,-,-,-,-,-,-,-,-,-,-,17.70,0.60,670,18.1840,69.35%,15.81%,53.47%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,10.60,11.13,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1586.98,43.85,278.30,-1.00,278.30,4.2270,"15,114",44.7058,-91.1538,288.9350,280.4480,245.3520,281.6984,282.5942,283.2495,-0.6553,1.0035,308.2580,269.6120,229.9400,-33402.9619,280.4444,281.0205,284.4443,1.1531,0.0000,0.0000,0.0000,0.72,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,281.10,-2.80,253,4.2270,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,43.85,47.38,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4282.40,25.08,218.80,0.79,217.90,20.3500,"93,907",56.8219,-40.9396,217.1600,208.1720,197.2940,217.1403,216.8471,214.2771,2.5700,3.1355,222.8110,211.5090,236.1200,-62796.4233,217.1467,217.1269,217.3333,0.9120,0.0000,0.0000,0.0000,1.15,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,216.20,1.70,700,20.3500,69.92%,23.91%,46.01%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,25.08,35.72,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2906.40,97.31,346.00,-1.23,346.00,9.7010,"27,903",37.0906,-97.5232,383.5650,364.0080,246.5325,363.7288,367.5047,372.5973,-5.0926,0.8031,424.8508,342.2792,525.2900,-19175.6179,360.2933,364.0064,372.8262,1.0281,0.0000,0.0000,0.0000,0.58,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,350.30,-4.30,630,9.7010,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,97.31,102.63,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1588.01,-,104.20,0.58,104.20,6.0280,"58,042",49.9246,-72.1088,105.2650,104.4460,78.1545,104.0695,104.2202,104.2693,-0.0491,0.2588,111.8339,98.6961,256.9900,-114282.3149,103.6222,103.7564,104.7352,0.9809,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,103.60,0.60,368,6.0280,65.18%,26.76%,38.42%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1364.45,-,3.40,3.03,3.40,6.6270,"1,957,479",63.5492,-16.6667,3.1350,3.2720,2.7580,3.2637,3.2384,3.2130,0.0254,-0.0184,3.4343,2.8357,52.6600,-670879.7614,3.3000,3.2615,3.1876,1.4532,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.30,0.10,348,6.6270,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,220.20,-,1101.00,5.00,1101.00,0.0010,1,31.2452,-71.2644,1112.0000,1146.5200,1842.7000,1122.2817,1139.5775,1303.9798,-164.4023,-203.7853,1200.7512,1023.2488,0.0200,663.7309,1101.4444,1104.5256,1108.6905,0.2518,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1048.60,52.40,1,0.0010,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1231.20,97.51,205.20,0.69,205.20,1.0690,"5,209",52.5168,-56.4417,206.7000,195.3420,184.1365,206.1609,206.1171,203.5907,2.5265,3.6193,212.1270,201.2730,94.1000,-2096.4777,206.2089,206.3923,206.5081,1.0181,0.0000,0.0000,0.0000,0.49,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,203.80,1.40,76,1.0690,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,97.51,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,423.50,-,12.30,-0.79,12.50,0.2090,"16,612",54.1889,-33.3333,12.2900,12.2700,10.8730,12.4152,12.3849,12.2688,0.1162,0.1043,13.0005,11.5795,49.4600,609.9790,12.4200,12.4090,12.3890,1.3795,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,12.60,-0.10,68,0.2090,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3458.33,14.52,24.90,2.05,24.90,132.8680,"5,391,911",70.8142,-18.1818,22.3150,20.3600,18.3130,23.8252,23.4109,22.1273,1.2836,0.9777,25.7315,18.8985,654.6900,5313097.8991,24.3000,23.7769,22.9486,1.2044,0.0000,0.0000,0.0000,4.02,1.703,-,0.950,-,-,-,-,-,-,-,-,24.40,0.50,"2,062",132.8680,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,14.52,20.33,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2122.85,20.91,45.10,3.20,45.10,39.7250,"888,762",61.5851,-6.8182,43.4300,42.4180,35.6295,43.4760,43.3613,43.0708,0.2904,0.1752,46.2533,40.6067,336.6800,-254699.2854,43.4844,43.1795,43.1976,1.5975,0.0000,0.0000,0.0000,2.22,-,-,-,-,-,-,-,-,-,-,-,43.70,1.40,"1,054",39.7250,62.12%,9.91%,52.21%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,20.91,26.01,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2257.25,20.20,53.30,5.13,53.30,75.7400,"1,449,053",72.5230,-2.6549,46.7850,45.5540,37.7500,48.5364,47.9130,46.6880,1.2249,0.4322,52.9098,40.6602,280.2500,410012.6042,48.8689,47.8192,47.0048,1.3998,0.0000,0.0000,0.0000,2.63,-,-,-,-,-,-,-,-,-,-,-,50.70,2.60,"1,736",75.7400,66.39%,32.67%,33.72%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,20.20,11.58,423500000.00,A-EQ,42350000
