Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,898.76,-,3.1,6.9,3.1,17.754,5851779.0,66.8398,0.0,2.77,2.606,2.974,2.8425,2.8166,2.7452,0.0714,0.0483,3.0137,2.5263,108.58,2122906.7477,2.8489,2.8141,2.7857,1.2275,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,378.0,-,18.9,5.0,18.9,13.169,692152.0,52.7906,-24.1379,18.55,19.252,20.141,18.2463,18.2946,18.6325,-0.3379,-0.3909,20.1296,16.9704,478.09,-91211.4377,18.1267,18.0795,18.2576,1.0357,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1599.25,7.20,17.2,-2.82,17.2,2.696,155884.0,55.4694,-33.3333,16.635,16.662,18.13,16.8339,16.7464,16.6612,0.0852,-0.067,17.9794,15.2906,57.83,62609.466,16.8444,16.6705,16.6014,1.3269,5.81,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,7.20,17.24,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,951.2,-,14.7,-2.65,14.7,6.853,459989.0,70.5702,-24.4898,12.435,11.89,12.1505,13.4265,13.1403,12.5014,0.6389,0.3111,14.6462,10.2238,68.11,472848.4368,13.5733,13.2167,12.7762,1.5049,0.68,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,789.0,-,3.3,10.0,3.3,35.354,11105798.0,67.4771,0.0,2.875,2.724,3.1795,2.9635,2.934,2.8566,0.0773,0.0489,3.1569,2.5931,353.07,3347799.105,2.9667,2.9295,2.9,1.2134,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,5732.45,-,6.4,-1.54,6.4,11.102,1724818.0,54.4449,-76.4706,6.58,5.386,5.565,6.5014,6.4858,6.1935,0.2923,0.3955,7.023,6.137,165.58,-2687807.3126,6.4822,6.5167,6.5595,1.7935,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,63.0012,0.0,993.75,997.5,0.0,981.0657,970.4499,939.7658,30.6841,21.8105,1139.3865,848.1135,20.98,-402.3103,1000.0,995.9936,993.75,0.0186,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1734.33,85.71,17.8,-4.44,17.2,0.492,28476.0,45.0884,-66.6667,17.61,17.508,17.735,17.4986,17.5078,17.5571,-0.0493,-0.0522,18.372,16.848,8.28,-28143.5382,17.4711,17.4359,17.501,1.2509,5.81,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,85.71,100.00,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,18119.71,-,206.3,-1.29,206.3,12.882,62235.0,46.1224,-67.5516,213.575,208.606,189.8275,208.9,209.4864,209.9644,-0.478,0.5848,229.2854,197.8646,93.8,34436.3407,207.7911,207.8705,210.6267,1.0949,1.21,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,143.15,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6648.07,17.96,140.7,-0.21,140.7,1.64,11674.0,50.0688,-58.1281,143.13,137.844,135.1865,140.8142,141.0463,140.7431,0.3031,0.9553,151.5014,134.7586,44.12,-2755.1057,140.2489,140.2051,141.5914,1.2355,1.78,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,17.96,10.85,472500000.00,47250000
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16356.81,6.81,77.3,-1.15,77.3,21.939,283120.0,48.0121,-71.9298,78.84,76.064,75.5705,78.0719,78.1463,77.8033,0.343,0.6677,81.5494,76.1306,84.09,-30845.6014,77.9356,77.9231,78.3286,1.1753,4.53,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.81,6.40,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2484.0,-,18.4,6.98,18.4,183.827,10256977.0,68.6806,-9.6774,16.79,16.268,15.336,17.2066,17.0877,16.7697,0.3179,0.2063,17.7609,15.8191,553.9,2093031.3321,17.2533,17.1474,16.9448,1.4947,0.01,4.422,0.117,3.222,-,-,-,-,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1871.51,67.27,7.8,5.41,7.8,17.358,2192164.0,72.6552,-16.6667,6.82,6.218,7.426,7.0488,6.9681,6.7074,0.2607,0.2061,7.4376,6.2024,61.59,855379.3844,7.0533,6.9782,6.8995,1.3983,0.32,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,67.27,46.25,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3775.66,23.14,58.4,-1.02,58.4,9.731,165797.0,45.0534,-63.7097,60.625,59.914,66.024,58.6801,58.9726,59.853,-0.8804,-0.6522,67.6046,53.6454,178.24,4502.7372,58.2178,58.0821,59.181,1.313,1.71,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,23.14,23.41,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1359.74,18.89,14.6,7.35,14.6,17.714,1223678.0,64.6762,-14.2857,13.71,13.604,14.2555,13.6784,13.6602,13.6823,-0.0221,-0.0725,14.6065,12.8135,54.43,259080.0007,13.6067,13.5462,13.6043,1.4246,0.34,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,0.72,16.43,18.89,28.33,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,921.73,34.09,8.0,6.67,8.0,3.928,496238.0,68.3508,-10.5263,6.98,6.024,6.7675,7.1545,7.0718,6.7319,0.3399,0.318,7.7412,6.2188,45.83,256374.5006,7.1311,7.0731,7.039,1.6904,0.63,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,34.09,33.09,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3071.36,-,29.1,-1.69,29.1,4.699,161231.0,47.7562,-34.1463,28.935,30.576,33.2655,28.8928,28.8889,29.3989,-0.51,-0.7584,31.1896,26.6804,59.66,123237.6403,28.8667,28.6551,28.6771,1.2707,3.44,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1538.19,26.30,21.2,-0.47,21.2,8.531,403855.0,52.1036,-37.1429,21.115,21.058,23.786,20.8965,20.9028,21.0021,-0.0994,-0.1323,22.7154,19.5146,247.94,298314.4976,20.8133,20.7141,20.8886,1.2616,1.18,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,26.30,18.68,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,731.18,13.57,20.3,-2.87,20.3,0.929,45793.0,32.2305,-77.0833,22.32,23.142,23.9905,21.2084,21.4564,22.2375,-0.7811,-0.6039,25.1061,19.5339,59.15,20342.0778,20.94,21.0628,21.6438,1.3831,-,-,-,-,-,-,-,-,-,-,-,-,0.18,19.42,13.57,116.11,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,410.0,76.00,4.1,7.89,4.1,5.454,1356352.0,66.0708,0.0,3.755,3.566,4.396,3.7904,3.768,3.7063,0.0617,0.0417,4.0486,3.4614,141.07,334423.7584,3.7867,3.7526,3.7405,0.82,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,76.00,43.18,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,340.0,-,0.0,0.0,3400.0,0.0,0.0,28.2954,-90.6667,3397.45,3428.98,4152.4175,3644.4837,3754.0084,4074.0431,-320.0346,-230.1143,4432.3528,2362.5472,0.31,-0.7165,3439.2,3441.4615,3418.5762,0.0445,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1567.39,13.47,32.2,1.26,32.2,14.471,452957.0,64.1282,-9.2308,29.0,29.052,43.568,30.2725,29.9333,29.5207,0.4126,-0.1383,31.6485,26.3515,148.0,400114.7479,30.4711,30.0679,29.5119,1.1683,3.11,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,13.47,10.55,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2675.83,12.25,120.0,-2.76,120.0,11.807,97725.0,38.8513,-76.4706,127.68,130.614,136.274,124.2809,125.1207,127.8908,-2.7701,-2.2292,137.8486,117.5114,185.66,-28419.605,123.7133,123.9667,125.4476,1.1161,0.42,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,12.25,12.25,222985490.00,22298549
