Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,782.79,-,2.7,0.0,2.7,1.949,721261.0,50.9575,-83.3333,2.76,2.578,3.0105,2.7377,2.7357,2.6861,0.0496,0.0685,2.9693,2.5507,127.17,-1196706.8892,2.7378,2.7462,2.7652,1.2167,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,362.0,-,18.1,0.0,18.1,3.02,166514.0,34.8035,-96.2963,19.25,19.536,20.232,18.6772,18.8209,19.156,-0.3351,-0.1773,20.4314,18.0686,578.79,-408765.6361,18.5378,18.6923,19.0,1.0606,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1506.27,6.54,16.1,0.62,16.2,0.932,57805.0,44.0244,-90.4762,16.685,16.834,18.146,16.5038,16.5594,16.6652,-0.1057,-0.0334,17.781,15.589,48.74,-150346.6117,16.4667,16.5564,16.6938,1.3323,6.17,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.54,15.68,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,776.49,-,12.0,0.0,12.0,0.172,14394.0,52.7265,-70.0,11.955,11.598,12.1215,12.0313,12.0108,11.859,0.1518,0.1784,12.6702,11.2398,35.86,-83007.948,12.0533,12.0538,12.0481,1.4924,0.83,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,669.45,-,2.8,0.0,2.8,7.808,2785522.0,50.408,-83.3333,2.84,2.68,3.257,2.8515,2.847,2.7942,0.0528,0.0678,3.1539,2.5261,362.83,-2364347.9028,2.8622,2.8603,2.8681,1.2282,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,5911.59,-,6.6,-4.35,6.6,26.117,3930335.0,61.8921,-64.7059,6.13,5.02,5.584,6.6449,6.5248,5.9596,0.5652,0.5673,7.8965,4.3635,148.82,-95283.6451,6.7444,6.7141,6.5238,1.7921,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,1000.0,0.0,1000.0,20.0,20000.0,63.0012,0.0,993.75,997.5,0.0,976.3321,965.0772,934.9471,30.1301,19.5922,1144.7119,842.7881,19.93,-491.5241,987.5,987.9808,990.7738,0.0188,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1774.67,82.38,17.6,1.73,17.6,0.027,1552.0,48.3348,-56.5217,17.765,17.602,17.634,17.6468,17.6774,17.6865,-0.0091,0.0538,18.7215,16.8085,9.5,-58747.7252,17.6067,17.6756,17.78,1.2927,5.68,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,82.38,96.11,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,18523.74,-,210.9,0.14,210.9,14.341,67921.0,48.4837,-83.0579,213.145,206.782,188.2645,215.4579,215.3992,212.5386,2.8606,4.0779,232.3527,193.9373,98.06,20248.2852,216.1733,216.9782,216.1676,1.0836,1.19,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,144.25,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6548.85,18.17,138.6,-2.81,138.6,4.789,34253.0,45.8432,-97.3262,143.31,136.192,134.619,143.5239,143.5681,141.4532,2.1149,3.2072,153.7914,132.8286,48.32,-17530.1811,143.8022,144.5038,144.6052,1.2692,1.80,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,18.17,10.97,472500000.00,47250000
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16483.77,6.83,77.9,-0.64,77.9,17.48,224229.0,50.8521,-75.0,78.74,74.902,75.282,78.9602,78.919,77.7962,1.1227,1.5607,83.7961,73.6839,91.25,303678.4013,78.9933,79.2167,79.3443,1.1987,4.49,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.83,6.42,2116017000.00,211601700
