Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17499.46,7.22,82.70,-0.24,82.70,19.2160,"232,286",47.1490,-84.0909,84.1250,81.9100,76.6610,83.2495,83.3491,83.1499,0.1992,0.5117,86.9023,81.3477,82.3200,-508314.8272,83.1622,83.1615,83.5552,1.2003,0.0000,0.0000,0.0000,4.23,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,82.90,-0.20,574,19.2160,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.22,6.61,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3510.00,-,26.00,-1.14,26.00,237.8600,"9,115,552",65.2153,-13.7931,23.3050,23.7060,19.4285,24.4846,24.1795,23.6919,0.4875,0.0468,25.9839,20.6261,665.7300,4230267.3314,24.7489,24.2808,23.6990,1.4201,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,26.30,-0.30,"3,121",237.8600,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1655.56,63.64,6.90,-1.43,6.90,3.6000,"517,640",50.4583,-40.0000,6.8600,6.9360,6.6180,6.8961,6.8866,6.8894,-0.0028,-0.0249,7.1531,6.5669,57.5900,-479638.3917,6.9178,6.8872,6.8548,1.3433,0.0000,0.0000,0.0000,0.36,-,-,-,-,-,-,-,-,-,-,-,7.00,-0.10,152,3.6000,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,63.64,43.75,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4312.27,26.55,66.70,-1.48,66.70,29.0740,"432,643",45.0140,-79.1667,68.5250,66.9560,61.8540,67.6251,67.7515,67.7551,-0.0036,0.2721,71.6192,65.4308,177.9500,-367337.4059,67.5311,67.5167,67.8805,1.2562,0.0000,0.0000,0.0000,1.50,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,67.70,-1.00,518,29.0740,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,26.55,27.30,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1527.38,23.06,16.40,-1.20,16.40,7.0040,"424,120",63.0390,-33.3333,15.8950,15.5200,14.2280,16.1464,16.0674,15.8414,0.2260,0.1589,16.6219,15.1681,124.1600,13504.7589,16.2156,16.0885,15.9562,1.4649,0.0000,0.0000,0.0000,0.30,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,16.60,-0.20,345,7.0040,69.98%,12.60%,56.38%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,23.06,37.73,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,841.08,32.27,7.30,2.82,7.30,1.9780,"270,132",48.9843,-28.5714,7.2450,7.5100,6.4690,7.2234,7.2403,7.3373,-0.0970,-0.1056,7.6369,6.8531,49.3900,-154660.6444,7.2178,7.2064,7.2105,1.6433,0.0000,0.0000,0.0000,0.68,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.10,0.20,123,1.9780,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,32.27,31.32,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3208.57,-,30.40,-0.98,30.40,3.0740,"101,230",44.5586,-72.7273,31.0550,30.9820,31.5475,30.6713,30.7311,30.8273,-0.0962,-0.0102,32.1723,29.9377,55.1500,-76139.2149,30.6133,30.6231,30.8257,1.3018,0.0000,0.0000,0.0000,3.29,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,30.70,-0.30,237,3.0740,70.68%,32.77%,37.91%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2372.59,40.86,32.70,-1.21,32.70,33.5970,"1,024,454",53.1972,-88.8889,33.0000,30.9420,24.3295,32.9594,32.9185,32.2888,0.6297,0.8362,34.8750,31.1250,869.6500,-1560797.7638,32.9000,32.9423,33.0919,1.2300,0.0000,0.0000,0.0000,0.76,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,33.10,-0.40,669,33.5970,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,40.86,30.27,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1134.59,178.33,31.50,-1.87,31.50,24.6970,"766,029",61.2924,-25.5319,30.2500,27.8940,24.1565,30.7742,30.5230,29.5581,0.9649,0.8673,33.1121,27.3879,407.6400,72210.7118,31.0356,30.6744,30.3152,1.4273,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,32.10,-0.60,885,24.6970,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,178.33,32.10,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,650.00,136.00,6.50,-4.41,6.50,22.6930,"3,436,690",59.7632,-70.0000,6.3450,5.0420,4.0460,6.5533,6.4772,5.9968,0.4804,0.5393,7.2886,5.4014,1402.6800,-290613.7237,6.6022,6.6026,6.5300,0.8081,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,6.80,-0.30,513,22.6930,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,136.00,77.27,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,400.70,-,0.00,0.00,4007.00,0.0000,0,53.7496,-35.7977,3939.9750,3944.8400,3716.5575,3944.5399,3928.9063,3931.7911,-2.8848,-38.5750,4264.5219,3615.4281,0.9100,-1.3859,3955.8444,3950.3526,3942.6452,0.0399,0.0000,0.0000,0.0000,0.02,-,-,-,-,-,-,-,-,-,-,-,4007.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1805.91,15.85,37.10,-0.80,37.10,6.1510,"165,360",52.3718,-90.9091,37.8650,35.2700,35.9135,37.6471,37.6115,36.9019,0.7096,0.9653,39.1354,36.5946,188.7600,-246454.5305,37.7156,37.7615,37.8171,1.1484,0.0000,0.0000,0.0000,2.70,4.992,-,4.235,-,-,-,-,-,-,-,-,37.40,-0.30,311,6.1510,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,15.85,12.41,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2169.65,9.74,97.30,-0.82,97.30,18.5270,"189,120",38.4107,-88.0208,103.9950,102.2980,120.1345,100.0972,100.8290,102.2761,-1.4471,-0.5212,114.3001,93.6899,491.9700,-406352.5656,99.3000,99.7449,102.0467,1.0638,0.0000,0.0000,0.0000,0.31,1.616,-,1.134,-,-,-,-,-,-,-,-,98.10,-0.80,928,18.5270,69.34%,9.06%,60.23%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,9.74,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,18657.41,25.00,16.20,-1.82,16.20,1.1140,"68,526",46.7045,-90.0000,16.8300,15.5480,15.3945,16.6740,16.7099,16.4357,0.2742,0.4820,18.1441,15.5159,5.6900,-377365.9188,16.6356,16.7872,16.9043,0.6084,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,16.50,-0.30,98,1.1140,84.89%,37.88%,46.98%,15.11%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,25.00,9.59,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1429.60,16.97,5.60,-1.79,5.50,3.3720,"603,227",47.1723,-60.0000,5.5750,5.4820,4.7540,5.5784,5.5769,5.5465,0.0305,0.0415,5.7323,5.4177,70.1900,-73389.5087,5.5911,5.5872,5.5786,1.6470,0.0000,0.0000,0.0000,1.82,15.328,-,13.723,-,-,-,-,-,-,-,-,5.60,-0.10,151,3.3720,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.97,26.25,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1276.07,-,22.60,2.24,22.80,11.8730,"517,050",82.0521,-14.8936,19.6700,18.1280,15.0330,21.1644,20.7573,19.5661,1.1912,0.8577,22.6514,16.6886,169.8200,93210.8143,21.4556,21.0410,20.3667,1.3720,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,22.30,0.50,384,11.8730,63.75%,13.25%,50.50%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,557.50,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,5081.65,173.18,38.80,1.84,38.80,107.5140,"2,738,369",62.7371,-37.5000,37.3450,34.8180,26.9010,37.9701,37.7886,36.6978,1.0908,1.2057,40.3611,34.3289,323.0100,-962866.9739,38.0511,38.0538,37.8838,1.2804,0.0000,0.0000,0.0000,2.96,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,38.10,0.70,"2,105",107.5140,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,173.18,49.27,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1938.48,370.90,813.00,-1.46,807.70,0.3380,418,53.9476,-68.7063,803.0350,781.0860,763.0530,811.6141,809.5664,798.4625,11.1039,11.8324,847.8231,758.2469,25.7300,543.0974,813.2622,812.8744,810.7543,0.8226,0.0000,0.0000,0.0000,0.12,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,819.70,-12.00,42,0.3380,22.75%,5.83%,16.92%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,370.90,272.02,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1828.80,45.79,231.00,-0.35,228.60,1.4250,"6,200",51.4496,-85.3556,230.5150,223.8600,213.8670,228.6316,228.8063,227.8190,0.9873,1.8355,239.0700,221.9600,55.1700,-11731.5559,227.9911,228.2859,229.7410,0.9386,0.0000,0.0000,0.0000,1.40,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,229.40,-0.80,135,1.4250,59.85%,28.26%,31.59%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,45.79,36.30,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,641.45,-,35.90,1.41,35.90,6.1340,"171,844",62.1789,-15.6863,34.4900,32.4340,22.6275,34.3737,34.2605,33.6107,0.6498,0.7071,36.8367,32.1433,135.3100,120537.2883,34.3422,34.1744,34.1886,1.0656,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,35.40,0.50,503,6.1340,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3329.63,-,110.30,-0.99,110.30,27.9500,"251,206",40.3572,-89.8876,114.6550,113.5200,96.0515,112.3017,112.7736,113.5598,-0.7862,-0.1198,120.4032,108.9068,317.4300,-486787.9507,111.9267,112.1962,113.2905,1.4783,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,111.40,-1.10,"1,121",27.9500,64.68%,16.07%,48.61%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,20.89,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,2052.92,10.96,18.70,2.19,18.70,50.6090,"2,667,040",65.0095,-30.7692,17.6200,17.9220,15.7970,17.9240,17.8534,17.7714,0.0821,-0.0344,18.3558,16.8842,98.8600,-76182.0425,17.9489,17.8449,17.7248,1.5907,0.0000,0.0000,0.0000,0.53,-,-,-,-,-,-,-,-,-,-,-,18.30,0.40,"1,295",50.6090,69.35%,15.81%,53.47%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,10.96,11.51,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1596.67,43.42,280.00,0.61,280.00,3.2980,"11,801",46.6792,-79.0576,287.9950,280.5340,245.5605,281.3587,282.1951,283.0088,-0.8137,0.6400,307.1255,268.8645,221.1600,-29082.9166,280.3511,280.6731,283.5933,1.1477,0.0000,0.0000,0.0000,0.71,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,278.30,1.70,232,3.2980,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,43.42,46.90,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4245.06,25.28,216.00,-0.87,216.00,9.2570,"42,735",53.2156,-53.6913,217.3450,208.5700,197.1705,216.9123,216.7168,214.4047,2.3121,2.9708,222.5509,212.1391,228.9700,-58427.8303,217.0178,216.9615,217.2229,0.9104,0.0000,0.0000,0.0000,1.16,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,217.90,-1.90,425,9.2570,69.92%,23.35%,46.57%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,25.28,36.00,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2866.08,96.11,341.20,-1.39,341.20,6.7760,"19,803",35.4334,-97.9346,379.6700,363.4100,247.3980,359.2230,363.4578,370.2716,-6.8138,-0.7203,421.5347,337.8053,509.0100,-26957.4480,355.4378,359.4179,368.7914,1.0256,0.0000,0.0000,0.0000,0.59,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,346.00,-4.80,348,6.7760,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,96.11,101.37,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1560.58,-,102.40,-1.73,102.40,4.6020,"44,716",46.5649,-84.3537,105.1400,104.3420,78.2900,103.7356,103.9402,104.1309,-0.1907,0.1689,111.8321,98.4479,259.3200,-108454.3612,103.4289,103.4782,104.4624,0.9781,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,104.20,-1.80,239,4.6020,65.18%,26.76%,38.42%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1364.45,-,3.40,0.00,3.40,3.1790,"935,115",63.5492,-16.6667,3.1450,3.2700,2.7610,3.2910,3.2632,3.2268,0.0364,-0.0075,3.4660,2.8240,53.7600,-562629.5539,3.3289,3.2936,3.2129,1.4467,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.40,0.00,198,3.1790,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,220.20,-,0.00,0.00,1101.00,0.0000,0,31.2452,-71.2644,1112.0000,1146.5200,1842.7000,1122.2817,1139.5775,1303.9798,-164.4023,-203.7853,1200.7512,1023.2488,0.0200,663.7309,1101.4444,1104.5256,1108.6905,0.2514,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1101.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1225.80,98.18,205.00,-0.44,204.30,0.3360,"1,644",51.2761,-55.3957,206.6250,196.0640,184.0475,205.7887,205.8376,203.6432,2.1944,3.3343,212.1451,201.1049,87.8700,-2205.8188,205.7378,206.0615,206.2795,1.0179,0.0000,0.0000,0.0000,0.49,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,205.20,-0.90,26,0.3360,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,98.18,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,430.28,-,12.70,1.60,12.70,1.1570,"90,960",57.1974,-20.0000,12.3350,12.3040,10.8740,12.4722,12.4334,12.3007,0.1327,0.1100,13.0287,11.6413,50.2600,12872.3864,12.4867,12.4551,12.4281,1.3764,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,12.50,0.20,73,1.1570,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3305.55,14.82,23.80,-4.42,23.80,125.1320,"5,153,115",60.9878,-38.1818,22.4050,20.4840,18.3305,23.8202,23.4707,22.2512,1.2196,1.0260,25.8809,18.9291,710.5400,3613556.5994,24.3622,23.9141,23.0900,1.2085,0.0000,0.0000,0.0000,4.20,1.703,-,0.950,-,-,-,-,-,-,-,-,24.90,-1.10,"2,440",125.1320,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,14.82,20.75,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2099.32,21.58,44.60,-1.11,44.60,45.3540,"992,337",58.2971,-34.5455,43.5050,42.5420,35.7095,43.7008,43.5519,43.1841,0.3677,0.2137,46.3708,40.6392,349.8600,-361611.8431,43.8156,43.4692,43.3090,1.5992,0.0000,0.0000,0.0000,2.24,-,-,-,-,-,-,-,-,-,-,-,45.10,-0.50,"1,445",45.3540,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,21.58,26.85,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2248.79,21.24,53.10,-0.38,53.10,56.1230,"1,036,636",71.5568,-19.4030,47.1400,45.7560,37.8380,49.4491,48.7110,47.1630,1.5480,0.6554,53.8667,40.4133,304.2000,275267.4329,50.0822,48.8859,47.6062,1.4015,0.0000,0.0000,0.0000,2.64,-,-,-,-,-,-,-,-,-,-,-,53.30,-0.20,"1,314",56.1230,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,21.24,12.17,423500000.00,A-EQ,42350000
