Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,811.79,-,2.8,0.0,2.8,2.585,920308.0,56.8452,-66.6667,2.66,2.58,3.0285,2.7837,2.7607,2.6709,0.0898,0.0817,3.1114,2.2086,110.68,-1084490.0802,2.8022,2.809,2.7571,1.2169,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,386.0,-,19.3,1.58,19.3,3.406,176959.0,46.1048,-73.6842,19.465,19.698,20.283,19.4163,19.4523,19.5245,-0.0722,-0.027,20.05,18.88,528.82,-540349.7012,19.3489,19.4321,19.4705,1.0509,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1599.25,6.87,17.3,1.78,17.2,4.521,262711.0,54.8123,-40.9091,16.605,16.952,18.1915,16.9698,16.9149,16.8343,0.0805,-0.0022,17.8438,15.3662,44.06,-49985.3539,17.0156,17.0423,16.8419,1.3384,5.81,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.87,16.46,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,795.9,-,12.1,2.5,12.3,1.283,102563.0,60.1719,-50.0,11.745,11.492,12.145,12.0658,12.0041,11.7842,0.2198,0.1878,12.7129,10.7771,33.39,-216933.5203,12.1156,12.1205,11.959,1.5097,0.81,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,717.27,-,3.0,7.14,3.0,7.212,2478988.0,60.0973,-37.5,2.76,2.67,3.3055,2.8696,2.8472,2.7662,0.081,0.0698,3.1621,2.3579,271.4,9666.88,2.8822,2.8923,2.8376,1.2104,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,5911.59,-,6.6,1.54,6.6,28.772,4312238.0,69.4035,-26.6667,5.53,4.772,5.5795,6.3594,6.1854,5.573,0.6124,0.5186,7.6126,3.4474,102.5,254213.7006,6.5889,6.5,6.0438,1.8172,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5354.0,-,937.5,-5.88,937.5,0.001,1.0,53.9096,-32.4675,996.875,998.75,0.0,953.7737,942.355,918.052,24.303,10.6633,1150.1714,843.5786,11.17,-894.4271,987.5,990.3846,994.0476,0.0278,0.11,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1815.0,85.71,18.0,0.0,18.0,0.492,27354.0,54.3361,-47.619,17.71,17.648,17.58,17.9674,17.9193,17.7761,0.1432,0.105,18.7661,16.6539,7.6,-27718.5304,18.0111,18.0436,17.8843,1.331,5.56,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,85.71,100.00,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,20016.88,-,227.9,3.5,227.9,162.339,718104.0,67.7467,-8.4932,211.14,204.924,187.1695,218.7452,216.9873,211.5054,5.4819,4.2013,229.9895,192.2905,83.25,299411.4009,220.9244,219.3051,214.7595,1.0872,1.10,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,150.82,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,7106.4,19.01,150.4,0.8,150.4,28.313,189126.0,66.0958,-26.6667,141.005,134.948,134.3165,146.8014,145.4954,141.029,4.4665,3.7003,154.6346,127.3754,37.92,3950.5767,148.16,147.4064,144.37,1.2749,1.66,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,19.01,11.48,472500000.00,47250000
