Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,811.79,-,2.8,3.7,2.8,3.814,1344059.0,55.9662,-66.6667,2.705,2.578,3.0225,2.7735,2.7588,2.6825,0.0764,0.0801,3.086,2.324,116.22,-1035110.6207,2.78,2.791,2.7724,1.2211,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,380.0,-,19.3,2.15,19.0,8.143,431960.0,43.8648,-68.0,19.4,19.652,20.2635,19.2024,19.2718,19.4222,-0.1505,-0.069,20.124,18.676,551.2,-343397.6691,19.1044,19.2154,19.3481,1.0558,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1552.76,6.67,16.7,1.83,16.7,1.162,69221.0,48.8302,-66.6667,16.635,16.904,18.173,16.8247,16.8148,16.7946,0.0202,0.008,17.8546,15.4154,47.0,-103217.5946,16.8422,16.8923,16.831,1.3439,5.99,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.67,15.97,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,795.9,-,12.3,3.36,12.3,0.523,42779.0,58.1512,-52.381,11.845,11.526,12.134,12.0861,12.0361,11.8304,0.2057,0.1926,12.7335,10.9565,35.06,-159057.4746,12.1156,12.1192,12.0229,1.5116,0.81,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,717.27,-,3.0,3.45,3.0,14.456,4832975.0,58.8595,-42.8571,2.8,2.676,3.287,2.9006,2.8775,2.7927,0.0849,0.0743,3.1893,2.4107,306.16,713042.4618,2.9044,2.9077,2.8724,1.2153,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,6269.86,-,7.0,9.37,7.0,61.439,8930686.0,71.0532,-13.7931,5.765,4.864,5.5815,6.494,6.3387,5.7354,0.6033,0.546,7.7977,3.7323,113.05,3272635.6696,6.6356,6.6141,6.2567,1.8252,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,1000.0,7.15,1000.0,10.0,10000.0,63.0012,0.0,993.75,997.5,0.0,963.019,951.2235,924.1223,27.1012,13.9509,1149.7424,837.7576,12.57,-733.0375,979.1667,983.1731,988.9881,0.019,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1774.67,83.81,17.6,0.0,17.6,0.699,39718.0,47.1437,-66.6667,17.715,17.626,17.5965,17.8351,17.8286,17.7509,0.0777,0.0999,18.7679,16.6621,9.1,-26405.7946,17.8489,17.9064,17.8633,1.3216,5.68,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,83.81,97.78,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,19463.54,-,221.6,-0.14,221.6,58.886,264522.0,59.7253,-27.0115,212.635,205.866,187.6765,219.8209,218.3365,212.9661,5.3704,4.6378,232.262,193.008,90.27,269398.9894,221.4422,220.8821,216.7057,1.0869,1.13,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,151.99,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6865.43,18.39,145.3,0.62,145.3,10.191,69912.0,56.2113,-48.7288,142.17,135.458,134.4355,146.1169,145.3228,141.5766,3.7462,3.7651,154.8457,129.4943,42.22,15367.9197,147.1,147.0551,145.0505,1.2764,1.72,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,18.39,11.11,472500000.00,47250000
