Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2173.5,-,16.1,2.55,16.1,37.826,2361049.0,54.1324,-47.3684,15.715,16.152,14.823,15.8154,15.792,15.8003,-0.0083,-0.0636,16.3212,15.1088,353.55,-1270820.2402,15.8089,15.7936,15.7448,1.6467,0.01,4.414,0.100,2.581,-,-,-,0.016,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1391.63,51.82,5.9,1.75,5.8,1.016,174582.0,55.126,-25.0,5.575,5.854,7.601,5.6522,5.6401,5.6796,-0.0395,-0.0848,5.7789,5.3711,14.35,-225227.8108,5.6556,5.6359,5.6076,1.4375,0.43,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,51.82,35.63,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3976.08,24.47,61.5,-1.44,61.5,14.053,226806.0,55.5235,-43.5644,59.05,58.484,67.2705,61.716,61.1932,59.7469,1.4463,0.9789,65.7623,52.3377,231.59,130271.8057,62.6733,62.05,60.5533,1.3772,1.63,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,24.47,24.76,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1322.48,19.72,14.2,0.0,14.2,2.3,161469.0,64.9215,-23.5294,13.39,13.452,14.2875,13.8641,13.7613,13.5467,0.2146,0.0898,14.3631,12.4169,47.58,82365.394,13.9867,13.8603,13.6233,1.462,0.35,1.282,0.005,0.926,-,0.265,0.147,0.399,0.045,0.057,-,-,0.72,16.43,19.72,29.58,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,610.65,24.09,5.3,0.0,5.3,0.357,67907.0,55.8458,-50.0,5.105,5.246,6.9845,5.2188,5.1974,5.1825,0.0149,-0.0251,5.3986,4.8114,12.02,6856.1892,5.2422,5.209,5.1543,1.5955,0.94,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,24.09,23.38,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,A,3271.89,-,31.0,-1.59,31.0,11.162,358293.0,42.0236,-58.0645,31.375,33.278,33.1555,31.0534,31.1683,31.8278,-0.6594,-0.7173,32.6246,30.1254,88.14,141554.7452,30.8844,30.9615,31.1829,1.2988,3.23,1.925,1.997,1.806,-,-,-,0.267,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1494.66,25.43,20.6,0.0,20.6,5.064,246012.0,45.5851,-95.0,20.875,21.034,24.286,20.883,20.9117,20.9502,-0.0385,0.0064,21.8673,19.8827,200.9,-538687.6845,20.8622,20.9628,20.9676,1.3101,1.21,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,25.43,18.07,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,846.44,15.26,23.5,0.0,23.5,0.976,41505.0,49.5523,-81.8182,23.79,22.63,24.224,23.9782,23.9618,23.5641,0.3977,0.5488,25.7257,21.8543,79.66,-84393.051,24.0067,24.1705,24.1,1.4251,2.55,-,-,-,-,-,-,-,-,-,-,-,1.54,19.81,15.26,117.50,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,350.0,70.00,3.6,0.0,3.5,0.115,32454.0,57.7785,-50.0,3.36,3.406,4.763,3.4204,3.4076,3.391,0.0165,-0.0039,3.5242,3.1958,42.63,-584457.2854,3.4311,3.4154,3.389,0.7778,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,70.00,39.77,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,345.0,-,0.0,0.0,3450.0,0.0,0.0,24.2593,-100.0,3735.0,3961.41,4505.1725,3890.9447,3994.7201,4254.0665,-259.3464,-153.4928,4583.7528,2886.2472,0.04,-0.5319,3603.3333,3636.5385,3689.7619,0.0632,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1299.67,11.27,26.7,0.38,26.7,5.403,202361.0,23.492,-86.4865,27.955,36.162,45.7895,27.1183,27.5177,30.2108,-2.6932,-3.0833,30.6023,25.3077,199.55,-341731.0674,26.8267,26.9679,27.3848,1.1289,3.75,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,11.27,8.83,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,3092.81,-,138.7,2.74,138.7,41.883,304738.0,59.2956,-8.1967,128.955,133.622,135.655,130.7517,130.3228,131.1592,-0.8364,-2.1719,139.6821,118.2279,239.79,130316.7212,130.46,129.4026,128.7648,1.0869,0.36,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,-,13.41,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,A,19578.76,27.12,17.0,-5.03,17.0,18.714,1079091.0,68.0026,-25.0,13.965,15.024,17.126,15.5152,15.1337,14.6422,0.4915,-0.115,17.2406,10.6894,12.55,1597063.8905,15.8311,15.2577,14.4895,0.6071,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.66,20.85,27.12,39.49,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,987.72,11.52,3.8,0.0,3.8,1.364,358227.0,44.4674,-66.6667,3.82,4.024,5.1645,3.803,3.8126,3.8768,-0.0642,-0.0734,3.9736,3.6664,13.24,-172936.5744,3.7933,3.7987,3.8071,1.6141,2.63,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,11.52,17.81,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,800.34,-,14.3,-2.05,14.3,2.888,199265.0,63.6864,-42.1053,13.575,13.508,12.184,13.8681,13.7888,13.6263,0.1625,0.0648,14.2521,12.8979,63.6,-13978.21,13.9111,13.8103,13.6838,1.4855,-,0.214,-,0.212,-,-,-,-,-,-,-,-,-0.18,24.77,-,182.50,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,3051.61,107.27,23.3,-1.27,23.3,4.486,192229.0,50.131,-65.0,23.16,23.43,24.303,23.5108,23.4444,23.2926,0.1518,0.0775,24.164,22.156,61.98,-181368.5747,23.6467,23.5462,23.3557,1.4211,4.94,2.529,-,1.706,0.007,0.066,0.002,0.108,0.003,0.007,-,-,0.22,28.03,107.27,25.65,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1880.16,348.42,783.4,1.74,783.4,2.423,3102.0,73.2973,-1.6667,717.805,725.274,783.0245,744.1728,737.4506,726.435,11.0156,1.4368,768.7684,666.8416,12.45,1583.0383,748.7711,740.5641,728.4057,0.8271,0.13,0.908,0.008,0.509,-,0.066,0.044,0.521,0.016,0.329,-,-,2.21,13.47,348.42,206.99,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1676.8,42.34,209.6,-1.18,209.6,1.174,5557.0,48.7771,-72.8682,211.48,207.538,215.9095,211.8675,211.6836,210.3149,1.3687,1.6087,215.8994,207.0606,12.28,1373.8409,212.1556,212.1013,211.9452,0.9164,1.53,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,42.34,31.10,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,332.34,-,18.6,1.64,18.6,0.056,3025.0,50.4678,-66.6667,18.375,19.02,20.863,18.337,18.3554,18.5542,-0.1988,-0.2519,18.9327,17.8173,16.51,-15237.8064,18.2956,18.2744,18.3148,1.2009,-,0.767,-,0.528,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,2617.22,31.91,86.7,-0.12,86.7,19.783,227598.0,44.3183,-93.913,89.785,89.154,75.369,88.0095,88.4145,88.9387,-0.5243,0.1183,94.4693,85.1007,601.89,-1073417.4984,87.3978,88.1551,89.1724,1.576,-,1.374,0.077,0.968,-,0.051,0.128,0.125,0.077,0.185,-,-,-12.32,1.38,31.91,14.37,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1690.64,8.38,15.4,10.0,15.4,9.572,631688.0,68.3884,0.0,14.265,14.29,14.514,14.3067,14.2782,14.2669,0.0113,-0.0458,14.9402,13.5898,31.46,83236.2308,14.2578,14.2269,14.2371,1.7645,0.65,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,8.38,8.81,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1336.07,36.65,235.9,-0.26,234.3,3.393,14480.0,47.9114,-82.9032,238.395,230.116,218.6475,236.6365,236.9767,236.1121,0.8646,2.0186,246.5515,230.2385,165.1,-26057.5443,236.1422,236.4474,237.73,1.1082,0.85,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,36.65,33.46,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3614.2,21.57,183.9,-1.08,183.9,8.08,43818.0,53.939,-59.8901,180.55,181.052,206.664,184.327,183.5687,181.9352,1.6336,0.7372,190.8545,170.2455,141.05,-56061.8326,185.4911,184.6038,182.8762,0.8804,1.36,1.084,-,0.194,0.018,0.085,0.012,0.303,0.006,0.026,-,-,8.62,436.68,21.57,23.30,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,1769.04,58.50,210.6,0.0,210.6,15.932,75729.0,61.9449,-52.0681,202.82,181.564,138.452,208.8202,207.2129,198.2781,8.9347,9.6095,228.1322,177.5078,601.55,-84064.1326,209.5067,208.9462,207.409,0.9878,0.95,1.074,-,0.894,-,-,-,-,0.007,0.024,-,-,3.6,83.11,58.50,62.31,84000000.00,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1040.89,-,68.3,-3.53,68.3,3.327,48102.0,51.4984,-85.5346,68.745,62.118,66.265,71.0648,70.6559,67.6647,2.9912,3.5009,81.5337,55.9563,184.68,-105782.1474,71.8267,72.0462,71.1438,0.9258,-,0.952,-,0.208,-,0.059,-,0.125,-,-,-,-,-14.62,30.19,-,-,152400000.00,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,762.49,-,1.9,5.56,1.9,1.726,908760.0,56.1452,-20.0,1.74,1.922,2.7315,1.8028,1.7935,1.8055,-0.012,-0.0382,1.9591,1.5209,42.24,42183.6456,1.8067,1.8064,1.7705,1.5317,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,-0.82,0.7,-,-,4013086000.00,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,475.0,-,0.0,0.0,2375.0,0.0,0.0,29.7812,-100.0,2523.75,2534.5,2672.6525,2494.5734,2514.0662,2693.1278,-179.0616,-220.5183,2642.4144,2405.0856,0.27,-4.3116,2476.1111,2487.1795,2506.6667,0.3069,0.02,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,2000000.00,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1008.6,80.62,168.1,-0.24,168.1,0.365,2166.0,40.503,-74.5,169.025,178.766,187.404,168.6333,169.0272,172.244,-3.2168,-3.8656,172.6456,165.4044,24.0,-6014.1253,168.38,168.4833,168.6248,1.1266,0.59,3.421,-,2.258,0.065,0.086,0.051,0.125,0.011,0.015,-,-,1.75,128.67,80.62,-,60000000.00,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,369.29,-,11.0,0.93,10.9,0.1,9256.0,66.0443,-28.125,9.625,9.302,11.3505,10.6033,10.3879,9.835,0.5528,0.34,11.7563,7.4937,27.98,80708.1127,10.9178,10.6538,10.1105,1.4682,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,-14.47,-18.9,-,-,338800000.00,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2361.11,10.06,17.0,0.59,17.0,2.865,168972.0,42.1707,-70.5882,17.57,17.712,17.4545,17.2038,17.2914,17.5134,-0.2219,-0.1338,18.4879,16.6521,104.07,-125194.5525,17.08,17.1872,17.4033,1.1962,5.88,1.703,-,0.950,-,-,-,-,-,-,-,-,1.68,24.57,10.06,12.61,1388886060.00,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1821.6,17.91,38.7,4.88,38.7,44.001,1150839.0,70.9518,-19.2,33.7,29.846,27.5245,37.2315,36.5092,33.7184,2.7908,2.5179,43.201,24.199,530.9,-207735.0866,38.0844,37.8821,36.0452,1.479,2.58,-,-,-,-,-,-,-,-,-,-,-,2.06,29.63,17.91,19.09,470698580.00,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1630.48,19.52,39.1,4.34,38.5,12.574,326119.0,59.9243,-46.2687,35.645,32.846,32.0925,38.4296,37.9612,35.8427,2.1185,2.0868,45.075,26.215,207.5,-225851.1194,39.2533,39.3141,37.729,1.3593,2.60,-,-,-,-,-,-,-,-,-,-,-,1.89,23.79,19.52,12.75,423500000.00,42350000
ASIATICLAB,Asiatic Laboratories Limited,Pharmaceuticals & Chemicals,A,7918.86,52.02,64.7,0.31,64.7,229.493,3516762.0,77.2548,-17.5879,54.49,52.096,48.0895,60.4424,59.0996,55.5359,3.5637,2.2919,67.0829,41.8971,350.38,-1456068.5122,61.6533,60.5615,57.7824,1.026,1.55,-,-,-,-,-,-,-,-,-,-,-,2.09,54.08,52.02,12.50,1223934550.00,122393455
ATCSLGF,Asian Tiger Sandhani Life Growth Fund,Mutual Funds,A,463.4,-,0.0,0.0,7.5,0.0,0.0,75.3136,-13.3333,6.525,6.336,6.5045,6.8857,6.7912,6.5537,0.2376,0.1419,7.2786,5.7714,347.71,2587526.6542,6.9489,6.8628,6.7014,1.0596,-,-,-,-,-,-,-,-,-,-,-,-,-1.95,8.31,-,-,617860500.00,61786050
ATLASBANG,Atlas Bangladesh Limited,Engineering,Z,1745.8,-,52.7,-0.38,52.7,0.15,2844.0,48.8782,-63.8298,52.745,53.066,56.021,52.6167,52.6573,52.8667,-0.2094,-0.2187,54.1465,51.3435,3.08,-2038.1072,52.4889,52.5449,52.6833,0.9327,-,1.835,0.001,1.771,-,-,-,-,-,-,-,-,-1.23,121.0,-,-,331271080.00,33127108
AZIZPIPES,Aziz Pipes Limited,Engineering,Z,227.79,-,42.7,2.4,42.6,0.205,4816.0,55.2561,-14.2857,41.105,43.052,47.9305,41.4407,41.4071,41.7886,-0.3815,-0.6347,42.4387,39.7713,28.99,-4630.095,41.4622,41.359,41.1776,1.2788,-,0.429,-,0.198,-,-,-,-,-,0.162,-,-,-10.12,-47.37,-,-,53471250.00,5347125
BANGAS,Bangas Limited,Food & Allied,B,917.24,430.36,120.3,-0.17,120.3,4.344,36027.0,49.4503,-76.378,119.96,119.234,109.003,120.8204,120.8078,120.6203,0.1875,0.2481,123.7969,116.1231,305.76,-48935.4947,120.8956,120.7885,120.4824,1.0736,0.25,2.238,-,1.617,0.018,0.018,0.013,0.191,0.011,0.015,-,-,0.28,21.02,430.36,502.08,76246430.00,7624643
BANKASI1PB,Bank Asia 1st Perpetual Bond,Corporate Bond,N,588.63,-,0.0,0.0,8650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,680500.00,68050
BANKASIA,Bank Asia PLC.,Bank,A,25521.7,9.30,19.9,0.0,19.9,13.071,659297.0,59.9019,-46.6667,19.62,18.91,17.866,19.9555,19.8758,19.5054,0.3704,0.3697,20.5549,18.6851,22.86,350543.6,20.0756,19.9987,19.8333,0.7385,5.03,-,-,-,-,0.630,0.104,-,0.005,0.090,0.006,-,2.14,27.28,9.30,5.78,12824975460.00,1282497546
BARKAPOWER,Baraka Power Limited,Fuel & Power,Z,1813.09,21.11,7.7,1.32,7.7,1.619,209796.0,56.1685,-60.0,7.545,7.272,9.184,7.6735,7.6451,7.4885,0.1566,0.1679,8.105,6.985,45.14,-202230.2206,7.7022,7.6936,7.6524,1.4696,-,1.348,-,1.179,0.121,0.137,0.090,0.169,0.037,0.056,-,-,0.36,22.63,21.11,34.55,2354656610.00,235465661
BATASHOE,Bata Shoe Company (Bangladesh) Limited,Tannery Industries,A,11277.79,38.12,825.0,0.02,824.4,0.084,102.0,59.0628,-2.6667,814.035,810.336,836.1135,817.6189,816.5248,814.338,2.1868,0.8132,823.531,804.539,0.87,610.8689,818.1933,816.9846,815.5538,0.3997,1.73,1.466,-,0.350,0.077,0.091,0.041,0.459,0.049,0.123,-,-,0.0,0.0,38.12,66.33,136800000.00,13680000
BATBC,British American Tobacco Bangladesh Company Limited,Food & Allied,A,143694.0,8.21,266.1,-0.08,266.1,13.806,51827.0,58.6001,-53.6364,262.685,255.158,275.3825,265.815,265.0692,261.3569,3.7123,3.8215,275.628,249.742,4.88,-9832.4988,266.4533,266.2397,265.2452,1.0233,5.64,1.806,-,0.888,0.340,0.365,0.176,0.445,0.172,0.303,-,-,0.0,0.0,8.21,14.97,5400000000.00,540000000
BAYLEASING,Bay Leasing & Investment Limited,Financial Institutions,Z,563.55,-,4.0,5.26,4.0,0.926,235569.0,69.7697,-9.0909,3.42,3.198,4.133,3.7437,3.6696,3.4597,0.2099,0.146,4.1086,2.7314,37.46,221068.1655,3.8311,3.7538,3.589,2.0764,-,-,-,-,-,1.293,8.991,-,-,-,-,-,-31.16,-25.2,-,-,1408884430.00,140888443
BBS,Bangladesh Building Systems PLC.,Engineering,B,1466.37,-,9.0,0.0,9.0,1.295,144049.0,51.7482,-42.8571,8.895,9.02,10.0235,8.9418,8.9358,8.9434,-0.0076,-0.0242,9.2026,8.5874,33.94,-75650.1259,8.9289,8.9333,8.9286,1.6493,-,2.735,0.280,2.036,-,0.077,0.015,0.178,0.003,0.006,-,-,-0.59,10.74,-,-,1629297320.00,162929732
BBSCABLES,BBS Cables PLC.,Engineering,B,3069.79,-,14.5,0.0,14.5,4.318,298067.0,47.7958,-50.0,14.575,14.786,15.7305,14.4473,14.4858,14.6121,-0.1263,-0.1013,15.2299,13.9201,35.0,-75211.521,14.3644,14.4359,14.5314,1.4862,-,2.883,0.052,2.101,-,0.076,-,0.173,-,-,-,-,-4.05,28.01,-,-,2117097670.00,211709767
BDAUTOCA,Bangladesh Autocars Limited,Engineering,B,533.4,691.67,123.3,-0.96,123.3,3.036,24496.0,45.9237,-97.6923,125.865,124.626,111.617,125.2906,125.4544,125.1502,0.3042,0.8069,131.4493,120.2807,305.18,-26606.723,125.02,125.3218,125.9338,1.0967,0.16,1.466,0.022,1.142,-,0.006,0.009,0.038,0.013,0.020,-,-,0.18,7.45,691.67,1245.00,43260130.00,4326013
BDCOM,BDCOM Online Limited,IT Sector,A,1592.33,29.42,25.3,0.0,25.3,5.506,218000.0,45.6389,-88.0,25.7,25.822,25.03,25.6298,25.68,25.7341,-0.0541,0.0306,26.8709,24.5291,266.9,-71977.6231,25.6267,25.7256,25.7329,1.7767,1.98,2.192,-,2.155,0.133,0.099,0.065,0.536,0.040,0.056,-,-,0.86,15.58,29.42,28.11,629378650.00,62937865
BDFINANCE,Bangladesh Finance PLC,Financial Institutions,Z,2409.42,-,12.9,1.59,12.8,1.521,119453.0,48.5457,-52.381,12.795,13.236,11.4225,12.6454,12.6718,12.8753,-0.2036,-0.2414,13.6347,11.9553,29.31,-55075.2907,12.5756,12.5474,12.6614,1.7344,-,-,-,-,-,1.819,18.372,-,-,-,-,-,-41.61,-30.05,-,16.58,1882362670.00,188236267
BDLAMPS,Bangladesh Lamps PLC.,Engineering,A,1457.06,-,138.4,-1.14,138.4,1.037,7479.0,50.6775,-82.0313,139.39,134.342,134.354,139.8168,139.6401,138.1667,1.4733,1.7787,145.4319,133.3481,42.06,-10504.7922,140.0533,139.8474,139.8548,1.4487,0.72,0.977,-,0.499,-,-,-,0.172,-,-,-,-,-6.22,39.93,-,-,105278770.00,10527877
BDSERVICE,Bangladesh Services Limited,Travel & Leisure,Z,508.5,-,0.0,0.0,5.2,0.0,0.0,,,,,,,,,,,,,,,,,,,-,0.346,0.018,0.339,-,-,-,0.569,-,-,-,-,-8.94,219.74,-,-,977889130.00,97788913
BDTHAI,Bangladesh Thai Aluminium Limited,Engineering,B,1405.53,-,11.0,-1.79,11.0,11.819,1063701.0,51.7765,-50.0,10.84,11.106,11.946,10.9389,10.9151,10.9049,0.0102,-0.0372,11.3359,10.3441,169.49,-714413.5575,10.9356,10.9026,10.8805,1.6632,-,2.464,0.202,1.546,-,0.103,-,0.252,-,-,-,-,-2.01,28.6,-,-,1277752500.00,127775250
BDTHAIFOOD,BD Thai Food & Beverage Limited,Food & Allied,B,1246.95,-,15.3,2.0,15.3,61.025,4010283.0,63.4953,-18.75,13.74,13.842,13.6595,14.3823,14.2223,13.8882,0.3341,0.1399,15.3019,12.1781,879.32,1820438.0167,14.4378,14.2667,14.0281,1.538,-,1.502,-,1.039,0.038,0.040,0.003,0.265,0.001,0.001,-,-,-1.64,12.41,-,-,815000000.00,81500000
BDWELDING,Bangladesh Welding Electrodes Limited,Fuel & Power,Z,771.62,-,17.8,1.71,17.8,1.839,102836.0,58.4656,-31.9149,17.06,14.89,10.8915,17.2568,17.1818,16.5274,0.6544,0.7978,19.1948,14.9252,148.92,-5352.5488,17.1822,17.1987,17.2481,1.3618,-,1.557,-,1.207,6.501,7.509,2.015,0.193,0.075,0.162,-,-,-0.08,11.61,-,-,433493050.00,43349305
