Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,724.81,-,2.5,-3.85,2.5,1.488,587704,41.6704,-100.0,2.635,2.658,3.188,2.6344,2.6388,2.6457,-0.0069,-0.0005,2.8326,2.4374,56.88,-280220.5283,2.64,2.6577,2.6476,1.1517,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,390.0,-,19.5,-1.02,19.5,4.326,219914,51.1422,-69.3878,19.25,19.206,20.309,19.6723,19.5942,19.3853,0.2089,0.1358,20.8572,17.6428,683.58,-375260.0053,19.8178,19.8026,19.519,1.0753,-,-,-,-,-,-,-,-,-,-,-,-,-3.45,9.13,-,31.44,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1636.45,7.11,17.5,0.57,17.6,1.402,79399,48.8215,-42.8571,17.61,18.122,19.272,17.4788,17.4988,17.674,-0.1752,-0.2137,18.2778,16.9422,23.68,-62048.4787,17.4,17.4423,17.5371,1.2548,5.68,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,7.11,17.05,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,705.31,-,11.0,-0.91,10.9,0.557,50826,48.0676,-57.8947,10.92,11.194,12.7135,10.9155,10.9198,11.0027,-0.0829,-0.1125,11.5805,10.2595,14.38,-2414.967,10.8778,10.9256,10.9276,1.4147,0.92,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,621.64,-,2.6,0.0,2.6,1.141,429846,42.0393,-80.0,2.71,2.752,3.593,2.6688,2.6801,2.7122,-0.0321,-0.0223,2.8804,2.5396,146.32,-298113.4062,2.6578,2.6795,2.6943,1.1016,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,3761.92,-,4.2,2.44,4.2,2.224,528516,44.028,-80.0,4.29,4.57,6.0335,4.2259,4.2468,4.3555,-0.1087,-0.1138,4.5645,4.0155,31.28,-715883.5787,4.2022,4.2282,4.2533,1.7086,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0,69.847,0.0,951.55,872.98,0.0,934.1283,920.7205,902.6012,18.1193,-2.7986,1082.6367,820.4633,0.02,-1609.0983,960.0,957.6923,955.0405,0.041,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1804.92,-,17.9,0.56,17.9,0.153,8539,42.7519,-75.0,18.33,18.474,17.57,17.9594,18.024,18.2519,-0.2279,-0.1932,19.8906,16.7694,22.77,-45528.6274,17.8933,17.9244,18.0338,1.215,5.59,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,-,40.45,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,17013.03,-,193.7,0.05,193.7,7.054,36336,61.2459,-41.5929,189.365,181.168,181.6565,193.9986,193.0409,188.7025,4.3384,4.2768,203.8727,174.8573,22.33,-35685.7574,195.1689,195.2026,192.7443,1.0157,1.29,0.689,0.811,0.402,-,0.053,-,0.239,-,-,-,-,-7.4,91.64,-,124.10,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6128.32,18.91,129.7,-0.31,129.7,1.096,8441,50.6645,-33.8028,129.275,129.864,133.14,129.6116,129.4741,129.4303,0.0438,-0.2375,132.6882,125.8618,10.58,3039.464,129.6511,129.7256,129.3814,1.2037,1.93,1.224,-,0.908,-,0.118,0.066,0.289,0.043,0.100,-,-,7.85,75.51,18.91,17.58,472500000.00,47250000
