Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,869.77,-,3.0,-3.23,3.0,4.371,1445752.0,48.3706,-80.0,3.04,2.994,2.9105,3.0499,3.0478,3.0356,0.0121,0.0132,3.1761,2.9039,122.53,-2008289.452,3.0511,3.0436,3.04,1.2403,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,368.0,-,18.4,-1.08,18.4,7.539,409441.0,44.1645,-91.3043,19.21,18.644,20.074,18.8747,18.9236,18.9241,-0.0005,0.1066,20.28,18.14,886.26,-664520.5905,18.8356,18.8974,19.0605,0.9398,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,9.49,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1487.68,6.46,16.0,0.63,16.0,1.553,96880.0,45.3699,-84.6154,16.24,16.428,18.0285,15.9994,16.0469,16.2156,-0.1687,-0.1438,16.9218,15.5582,53.13,-226420.0214,15.9422,15.9615,16.1005,1.3418,6.25,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.46,15.49,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,802.37,-,12.4,3.33,12.4,0.854,69399.0,46.401,-66.6667,12.7,12.874,12.3765,12.2519,12.3458,12.6189,-0.2731,-0.1955,13.8107,11.5893,33.62,-167629.1184,12.1111,12.1885,12.4419,1.5368,0.81,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,765.09,-,3.3,-3.03,3.2,7.443,2313677.0,49.0581,-66.6667,3.23,3.188,3.0405,3.2356,3.2319,3.2261,0.0058,0.0004,3.4737,2.9863,364.13,-2640323.9055,3.2356,3.2192,3.2119,1.2121,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,Z,3941.06,-,4.4,0.0,4.4,1.827,419985.0,23.2414,-88.2353,5.175,5.852,5.415,4.644,4.7645,5.1737,-0.4092,-0.337,6.387,3.963,40.92,-848809.8069,4.4978,4.5846,4.8676,1.7854,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-43.42,-36.24,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,6053.59,-,1060.0,0.96,1060.0,15.9,15000.0,72.1578,0.0,1050.5,1021.7,0.0,1041.5783,1032.8397,995.8272,37.0125,35.2393,1123.3922,977.6078,22.93,-54.1152,1052.0,1051.5385,1050.9524,0.0357,0.09,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1865.42,88.57,18.6,-0.54,18.5,1.81,97832.0,57.596,-40.9091,18.33,17.952,18.225,18.4957,18.4527,18.2732,0.1795,0.1695,18.7847,17.8753,17.14,-38549.7987,18.5533,18.5128,18.4248,1.1687,5.41,2.961,-,1.970,-,-,-,-,-,-,-,-,0.21,33.63,88.57,199.29,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,16925.2,-,192.6,-1.18,192.7,2.479,12806.0,42.2856,-72.1698,197.9,203.86,193.813,193.1385,194.0261,197.721,-3.695,-3.4847,212.5819,183.2181,20.6,-42843.6009,191.6467,191.8731,194.641,1.1074,1.30,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,-,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6553.57,17.89,138.7,-1.21,138.7,2.524,18097.0,44.9595,-96.0938,141.745,141.09,137.7235,140.292,140.5618,140.8668,-0.3051,0.1437,148.1313,135.3587,25.2,-34291.775,139.9556,140.2295,141.1767,1.235,1.80,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,17.89,12.75,472500000.00,47250000
