Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17668.74,7.20,83.50,1.09,83.50,19.8020,"237,546",53.1637,-48.2759,83.7050,82.2980,76.7370,83.0869,83.1703,83.0905,0.0798,0.3003,86.1788,81.2312,69.3900,-348388.8592,82.9822,83.0372,83.2200,1.2016,0.0000,0.0000,0.0000,4.19,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,82.60,0.90,562,19.8020,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.20,6.59,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3348.00,-,24.80,0.81,24.80,61.9550,"2,473,728",56.0369,-34.4828,23.5700,23.7540,19.5545,24.6321,24.4201,23.9193,0.5007,0.2706,26.4406,20.6994,744.2100,-357447.0372,25.0400,24.7679,24.1019,1.4205,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,24.60,0.20,"1,411",61.9550,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1607.58,61.82,6.70,-1.47,6.70,4.0640,"597,134",41.9619,-80.0000,6.8250,6.9460,6.5965,6.8420,6.8481,6.8699,-0.0218,-0.0187,7.0289,6.6211,52.3600,-589334.8892,6.8600,6.8654,6.8414,1.3374,0.0000,0.0000,0.0000,0.37,-,-,-,-,-,-,-,-,-,-,-,6.80,-0.10,189,4.0640,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,61.82,42.50,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4351.06,25.96,67.30,1.66,67.30,7.4470,"110,990",49.0677,-57.5000,67.8550,67.2580,61.7700,67.1241,67.2871,67.5033,-0.2162,0.0402,70.3049,65.4051,137.9100,-270922.2150,66.9933,67.1115,67.3662,1.2562,0.0000,0.0000,0.0000,1.49,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,66.20,1.10,327,7.4470,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,25.96,26.69,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1518.06,22.22,16.30,1.88,16.30,5.1050,"314,962",58.8479,-38.0952,15.9000,15.6460,14.2355,16.1349,16.0870,15.8963,0.1907,0.1751,16.6341,15.1659,120.0400,-162472.9462,16.2311,16.1705,16.0148,1.4665,0.0000,0.0000,0.0000,0.31,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,16.00,0.30,207,5.1050,69.98%,12.79%,56.19%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,22.22,36.36,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,829.56,32.73,7.20,0.00,7.20,0.9960,"137,727",46.6991,-42.8571,7.2100,7.5260,6.4610,7.2120,7.2244,7.3090,-0.0846,-0.0971,7.4519,6.9681,45.2500,-116578.2812,7.2067,7.2103,7.2043,1.6394,0.0000,0.0000,0.0000,0.69,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.20,0.00,79,0.9960,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,32.73,31.76,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3208.57,-,30.40,-0.33,30.40,4.7170,"154,698",45.4039,-68.4211,30.8800,31.0160,31.4570,30.5293,30.5916,30.7334,-0.1418,-0.0718,31.9747,29.7853,49.1100,-100516.5520,30.4689,30.5115,30.6448,1.3006,0.0000,0.0000,0.0000,3.29,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,30.50,-0.10,242,4.7170,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2336.31,39.26,32.20,1.26,32.20,28.7670,"893,408",50.4014,-65.3061,33.0050,31.2300,24.4215,32.3968,32.4730,32.1795,0.2935,0.5991,34.8895,31.1205,813.9200,-1214130.2369,32.3200,32.4192,32.7352,1.2342,0.0000,0.0000,0.0000,0.78,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,31.80,0.40,855,28.7670,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,39.26,29.09,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1156.20,180.00,32.10,-0.93,32.10,23.7010,"726,536",61.5039,-19.6078,30.3700,28.3600,24.2140,31.3028,31.0405,30.0202,1.0203,0.9244,33.1903,27.5497,404.9700,7100.7997,31.6022,31.3615,30.7252,1.4275,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,32.40,-0.30,850,23.7010,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,180.00,32.40,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,650.00,130.00,6.50,0.00,6.50,20.6720,"3,123,329",59.2061,-70.0000,6.4800,5.1940,4.0800,6.5145,6.4752,6.0942,0.3810,0.4739,7.1243,5.8357,1287.1900,-447885.5682,6.5311,6.5462,6.5510,0.8084,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,6.50,0.00,391,20.6720,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,130.00,73.86,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,395.00,-,3950.00,0.00,3950.00,0.0040,1,50.7085,-57.9767,3941.4250,3945.9800,3708.6425,3947.2044,3937.2209,3935.5452,1.6757,-19.4604,4101.4879,3781.3621,0.4800,-0.1626,3962.8222,3959.8590,3950.3929,0.0418,0.0000,0.0000,0.0000,0.03,-,-,-,-,-,-,-,-,-,-,-,3950.00,0.00,1,0.0040,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1839.98,15.81,37.80,1.34,37.80,5.7990,"153,589",58.3668,-56.5217,37.8150,35.5720,35.6590,37.5649,37.5546,37.0147,0.5399,0.7714,38.9071,36.7229,147.3100,-152129.9917,37.4911,37.6038,37.6914,1.1477,0.0000,0.0000,0.0000,2.65,4.992,-,4.235,-,-,-,-,-,-,-,-,37.30,0.50,291,5.7990,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,15.81,12.38,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2191.95,9.70,98.30,0.61,98.30,11.9600,"121,397",41.9082,-77.8523,102.9750,102.4620,119.3895,98.9322,99.5888,101.3199,-1.7312,-1.1039,114.1660,91.7840,475.1000,-344160.7530,98.1889,98.6000,100.3019,1.0634,0.0000,0.0000,0.0000,0.31,1.616,-,1.134,-,-,-,-,-,-,-,-,97.70,0.60,611,11.9600,69.34%,9.08%,60.21%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,9.70,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,18657.41,24.09,16.10,1.89,16.20,0.3440,"21,187",47.6979,-84.2105,16.8400,15.6780,15.3830,16.3819,16.4588,16.3602,0.0987,0.3141,18.1319,15.5481,4.3500,-297047.8703,16.2333,16.3962,16.6857,0.6098,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,15.90,0.30,74,0.3440,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,24.09,9.24,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1455.59,16.67,5.60,1.82,5.60,4.1630,"744,352",54.0999,-40.0000,5.5700,5.4920,4.7570,5.5602,5.5620,5.5443,0.0177,0.0301,5.7165,5.4235,61.3200,-520112.7607,5.5556,5.5679,5.5686,1.6452,0.0000,0.0000,0.0000,1.79,15.328,-,13.723,-,-,-,-,-,-,-,-,5.50,0.10,159,4.1630,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.67,25.78,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1304.05,-,23.30,0.43,23.30,9.4030,"404,885",78.0395,-6.2500,20.3950,18.4640,15.1710,22.0498,21.6254,20.2592,1.3662,1.0771,23.8295,16.9605,179.0400,133112.0348,22.5333,22.0808,21.2262,1.3746,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,23.20,0.10,308,9.4030,63.75%,13.25%,50.50%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,580.00,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,5003.07,175.00,38.20,-0.78,38.20,39.0620,"1,016,253",58.0489,-56.2500,37.9750,35.2240,27.1005,38.1431,38.0008,37.0344,0.9664,1.1088,39.2111,36.7389,330.1400,-1168289.1202,38.2000,38.1692,38.1067,1.2782,0.0000,0.0000,0.0000,3.01,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,38.50,-0.30,817,39.0620,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,175.00,49.78,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1912.08,359.10,796.10,0.39,796.70,0.3320,416,49.4941,-86.7816,808.4400,782.3300,762.9000,804.8640,804.9725,798.3945,6.5779,9.9115,837.5729,779.3071,24.4600,-2.1371,805.0489,806.8436,808.8200,0.8208,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,793.60,3.10,39,0.3320,22.75%,5.62%,17.13%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,359.10,263.36,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1847.20,46.11,230.90,-0.04,230.90,1.8340,"7,934",54.2083,-54.6875,231.0600,224.7340,213.9250,229.9466,229.8098,228.5563,1.2535,1.5430,239.1989,222.9211,46.6500,-8374.8294,229.7511,229.4282,229.9357,0.9348,0.0000,0.0000,0.0000,1.39,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,231.00,-0.10,108,1.8340,59.85%,28.88%,30.97%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,46.11,36.55,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,623.59,-,34.90,-0.57,34.90,0.3430,"9,792",56.1492,-42.8571,34.3450,33.0780,22.8305,34.7009,34.5717,33.9093,0.6624,0.6902,36.3696,32.3204,120.9700,81576.3519,34.8422,34.6449,34.3657,1.0642,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,35.10,-0.20,57,0.3430,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3474.53,-,115.10,2.68,115.10,58.7510,"512,489",54.6843,-31.3253,113.8500,114.3700,96.7000,112.7521,112.9256,113.4556,-0.5301,-0.3985,118.6721,109.0279,292.9400,-176415.8619,112.3400,112.4103,112.8843,1.4772,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,112.10,3.00,"2,063",58.7510,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,21.02,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,2063.90,11.14,18.80,1.08,18.80,10.3880,"552,034",65.3331,-26.9231,17.8000,18.0300,15.8470,18.3067,18.1895,17.9634,0.2261,0.0751,18.8643,16.7357,98.9100,-327639.1717,18.4267,18.2679,18.0176,1.5883,0.0000,0.0000,0.0000,0.53,-,-,-,-,-,-,-,-,-,-,-,18.60,0.20,298,10.3880,69.35%,13.38%,55.90%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,11.14,11.70,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1687.91,45.87,296.00,0.68,296.00,22.2830,"75,277",59.0341,-28.3154,287.1750,281.6280,246.3680,288.6189,287.7508,285.7659,1.9849,1.0125,303.5970,270.7530,204.1400,10949.9984,288.6622,287.1256,286.0248,1.1384,0.0000,0.0000,0.0000,0.68,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,294.00,2.00,832,22.2830,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,45.87,49.55,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4268.64,25.19,217.20,0.05,217.20,10.4620,"48,109",55.1263,-45.6376,217.5050,209.6540,196.6585,217.0367,216.8942,214.9741,1.9201,2.5109,221.7967,213.2133,187.7800,-36503.5172,217.0800,217.0808,217.1181,0.9078,0.0000,0.0000,0.0000,1.15,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,217.10,0.10,412,10.4620,69.92%,23.35%,46.57%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,25.19,35.86,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2945.88,98.44,350.70,-1.04,350.70,7.9390,"22,564",42.2426,-79.5802,371.4750,365.1020,250.2885,357.1534,360.1994,367.2333,-7.0339,-3.6546,406.6948,336.2552,292.7400,-13426.4430,352.9467,355.4551,362.7286,1.0154,0.0000,0.0000,0.0000,0.57,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,354.40,-3.70,546,7.9390,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,98.44,103.83,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1603.25,-,105.20,-0.85,105.20,6.8940,"65,035",51.4658,-57.1429,105.6500,104.2060,78.7625,104.7862,104.7192,104.5083,0.2109,0.1628,111.9497,99.3503,237.0700,-82426.4045,104.7689,104.4974,104.6433,0.9715,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,106.10,-0.90,476,6.8940,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1364.45,-,3.40,3.03,3.40,4.2030,"1,276,682",60.5152,-16.6667,3.1900,3.2680,2.7715,3.3282,3.3041,3.2557,0.0484,0.0184,3.5265,2.8535,60.1700,88941.1535,3.3600,3.3449,3.2724,1.4458,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.30,0.10,217,4.2030,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,220.70,-,0.00,0.00,1103.50,0.0000,0,31.5612,-60.6811,1109.8750,1141.2300,1820.7675,1115.1203,1129.0052,1275.2076,-146.2025,-184.5114,1201.0333,1018.7167,0.0400,444.9293,1099.2778,1101.6410,1106.0000,0.2503,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1103.50,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1219.80,98.13,205.00,-0.88,203.30,2.7880,"13,679",49.3532,-69.6000,206.2000,198.1920,183.9190,205.3742,205.5123,203.9499,1.5623,2.6006,210.5364,201.8636,79.5600,-4787.3982,205.2467,205.4731,205.8676,1.0125,0.0000,0.0000,0.0000,0.49,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,205.10,-1.80,168,2.7880,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,98.13,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,450.60,-,13.30,-0.75,13.30,0.9350,"70,670",62.8895,-18.1818,12.5350,12.3920,10.8930,12.7898,12.6999,12.4628,0.2371,0.1514,13.2555,11.8145,54.7600,44629.7780,12.8378,12.7423,12.6219,1.3775,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,13.40,-0.10,124,0.9350,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3305.55,13.81,23.80,2.59,23.80,66.4180,"2,789,455",59.8966,-41.1765,22.6900,20.8080,18.3895,23.6375,23.4563,22.4913,0.9651,1.0213,26.1388,19.2412,710.9800,859384.6950,23.9733,23.9628,23.3510,1.2118,0.0000,0.0000,0.0000,4.20,1.703,-,0.950,-,-,-,-,-,-,-,-,23.20,0.60,"1,433",66.4180,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,13.81,19.33,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2104.02,21.72,44.70,-1.54,44.70,27.2930,"603,028",56.2327,-32.7273,43.4650,42.8980,35.9470,44.1468,43.9634,43.4684,0.4949,0.3250,46.2869,40.6431,353.7700,-339361.5624,44.4156,44.1346,43.6052,1.5982,0.0000,0.0000,0.0000,2.24,-,-,-,-,-,-,-,-,-,-,-,45.40,-0.70,908,27.2930,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,21.72,27.02,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2240.32,21.43,52.90,-1.67,52.90,44.7300,"827,875",67.1629,-20.8955,47.7500,46.4020,38.0905,51.2387,50.4463,48.3884,2.0578,1.2859,55.7254,39.7746,356.3100,-201582.7510,52.3956,51.3628,49.2448,1.3984,0.0000,0.0000,0.0000,2.65,-,-,-,-,-,-,-,-,-,-,-,53.80,-0.90,"1,162",44.7300,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,21.43,12.28,423500000.00,A-EQ,42350000
