Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,1014.73,-,3.5,2.94,3.5,22.538,6630794.0,76.0214,-9.0909,2.84,2.644,2.973,3.0632,2.9977,2.846,0.1517,0.0793,3.323,2.357,133.01,7172782.0834,3.1022,3.0167,2.9124,1.2279,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,376.0,-,18.8,-2.08,18.8,9.805,517091.0,51.1287,-27.5862,18.495,19.22,20.1315,18.5096,18.4902,18.6838,-0.1936,-0.3274,19.901,17.089,445.33,-264446.6223,18.52,18.3615,18.3452,1.0322,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1552.76,6.91,16.8,-1.76,16.7,2.783,164952.0,50.1268,-48.4848,16.61,16.628,18.137,16.8337,16.7723,16.6873,0.0849,-0.01,17.9285,15.2915,58.57,-100752.0938,16.9756,16.7923,16.6433,1.3257,5.99,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.91,16.56,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,951.2,-,14.7,-2.65,14.7,1.398,94442.0,67.5854,-24.4898,12.715,12.0,12.1845,13.949,13.6354,12.8425,0.7929,0.4774,15.3772,10.0528,71.62,409656.2537,14.3089,13.8628,13.2314,1.5084,0.68,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,908.54,-,3.8,5.56,3.8,53.961,14670990.0,76.8139,-7.6923,2.96,2.764,3.1735,3.2326,3.1539,2.9775,0.1764,0.0865,3.5418,2.3782,422.98,15747645.6602,3.2733,3.1731,3.0538,1.209,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,5553.31,-,6.2,-3.13,6.2,12.573,1992202.0,50.2761,-88.2353,6.565,5.46,5.56,6.4249,6.4306,6.2081,0.2225,0.3398,7.0296,6.1004,147.78,-2707917.0686,6.4156,6.4321,6.5071,1.7952,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,63.0012,0.0,993.75,997.5,0.0,981.0657,970.4499,939.7658,30.6841,21.8105,1139.3865,848.1135,20.98,-402.3103,1000.0,995.9936,993.75,0.0186,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1815.0,84.29,18.1,1.69,18.0,0.645,35774.0,55.1546,-22.2222,17.61,17.51,17.7625,17.6311,17.6086,17.5997,0.0088,-0.0365,18.3775,16.8425,6.82,-15804.8624,17.6533,17.5731,17.5471,1.2552,5.56,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,84.29,98.33,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,17838.65,-,203.1,-1.79,203.1,10.215,50095.0,43.0352,-73.7374,212.095,208.956,190.288,207.404,208.1542,209.2389,-1.0848,0.0522,227.8345,196.3555,68.82,11992.4508,207.0844,206.8679,209.0643,1.0963,1.23,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,141.64,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6548.85,17.89,138.6,-1.28,138.6,4.878,35119.0,46.0431,-58.7097,142.57,138.258,135.336,140.3051,140.5858,140.5608,0.0249,0.653,151.1109,134.0291,33.66,-12376.0018,140.1911,139.9654,140.9243,1.2356,1.80,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,17.89,10.80,472500000.00,47250000
