Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,869.77,-,3.0,0.0,3.0,2.849,948101.0,48.3706,-80.0,3.035,3.002,2.904,3.0319,3.0342,3.0305,0.0037,0.0104,3.1692,2.9008,116.75,-2407786.9917,3.0378,3.0333,3.0329,1.2415,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,372.0,-,18.6,-1.06,18.6,4.578,246489.0,46.6873,-75.0,19.19,18.626,20.0275,18.8078,18.8577,18.8916,-0.0339,0.0598,20.2619,18.1181,785.28,-438246.9901,18.7511,18.809,18.9619,0.9402,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,9.59,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1506.27,6.54,16.3,0.62,16.2,1.733,107244.0,49.6763,-60.0,16.21,16.392,17.999,16.0556,16.0773,16.2065,-0.1292,-0.1422,16.8778,15.5422,49.8,-185359.7504,16.0089,16.0077,16.0852,1.343,6.17,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.54,15.68,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,841.2,-,13.0,3.17,13.0,1.803,139545.0,55.3247,-35.0,12.67,12.902,12.374,12.4572,12.4795,12.6458,-0.1663,-0.1956,13.7502,11.5898,31.81,-155550.6633,12.3533,12.3321,12.4643,1.5367,0.77,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,765.09,-,3.2,0.0,3.2,3.893,1217969.0,49.0581,-66.6667,3.21,3.202,3.033,3.2228,3.2229,3.2224,0.0005,0.0008,3.4242,2.9958,312.84,-2505710.9111,3.2356,3.2205,3.2071,1.2122,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,Z,3851.49,-,4.3,-2.27,4.3,1.453,333952.0,21.6664,-93.3333,5.02,5.764,5.3885,4.5361,4.6456,5.0559,-0.4103,-0.363,6.2175,3.8225,35.17,-854683.0968,4.4267,4.4692,4.7176,1.7849,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-43.42,-36.24,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,6053.59,-,0.0,0.0,1060.0,0.0,0.0,72.1578,0.0,1050.5,1021.7,0.0,1041.5783,1032.8397,995.8272,37.0125,35.2393,1123.3922,977.6078,22.93,-54.1152,1052.0,1051.5385,1050.9524,0.0357,0.09,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1976.33,92.86,19.6,0.51,19.6,2.917,148200.0,75.1825,-11.1111,18.495,18.014,18.2595,18.8772,18.7655,18.4556,0.3099,0.2104,19.2962,17.6938,18.94,-435.2542,18.9422,18.8397,18.6495,1.1711,5.10,2.961,-,1.970,-,-,-,-,-,-,-,-,0.21,33.63,92.86,208.93,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,16582.65,-,188.6,-0.84,188.8,2.633,13923.0,37.7928,-89.418,196.245,202.686,193.6835,191.8326,192.75,196.5581,-3.8081,-3.5855,210.4543,182.0357,17.48,-37027.9092,191.1422,190.9577,193.1471,1.1077,1.32,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,-,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6624.45,17.82,139.3,0.21,140.2,0.89,6366.0,48.6123,-79.5918,141.805,140.75,137.756,140.2109,140.42,140.7511,-0.3312,-0.0279,148.0973,135.5127,24.33,-31392.7484,139.8644,140.0397,140.8548,1.2349,1.78,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,17.82,12.70,472500000.00,47250000
