Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17012.78,7.06,80.40,-0.86,80.40,10.2350,"126,889",36.1235,-88.0952,82.5350,82.7260,76.9710,81.5871,81.8582,82.3952,-0.5370,-0.1944,84.6228,80.4472,32.7600,-301295.1713,81.3844,81.6679,82.1414,1.2075,0.0000,0.0000,0.0000,4.35,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,81.10,-0.70,505,10.2350,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.06,6.47,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3199.50,-,23.70,-3.27,23.70,30.7750,"1,281,627",47.3172,-83.7838,24.2600,23.7060,19.9095,24.3487,24.3549,24.1407,0.2142,0.3286,26.8785,21.6415,869.2200,-2208744.7246,24.3267,24.4359,24.5452,1.4266,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,24.50,-0.80,990,30.7750,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1559.59,60.91,6.50,-2.99,6.50,3.0410,"463,662",36.6013,-100.0000,6.8150,6.9260,6.5505,6.7188,6.7446,6.8058,-0.0612,-0.0333,7.0686,6.5614,54.5400,-599444.9021,6.7044,6.7295,6.7833,1.3408,0.0000,0.0000,0.0000,0.38,-,-,-,-,-,-,-,-,-,-,-,6.70,-0.20,339,3.0410,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,60.91,41.88,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4066.59,25.14,62.90,-1.87,62.90,4.8770,"76,827",33.4526,-93.6508,66.2300,67.5640,61.7425,64.6479,65.0769,66.1413,-1.0644,-0.6231,69.5830,62.8770,72.5700,-182795.0921,64.2756,64.6949,65.5238,1.2669,0.0000,0.0000,0.0000,1.59,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,64.10,-1.20,343,4.8770,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,25.14,25.85,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1396.99,21.11,15.00,-1.32,15.00,1.9590,"129,964",34.4310,-95.4545,15.8250,15.7700,14.2560,15.4796,15.5718,15.6956,-0.1238,0.0204,16.7717,14.8783,110.3600,-383435.8099,15.3889,15.5179,15.7319,1.4705,0.0000,0.0000,0.0000,0.33,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,15.20,-0.20,145,1.9590,69.98%,12.79%,56.19%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,21.11,34.55,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,771.95,31.82,6.70,-4.29,6.70,2.0710,"307,169",36.1435,-100.0000,7.1350,7.4700,6.4650,7.0260,7.0627,7.1809,-0.1182,-0.0933,7.4800,6.7900,33.4500,-202715.4437,7.0111,7.0462,7.1005,1.6563,0.0000,0.0000,0.0000,0.75,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.00,-0.30,157,2.0710,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,31.82,30.88,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3018.59,-,28.30,1.06,28.60,1.6170,"56,608",31.8922,-82.1429,29.9650,30.7640,31.2145,29.0772,29.3096,29.9269,-0.6173,-0.3974,31.7891,28.1409,36.6700,-240268.8505,28.8400,29.0987,29.5624,1.3040,0.0000,0.0000,0.0000,3.50,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,28.30,0.30,128,1.6170,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2191.20,38.02,30.20,-1.95,30.20,12.1060,"396,564",40.0390,-90.9091,32.0300,31.4880,24.6995,31.1474,31.3705,31.6929,-0.3224,0.0160,34.0143,30.0457,493.2200,-787558.6270,30.9711,31.1641,31.6200,1.2412,0.0000,0.0000,0.0000,0.83,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,30.80,-0.60,406,12.1060,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,38.02,28.17,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1087.76,173.33,30.20,-3.21,30.20,4.9870,"163,763",48.1454,-94.2857,31.0550,29.2940,24.3860,31.0596,31.0704,30.5640,0.5064,0.7683,33.0226,29.0874,324.0600,-254820.3641,31.0756,31.2372,31.2762,1.4453,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,31.20,-1.00,256,4.9870,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,173.33,31.20,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,550.00,114.00,5.50,-3.51,5.50,5.6430,"1,007,021",40.2648,-87.5000,6.2950,5.4840,4.1475,5.8642,5.9514,5.9689,-0.0175,0.1656,7.1619,5.4281,932.6200,-1281350.6509,5.7622,5.8795,6.0971,0.8270,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,5.70,-0.20,200,5.6430,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,114.00,64.77,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,395.00,-,0.00,0.00,3950.00,0.0000,0,50.7085,-57.9767,3941.4250,3945.9800,3708.6425,3947.2044,3937.2209,3935.5452,1.6757,-19.4604,4101.4879,3781.3621,0.4800,-0.1626,3962.8222,3959.8590,3950.3929,0.0418,0.0000,0.0000,0.0000,0.03,-,-,-,-,-,-,-,-,-,-,-,3950.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1757.23,15.72,36.10,-2.70,36.10,3.5540,"97,349",41.9758,-95.0000,37.5550,36.1980,35.1865,37.0149,37.1291,37.0570,0.0721,0.3568,38.9322,36.1778,121.3100,-241581.0479,36.9600,37.0949,37.3062,1.1511,0.0000,0.0000,0.0000,2.77,4.992,-,4.235,-,-,-,-,-,-,-,-,37.10,-1.00,337,3.5540,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,15.72,12.31,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,1926.59,9.09,86.40,-5.57,86.40,21.3580,"241,112",23.2162,-95.9770,96.8950,101.3360,117.8800,93.1618,94.3458,97.6750,-3.3292,-2.2956,104.8250,88.9650,269.1100,-348541.9516,92.3733,93.3603,95.1719,1.0691,0.0000,0.0000,0.0000,0.35,1.616,-,1.134,-,-,-,-,-,-,-,-,91.50,-5.10,"1,441",21.3580,69.34%,9.08%,60.21%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,9.09,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,20269.77,28.03,17.60,-4.86,17.60,4.3020,"233,747",59.5848,-52.7778,16.7400,16.0860,15.4015,17.0337,16.9178,16.6278,0.2900,0.1718,18.1872,15.2928,3.6700,137287.3038,17.0756,16.8833,16.7224,0.5982,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,18.50,-0.90,218,4.3020,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,28.03,10.76,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1455.59,17.27,5.60,-1.75,5.60,4.8530,"861,670",48.2381,-90.0000,5.6500,5.5620,4.7875,5.7127,5.7007,5.6428,0.0580,0.0589,5.9646,5.3354,95.6200,95125.8377,5.7533,5.7308,5.6890,1.6336,0.0000,0.0000,0.0000,1.79,15.328,-,13.723,-,-,-,-,-,-,-,-,5.70,-0.10,176,4.8530,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,17.27,26.72,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1360.02,-,24.30,0.83,24.30,13.0330,"524,219",69.0111,-29.2683,22.4750,19.6260,15.6205,23.8232,23.5219,22.0851,1.4368,1.4514,26.4379,18.5121,199.4100,-236036.3314,24.1667,24.0577,23.4362,1.3783,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,24.10,0.20,518,13.0330,63.75%,15.35%,48.40%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,602.50,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4859.00,174.09,37.10,-3.13,37.10,39.6910,"1,053,446",47.3539,-95.5556,38.1250,36.2220,27.7025,38.0923,38.0907,37.5602,0.5305,0.7767,39.2928,36.9572,290.1700,-2167186.1843,38.1489,38.1962,38.1829,1.2885,0.0000,0.0000,0.0000,3.10,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,38.30,-1.20,889,39.6910,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,174.09,49.53,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1839.12,353.62,766.30,-1.94,766.30,1.2690,"1,640",39.4904,-97.6364,798.8650,783.4640,762.3630,784.9542,787.9770,791.5767,-3.5996,1.3448,830.3754,767.3546,10.9900,-1454.4319,781.9511,784.8179,792.4043,0.8320,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,781.50,-15.20,106,1.2690,22.75%,5.62%,17.13%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,353.62,259.35,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1809.60,45.91,228.00,-1.65,226.20,0.4720,"2,088",45.0132,-98.8827,229.6650,226.9200,214.3710,229.8918,230.0662,229.5082,0.5580,1.2036,235.6612,223.6688,24.8400,-6828.9925,230.0889,230.4872,230.2371,0.9378,0.0000,0.0000,0.0000,1.41,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,230.00,-3.80,27,0.4720,59.85%,28.88%,30.97%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,45.91,36.39,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,593.21,-,33.40,-0.60,33.20,0.4310,"13,030",44.8086,-94.0000,34.1650,33.7380,23.3645,33.8413,33.9587,33.8907,0.0679,0.3577,36.0064,32.3236,103.2000,-14686.3566,33.7289,33.9718,34.1719,1.0737,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,33.40,-0.20,127,0.4310,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3248.13,-,107.60,-2.36,107.60,22.3930,"205,695",36.6828,-95.4887,112.4250,114.8320,98.7180,111.3333,111.7746,112.7382,-0.9636,-0.4481,116.7423,108.1077,268.4200,-433550.7846,111.3756,111.8410,112.1505,1.4777,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,110.20,-2.60,947,22.3930,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,20.66,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1954.12,10.84,17.80,-1.66,17.80,3.7020,"207,806",42.8627,-91.3043,18.2500,18.0920,16.0090,18.3812,18.3870,18.2380,0.1491,0.2320,19.5663,16.9337,133.1300,-552360.9477,18.4489,18.5397,18.4643,1.5808,0.0000,0.0000,0.0000,0.56,-,-,-,-,-,-,-,-,-,-,-,18.10,-0.30,142,3.7020,69.35%,13.38%,55.90%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,10.84,11.38,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1603.51,44.63,281.20,-1.71,281.20,6.5870,"23,284",45.0056,-85.7143,286.7300,283.8440,249.3110,287.2240,287.6589,287.1842,0.4747,1.6532,302.7334,270.7266,192.8700,-45219.9253,287.4356,289.0141,288.3490,1.1451,0.0000,0.0000,0.0000,0.71,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,286.10,-4.90,316,6.5870,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,44.63,48.22,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4195.93,24.79,213.80,-0.09,213.50,14.3350,"67,090",45.8298,-69.8795,216.1250,211.8560,194.9425,214.8963,215.2093,214.9239,0.2855,1.1073,219.6145,212.6355,111.2100,-71056.9562,214.5933,215.0308,215.7171,0.9110,0.0000,0.0000,0.0000,1.17,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,213.70,-0.20,350,14.3350,69.92%,23.35%,46.57%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,24.79,35.30,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2887.08,96.44,343.70,-1.01,343.70,6.9020,"19,857",43.3618,-67.6887,355.3400,369.4280,258.5790,348.5673,350.6788,358.4075,-7.7287,-6.7287,378.7832,331.8968,158.3100,-27700.5779,347.3111,348.4385,350.8862,1.0192,0.0000,0.0000,0.0000,0.58,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,347.20,-3.50,412,6.9020,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,96.44,101.72,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1571.24,-,103.10,-2.46,103.10,6.9250,"66,769",45.3181,-92.6667,105.3750,104.4600,80.5155,105.9927,106.0568,105.6749,0.3819,0.7025,111.3242,99.4258,211.3100,-151057.7671,106.3978,106.6359,106.1595,0.9841,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,105.70,-2.60,453,6.9250,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1284.19,-,3.10,0.00,3.20,0.5270,"164,907",43.9886,-75.0000,3.3000,3.2560,2.8010,3.2617,3.2694,3.2636,0.0059,0.0257,3.4835,3.1165,58.3300,-261631.8761,3.2556,3.2782,3.3014,1.4517,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.20,0.00,80,0.5270,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,210.10,-,0.00,0.00,1050.50,0.0000,0,29.3495,-93.0000,1101.0500,1125.8600,1761.9650,1090.7376,1104.2489,1232.4772,-128.2283,-158.8991,1209.4785,992.6215,0.0700,243.8401,1086.8333,1090.7500,1095.2310,0.2596,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1050.50,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1298.40,108.61,215.20,-4.67,216.40,8.2970,"37,626",54.6065,-52.3944,210.4900,204.3500,185.0015,217.6371,215.8867,210.6546,5.2321,3.8503,227.4734,193.5066,127.5100,34934.2319,219.7711,217.3449,213.5714,1.0173,0.0000,0.0000,0.0000,0.46,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,227.00,-10.60,635,8.2970,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,108.61,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,406.56,-,12.60,-5.51,12.00,0.3160,"25,973",42.8326,-91.6667,12.6250,12.3180,10.9570,12.6112,12.6337,12.5563,0.0774,0.1633,13.4087,11.8413,38.9000,1734.7658,12.6222,12.7038,12.7014,1.3908,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,12.70,-0.70,68,0.3160,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3097.22,13.69,22.30,-3.04,22.30,40.0390,"1,772,098",46.4970,-93.3333,23.4900,21.5820,18.5565,23.0757,23.1283,22.7697,0.3587,0.6430,25.9506,21.0294,804.4300,-1864337.9279,23.0044,23.1103,23.4281,1.2147,0.0000,0.0000,0.0000,4.48,1.703,-,0.950,-,-,-,-,-,-,-,-,23.00,-0.70,730,40.0390,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,13.69,19.17,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2061.66,21.67,43.80,-3.31,43.80,11.0580,"248,858",48.9401,-73.0159,44.1600,43.5360,36.6485,44.5967,44.5486,44.1149,0.4336,0.5320,46.9064,41.4136,333.9200,-161336.9652,44.7422,44.8038,44.6143,1.6138,0.0000,0.0000,0.0000,2.28,-,-,-,-,-,-,-,-,-,-,-,45.30,-1.50,542,11.0580,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,21.67,26.96,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2138.68,20.76,50.60,-3.07,50.50,18.1060,"354,026",51.8833,-77.6119,50.5600,47.7400,38.7950,51.7005,51.5240,50.0965,1.4275,1.7118,57.5786,43.5414,430.3500,-613497.5530,51.8956,52.1577,51.8519,1.4169,0.0000,0.0000,0.0000,2.77,-,-,-,-,-,-,-,-,-,-,-,52.10,-1.60,507,18.1060,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,20.76,11.89,423500000.00,A-EQ,42350000
