Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
APEXFOODS,Apex Foods Limited,Food & Allied,A,1469.51,40.31,257.70,-0.27,257.70,4.8190,"18,680",29.7155,-80.9160,277.4150,283.6360,252.6750,266.1756,268.6453,275.3187,-6.6734,-4.3904,302.8827,251.9473,181.6300,-27864.4458,264.2911,266.0949,270.9586,1.1302,0.0000,0.0000,0.0000,0.78,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,258.40,-0.70,290,4.8190,46.61%,7.81%,38.80%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,40.31,43.55,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4068.18,23.77,207.00,1.02,207.00,4.7880,"23,238",41.4603,-70.6349,210.8650,213.4460,195.7005,207.4495,208.2020,210.4838,-2.2818,-1.7029,219.4867,202.2433,59.7600,-39264.8593,206.5511,207.0013,208.7467,0.8823,0.0000,0.0000,0.0000,1.21,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,204.90,2.10,199,4.7880,69.92%,24.20%,45.72%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,23.77,33.85,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2334.36,76.17,277.90,1.35,277.90,4.6440,"16,931",27.6777,-81.1579,327.7400,359.0380,269.2655,298.6491,306.1177,327.3424,-21.2247,-14.8111,386.5494,268.9306,167.5700,-41871.5270,291.6644,300.1679,314.4100,1.0134,0.0000,0.0000,0.0000,0.72,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,274.20,3.70,371,4.6440,49.29%,6.59%,42.45%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,76.17,80.33,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1453.90,-,95.40,-1.04,95.40,4.0030,"42,023",34.5198,-87.5000,103.2100,104.1340,83.0120,99.4245,100.2367,102.2103,-1.9735,-1.1185,112.5809,93.8391,197.3200,-32292.0898,99.0622,99.6244,101.0810,0.9760,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,96.40,-1.00,386,4.0030,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1163.79,-,3.00,-3.33,2.90,0.4310,"147,736",31.5015,-100.0000,3.1200,3.1620,2.8390,2.9943,3.0204,3.1017,-0.0813,-0.0624,3.4418,2.7982,33.7900,-249421.2351,2.9667,2.9808,3.0386,1.4614,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.00,-0.10,32,0.4310,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,211.40,-,0.00,0.00,1057.00,0.0000,0,30.3760,-88.3562,1088.3000,1114.8400,1731.8000,1077.6321,1090.0480,1207.0319,-116.9838,-144.7686,1202.1394,974.4606,0.0800,163.2502,1059.6889,1067.3974,1078.5095,0.2551,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1057.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1123.20,90.81,187.20,-1.37,187.20,2.2750,"12,166",32.8302,-95.8592,208.0650,207.0500,184.7820,198.1858,200.3497,204.2236,-3.8739,-0.9448,231.2068,184.9232,144.5900,-19305.0591,196.3489,198.2103,203.7138,0.9965,0.0000,0.0000,0.0000,0.53,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,189.80,-2.60,140,2.2750,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,90.81,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,382.84,-,11.30,-3.42,11.30,0.2340,"20,695",38.6242,-90.0000,12.2000,12.2460,11.0310,11.7893,11.8809,12.1115,-0.2306,-0.1380,13.2543,11.1457,34.3700,-20229.9585,11.7289,11.7885,11.9567,1.4086,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,11.70,-0.40,68,0.2340,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3138.88,13.27,22.60,1.35,22.60,55.3610,"2,447,175",49.9138,-52.9412,22.7500,22.3520,18.8120,22.6220,22.6522,22.6279,0.0242,0.1019,24.2752,21.2248,509.6300,-1380968.5011,22.6867,22.6308,22.6095,1.2360,0.0000,0.0000,0.0000,4.42,1.703,-,0.950,-,-,-,-,-,-,-,-,22.30,0.30,"1,024",55.3610,64.13%,31.41%,32.72%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,13.27,18.58,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1967.52,19.76,41.80,1.21,41.80,6.7800,"163,292",45.2564,-68.5185,43.1550,43.4400,37.4695,42.0501,42.2422,42.7888,-0.5465,-0.3818,46.7832,39.5268,269.3300,-96823.8154,41.8867,41.8885,42.3933,1.6343,0.0000,0.0000,0.0000,2.39,-,-,-,-,-,-,-,-,-,-,-,41.30,0.50,264,6.7800,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,19.76,24.58,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2020.10,19.00,47.70,0.00,47.70,4.7070,"98,561",43.0555,-89.0625,50.2100,48.6340,39.7820,48.7933,49.0384,49.2893,-0.2509,0.1691,54.3338,46.0862,264.2800,-107286.0253,48.6311,48.6974,49.2886,1.4345,0.0000,0.0000,0.0000,2.94,-,-,-,-,-,-,-,-,-,-,-,47.70,0.00,286,4.7070,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,19.00,10.89,423500000.00,A-EQ,42350000
