Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,15764.33,6.48,74.8,0.13,74.5,12.434,166584.0,38.498,-93.5484,76.845,76.72,75.867,75.5153,75.8759,76.6106,-0.7348,-0.2888,79.7983,73.8917,35.77,-273748.5415,75.1378,75.4962,76.221,1.1763,4.70,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.48,6.09,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3145.5,-,23.3,9.91,23.3,263.753,11764549.0,77.433,0.0,18.71,17.184,15.7495,20.7438,20.2635,18.8697,1.3938,0.9947,22.9511,14.4689,1011.2,4601136.7207,21.2422,20.8218,19.7576,1.481,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1703.55,61.82,7.1,4.41,7.1,2.005,283933.0,54.0903,-62.5,7.005,6.486,7.378,7.0702,7.067,6.922,0.1449,0.206,7.7405,6.2695,78.22,-413607.7903,7.0667,7.1385,7.0971,1.3865,0.35,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,61.82,42.50,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3769.19,22.43,58.3,1.92,58.3,10.474,180631.0,46.9387,-64.4444,58.045,60.192,65.8525,58.278,58.4156,59.0903,-0.6747,-0.69,60.5968,55.4932,109.07,-123024.5664,58.2289,58.3154,58.2514,1.2696,1.72,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,22.43,22.70,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1303.86,19.58,14.0,-0.71,14.0,3.266,233217.0,51.1717,-50.0,13.79,13.796,14.297,14.0706,14.0391,13.9287,0.1105,0.0934,14.8441,12.7359,82.05,-291172.2305,14.1356,14.1526,13.9838,1.4799,0.36,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,0.72,16.43,19.58,29.38,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,852.6,34.09,7.5,-1.33,7.4,0.534,71651.0,56.6988,-47.0588,7.18,6.422,6.7515,7.3644,7.3269,7.0704,0.2565,0.2949,7.992,6.368,60.65,-362576.2616,7.3822,7.4167,7.3076,1.6723,0.68,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,34.09,33.09,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2955.26,-,28.2,0.36,28.0,2.531,90201.0,40.8312,-86.2069,28.535,29.886,33.412,28.5452,28.6334,29.0382,-0.4048,-0.4015,30.3603,26.7097,49.22,-255670.1859,28.52,28.6705,28.699,1.3005,3.57,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1494.66,25.31,20.7,0.49,20.6,9.792,474804.0,45.441,-68.4211,20.74,21.092,23.616,20.8613,20.8897,20.969,-0.0792,-0.0541,21.7688,19.7112,219.76,-458919.3443,20.8711,20.9321,20.8757,1.2277,1.21,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,25.31,17.98,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,756.39,13.90,21.0,-1.87,21.0,1.639,78737.0,42.843,-52.381,21.19,22.894,23.9165,21.1973,21.2527,21.713,-0.4602,-0.5551,22.3043,20.0757,62.17,-11600.3925,21.2089,21.1551,21.13,1.3499,-,-,-,-,-,-,-,-,-,-,-,-,0.18,19.42,13.90,118.89,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,400.0,80.00,4.0,0.0,4.0,3.723,925411.0,54.0132,-55.5556,3.895,3.71,4.282,4.0361,4.0165,3.9088,0.1077,0.1154,4.428,3.362,251.99,-816634.1208,4.0756,4.0859,4.0038,0.7984,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,80.00,45.45,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,350.0,-,3500.0,3.03,3500.0,0.063,18.0,32.5481,-81.7996,3412.35,3414.98,4053.605,3615.5869,3714.9302,4031.5214,-316.5911,-247.4096,4447.6555,2377.0445,0.47,-0.6263,3420.0,3415.3846,3410.9238,0.0556,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1377.55,11.95,28.3,0.35,28.3,3.31,116654.0,42.583,-95.7447,29.615,28.662,42.905,29.3794,29.4958,29.557,-0.0612,0.1657,32.3872,26.8428,173.86,-267645.8782,29.2822,29.6487,29.8033,1.1783,3.53,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,11.95,9.36,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2577.71,11.00,115.6,4.33,115.6,25.778,227153.0,41.3227,-65.0718,120.815,127.326,136.004,116.498,117.7119,122.0202,-4.3083,-3.6699,131.0335,110.5965,176.76,-201570.7897,115.3,116.2615,118.6252,1.0899,0.43,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,11.00,11.00,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,A,17275.38,23.94,15.0,-5.06,15.0,3.549,233671.0,35.542,-100.0,16.64,15.734,16.2345,15.9727,16.123,16.2726,-0.1496,0.11,18.1088,15.1712,7.02,-152111.2272,15.7911,16.0026,16.3819,0.6156,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.66,20.85,23.94,34.85,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1273.64,14.85,4.9,0.0,4.9,1.21,249368.0,50.651,-80.0,5.03,4.484,4.9245,5.0253,5.0253,4.8892,0.1361,0.2001,5.5288,4.5312,90.46,-192135.6837,5.0222,5.0756,5.0733,1.677,2.04,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,14.85,22.97,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,721.99,-,12.9,0.78,12.9,1.945,150600.0,34.2718,-90.4762,13.86,14.084,12.7875,13.4518,13.5885,13.8892,-0.3007,-0.142,14.8682,12.8518,129.94,-454625.6182,13.3444,13.5115,13.7329,1.4285,-,0.234,-,0.226,-,-,-,-,-,-,-,-,-0.18,24.77,-,160.00,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,2973.03,102.27,22.7,0.89,22.7,2.779,122392.0,44.2011,-76.4706,22.955,23.394,24.1725,22.9526,23.0042,23.1686,-0.1643,-0.1283,23.7536,22.1564,56.62,-293246.8721,22.9622,23.0218,23.0086,1.2909,5.07,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,0.22,28.03,102.27,24.46,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1828.32,343.26,761.0,0.42,761.8,0.405,532.0,48.6551,-70.6767,765.165,755.086,783.6425,767.6747,767.6987,765.1906,2.5081,3.741,791.0434,739.2866,9.4,933.0535,768.4422,767.9897,767.7867,0.8062,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,2.21,13.47,343.26,203.92,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1689.6,42.22,212.0,-0.14,211.2,2.344,11039.0,52.0636,-64.1026,208.335,211.292,216.668,210.9585,210.6071,210.2133,0.3938,-0.1926,214.7001,201.9699,27.02,-8553.4661,211.6622,211.1564,209.7195,0.9326,1.52,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,42.22,31.01,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,343.06,-,19.2,0.0,19.2,0.165,8550.0,48.7697,-70.3704,19.32,18.93,20.3755,19.4552,19.4564,19.3199,0.1364,0.2031,20.7111,17.9289,101.47,-35426.5113,19.4733,19.5423,19.51,1.0806,-,0.523,-,0.382,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,2744.01,-,90.9,2.25,90.9,24.463,269880.0,44.3012,-74.5283,93.375,93.686,81.6655,92.4002,92.9236,93.8037,-0.8801,-0.1448,99.1102,87.6398,450.41,-391241.1709,92.0067,92.8205,93.3743,1.4894,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,-12.32,1.38,-,14.72,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1756.51,9.46,16.0,1.27,16.0,2.445,152620.0,51.3429,-66.6667,15.935,15.45,14.9145,16.0823,16.0735,15.909,0.1645,0.2227,16.8487,15.0213,64.69,-372506.369,16.1067,16.1526,16.0871,1.6138,0.63,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,9.46,9.94,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1295.59,34.95,227.9,1.43,227.2,1.398,6175.0,50.3814,-64.7959,223.12,232.204,225.646,225.2373,225.2548,226.7567,-1.5019,-2.1703,231.7542,214.4858,50.04,-7744.1356,225.2889,225.2923,224.61,1.1004,0.88,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,34.95,31.91,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3655.47,21.55,186.0,0.11,186.0,6.85,36773.0,50.8236,-50.4274,184.5,185.656,203.577,185.8746,185.7966,185.7045,0.0921,-0.036,190.0698,178.9302,66.51,-45359.805,185.9778,185.9821,185.3895,0.8795,1.34,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,8.62,436.68,21.55,23.28,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2042.04,65.19,243.1,3.58,243.1,96.052,400493.0,75.0673,-6.3005,199.375,206.26,158.5095,217.7872,213.6299,206.3021,7.3278,1.6465,234.1637,164.5863,300.73,299169.8839,220.9822,215.6615,207.0024,1.0136,0.82,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,3.6,83.11,65.19,69.44,84000000.00,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1158.24,-,76.0,2.01,76.0,13.663,178495.0,69.3885,-13.9073,67.355,69.618,67.155,71.4646,70.6318,69.074,1.5578,0.462,75.3348,59.3752,72.63,-37375.7556,72.2822,71.3308,69.2548,0.934,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,-14.62,30.19,-,-,152400000.00,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1484.84,-,3.7,8.82,3.7,7.899,2148464.0,54.5734,-73.3333,3.78,2.794,2.689,3.6659,3.6735,3.4645,0.209,0.3241,4.4211,3.1389,212.18,-484095.7907,3.62,3.7141,3.7724,1.4962,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,-0.82,0.7,-,-,4013086000.00,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,223.0,-,1115.0,-5.33,1115.0,0.002,2.0,8.7455,-100.0,1606.2,1962.57,2406.6075,1407.2013,1515.5243,1915.1752,-399.6509,-349.8362,2634.677,577.723,0.68,-0.2598,1287.4556,1350.0321,1483.2119,0.2641,0.05,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,2000000.00,200000
ARAMIT,Aramit Limited,Miscellaneous,A,992.4,79.19,165.4,-0.06,165.4,0.666,4006.0,41.2924,-77.0186,168.265,169.518,189.907,168.3536,168.7319,169.5161,-0.7842,-0.3224,177.3879,159.1421,38.88,-5158.0585,168.2022,169.1333,169.2276,0.9955,0.60,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,1.75,128.67,79.19,-,60000000.00,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,386.23,-,11.4,5.56,11.4,0.231,20500.0,50.3852,-66.6667,11.465,11.004,11.196,11.369,11.4142,11.3791,0.0351,0.151,12.4812,10.4488,23.84,-24526.2094,11.3222,11.4308,11.479,1.4308,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,-14.47,-18.9,-,-,338800000.00,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2319.44,9.82,16.7,1.21,16.7,4.905,293958.0,46.8288,-76.9231,16.7,17.182,17.682,16.7636,16.7773,16.8909,-0.1136,-0.1372,17.3052,16.0948,41.79,-205664.7984,16.7933,16.7846,16.7476,1.1887,5.99,1.703,-,0.950,-,-,-,-,-,-,-,-,1.68,24.57,9.82,12.31,1388886060.00,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1849.85,19.17,40.0,-0.51,39.3,31.322,789034.0,51.5387,-62.2951,38.38,38.186,29.951,39.6221,39.5024,38.9277,0.5747,0.5823,42.519,34.241,356.29,-820039.87,39.9644,39.8538,39.2129,1.5637,2.54,-,-,-,-,-,-,-,-,-,-,-,2.06,29.63,19.17,20.43,470698580.00,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1524.6,19.21,36.2,-0.83,36.0,6.81,187790.0,46.8549,-64.7059,36.05,37.312,33.3925,36.625,36.6342,36.7129,-0.0787,-0.0956,38.6403,33.4597,74.44,-154569.8572,36.7911,36.759,36.4886,1.3731,2.78,-,-,-,-,-,-,-,-,-,-,-,1.89,23.79,19.21,12.55,423500000.00,42350000
ASIATICLAB,Asiatic Laboratories Limited,Pharmaceuticals & Chemicals,A,10330.01,69.84,84.4,-2.54,84.4,148.904,1742928.0,76.4955,-15.7407,72.25,64.724,54.272,79.885,78.0489,72.2004,5.8486,4.5688,87.9567,56.5433,248.96,1161920.5701,81.7267,80.0244,76.3738,0.9087,1.18,4.084,0.157,2.848,-,0.308,0.145,0.434,0.029,0.039,-,-,2.09,54.08,69.84,16.78,1223934550.00,122393455
ATLASBANG,Atlas Bangladesh Limited,Engineering,Z,2444.78,-,73.8,9.99,73.8,2.411,32715.0,61.3303,-40.7407,68.02,59.372,57.7775,71.6683,70.788,66.5245,4.2635,4.3369,79.84,56.2,21.54,-7854.8183,73.1556,72.6808,70.4938,0.9453,-,1.732,0.001,1.667,-,-,-,-,-,-,-,-,-1.23,121.0,-,-,331271080.00,33127108
AZIZPIPES,Aziz Pipes Limited,Engineering,Z,257.2,-,48.1,2.12,48.1,0.975,20331.0,48.4776,-72.973,49.245,46.054,48.152,49.2805,49.3732,48.725,0.6482,1.1566,53.3358,45.1542,151.16,-10060.8087,49.3689,49.6128,49.5952,1.3624,-,0.259,-,0.182,-,-,-,-,-,0.214,-,-,-10.12,-47.37,-,-,53471250.00,5347125
BANGAS,Bangas Limited,Food & Allied,B,930.21,426.07,122.0,2.26,122.0,11.741,96099.0,50.957,-55.9006,119.845,121.356,114.43,121.3593,121.3927,121.3193,0.0734,0.1815,128.9978,110.6922,349.98,-100867.6911,121.5733,122.0897,121.3281,1.141,0.25,2.238,-,1.617,0.018,0.018,0.013,0.191,0.011,0.015,-,-,0.28,21.02,426.07,497.08,76246430.00,7624643
BANKASI1PB,Bank Asia 1st Perpetual Bond,Corporate Bond,N,588.63,-,0.0,0.0,8650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,680500.00,68050
BANKASIA,Bank Asia PLC.,Bank,A,27188.95,9.86,21.2,0.47,21.2,18.564,877298.0,47.5876,-87.5,21.72,20.962,18.5505,21.4543,21.515,21.4359,0.079,0.2495,22.6639,20.7761,51.0,371335.7099,21.3822,21.4731,21.629,0.8085,4.72,-,-,-,-,0.630,0.104,-,0.005,0.090,0.006,-,2.14,27.28,9.86,6.13,12824975460.00,1282497546
BARKAPOWER,Baraka Power Limited,Fuel & Power,Z,1813.09,20.83,7.7,2.67,7.7,1.001,130033.0,46.0505,-84.6154,7.895,7.848,8.7185,7.8186,7.8545,7.8778,-0.0234,0.0445,8.6013,7.1887,49.43,-218204.4256,7.7778,7.8564,7.9171,1.4242,-,1.375,-,1.111,-,-,0.011,0.040,0.002,0.003,-,-,0.36,22.63,20.83,34.09,2354656610.00,235465661
BATASHOE,Bata Shoe Company (Bangladesh) Limited,Tannery Industries,A,11545.92,38.91,844.0,0.32,844.0,1.147,1359.0,53.8978,-22.2222,837.255,830.864,841.893,841.4107,840.8396,837.7615,3.0781,3.2724,852.9142,821.5958,1.59,200.2006,842.1,841.8654,840.1838,0.4181,1.69,1.452,-,0.238,0.060,0.083,0.032,0.472,0.037,0.098,-,-,0.0,0.0,38.91,67.70,136800000.00,13680000
BATBC,British American Tobacco Bangladesh Company Limited,Food & Allied,A,115128.0,6.59,213.2,-0.19,213.2,16.623,77792.0,26.999,-94.0299,223.96,251.868,265.928,219.6922,222.2588,233.3409,-11.082,-10.6606,248.1552,199.7648,9.26,-91873.0377,217.6467,219.2436,221.4867,1.1016,1.41,1.806,-,0.888,0.340,0.365,0.176,0.445,0.172,0.303,-,-,10.81,102.5,6.59,19.76,5400000000.00,540000000
BAYLEASING,Bay Leasing & Investment Limited,Financial Institutions,Z,690.35,-,4.9,8.89,4.9,2.31,480356.0,46.2199,-71.4286,5.435,4.74,4.11,5.0275,5.1112,5.1446,-0.0334,0.1348,6.4046,4.4654,203.1,-328116.7993,4.9178,5.0231,5.25,2.0638,-,-,-,-,-,1.293,8.991,-,-,-,-,-,-31.16,-25.2,-,-,1408884430.00,140888443
BBS,Bangladesh Building Systems PLC.,Engineering,B,1873.69,-,11.5,4.55,11.5,23.86,2094671.0,59.6768,-36.3636,10.95,10.03,10.0905,11.3207,11.2484,10.8342,0.4142,0.4503,12.301,9.599,270.66,-408953.8538,11.4156,11.4346,11.2324,1.6935,-,2.624,0.324,2.056,-,0.101,-,0.207,-,-,-,-,-0.59,10.74,-,-,1629297320.00,162929732
BBSCABLES,BBS Cables PLC.,Engineering,B,4064.83,-,19.2,2.13,19.2,29.879,1557441.0,65.8556,-22.2222,17.74,16.264,16.0645,18.8252,18.6132,17.7162,0.897,0.8537,20.8319,14.6481,191.59,-1357434.769,19.1022,19.0564,18.4548,1.5364,-,2.519,0.074,1.725,-,-,-,0.151,-,-,-,-,-4.05,28.01,-,-,2117097670.00,211709767
BDAUTOCA,Bangladesh Autocars Limited,Engineering,B,870.83,1017.22,201.3,9.94,201.3,101.573,517705.0,70.9092,-0.1447,158.78,142.488,122.0615,179.2974,174.8536,160.6825,14.1711,11.081,206.2827,111.2773,1028.2,53971.0111,184.3867,181.2603,170.1752,1.2095,0.10,1.833,0.022,1.744,-,0.020,0.013,0.043,0.023,0.035,-,-,0.18,7.45,1017.22,1831.00,43260130.00,4326013
BDCOM,BDCOM Online Limited,IT Sector,A,1743.38,31.51,27.7,2.21,27.7,31.329,1140850.0,55.3942,-35.7143,26.865,26.496,25.717,27.3722,27.2951,27.0008,0.2943,0.2634,28.4745,25.2555,452.53,-315659.4247,27.4444,27.4269,27.1933,1.6715,1.81,2.192,-,2.155,0.133,0.099,0.065,0.536,0.040,0.056,-,-,0.86,15.58,31.51,30.11,629378650.00,62937865
BDFINANCE,Bangladesh Finance PLC,Financial Institutions,Z,2447.07,-,13.2,-1.52,13.0,1.995,152343.0,45.3639,-65.2174,13.625,13.234,12.271,13.2556,13.3224,13.3988,-0.0764,0.0344,14.667,12.583,64.17,-73770.0543,13.14,13.2551,13.4557,1.6703,-,-,-,-,-,1.819,18.372,-,-,-,-,-,-41.61,-30.05,-,17.37,1882362670.00,188236267
BDLAMPS,Bangladesh Lamps PLC.,Engineering,A,1510.75,-,143.5,3.24,143.5,3.622,25314.0,55.8523,-29.0541,138.22,140.516,138.499,140.6679,140.4443,139.9843,0.46,0.1853,146.6482,129.7918,41.81,-27613.0318,141.1689,141.1833,139.8638,1.3372,0.70,0.921,-,0.488,-,0.046,-,0.213,-,-,-,-,-6.22,39.93,-,-,105278770.00,10527877
BDSERVICE,Bangladesh Services Limited,Travel & Leisure,Z,508.5,-,0.0,0.0,5.2,0.0,0.0,,,,,,,,,,,,,,,,,,,-,0.353,0.021,0.344,-,-,-,0.532,-,-,-,-,-8.94,219.74,-,-,977889130.00,97788913
BDTHAI,Bangladesh Thai Aluminium Limited,Engineering,B,1622.75,-,12.7,8.55,12.7,35.825,2867426.0,58.6657,-34.4828,11.695,11.366,11.828,12.2511,12.1614,11.825,0.3364,0.2978,13.4738,9.9162,394.1,-1095645.7858,12.4333,12.3833,12.0648,1.5437,-,2.274,0.238,1.417,-,-,-,-,-,-,-,-,-2.01,28.6,-,-,1277752500.00,127775250
BDTHAIFOOD,BD Thai Food & Beverage Limited,Food & Allied,B,1458.85,-,17.9,7.83,17.9,63.472,3606674.0,55.9733,-54.0541,17.155,15.874,14.226,17.6,17.5278,17.0075,0.5203,0.6065,19.1754,15.1346,1127.38,-1361668.3299,17.8133,17.7667,17.4981,1.428,-,1.502,-,1.039,0.038,0.040,0.003,0.265,0.001,0.001,-,-,-1.64,12.41,-,-,815000000.00,81500000
BDWELDING,Bangladesh Welding Electrodes Limited,Fuel & Power,Z,689.25,-,15.9,-1.24,15.9,1.524,95174.0,44.2685,-96.1538,16.255,17.31,12.1475,16.3969,16.4459,16.68,-0.2341,-0.2366,17.4715,15.0385,72.41,-14299.1037,16.4622,16.4346,16.361,1.3637,-,1.557,-,1.207,6.501,7.509,2.015,0.193,0.075,0.162,-,-,-0.08,11.61,-,-,433493050.00,43349305
BEACHHATCH,Beach Hatchery Limited,Food & Allied,Z,1254.45,14.88,30.5,0.33,30.3,5.285,174036.0,41.104,-89.2857,31.105,31.116,44.5275,30.9531,31.0545,31.4224,-0.3679,-0.3184,32.8026,29.4074,156.69,-223620.1911,30.8956,31.109,31.1667,1.1606,3.30,5.789,-,5.616,0.494,0.534,0.383,0.567,0.138,0.163,-,-,2.03,12.49,14.88,4.95,414010210.00,41401021
