Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,695.82,-,2.4,4.35,2.4,0.825,354058.0,41.659,-66.6667,2.525,2.562,3.1415,2.4285,2.4516,2.5205,-0.0689,-0.0505,2.7486,2.3014,36.69,-873242.5546,2.4067,2.4269,2.4724,1.1758,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,394.0,-,19.7,1.55,19.7,3.727,190349.0,50.1671,-72.2222,19.845,19.156,20.2985,19.7587,19.7786,19.692,0.0865,0.1708,20.6357,19.0543,680.73,-69989.547,19.7533,19.8346,19.8495,1.1153,-,-,-,-,-,-,-,-,-,-,-,-,-3.45,9.13,-,30.96,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1562.06,6.75,16.9,1.2,16.8,0.496,29530.0,40.5458,-62.963,17.29,17.424,18.817,16.9565,17.0448,17.3148,-0.27,-0.203,18.2097,16.3703,24.45,-62673.9755,16.8333,16.9436,17.1614,1.307,5.95,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.75,16.17,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,737.66,-,11.5,0.88,11.4,0.149,13070.0,50.7515,-68.75,11.375,11.046,12.454,11.4354,11.4331,11.3594,0.0737,0.1034,12.306,10.444,15.01,-7636.2223,11.4022,11.4782,11.4838,1.4843,0.88,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,621.64,-,2.6,4.0,2.6,0.49,193400.0,48.1305,-50.0,2.6,2.654,3.548,2.5541,2.5661,2.6158,-0.0496,-0.0465,2.7451,2.4549,55.24,-897042.936,2.5333,2.5487,2.5733,1.1554,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,3851.49,-,4.3,2.38,4.3,2.435,571220.0,49.7621,-57.1429,4.25,4.314,5.807,4.271,4.2717,4.3021,-0.0304,-0.0433,4.4603,4.0397,26.21,-979426.9663,4.2711,4.2821,4.2676,1.7564,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,69.847,0.0,951.55,872.98,0.0,934.1283,920.7205,902.6012,18.1193,-2.7986,1082.6367,820.4633,0.02,-1609.0983,960.0,957.6923,955.0405,0.041,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1744.42,80.48,17.4,2.37,17.3,0.372,21543.0,41.1138,-62.5,17.61,18.24,17.5165,17.2516,17.3409,17.6732,-0.3323,-0.2925,18.428,16.792,7.34,-20128.0886,17.1289,17.2218,17.4257,1.3055,5.78,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,80.48,38.41,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,18637.92,-,212.2,0.28,212.2,75.233,353952.0,75.0295,-16.2393,199.465,189.176,184.282,205.6056,203.8987,198.1874,5.7113,4.6506,211.8613,187.0687,41.49,329385.7392,206.9311,205.3026,202.1781,1.0609,1.18,0.689,0.811,0.402,-,0.053,-,0.239,-,-,-,-,-7.4,91.64,-,135.64,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6402.37,17.34,135.5,-0.44,135.5,5.13,37892.0,63.8739,-28.8136,130.255,128.634,133.3805,132.397,131.8042,130.629,1.1752,0.4264,135.1906,125.3194,11.21,12454.0676,132.6889,132.0269,131.0533,1.2372,1.85,1.224,-,0.908,-,0.118,0.066,0.289,0.043,0.100,-,-,7.85,75.51,17.34,18.39,472500000.00,47250000
