Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,782.79,-,2.7,-3.57,2.7,2.902,1050182.0,50.9575,-83.3333,2.725,2.576,3.0185,2.7588,2.7498,2.6838,0.066,0.0773,3.0551,2.3949,124.38,-1239685.5464,2.7644,2.7731,2.7719,1.2147,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,364.0,-,18.2,-4.21,18.2,9.133,491562.0,35.6779,-92.5926,19.35,19.604,20.251,19.0019,19.1069,19.3317,-0.2248,-0.1001,20.2526,18.4474,584.14,-375104.0324,18.8978,19.0269,19.2338,1.0571,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1506.27,6.79,16.2,-2.99,16.2,2.384,146122.0,43.6532,-95.0,16.645,16.878,18.1625,16.6997,16.7202,16.7506,-0.0304,0.0003,17.8458,15.4442,48.67,-133841.9121,16.7022,16.7667,16.7895,1.3332,6.17,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.79,16.27,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,770.02,-,11.9,-3.25,11.9,1.203,100894.0,51.2066,-75.0,11.875,11.546,12.127,12.0489,12.0151,11.8355,0.1796,0.19,12.7257,11.0243,37.04,-140646.9964,12.0778,12.0808,12.0281,1.4986,0.84,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,669.45,-,2.8,-6.67,2.8,13.568,4696284.0,50.408,-71.4286,2.815,2.676,3.276,2.8804,2.8656,2.7932,0.0724,0.0739,3.1779,2.4521,345.62,-617789.7984,2.8889,2.8885,2.8724,1.2263,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,6269.86,-,7.0,0.0,7.0,88.728,12476524.0,71.0532,-26.9231,5.9,4.918,5.5845,6.5952,6.4404,5.8291,0.6113,0.5591,7.881,3.919,129.1,1942432.5904,6.7156,6.6859,6.3743,1.7884,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,63.0012,0.0,993.75,997.5,0.0,963.019,951.2235,924.1223,27.1012,13.9509,1149.7424,837.7576,12.57,-733.0375,979.1667,983.1731,988.9881,0.019,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1754.5,83.81,17.4,-1.14,17.4,1.562,89409.0,43.783,-76.1905,17.725,17.616,17.605,17.7481,17.7627,17.7249,0.0377,0.0875,18.7609,16.6891,10.09,-55463.9279,17.7511,17.8064,17.8333,1.3002,5.75,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,83.81,97.78,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,18550.09,-,211.2,-4.69,211.2,63.918,297327.0,48.7211,-60.3659,212.8,206.16,187.8595,218.0967,217.2386,212.8352,4.4033,4.5909,232.3145,193.2855,97.28,145075.856,219.5222,219.6487,216.569,1.0903,1.18,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,151.78,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6709.5,18.51,142.0,-2.27,142.0,18.389,129562.0,50.9156,-72.9064,142.61,135.714,134.4845,145.2935,144.8116,141.6079,3.2037,3.6528,154.5652,130.6548,45.91,387.8753,146.12,146.3269,145.0343,1.2629,1.76,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,18.51,11.18,472500000.00,47250000
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16589.57,6.93,78.4,-1.38,78.4,50.118,638156.0,53.0611,-64.1975,78.45,74.568,75.2205,79.4315,79.2323,77.739,1.4933,1.7586,83.9424,72.9576,89.81,413707.6539,79.6244,79.8205,79.4167,1.1968,4.46,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.93,6.51,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2214.0,-,16.4,-0.61,16.4,65.404,3988870.0,50.7749,-66.6667,16.48,16.042,15.0705,16.4692,16.468,16.3483,0.1197,0.1734,17.4036,15.5564,463.48,-1517092.9101,16.4489,16.4936,16.5514,1.5928,0.01,4.422,0.117,3.222,-,-,-,-,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1583.58,63.64,6.6,-5.71,6.6,3.852,575945.0,54.2146,-76.9231,6.475,5.996,7.4865,6.7502,6.6908,6.4246,0.2662,0.261,7.5311,5.4189,52.18,199858.0803,6.8022,6.7897,6.6943,1.4473,0.38,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,63.64,43.75,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3788.59,24.71,58.6,-6.98,58.6,28.455,473377.0,38.8954,-88.3495,63.365,59.746,66.3615,62.7104,62.8261,62.1525,0.6736,1.2446,66.6038,60.1262,273.4,-376305.5721,62.8378,63.159,63.2719,1.3326,1.71,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,24.71,25.00,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1266.61,19.31,13.6,-2.16,13.6,3.535,258815.0,43.7136,-63.6364,14.09,13.572,14.2585,13.9405,13.962,13.889,0.073,0.1546,14.5751,13.6049,65.62,-36693.0566,13.92,13.9615,14.0519,1.4702,0.37,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,0.72,16.43,19.31,28.96,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,794.99,33.18,6.9,-5.48,6.9,0.705,101055.0,59.1274,-35.2941,6.44,5.646,6.8315,6.9574,6.8433,6.3682,0.4751,0.4482,7.9911,4.8889,33.06,78250.1663,7.0822,7.0321,6.8057,1.7148,0.72,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,33.18,32.21,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2955.26,-,28.0,-3.45,28.0,7.282,257238.0,30.462,-98.0392,30.225,31.602,33.1645,29.2911,29.5428,30.3901,-0.8473,-0.6933,32.1672,28.2828,102.66,-298760.807,29.0556,29.3026,29.8148,1.257,3.57,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1501.91,26.91,20.7,-5.05,20.7,17.416,824134.0,42.5429,-90.4762,21.425,21.062,23.969,21.5834,21.5761,21.4329,0.1432,0.1945,22.5336,20.3164,274.08,-352763.0168,21.66,21.6756,21.5995,1.2902,1.21,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,26.91,19.12,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,806.82,15.19,22.2,-4.27,22.4,0.418,18357.0,37.0429,-82.8571,23.83,23.252,24.162,23.3968,23.5192,23.6341,-0.1148,0.0999,24.9218,22.7382,49.56,-30260.3615,23.3,23.4474,23.6771,1.3893,2.68,-,-,-,-,-,-,-,-,-,-,-,1.54,19.81,15.19,117.00,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,360.0,76.00,3.6,-5.26,3.6,1.807,487843.0,47.4212,-100.0,3.715,3.508,4.5405,3.7479,3.7446,3.6694,0.0752,0.1033,4.1319,3.2981,158.74,-474918.9541,3.7556,3.7769,3.7757,0.8376,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,76.00,43.18,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,344.9,-,0.0,0.0,3449.0,0.0,0.0,29.1311,-88.9533,3400.45,3446.18,4224.2175,3705.6046,3818.3736,4127.9665,-309.5929,-207.6342,4404.7118,2396.1882,0.05,-0.778,3328.8,3341.9615,3372.119,0.0345,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1348.35,12.37,27.7,-5.14,27.7,12.715,447352.0,41.8444,-70.2128,28.055,31.39,44.3775,28.4149,28.3937,29.0312,-0.6375,-0.984,30.0629,26.0471,153.81,47239.6425,28.4733,28.4372,28.3552,1.1788,3.61,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,12.37,9.69,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2809.62,12.82,126.0,-2.4,126.0,11.683,92161.0,41.4677,-96.2963,134.18,134.198,136.312,130.524,131.2931,132.5101,-1.217,-0.1007,145.9271,122.4329,259.2,-61144.6244,129.3178,130.6744,133.1662,1.1145,0.40,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,12.82,12.82,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,A,19118.08,25.61,16.6,-1.78,16.6,7.855,474179.0,56.8966,-59.0909,16.42,15.006,16.657,16.4285,16.3308,15.8554,0.4754,0.4844,18.0009,14.8391,23.24,211038.3645,16.4533,16.3756,16.4381,0.6204,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.66,20.85,25.61,37.28,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1247.65,14.55,4.8,0.0,4.8,7.87,1592997.0,63.2611,-25.0,4.32,4.106,5.008,4.5757,4.5184,4.3306,0.1877,0.1502,5.1003,3.5397,47.3,214284.9116,4.6089,4.5833,4.4876,1.6386,2.08,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,14.55,22.50,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,777.96,-,13.9,-5.44,13.9,7.723,534068.0,43.8607,-89.2857,14.625,13.91,12.4295,14.6415,14.6458,14.4296,0.2163,0.3275,15.7764,13.4736,231.97,-710314.7556,14.6956,14.7436,14.7567,1.486,-,0.214,-,0.212,-,-,-,-,-,-,-,-,-0.18,24.77,-,183.75,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,2999.22,108.18,22.9,-3.78,22.9,9.184,396058.0,40.7557,-96.0,24.035,23.366,24.2555,23.7879,23.8417,23.7817,0.06,0.2065,24.9915,23.0785,91.06,-411258.1254,23.7689,23.8756,23.9919,1.3768,5.02,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,0.22,28.03,108.18,25.87,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1799.28,345.29,755.0,-1.76,749.7,0.46,610.0,46.3994,-94.0633,771.315,732.876,782.5005,767.5541,767.4648,758.5508,8.914,12.9128,807.8299,734.8001,18.87,-712.238,767.68,769.0974,772.7057,0.8185,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,2.21,13.47,345.29,205.13,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1656.0,42.36,206.5,-2.45,207.0,2.436,11652.0,42.3678,-97.1429,213.695,210.07,216.1375,212.2487,212.6843,212.5682,0.116,1.1272,221.4125,205.9775,25.47,-8898.3094,211.9044,212.7795,213.5771,0.9302,1.55,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,42.36,31.11,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,332.34,-,18.6,-3.63,18.6,1.588,84696.0,46.7587,-81.4815,18.855,18.874,20.5895,18.9724,18.9551,18.8758,0.0793,0.0786,19.6922,18.0178,64.55,-98399.7359,19.0244,19.0205,18.98,1.1755,-,0.767,-,0.528,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
