Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17584.10,7.27,83.10,-0.48,83.10,19.4100,"232,817",50.2805,-62.0690,83.5200,82.4120,76.7655,83.0895,83.1595,83.0912,0.0682,0.2539,85.5290,81.5110,64.4200,-335637.5610,82.9844,83.0436,83.1624,1.2007,0.0000,0.0000,0.0000,4.21,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,83.50,-0.40,562,19.4100,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.27,6.66,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3307.50,-,24.50,-1.21,24.50,76.3550,"3,101,843",53.8638,-39.6552,23.6300,23.7580,19.5935,24.6057,24.4324,23.9624,0.4700,0.3105,26.5269,20.7331,755.3100,-1565713.6659,24.9644,24.8256,24.1905,1.4207,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,24.80,-0.30,"1,552",76.3550,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1655.56,60.91,6.90,2.99,6.90,10.7080,"1,562,063",51.1486,-40.0000,6.8250,6.9460,6.5905,6.8536,6.8561,6.8721,-0.0160,-0.0181,7.0289,6.6211,49.0700,-424364.4131,6.8622,6.8718,6.8486,1.3338,0.0000,0.0000,0.0000,0.36,-,-,-,-,-,-,-,-,-,-,-,6.70,0.20,260,10.7080,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,60.91,41.88,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4344.59,26.39,67.20,-0.15,67.20,11.4600,"170,015",48.5805,-52.9412,67.6850,67.3760,61.7630,67.1393,67.2737,67.4808,-0.2071,-0.0093,69.7789,65.5911,112.1200,-223385.3574,66.9911,67.1115,67.3038,1.2603,0.0000,0.0000,0.0000,1.49,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,67.30,-0.10,498,11.4600,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,26.39,27.14,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1499.44,22.64,16.20,-1.23,16.10,4.3680,"269,784",54.2511,-47.6190,15.9050,15.6800,14.2385,16.1280,16.0890,15.9114,0.1776,0.1756,16.6433,15.1667,110.6400,-212667.9642,16.2133,16.1821,16.0338,1.4687,0.0000,0.0000,0.0000,0.31,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,16.30,-0.20,155,4.3680,69.98%,12.79%,56.19%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,22.64,37.05,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,818.04,32.73,7.10,-1.39,7.10,0.5600,"78,579",44.1279,-57.1429,7.2000,7.5260,6.4590,7.1896,7.2053,7.2935,-0.0882,-0.0953,7.4428,6.9572,38.5000,-129312.5217,7.1844,7.1962,7.1938,1.6449,0.0000,0.0000,0.0000,0.70,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.20,-0.10,75,0.5600,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,32.73,31.76,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3187.46,-,30.20,-0.66,30.20,5.7990,"192,449",43.0330,-75.0000,30.7950,31.0080,31.4245,30.4634,30.5313,30.6939,-0.1625,-0.0899,31.8178,29.7722,45.3200,-120889.2611,30.4000,30.4590,30.5800,1.3045,0.0000,0.0000,0.0000,3.31,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,30.40,-0.20,319,5.7990,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2307.29,39.75,31.80,-1.24,31.80,26.1530,"810,406",47.9936,-70.4545,32.9600,31.3080,24.4545,32.2774,32.3695,32.1514,0.2181,0.5229,34.9168,31.0032,798.6800,-1204925.3528,32.1822,32.3038,32.6205,1.2374,0.0000,0.0000,0.0000,0.79,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,32.20,-0.40,734,26.1530,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,39.75,29.45,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1156.20,178.33,32.10,0.00,32.10,14.7960,"462,480",61.5039,-20.4082,30.3800,28.5260,24.2365,31.4622,31.2035,30.1742,1.0293,0.9454,33.2245,27.5355,364.5800,-454.6166,31.7467,31.5487,30.8900,1.4349,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,32.10,0.00,574,14.7960,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,178.33,32.10,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,640.00,130.00,6.40,-1.54,6.40,7.3080,"1,140,009",56.8009,-77.7778,6.5250,5.2420,4.0905,6.4916,6.4636,6.1168,0.3468,0.4485,6.9786,6.0714,1251.7800,-673346.3529,6.5044,6.5192,6.5433,0.8101,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,6.50,-0.10,305,7.3080,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,130.00,73.86,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,395.00,-,0.00,0.00,3950.00,0.0000,0,50.7085,-57.9767,3941.4250,3945.9800,3708.6425,3947.2044,3937.2209,3935.5452,1.6757,-19.4604,4101.4879,3781.3621,0.4800,-0.1626,3962.8222,3959.8590,3950.3929,0.0418,0.0000,0.0000,0.0000,0.03,-,-,-,-,-,-,-,-,-,-,-,3950.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1859.46,16.02,38.20,1.06,38.20,25.9880,"668,433",61.4452,-54.8387,37.7600,35.7000,35.5860,37.6919,37.6539,37.1025,0.5514,0.7274,38.6243,36.8957,146.0600,-281983.7417,37.6111,37.6692,37.7281,1.1411,0.0000,0.0000,0.0000,2.62,4.992,-,4.235,-,-,-,-,-,-,-,-,37.80,0.40,"1,043",25.9880,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,16.02,12.54,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2162.96,9.76,0.00,-1.32,97.00,11.3780,"116,744",39.2349,-78.9474,102.1900,102.4740,119.1530,98.5457,99.1905,101.0000,-1.8094,-1.2450,112.6899,91.6901,452.6800,-328958.4255,97.7956,98.2782,99.7329,1.0648,0.0000,0.0000,0.0000,0.31,1.616,-,1.134,-,-,-,-,-,-,-,-,98.30,-1.30,848,11.3780,69.34%,9.08%,60.21%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,9.76,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,19002.91,24.55,16.50,1.85,16.50,0.3850,"23,425",52.3490,-68.4211,16.8650,15.7240,15.3815,16.4055,16.4652,16.3705,0.0946,0.2702,18.1069,15.6231,2.9800,-246852.9324,16.2467,16.3679,16.6533,0.6016,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,16.20,0.30,56,0.3850,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,24.55,9.42,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1455.59,16.97,5.60,0.00,5.60,3.2400,"578,157",54.0999,-40.0000,5.5700,5.4980,4.7585,5.5681,5.5678,5.5484,0.0194,0.0279,5.7165,5.4235,59.5500,-486172.7142,5.5600,5.5718,5.5714,1.6338,0.0000,0.0000,0.0000,1.79,15.328,-,13.723,-,-,-,-,-,-,-,-,5.60,0.00,132,3.2400,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.97,26.25,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1354.43,-,24.20,3.86,24.20,11.4880,"479,739",81.1031,-3.5714,20.7000,18.6040,15.2245,22.4798,22.0215,20.5511,1.4704,1.1557,24.3528,17.0472,180.2500,241297.1594,22.9822,22.5295,21.5886,1.3794,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,23.30,0.90,431,11.4880,63.75%,13.25%,50.50%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,582.50,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4911.39,173.64,37.50,-1.83,37.50,43.9440,"1,163,349",53.2198,-78.1250,37.9750,35.3600,27.1660,38.0145,37.9238,37.0689,0.8549,1.0581,39.2111,36.7389,336.8700,-1337534.5558,38.0778,38.0821,38.0614,1.2765,0.0000,0.0000,0.0000,3.07,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,38.20,-0.70,"1,190",43.9440,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,173.64,49.40,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1901.76,360.50,792.00,-0.54,792.40,0.3080,388,47.7141,-93.5323,809.4800,782.6540,762.8245,802.3712,803.0382,797.9505,5.0877,8.9468,834.2310,784.7290,24.7300,-117.9465,801.8133,804.4269,807.2924,0.8233,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,796.70,-4.30,39,0.3080,22.75%,5.62%,17.13%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,360.50,264.39,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1857.60,46.09,232.20,0.56,232.20,3.3640,"14,412",56.1536,-34.8624,231.2000,225.0720,213.9595,230.3973,230.1775,228.8262,1.3513,1.5047,239.3150,223.0850,44.9500,-11025.3028,230.4333,229.9590,230.0443,0.9354,0.0000,0.0000,0.0000,1.38,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,230.90,1.30,138,3.3640,59.85%,28.88%,30.97%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,46.09,36.53,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,623.59,-,34.90,0.00,34.90,0.7390,"21,309",56.1492,-42.8571,34.2800,33.2620,22.8990,34.7407,34.6222,33.9827,0.6395,0.6801,36.1297,32.4303,116.6300,67134.8279,34.9200,34.7397,34.4186,1.0624,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,34.90,0.00,75,0.7390,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3432.27,-,113.70,-1.22,113.70,38.8930,"338,425",50.6758,-38.5714,113.5600,114.6700,96.9405,112.9417,113.0447,113.4737,-0.4290,-0.4046,117.5828,109.5372,293.4900,-164563.0796,112.6244,112.5987,112.8700,1.4771,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,115.10,-1.40,"1,547",38.8930,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,21.58,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,2096.84,11.26,19.10,1.60,19.10,16.6930,"874,870",68.7325,-15.3846,17.8850,18.0660,15.8670,18.4654,18.3296,18.0476,0.2820,0.1165,19.0784,16.6916,103.2000,-244736.8415,18.6089,18.4397,18.1414,1.5900,0.0000,0.0000,0.0000,0.52,-,-,-,-,-,-,-,-,-,-,-,18.80,0.30,510,16.6930,69.35%,13.38%,55.90%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,11.26,11.82,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1699.89,46.18,300.00,0.71,298.10,32.7790,"108,932",60.4786,-23.7931,286.8100,282.1180,246.6985,290.5151,289.3430,286.6795,2.6634,1.3427,301.7874,271.8326,199.5500,4973.5642,291.1311,289.2090,287.0652,1.1386,0.0000,0.0000,0.0000,0.67,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,296.00,2.10,"1,072",32.7790,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,46.18,49.89,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4262.75,25.20,216.90,-0.14,216.90,13.0890,"60,103",54.4285,-28.4404,217.2800,210.0060,196.4790,217.0093,216.8951,215.1168,1.7783,2.3644,221.1644,213.3956,174.2400,-46273.7025,217.0289,217.0949,217.0605,0.9099,0.0000,0.0000,0.0000,1.15,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,217.20,-0.30,469,13.0890,69.92%,23.35%,46.57%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,25.20,35.88,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2898.00,97.42,345.00,-1.63,345.00,12.8010,"36,784",40.1094,-89.1304,368.8250,365.7260,251.2650,354.7227,357.8611,365.5864,-7.7254,-4.4688,403.6145,334.0355,275.7200,-21707.4833,350.8356,353.1795,360.2071,1.0127,0.0000,0.0000,0.0000,0.58,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,350.70,-5.70,747,12.8010,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,97.42,102.74,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1656.59,-,108.70,3.33,108.70,20.6790,"191,423",57.4935,-27.7311,105.3950,104.2760,78.9585,105.5690,105.3316,104.8188,0.5128,0.2328,110.6283,100.1617,235.4000,-42370.4662,105.6467,105.2269,104.9338,0.9767,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,105.20,3.50,"1,040",20.6790,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1364.45,-,3.40,0.00,3.40,1.9810,"584,036",60.5152,-20.0000,3.2050,3.2700,2.7755,3.3425,3.3189,3.2664,0.0525,0.0252,3.5513,2.8587,54.7200,275020.5390,3.3711,3.3590,3.2924,1.4379,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.40,0.00,193,1.9810,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,220.70,-,0.00,0.00,1103.50,0.0000,0,31.5612,-60.6811,1109.8750,1141.2300,1820.7675,1115.1203,1129.0052,1275.2076,-146.2025,-184.5114,1201.0333,1018.7167,0.0400,444.9293,1099.2778,1101.6410,1106.0000,0.2503,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1103.50,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1231.80,97.27,205.30,0.98,205.30,2.6880,"13,124",52.1443,-53.6000,205.9700,198.8960,183.8980,205.3594,205.4796,204.0499,1.4297,2.3664,209.9537,201.9863,79.2700,-4853.5812,205.1600,205.3897,205.7819,1.0135,0.0000,0.0000,0.0000,0.49,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,203.30,2.00,124,2.6880,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,97.27,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,440.44,-,13.30,-2.26,13.00,0.8230,"62,548",57.6388,-44.4444,12.5900,12.3940,10.9005,12.8318,12.7461,12.5026,0.2435,0.1698,13.2733,11.9067,54.8700,26986.3372,12.9000,12.8090,12.6662,1.3780,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,13.30,-0.30,129,0.8230,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3347.22,14.17,24.10,1.26,24.10,101.7380,"4,218,690",61.5604,-35.2941,22.8050,20.9280,18.4150,23.7300,23.5554,22.6104,0.9449,1.0060,26.2821,19.3279,719.2700,415182.6460,23.9222,24.0244,23.4852,1.2109,0.0000,0.0000,0.0000,4.15,1.703,-,0.950,-,-,-,-,-,-,-,-,23.80,0.30,"1,641",101.7380,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,14.17,19.83,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2104.02,21.39,44.70,0.00,44.70,30.8350,"686,121",56.2327,-32.7273,43.4000,43.0280,36.0300,44.2574,44.0767,43.5597,0.5170,0.3634,46.0294,40.7706,341.3800,-424730.6788,44.5311,44.3013,43.7229,1.6016,0.0000,0.0000,0.0000,2.24,-,-,-,-,-,-,-,-,-,-,-,44.70,0.00,863,30.8350,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,21.39,26.61,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2240.32,21.08,52.90,0.00,52.90,45.3890,"844,762",67.1629,-20.8955,47.9700,46.6360,38.1770,51.5710,50.8238,48.7226,2.1011,1.4490,56.2687,39.6713,362.5300,-479086.2467,52.7133,51.8987,49.7352,1.4012,0.0000,0.0000,0.0000,2.65,-,-,-,-,-,-,-,-,-,-,-,52.90,0.00,"1,154",45.3890,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,21.08,12.08,423500000.00,A-EQ,42350000
