Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,869.77,-,3.0,0.0,3.0,2.476,809923.0,48.7121,-100.0,3.055,2.96,2.9305,3.0372,3.0429,3.0289,0.014,0.0333,3.176,2.934,126.11,-898200.3764,3.0333,3.0359,3.0471,1.2576,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,380.0,-,19.0,-1.04,19.0,7.298,381311.0,50.391,-68.75,18.835,18.766,20.1555,19.2278,19.1806,18.9644,0.2162,0.2141,20.6787,16.9913,777.63,-543311.4637,19.2756,19.3564,19.1862,0.956,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,9.80,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1487.68,6.46,16.2,0.63,16.0,1.892,117914.0,42.5251,-85.7143,16.36,16.608,18.113,16.2692,16.3181,16.4315,-0.1135,-0.0596,16.9272,15.7928,63.99,-298088.1329,16.2733,16.3321,16.3557,1.3379,6.25,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.46,15.49,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,795.9,-,12.3,-3.15,12.3,2.238,180918.0,39.6526,-96.0,13.07,12.87,12.384,12.8877,12.9573,13.0244,-0.0671,0.0542,13.6859,12.4541,41.17,-141339.6003,12.8711,12.9462,13.0219,1.531,0.81,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,765.09,-,3.2,0.0,3.2,9.325,2933149.0,48.2782,-80.0,3.29,3.142,3.072,3.2201,3.2358,3.2355,0.0003,0.0349,3.4942,3.0858,546.22,-2158758.0675,3.1933,3.2115,3.2562,1.234,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,Z,4209.77,-,4.7,-11.32,4.7,9.804,2095849.0,27.2052,-84.2105,5.725,6.14,5.5105,5.4285,5.5195,5.7373,-0.2178,-0.1203,6.3895,5.0605,60.96,-2122550.2159,5.38,5.4654,5.6176,1.7995,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-43.42,-36.24,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5996.48,-,0.0,0.0,1050.0,0.0,0.0,70.3099,0.0,1032.5,1010.5,0.0,1029.6452,1019.1351,980.8248,38.3103,33.2576,1116.4231,948.5769,27.81,-98.8014,1050.0,1050.0,1043.3333,0.0353,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1845.25,87.14,18.4,0.0,18.3,0.32,17272.0,55.7171,-42.1053,18.075,17.89,18.116,18.2037,18.1739,18.0415,0.1325,0.1293,18.5378,17.6122,13.2,-76650.6804,18.2244,18.2218,18.1624,1.1793,5.46,2.961,-,1.970,-,-,-,-,-,-,-,-,0.21,33.63,87.14,196.07,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,16556.3,-,188.5,-2.73,188.5,13.4,70090.0,32.4222,-98.0469,203.18,207.77,193.8705,199.4988,200.6623,203.1613,-2.4991,-1.1199,214.5308,191.8292,28.1,-122140.5693,199.1022,200.3551,202.4176,1.1044,1.33,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,-,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6648.07,17.95,141.0,-0.14,140.7,2.309,16411.0,48.6545,-85.2459,141.26,141.924,137.357,142.2673,142.1894,141.4895,0.6999,0.8582,148.7989,133.7211,24.71,-25829.6769,142.8111,142.8923,142.3167,1.2329,1.78,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,17.95,12.79,472500000.00,47250000
