Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16039.41,6.56,75.8,0.66,75.8,12.308,162643.0,48.3229,-61.5385,75.59,77.284,76.2365,75.7323,75.762,76.0349,-0.2729,-0.3358,76.9228,74.2572,25.27,-77411.914,75.7644,75.7628,75.6905,1.1848,4.62,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.56,6.16,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3132.0,-,23.2,3.11,23.2,94.325,4020142.0,50.9876,-76.6667,24.295,20.062,16.773,24.3187,24.3095,23.0838,1.2257,1.7824,28.6976,19.8924,1739.75,-5943830.2601,24.3289,24.709,24.8252,1.4406,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1583.58,60.00,6.7,0.0,6.6,0.797,120458.0,42.3668,-87.5,6.855,6.85,7.2585,6.7144,6.7481,6.81,-0.0619,-0.0171,7.2415,6.4685,40.99,-323977.0224,6.6822,6.7013,6.7714,1.3571,0.38,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,60.00,41.25,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3756.26,23.06,58.2,-1.19,58.1,12.864,219942.0,42.5271,-98.3051,59.77,60.38,65.536,59.4364,59.5593,59.7088,-0.1495,0.0499,62.6574,56.8826,163.23,-521909.3868,59.3111,59.5987,59.8657,1.2553,1.72,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,2.55,32.82,23.06,23.33,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1247.98,18.89,13.4,-1.47,13.4,3.933,292929.0,38.5835,-94.1176,13.97,13.932,14.3315,13.7627,13.8086,13.876,-0.0674,0.0016,14.4603,13.4797,84.84,-192560.4952,13.7378,13.7846,13.869,1.4846,0.37,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,0.72,16.43,18.89,28.33,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,760.43,30.00,6.7,0.0,6.6,0.194,29608.0,41.3714,-90.9091,6.99,6.948,6.6785,6.7028,6.7607,6.874,-0.1133,-0.0394,7.6886,6.2914,52.78,-254986.2755,6.6289,6.6641,6.8205,1.6723,0.76,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,30.00,29.12,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2934.15,-,27.8,0.36,27.8,2.278,81839.0,42.1035,-84.6154,28.13,28.892,33.387,27.9626,28.0162,28.3228,-0.3066,-0.3332,28.9587,27.3013,38.47,-253002.504,27.9511,27.9718,28.0095,1.3102,3.60,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1777.63,30.49,24.5,-0.81,24.5,32.984,1337520.0,62.5271,-37.0968,22.525,21.71,23.342,24.2386,23.8615,22.7762,1.0852,0.7677,26.4387,18.6113,653.34,204775.7014,24.8111,24.3756,23.419,1.2194,1.02,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,0.81,16.95,30.49,22.59,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,824.83,15.39,22.9,-3.38,22.9,1.916,83787.0,55.9865,-40.0,21.995,22.312,23.85,22.861,22.6668,22.2765,0.3903,0.1475,23.9357,20.0543,101.79,-90261.2221,23.1356,22.9051,22.4157,1.3906,-,-,-,-,-,-,-,-,-,-,-,-,0.18,19.42,15.39,131.67,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,400.0,80.00,4.0,0.0,4.0,1.993,501505.0,50.7957,-66.6667,4.045,3.912,4.115,4.0173,4.0213,3.9927,0.0285,0.0507,4.1968,3.8932,187.5,-744828.806,4.0089,4.0205,4.031,0.7841,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,80.00,45.45,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,350.0,-,0.0,0.0,3500.0,0.0,0.0,32.5481,-80.1782,3455.0,3424.98,3994.105,3592.4696,3681.864,3992.1494,-310.2854,-259.9848,4490.1142,2419.8858,0.28,-0.5324,3500.0,3498.7179,3478.5714,0.0556,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1470.04,11.65,30.2,9.82,30.2,7.2,243366.0,58.2252,0.0,28.755,28.964,41.7425,28.6366,28.6616,28.8918,-0.2302,-0.2838,30.3062,27.2038,93.38,-187128.2497,28.5311,28.5192,28.5814,1.184,3.31,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,11.65,9.13,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2189.72,10.47,98.2,-6.83,98.2,53.267,531166.0,27.0706,-96.5649,112.815,122.666,135.3105,107.9809,109.3719,114.0734,-4.7015,-3.8592,123.8081,101.8219,382.19,-638964.0904,107.1356,108.1808,110.649,1.0727,0.51,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,10.47,10.47,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,A,16929.87,22.58,14.7,-1.34,14.7,0.465,31547.0,34.8445,-100.0,15.33,16.154,16.0975,15.0353,15.1358,15.4938,-0.358,-0.3058,16.0558,14.6042,2.16,-277756.349,14.9533,15.0333,15.1681,0.6225,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.66,20.85,22.58,32.87,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1325.63,14.24,5.1,8.51,5.1,11.886,2361422.0,58.3934,-33.3333,4.895,4.8,4.854,4.8427,4.8507,4.8577,-0.007,0.0075,5.2026,4.5874,45.04,119147.4513,4.8178,4.8179,4.8467,1.6884,1.96,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,14.24,22.03,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,839.52,-,15.0,4.9,15.0,4.7,315808.0,61.0189,-20.8333,13.935,14.258,13.126,14.5539,14.4408,14.2019,0.2388,0.1027,15.4433,12.4267,136.69,-261227.5749,14.7467,14.6115,14.2605,1.4385,-,0.234,-,0.226,-,-,-,-,-,-,-,-,-0.18,24.77,-,178.75,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,3510.01,119.09,26.8,2.29,26.8,19.725,739779.0,62.6674,-28.3019,24.985,24.124,24.3155,26.4167,26.1166,25.1412,0.9755,0.7756,28.4481,21.5219,163.94,-584008.6163,26.8489,26.5923,25.8357,1.2772,4.29,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,0.22,28.03,119.09,28.48,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1828.8,340.59,762.0,1.24,762.0,1.076,1428.0,50.3023,-62.2222,762.64,767.432,780.939,760.5173,760.7268,761.4288,-0.702,-0.5725,783.1306,742.1494,18.46,-2423.3134,760.9444,760.5038,760.2838,0.8084,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,2.21,13.47,340.59,202.34,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1705.6,42.46,212.8,0.24,213.2,3.426,16040.0,51.8814,-65.6716,212.87,211.57,217.2655,213.5362,213.2905,212.3231,0.9674,0.8832,217.3455,208.3945,56.73,-17444.0299,214.0711,213.6218,213.179,0.9315,1.50,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,42.46,33.66,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,350.21,-,19.6,-1.51,19.6,0.592,29330.0,50.5318,-77.7778,19.53,19.306,20.2725,19.8095,19.7447,19.5542,0.1905,0.1378,20.475,18.585,97.77,-47036.5787,19.9178,19.8051,19.6352,1.0538,-,0.523,-,0.382,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3063.99,-,101.5,1.1,101.5,157.596,1525907.0,60.1807,-33.3333,96.225,96.038,84.7185,99.3813,98.7438,97.0371,1.7068,1.11,103.9652,88.4848,599.37,-1024199.7936,100.0622,99.4756,97.9633,1.4711,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,-12.32,1.38,-,16.62,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1701.62,9.40,15.5,-1.27,15.5,4.83,307917.0,40.2559,-94.7368,16.245,16.086,15.0785,16.1716,16.2085,16.156,0.0525,0.1582,17.1119,15.3781,87.71,-552664.0145,16.24,16.2872,16.2648,1.5693,0.65,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,9.40,9.87,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1506.0,42.81,264.1,-3.75,264.1,16.801,62163.0,58.1739,-49.0476,247.715,236.942,230.9735,263.9354,260.3688,249.1041,11.2647,8.7331,287.4238,208.0062,340.96,-24542.6386,269.3044,265.3628,257.0771,1.1364,0.76,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,42.81,43.56,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3932.57,23.50,200.1,-1.23,200.1,32.351,159608.0,54.7043,-59.6825,196.015,190.724,203.5405,202.5089,201.2054,196.2312,4.9742,4.4524,214.3246,177.7054,281.19,-97639.5485,205.0556,203.8897,200.1652,0.9077,1.25,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,8.62,436.68,23.50,33.47,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,3100.44,102.50,369.1,0.03,369.1,66.949,181665.0,81.7613,-7.7175,277.02,231.964,174.059,329.8902,316.5483,276.923,39.6253,28.9727,382.7297,171.3103,607.81,425244.172,343.9444,330.5782,303.819,1.0204,0.54,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,3.6,83.11,102.50,109.17,84000000.00,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1543.81,-,101.3,1.4,101.3,33.779,323802.0,79.1481,-16.4265,79.905,72.794,68.618,89.5682,86.9108,80.0174,6.8935,4.3015,99.0072,60.8028,277.94,230910.5039,91.6222,88.5179,84.0824,0.9615,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,-14.62,30.19,-,-,152400000.00,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1284.19,-,3.2,0.0,3.2,1.518,474870.0,41.4467,-91.6667,3.555,3.338,2.707,3.3904,3.4365,3.477,-0.0405,0.0417,3.9828,3.1272,86.78,-1469711.07,3.3511,3.3987,3.4862,1.5134,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,-0.82,0.7,-,-,4013086000.00,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,227.1,-,1135.5,0.5,1135.5,0.001,1.0,11.0405,-95.738,1155.825,1586.8,2296.05,1200.8943,1269.6158,1623.3432,-353.7274,-369.2697,1923.3915,388.2585,0.44,-15.5457,1127.9889,1126.7821,1130.2905,0.2672,0.05,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,2000000.00,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1032.0,82.92,171.2,-0.75,172.0,2.712,15761.0,46.8991,-86.3208,174.48,172.004,191.558,175.5676,175.5247,174.3218,1.203,1.675,185.3153,163.6447,85.33,-27330.1439,176.1756,176.2462,175.8695,0.9936,0.58,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,1.75,128.67,82.92,-,60000000.00,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,362.52,-,10.8,1.9,10.7,0.191,17691.0,41.8052,-75.0,11.34,11.496,11.1475,11.0123,11.1069,11.2786,-0.1717,-0.0448,12.2401,10.4399,21.61,-34288.0667,10.9222,11.0436,11.229,1.4021,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,-14.47,-18.9,-,-,338800000.00,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2319.44,9.88,16.6,0.6,16.7,6.116,365514.0,44.7427,-76.9231,16.955,17.008,17.7875,16.8898,16.9113,16.9393,-0.0279,0.0061,17.5549,16.3551,83.21,-876690.006,16.9089,16.9538,16.9524,1.2002,5.99,1.703,-,0.950,-,-,-,-,-,-,-,-,1.68,24.57,9.88,12.39,1388886060.00,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1873.38,19.61,39.8,-1.49,39.8,16.301,407521.0,48.1913,-94.8718,40.755,39.986,31.2105,40.5261,40.5571,40.2236,0.3336,0.5587,42.5088,39.0012,520.21,-1118399.2942,40.5044,40.6103,40.7424,1.5758,2.51,-,-,-,-,-,-,-,-,-,-,-,2.09,30.55,19.61,19.33,470698580.00,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1617.77,20.74,38.6,-2.55,38.2,2.023,52975.0,51.7639,-59.5745,37.905,37.702,34.092,38.6065,38.441,37.8841,0.5569,0.4555,40.0369,35.7731,104.75,-103453.2953,38.8622,38.6859,38.2957,1.3912,2.62,-,-,-,-,-,-,-,-,-,-,-,1.89,23.79,20.74,13.55,423500000.00,42350000
ASIATICLAB,Asiatic Laboratories Limited,Pharmaceuticals & Chemicals,A,13353.13,89.52,109.1,-1.71,109.1,148.935,1333518.0,80.7181,-18.9711,93.52,77.072,58.8535,103.3661,100.7705,91.1667,9.6038,8.4232,114.0671,72.9729,242.62,1054181.2884,106.1289,103.8718,98.7824,0.9252,0.92,4.084,0.157,2.848,-,0.308,0.145,0.434,0.029,0.039,-,-,2.09,54.08,89.52,21.51,1223934550.00,122393455
ATLASBANG,Atlas Bangladesh Limited,Engineering,Z,2255.96,-,68.0,-0.29,68.1,0.453,6589.0,49.6098,-71.8182,70.525,64.41,58.885,69.1337,69.2452,68.4209,0.8243,1.457,78.1755,62.8745,25.79,-11117.1631,69.0911,68.9141,69.4129,0.9787,-,1.732,0.001,1.667,-,-,-,-,-,-,-,-,-1.23,121.0,-,-,331271080.00,33127108
AZIZPIPES,Aziz Pipes Limited,Engineering,Z,302.65,-,56.6,4.81,56.6,5.186,92155.0,64.6499,-21.9048,51.04,49.262,48.5505,53.3016,52.7278,51.1533,1.5745,1.0552,56.0252,46.0548,161.82,59498.9423,53.82,53.1013,51.9686,1.3945,-,0.259,-,0.182,-,-,-,-,-,0.214,-,-,-10.12,-47.37,-,-,53471250.00,5347125
BANGAS,Bangas Limited,Food & Allied,B,1025.51,476.79,134.5,0.75,134.5,20.944,154702.0,50.2952,-89.2857,135.54,127.366,118.2755,139.0959,138.6084,134.4549,4.1535,5.0375,155.7843,115.2957,1135.95,-393893.7441,140.4533,140.7705,139.2138,1.1917,0.22,2.238,-,1.617,0.018,0.018,0.013,0.191,0.011,0.015,-,-,0.28,21.02,476.79,556.25,76246430.00,7624643
BANKASI1PB,Bank Asia 1st Perpetual Bond,Corporate Bond,N,588.63,-,0.0,0.0,8650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,680500.00,68050
BANKASIA,Bank Asia PLC.,Bank,A,26804.2,10.23,20.9,-4.57,20.9,195.675,9188506.0,44.2807,-78.9474,21.48,21.486,19.033,21.3706,21.3994,21.4411,-0.0417,0.002,22.2998,20.6602,36.61,-2779607.4445,21.3444,21.3346,21.4205,0.8085,4.78,-,-,-,-,0.630,0.104,-,0.005,0.090,0.006,-,2.14,27.28,10.23,6.37,12824975460.00,1282497546
BARKAPOWER,Baraka Power Limited,Fuel & Power,Z,1742.45,20.56,7.4,0.0,7.4,2.912,392109.0,40.1324,-100.0,7.655,7.842,8.487,7.5791,7.6091,7.6953,-0.0862,-0.0608,8.0073,7.3027,36.56,-509186.4364,7.5844,7.5987,7.6181,1.399,-,1.375,-,1.111,-,-,0.011,0.040,0.002,0.003,-,-,0.36,22.63,20.56,33.64,2354656610.00,235465661
BATASHOE,Bata Shoe Company (Bangladesh) Limited,Tannery Industries,A,11067.12,37.87,809.0,-1.18,809.0,1.225,1509.0,35.6136,-68.3333,833.955,835.908,843.333,824.5732,826.7562,831.3295,-4.5732,-1.9312,853.7716,814.1384,1.18,-1097.1875,822.8289,824.8192,829.361,0.4134,1.30,1.452,-,0.238,0.060,0.083,0.032,0.472,0.037,0.098,-,-,0.0,0.0,37.87,65.88,136800000.00,13680000
BATBC,British American Tobacco Bangladesh Company Limited,Food & Allied,A,121554.0,6.95,225.1,-0.13,225.1,17.971,80072.0,51.4158,-17.8571,218.265,237.902,261.653,220.9861,220.6153,223.8974,-3.282,-5.6408,224.877,211.653,4.98,-38093.8897,221.2867,220.3538,219.1405,1.113,1.33,1.806,-,0.888,0.340,0.365,0.176,0.445,0.172,0.303,-,-,10.81,102.5,6.95,20.85,5400000000.00,540000000
BAYLEASING,Bay Leasing & Investment Limited,Financial Institutions,Z,648.09,-,4.7,2.22,4.6,0.451,97688.0,41.7566,-83.3333,4.87,5.16,4.163,4.704,4.7603,4.9103,-0.15,-0.0969,5.3473,4.3927,74.66,-420781.8834,4.6511,4.7064,4.801,2.055,-,-,-,-,-,1.293,8.991,-,-,-,-,-,-31.16,-25.2,-,-,1408884430.00,140888443
BBS,Bangladesh Building Systems PLC.,Engineering,B,1906.28,-,11.7,2.63,11.7,15.553,1352357.0,50.7409,-75.0,11.94,10.986,10.251,11.8703,11.8946,11.667,0.2276,0.388,13.146,10.734,456.82,-1835627.8249,11.8244,11.9795,12.0133,1.6758,-,2.624,0.324,2.056,-,0.101,-,0.207,-,-,-,-,-0.59,10.74,-,-,1629297320.00,162929732
BBSCABLES,BBS Cables PLC.,Engineering,B,4170.68,-,19.7,1.03,19.7,45.891,2358989.0,51.504,-77.1429,20.195,18.058,16.5195,20.1681,20.1746,19.6002,0.5744,0.8588,21.9702,18.4198,342.01,-2127409.7843,20.1511,20.3436,20.3819,1.5729,-,2.519,0.074,1.725,-,-,-,0.151,-,-,-,-,-4.05,28.01,-,-,2117097670.00,211709767
BDAUTOCA,Bangladesh Autocars Limited,Engineering,B,975.52,1241.67,225.5,0.89,225.5,60.522,268947.0,57.5121,-80.705,224.2,175.74,133.2095,231.8733,230.1083,212.733,17.3753,21.6758,276.5218,171.8782,2000.8,-285473.1069,233.5622,236.0064,233.5,1.248,0.09,1.833,0.022,1.744,-,0.020,0.013,0.043,0.023,0.035,-,-,0.18,7.45,1241.67,2235.00,43260130.00,4326013
BDCOM,BDCOM Online Limited,IT Sector,A,1749.67,32.44,27.8,-0.36,27.8,17.104,610091.0,45.4249,-94.7368,28.84,27.554,26.209,28.6509,28.707,28.4173,0.2897,0.5492,30.936,26.744,825.94,-1545838.4449,28.6044,28.8038,28.9705,1.6808,1.80,2.336,-,2.051,0.136,0.086,0.063,0.550,0.034,0.055,-,-,0.86,15.58,32.44,31.00,629378650.00,62937865
BDFINANCE,Bangladesh Finance PLC,Financial Institutions,Z,2352.95,-,12.5,5.04,12.5,6.696,533950.0,46.5604,-43.4783,12.78,13.216,12.6515,12.4174,12.5137,12.8194,-0.3058,-0.2382,13.7306,11.8294,47.08,-268249.0789,12.32,12.4128,12.59,1.6767,-,-,-,-,-,1.819,18.372,-,-,-,-,-,-41.61,-30.05,-,15.66,1882362670.00,188236267
BDLAMPS,Bangladesh Lamps PLC.,Engineering,A,1995.03,-,192.4,-0.99,189.5,29.089,153571.0,66.9247,-36.6894,167.975,151.502,143.197,186.3196,182.2622,168.4845,13.7777,11.3511,212.3977,123.5523,328.79,76719.9272,192.0889,187.9308,178.7643,1.361,0.53,0.921,-,0.488,-,0.046,-,0.213,-,-,-,-,-6.22,39.93,-,-,105278770.00,10527877
BDSERVICE,Bangladesh Services Limited,Travel & Leisure,Z,508.5,-,0.0,0.0,5.2,0.0,0.0,,,,,,,,,,,,,,,,,,,-,0.353,0.021,0.344,-,-,-,0.532,-,-,-,-,-8.94,219.74,-,-,977889130.00,97788913
BDTHAI,Bangladesh Thai Aluminium Limited,Engineering,B,1622.75,-,12.7,4.96,12.7,25.68,2037127.0,53.9004,-61.1111,12.64,11.93,11.8645,12.5721,12.5808,12.4128,0.168,0.2663,13.4821,11.7979,544.64,-1084719.5378,12.5311,12.6064,12.6552,1.4889,-,2.274,0.238,1.417,-,-,-,-,-,-,-,-,-2.01,28.6,-,-,1277752500.00,127775250
BDTHAIFOOD,BD Thai Food & Beverage Limited,Food & Allied,B,1670.75,-,20.5,9.63,20.5,131.027,6547261.0,62.2253,-16.2162,18.635,17.41,14.65,19.0259,18.9155,18.3663,0.5492,0.5651,20.6067,16.6633,1202.34,335845.7792,18.9778,19.0013,18.8814,1.4068,-,1.502,-,1.039,0.038,0.040,0.003,0.265,0.001,0.001,-,-,-1.64,12.41,-,-,815000000.00,81500000
BDWELDING,Bangladesh Welding Electrodes Limited,Fuel & Power,Z,632.9,-,15.0,-1.35,14.6,0.765,52096.0,34.8685,-95.0,15.775,16.752,12.5995,15.126,15.271,15.7559,-0.4848,-0.3945,17.3376,14.2124,65.07,-138639.5659,14.9911,15.1372,15.4038,1.3504,-,1.557,-,1.207,6.501,7.509,2.015,0.193,0.075,0.162,-,-,-0.08,11.61,-,-,433493050.00,43349305
BEACHHATCH,Beach Hatchery Limited,Food & Allied,Z,1258.59,14.14,30.4,5.92,30.4,15.507,520236.0,49.4337,-35.1351,30.29,30.966,43.4435,29.8218,29.9358,30.4263,-0.4904,-0.4708,31.6724,28.9076,160.24,-453763.7109,29.6778,29.7603,30.0005,1.1491,3.29,5.789,-,5.616,0.494,0.534,0.383,0.567,0.138,0.163,-,-,2.03,12.49,14.14,4.70,414010210.00,41401021
