Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2106.0,-,15.6,0.0,15.6,19.44,1246815.0,46.4876,-77.7778,15.725,15.97,14.7885,15.7289,15.7362,15.8156,-0.0793,-0.1006,16.2271,15.2229,301.44,-1083336.6241,15.7467,15.7115,15.7062,1.652,0.01,4.414,0.100,2.581,-,-,-,0.016,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1319.65,50.00,5.6,0.0,5.5,0.296,53256.0,41.5829,-83.3333,5.62,5.916,7.731,5.56,5.5779,5.6977,-0.1198,-0.1366,5.9848,5.2552,16.13,-197653.6472,5.5578,5.5526,5.579,1.4583,0.45,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,50.00,34.38,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4085.99,22.55,63.2,9.91,63.2,140.531,2293088.0,68.8819,0.0,57.205,57.67,68.0395,58.1087,57.8104,57.5911,0.2194,-0.3324,60.473,53.937,147.48,574414.6728,58.1756,57.741,57.3633,1.3842,1.58,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,22.55,22.82,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1247.98,18.33,13.4,1.52,13.4,2.837,213047.0,54.5933,0.0,13.155,13.318,14.362,13.1743,13.1653,13.2235,-0.0582,-0.1053,13.5248,12.7852,29.42,33175.8062,13.1867,13.15,13.129,1.4394,0.37,1.282,0.005,0.926,-,0.265,0.147,0.399,0.045,0.057,-,-,0.72,16.43,18.33,22.00,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,587.6,22.73,5.2,2.0,5.1,0.019,3800.0,48.3384,-50.0,5.125,5.25,7.1485,5.0643,5.0743,5.1412,-0.0669,-0.0763,5.497,4.753,15.1,-21402.95,5.0644,5.0462,5.0776,1.5581,0.98,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,22.73,22.06,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,A,3345.78,-,31.7,0.96,31.7,12.456,394442.0,41.0678,-47.619,32.33,34.02,33.2195,31.7626,31.8901,32.5542,-0.6641,-0.6967,34.2757,30.3843,96.43,-91786.0605,31.7,31.6782,31.9138,1.2936,3.15,1.925,1.997,1.806,-,-,-,0.267,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1610.75,26.05,22.2,5.21,22.2,31.56,1444489.0,63.5995,-8.3333,20.92,20.972,24.527,21.276,21.1728,21.0431,0.1297,-0.036,21.9265,19.9135,167.17,120282.5398,21.3667,21.1974,21.03,1.3238,1.13,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,26.05,15.51,725561920.00,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,889.66,16.23,24.7,-1.2,24.7,3.677,148000.0,65.9879,-36.5854,23.205,22.058,24.23,24.2354,23.9715,23.2246,0.7468,0.5187,25.3507,21.0593,66.29,23983.908,24.5311,24.2474,23.7029,1.4172,2.43,-,-,-,-,-,-,-,-,-,-,-,1.54,19.81,16.23,125.00,360186980.00,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,340.0,66.00,3.5,3.03,3.4,0.507,149210.0,53.1239,-33.3333,3.34,3.376,4.8905,3.3397,3.3401,3.3615,-0.0214,-0.0306,3.4596,3.2204,29.15,-332350.5432,3.3422,3.3359,3.3319,0.7766,-,-,-,-,-,-,-,-,-,-,-,-,0.05,10.27,66.00,37.50,1000000000.00,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,345.0,-,0.0,0.0,3450.0,0.0,0.0,24.2593,-100.0,3735.0,3961.41,4505.1725,3890.9447,3994.7201,4254.0665,-259.3464,-153.4928,4583.7528,2886.2472,0.04,-0.5319,3603.3333,3636.5385,3689.7619,0.0632,0.03,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,1000000.00,100000
AIL,Alif Industries Limited,Textile,Z,1348.35,11.61,27.7,1.09,27.7,6.393,229865.0,24.4834,-86.3014,31.115,38.598,46.657,28.4731,29.1556,32.6319,-3.4763,-3.6136,39.6833,22.5467,225.06,-345137.4827,27.96,28.0423,29.1352,1.1107,3.61,4.992,-,4.235,-,-,-,-,-,-,-,-,2.36,24.56,11.61,9.09,486768350.00,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2782.86,-,124.8,-1.27,124.8,16.885,134014.0,37.3819,-67.3077,132.095,133.546,136.266,128.176,129.242,132.1584,-2.9164,-1.9479,143.5188,120.6712,272.84,-39245.9641,127.1533,127.5359,129.6681,1.0309,0.40,1.616,-,1.134,-,-,-,-,-,-,-,-,10.07,18.52,-,12.55,222985490.00,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,A,15087.16,19.09,13.1,3.97,13.1,14.64,1117942.0,37.3796,-75.0,13.74,15.126,17.3935,13.0259,13.1868,13.8721,-0.6853,-0.6546,15.5815,11.8985,4.43,-502314.7141,12.84,12.9218,13.2733,0.5719,-,-,-,-,-,0.425,0.038,-,0.001,0.030,0.001,-,0.66,20.85,19.09,27.79,11516917130.00,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1013.72,11.52,3.9,2.63,3.9,0.784,204433.0,47.426,-50.0,3.915,4.05,5.269,3.8532,3.8659,3.941,-0.0751,-0.0826,4.1847,3.6453,14.01,-66449.221,3.8422,3.8333,3.8633,1.6275,2.56,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,11.52,17.81,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,755.57,-,13.4,1.5,13.5,1.559,114425.0,51.6435,-53.8462,13.48,13.414,12.126,13.4258,13.4319,13.4372,-0.0052,0.0058,13.9206,13.0394,40.56,-123168.9871,13.4289,13.4282,13.4471,1.4709,-,0.214,-,0.212,-,-,-,-,-,-,-,-,-0.18,24.77,-,332.50,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,2999.22,102.73,22.9,1.33,22.9,7.954,347173.0,48.5229,-55.5556,22.935,23.362,24.374,22.8739,22.8873,22.9904,-0.1031,-0.1222,23.4303,22.4397,41.83,-153979.9485,22.88,22.8821,22.891,1.4399,5.02,2.529,-,1.706,0.007,0.066,0.002,0.108,0.003,0.007,-,-,0.22,28.03,102.73,26.90,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1702.32,318.73,709.3,0.7,709.3,0.262,370.0,47.9465,-30.6273,705.735,727.298,784.9575,706.0873,706.2374,711.8941,-5.6568,-7.9891,716.9679,694.5021,5.92,-576.2749,706.4267,705.8,705.3129,0.813,0.14,0.908,0.008,0.509,-,0.066,0.044,0.521,0.016,0.329,-,-,2.21,13.47,318.73,352.20,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1712.0,41.90,214.0,1.95,214.0,1.25,5856.0,59.8172,-22.7273,208.875,205.938,215.67,211.2972,210.7767,208.972,1.8047,1.5109,216.21,201.54,11.53,591.7276,211.6956,211.6769,210.549,0.9005,1.50,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,41.90,30.87,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,323.41,-,18.0,0.56,18.1,0.106,5832.0,42.4982,-90.4762,18.72,19.006,21.011,18.359,18.4499,18.748,-0.2981,-0.2388,19.6794,17.7606,29.9,-20306.0506,18.2867,18.3526,18.5086,1.1607,-,0.767,-,0.528,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,2786.27,33.75,92.3,0.54,92.3,101.917,1096986.0,54.7473,-54.7368,90.32,89.468,74.726,91.7466,91.389,90.1967,1.1923,0.9681,94.7064,85.9336,573.0,-845580.5567,92.1489,91.859,91.1962,1.5844,-,1.374,0.077,0.968,-,0.051,0.128,0.125,0.077,0.185,-,-,-12.32,1.38,33.75,8.02,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1569.88,8.44,14.3,1.42,14.3,2.328,162523.0,49.8944,-66.6667,14.355,14.276,14.5515,14.2686,14.2836,14.3035,-0.0199,0.0036,14.6951,14.0149,33.82,-162171.6307,14.2467,14.2769,14.3148,1.7873,0.70,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,8.44,8.87,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1355.46,37.18,237.7,-0.25,237.7,8.993,37767.0,51.969,-76.8868,240.1,226.932,217.6275,239.4171,239.2825,236.2151,3.0674,4.2152,249.0186,231.1814,200.9,-58240.1919,239.9089,240.0731,239.7462,1.0875,0.84,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,37.18,23.74,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3582.75,20.67,182.3,2.3,182.3,41.569,227497.0,55.8453,-16.8831,176.99,181.44,207.5895,179.1301,178.7855,179.2401,-0.4546,-1.4254,184.05,169.93,139.08,-33197.8478,179.72,179.3936,177.9495,0.8599,1.37,1.084,-,0.194,0.018,0.085,0.012,0.303,0.006,0.026,-,-,8.62,436.68,20.67,28.02,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,1684.2,57.94,200.5,-3.88,200.5,55.665,275723.0,58.8652,-39.6476,194.265,172.674,134.4555,204.104,201.626,190.5836,11.0424,10.7971,222.4385,166.0915,603.86,40784.0565,208.2311,206.35,200.0043,0.9715,1.00,1.074,-,0.894,-,-,-,-,0.007,0.024,-,-,3.6,83.11,57.94,73.45,84000000.00,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1196.34,-,78.5,5.37,78.5,23.365,289348.0,73.4321,-13.3858,63.845,59.914,66.1705,70.4599,68.8919,64.6928,4.1991,2.7317,78.1294,49.5606,123.23,54322.4308,72.1511,70.6872,67.12,0.9192,-,0.952,-,0.208,-,0.059,-,0.125,-,-,-,-,-14.62,30.19,-,-,152400000.00,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,722.36,-,1.8,-5.26,1.8,1.275,705259.0,48.9909,-40.0,1.755,1.91,2.8035,1.7742,1.7691,1.8134,-0.0443,-0.0763,2.0019,1.5081,47.57,1261609.5407,1.7733,1.7462,1.7429,1.5407,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,-0.82,0.7,-,-,4013086000.00,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,475.0,-,0.0,0.0,2375.0,0.0,0.0,29.7812,-100.0,2523.75,2534.5,2672.6525,2494.5734,2514.0662,2693.1278,-179.0616,-220.5183,2642.4144,2405.0856,0.27,-4.3116,2476.1111,2487.1795,2506.6667,0.3003,0.02,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,2000000.00,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1014.0,80.86,0.0,0.0,169.0,0.0,0.0,38.4015,-82.3529,173.01,181.984,187.3185,169.7798,170.5966,175.0608,-4.4642,-4.7712,186.0461,159.9739,50.28,-11237.1063,168.9444,169.0667,170.3714,1.1262,0.59,3.421,-,2.258,0.065,0.086,0.051,0.125,0.011,0.015,-,-,1.75,128.67,80.86,-,60000000.00,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,325.25,-,9.6,0.0,9.6,0.089,9317.0,61.6997,-23.0769,8.985,9.068,11.486,9.1007,9.0557,9.0361,0.0196,-0.07,9.5212,8.4488,19.8,41433.4537,9.0911,9.0282,8.99,1.4219,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,-14.47,-18.9,-,-,338800000.00,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2472.22,10.48,17.8,1.14,17.8,6.664,374788.0,49.1389,-66.6667,17.88,17.854,17.4305,17.8401,17.8461,17.8401,0.006,0.022,18.3682,17.3918,110.6,211772.0665,17.8578,17.8577,17.8762,1.1458,5.62,1.703,-,0.950,-,-,-,-,-,-,-,-,1.68,24.57,10.48,8.00,1388886060.00,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1774.53,18.40,37.7,-0.53,37.7,55.14,1461475.0,83.6354,-10.8333,30.055,28.238,27.144,33.9363,32.9317,30.5535,2.3782,1.291,37.5283,22.5817,280.68,1579065.2249,34.8044,33.6154,31.6938,1.4749,2.65,-,-,-,-,-,-,-,-,-,-,-,2.06,29.63,18.40,19.60,470698580.00,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1812.58,21.96,42.8,3.13,42.8,29.081,698784.0,84.8821,-3.4722,32.755,31.476,31.7515,36.5896,35.5398,33.3843,2.1556,0.8646,40.3068,25.2032,99.48,938775.4536,37.2622,35.9731,34.1676,1.3445,2.34,-,-,-,-,-,-,-,-,-,-,-,1.89,23.79,21.96,14.34,423500000.00,42350000
ASIATICLAB,Asiatic Laboratories Limited,Pharmaceuticals & Chemicals,A,7098.82,44.27,58.0,5.65,58.0,116.987,2039801.0,68.6918,-3.4965,49.785,50.988,47.219,53.6251,52.7492,51.3071,1.4421,0.1972,57.5237,42.0463,212.05,181413.927,54.64,53.4615,51.4443,1.0212,1.72,-,-,-,-,-,-,-,-,-,-,-,2.09,54.08,44.27,11.07,1223934550.00,122393455
ATCSLGF,Asian Tiger Sandhani Life Growth Fund,Mutual Funds,A,463.4,-,0.0,0.0,7.5,0.0,0.0,75.3136,-13.3333,6.525,6.336,6.5045,6.8857,6.7912,6.5537,0.2376,0.1419,7.2786,5.7714,347.71,2587526.6542,6.9489,6.8628,6.7014,1.066,-,-,-,-,-,-,-,-,-,-,-,-,-1.95,8.31,-,-,617860500.00,61786050
ATLASBANG,Atlas Bangladesh Limited,Engineering,Z,1722.61,-,52.0,-0.95,52.0,0.33,6329.0,44.6183,-92.5,53.06,53.064,55.919,52.9223,52.9781,53.1462,-0.1681,-0.1247,54.5906,51.5294,3.59,-7202.7382,53.0267,52.9756,52.9781,0.9156,-,1.835,0.001,1.771,-,-,-,-,-,-,-,-,-1.23,121.0,-,-,331271080.00,33127108
AZIZPIPES,Aziz Pipes Limited,Engineering,Z,224.04,-,41.9,3.2,41.9,0.596,14329.0,48.7334,-60.4167,41.78,43.172,48.275,41.0944,41.2324,42.0526,-0.8203,-0.9034,44.3565,39.2035,27.72,-3538.2969,40.9178,40.8692,41.2071,1.2539,-,0.429,-,0.198,-,-,-,-,-,0.162,-,-,-10.12,-47.37,-,-,53471250.00,5347125
BANGAS,Bangas Limited,Food & Allied,B,920.29,427.50,120.7,0.84,120.7,7.702,64187.0,50.5419,-49.0,121.74,117.03,108.1395,120.5219,120.6792,120.5074,0.1717,0.5979,129.5197,113.9603,453.7,-45095.927,120.5467,120.2038,120.4433,1.0474,0.25,2.238,-,1.617,0.018,0.018,0.013,0.191,0.011,0.015,-,-,0.28,21.02,427.50,498.75,76246430.00,7624643
BANKASI1PB,Bank Asia 1st Perpetual Bond,Corporate Bond,N,588.63,-,0.0,0.0,8650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,680500.00,68050
BANKASIA,Bank Asia PLC.,Bank,A,25265.2,9.02,19.7,2.07,19.7,20.873,1063575.0,67.9227,-43.75,19.195,18.612,17.751,19.4369,19.3689,19.0673,0.3017,0.2943,19.953,18.437,18.07,266551.9654,19.52,19.4731,19.3548,0.7195,5.08,-,-,-,-,0.630,0.104,-,0.005,0.090,0.006,-,2.14,27.28,9.02,5.61,12824975460.00,1282497546
BARKAPOWER,Baraka Power Limited,Fuel & Power,Z,1813.09,20.83,7.8,2.67,7.7,2.507,326539.0,60.5688,-37.5,7.325,7.106,9.2605,7.5636,7.5104,7.33,0.1804,0.1484,7.9958,6.6542,50.09,-477804.3054,7.6467,7.5949,7.471,1.4947,-,1.348,-,1.179,0.121,0.137,0.090,0.169,0.037,0.056,-,-,0.36,22.63,20.83,10.42,2354656610.00,235465661
BATASHOE,Bata Shoe Company (Bangladesh) Limited,Tannery Industries,A,11161.51,37.48,815.9,0.68,815.9,0.601,737.0,54.1994,-17.7515,810.455,809.482,836.353,812.3582,811.9655,811.8048,0.1608,-0.6258,818.8177,802.0923,0.63,74.5886,812.8356,812.7705,811.7352,0.3925,1.75,1.466,-,0.350,0.077,0.091,0.041,0.459,0.049,0.123,-,-,0.0,0.0,37.48,65.21,136800000.00,13680000
BATBC,British American Tobacco Bangladesh Company Limited,Food & Allied,A,143586.0,8.14,265.9,0.72,265.9,25.367,95279.0,66.169,-27.7273,256.95,252.692,277.335,263.0708,261.7435,257.6025,4.141,3.1747,272.0038,241.8962,4.78,36369.8375,265.1444,263.9256,260.4648,1.0655,5.64,1.806,-,0.888,0.340,0.365,0.176,0.445,0.172,0.303,-,-,0.0,0.0,8.14,14.84,5400000000.00,540000000
BAYLEASING,Bay Leasing & Investment Limited,Financial Institutions,Z,464.93,-,3.3,0.0,3.3,0.343,104005.0,56.1838,-33.3333,3.185,3.07,4.2165,3.2542,3.232,3.1778,0.0542,0.031,3.4468,2.9232,18.69,-33775.0743,3.2844,3.2538,3.2067,2.0917,-,-,-,-,-,1.293,8.991,-,-,-,-,-,-31.16,-25.2,-,-,1408884430.00,140888443
BBS,Bangladesh Building Systems PLC.,Engineering,B,1466.37,-,9.0,1.12,9.0,1.413,157818.0,50.9802,-42.8571,8.915,8.926,10.1225,8.9636,8.9552,8.9656,-0.0103,-0.0335,9.228,8.602,29.13,159089.7411,8.9911,8.9641,8.9195,1.6259,-,2.735,0.280,2.036,-,0.077,0.015,0.178,0.003,0.006,-,-,-0.59,10.74,-,-,1629297320.00,162929732
BBSCABLES,BBS Cables PLC.,Engineering,B,3112.13,-,14.8,-0.68,14.7,3.842,258662.0,47.914,-58.3333,14.76,14.704,15.851,14.795,14.7896,14.8041,-0.0145,-0.033,15.3159,14.2041,31.72,-27374.17,14.8378,14.7936,14.739,1.4611,-,2.883,0.052,2.101,-,0.076,-,0.173,-,-,-,-,-4.05,28.01,-,-,2117097670.00,211709767
BDAUTOCA,Bangladesh Autocars Limited,Engineering,B,545.51,706.11,126.1,-0.79,126.1,3.815,30147.0,51.8829,-66.8919,125.52,122.282,110.5335,127.0327,126.7653,125.3309,1.4344,1.5221,131.5174,119.5226,291.29,-36072.6516,127.7844,127.4256,126.3552,1.0545,0.16,1.466,0.022,1.142,-,0.006,0.009,0.038,0.013,0.020,-,-,0.18,7.45,706.11,1588.75,43260130.00,4326013
BDCOM,BDCOM Online Limited,IT Sector,A,1718.2,30.23,27.3,5.0,27.3,55.853,2078005.0,63.661,-3.3333,25.88,25.81,25.008,26.0586,25.974,25.8269,0.1471,0.0307,27.1092,24.6508,246.57,654310.6713,26.0711,25.9141,25.8738,1.7677,1.83,2.192,-,2.155,0.133,0.099,0.065,0.536,0.040,0.056,-,-,0.86,15.58,30.23,18.57,629378650.00,62937865
BDFINANCE,Bangladesh Finance PLC,Financial Institutions,Z,2277.66,-,12.1,-1.63,12.1,8.51,701489.0,31.5704,-90.0,13.185,13.484,11.415,12.738,12.8372,13.1043,-0.267,-0.1749,14.1459,12.2241,26.82,-291380.7518,12.6978,12.7897,12.9705,1.7173,-,-,-,-,-,1.819,18.372,-,-,-,-,-,-41.61,-30.05,-,16.18,1882362670.00,188236267
BDLAMPS,Bangladesh Lamps PLC.,Engineering,A,1505.49,-,143.0,4.46,143.0,6.446,45726.0,61.9378,-37.5796,137.67,132.186,133.7745,139.4162,138.9967,136.9201,2.0766,2.1326,144.7351,130.6049,40.5,-6427.9983,139.8667,139.8872,138.8519,1.4483,0.70,0.977,-,0.499,-,-,-,0.172,-,-,-,-,-6.22,39.93,-,-,105278770.00,10527877
BDSERVICE,Bangladesh Services Limited,Travel & Leisure,Z,508.5,-,0.0,0.0,5.2,0.0,0.0,,,,,,,,,,,,,,,,,,,-,0.346,0.018,0.339,-,-,-,0.569,-,-,-,-,-8.94,219.74,-,-,977889130.00,97788913
BDTHAI,Bangladesh Thai Aluminium Limited,Engineering,B,1379.97,-,10.8,0.93,10.8,3.74,346263.0,47.9701,-63.6364,10.83,10.986,12.0965,10.8439,10.8527,10.9042,-0.0515,-0.0563,11.2706,10.3894,152.14,-641040.1684,10.8556,10.8628,10.8314,1.6688,-,2.464,0.202,1.546,-,0.103,-,0.252,-,-,-,-,-2.01,28.6,-,-,1277752500.00,127775250
BDTHAIFOOD,BD Thai Food & Beverage Limited,Food & Allied,B,1100.25,-,13.5,0.75,13.5,24.366,1797792.0,49.4932,-54.1667,13.47,13.222,13.697,13.6153,13.6029,13.5538,0.0491,0.0451,14.4327,12.5073,804.41,-2822980.7789,13.6933,13.6641,13.52,1.5249,-,1.502,-,1.039,0.038,0.040,0.003,0.265,0.001,0.001,-,-,-1.64,12.41,-,-,815000000.00,81500000
BDWELDING,Bangladesh Welding Electrodes Limited,Fuel & Power,Z,736.94,-,17.0,-0.58,17.0,1.275,74591.0,55.2487,-42.5926,16.925,13.674,10.692,17.3138,17.1625,16.1157,1.0469,1.2073,19.7711,14.0789,245.46,-44015.1014,17.5444,17.5231,17.09,1.3739,-,1.557,-,1.207,6.501,7.509,2.015,0.193,0.075,0.162,-,-,-0.08,11.61,-,-,433493050.00,43349305
