Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1351.62,15.45,5.2,1.96,5.2,4.094,796134.0,58.659,-35.7143,4.955,4.398,4.9385,5.1559,5.108,4.8693,0.2387,0.2459,5.5923,4.3177,86.79,-153388.1861,5.2311,5.2,5.089,1.6368,1.92,15.328,-,13.723,-,-,-,-,-,-,-,-,0.33,15.15,15.45,23.91,2599270220.00,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,772.36,-,13.8,0.73,13.8,3.341,241291.0,43.7551,-55.5556,14.21,14.104,12.719,14.0549,14.1015,14.1825,-0.081,-0.0168,15.1343,13.2857,171.47,-457286.1839,14.0578,14.1038,14.1062,1.4563,-,0.234,-,0.226,-,-,-,-,-,-,-,-,-0.18,24.77,-,171.25,559680000.00,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,3077.8,105.00,23.5,1.73,23.5,7.003,298640.0,52.1392,-22.7273,23.19,23.398,24.191,23.2636,23.2501,23.3155,-0.0655,-0.1261,24.3286,22.0514,62.06,-181102.9468,23.3178,23.2436,23.1314,1.3255,4.89,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,0.22,28.03,105.00,25.11,1309704000.00,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1884.0,346.65,785.0,2.47,785.0,2.011,2564.0,59.06,-8.1633,766.055,749.53,783.1185,767.9676,767.3939,763.8369,3.557,3.971,792.3713,739.7387,8.13,516.9822,767.2089,768.041,766.299,0.7906,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,2.21,13.47,346.65,205.94,24000000.00,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1710.4,42.04,213.8,1.52,213.8,2.292,10776.0,57.3788,-27.8049,208.56,211.098,216.4415,209.7995,209.4813,209.628,-0.1467,-0.9146,215.7302,201.3898,22.44,-4942.3867,210.1022,209.3603,208.401,0.9131,1.50,1.656,-,0.601,0.019,0.026,0.013,0.191,0.027,0.061,-,-,5.01,92.88,42.04,30.88,80000000.00,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,355.57,-,19.9,2.05,19.9,1.311,66210.0,55.5728,-36.3636,19.285,18.87,20.43,19.6919,19.6059,19.3225,0.2833,0.2278,20.7085,17.8615,119.94,-42242.3702,19.8156,19.7821,19.5,1.1253,-,0.523,-,0.382,-,-,-,-,-,-,-,-,-2.99,5.63,-,-,178678000.00,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,2852.68,-,94.5,1.07,94.5,38.993,412594.0,49.1824,-31.8519,95.455,93.618,80.928,95.1813,95.2199,94.966,0.2539,0.458,103.2304,87.6796,562.54,-261644.8115,95.5156,95.4103,94.8876,1.5018,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,-12.32,1.38,-,15.48,301870800.00,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1844.34,9.76,16.8,3.07,16.8,8.554,511864.0,61.6376,-16.6667,15.93,15.322,14.869,16.2602,16.1793,15.8875,0.2918,0.2515,16.8795,14.9805,60.18,-147417.9152,16.3556,16.2833,16.071,1.6385,0.60,-,-,-,-,-,-,-,-,-,-,-,1.59,19.33,9.76,10.25,1097820000.00,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1291.02,34.51,226.4,2.35,226.4,2.069,9185.0,48.8696,-45.1505,224.81,233.056,224.5975,225.0395,225.2014,227.3144,-2.1129,-2.7516,237.4373,212.1827,52.01,-1619.7589,225.3956,225.2154,224.1667,1.0957,0.88,2.027,-,1.741,0.040,0.033,0.016,0.096,0.028,0.044,-,-,6.41,126.05,34.51,31.51,57024000.00,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,3655.47,21.35,186.0,1.09,186.0,8.847,47719.0,51.1548,-21.4815,185.165,184.58,203.7585,185.3283,185.3399,185.4841,-0.1442,-0.1866,192.366,177.964,65.71,-11102.881,185.6578,185.4756,184.8224,0.8852,1.34,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,8.62,436.68,21.35,23.06,196530460.00,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,1800.96,54.19,214.4,9.89,214.4,82.233,390063.0,62.5314,-0.5464,195.255,202.36,155.555,197.9387,197.1889,197.7996,-0.6107,-2.5447,215.125,175.385,234.16,102124.7875,198.2111,196.6256,194.4214,1.0224,0.93,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,3.6,83.11,54.19,57.72,84000000.00,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1072.9,-,71.2,2.33,70.4,4.813,67677.0,58.2369,-15.942,66.655,68.372,66.922,68.0693,67.7221,67.4849,0.2372,-0.4139,72.4546,60.8554,36.83,17174.1818,68.5067,67.7577,66.7652,0.9357,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,-14.62,30.19,-,-,152400000.00,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1565.1,-,3.9,8.33,3.9,6.982,1825599.0,59.019,-50.0,3.685,2.652,2.687,3.8838,3.8286,3.4502,0.3784,0.4352,4.5918,2.7782,206.01,376302.965,3.9689,3.9628,3.861,1.5086,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,-0.82,0.7,-,-,4013086000.00,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,280.6,-,1403.0,0.0,1403.0,0.01,7.0,11.496,-100.0,1725.35,2055.03,2432.67,1705.7179,1810.9166,2168.4562,-357.5396,-294.769,2583.4174,867.2826,0.71,-0.5797,1532.9667,1583.3269,1660.6452,0.2554,0.04,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,2000000.00,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1022.4,81.05,170.4,0.59,170.4,1.098,6450.0,49.6969,-33.945,169.13,169.868,189.5605,171.0844,170.8,170.5228,0.2772,-0.2168,178.5306,159.7294,40.08,-178.4089,172.1067,171.6949,169.9529,1.0296,0.59,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,1.75,128.67,81.05,-,60000000.00,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,393.01,-,11.7,2.65,11.6,0.117,10082.0,51.9274,-37.5,11.61,10.824,11.209,11.6899,11.6694,11.4628,0.2066,0.2587,12.5939,10.6261,23.57,-10651.7487,11.7822,11.7526,11.6338,1.4673,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,-14.47,-18.9,-,-,338800000.00,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,2416.66,9.94,17.4,4.19,17.4,13.257,766549.0,57.265,-5.8824,16.81,17.262,17.6475,16.846,16.8354,16.9477,-0.1123,-0.1884,17.5775,16.0425,30.83,110359.9331,16.84,16.8077,16.7552,1.1894,5.75,1.703,-,0.950,-,-,-,-,-,-,-,-,1.68,24.57,9.94,12.46,1388886060.00,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1972.23,19.51,41.9,4.23,41.9,57.073,1364363.0,60.3135,-11.0092,38.57,37.228,29.6285,39.6957,39.4193,38.6776,0.7417,0.4837,43.1404,33.9996,332.43,-159315.5018,39.9889,39.5872,38.7629,1.5692,2.39,-,-,-,-,-,-,-,-,-,-,-,2.06,29.63,19.51,20.79,470698580.00,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,1626.24,19.63,38.4,3.5,38.4,11.141,289874.0,56.4533,-11.6883,36.335,36.796,33.218,36.8899,36.7923,36.7854,0.0069,-0.2041,39.4179,33.2521,71.28,-66494.7234,36.9867,36.8103,36.3624,1.3842,2.60,-,-,-,-,-,-,-,-,-,-,-,1.89,23.79,19.63,12.82,423500000.00,42350000
ASIATICLAB,Asiatic Laboratories Limited,Pharmaceuticals & Chemicals,A,9828.19,62.98,80.3,2.82,80.3,96.2,1217728.0,80.1183,-1.0526,67.475,61.772,53.257,74.0363,72.5429,68.0683,4.4746,3.3005,80.7105,54.2395,252.91,1398557.8283,75.2644,74.0487,70.9019,0.9377,1.25,4.084,0.157,2.848,-,0.308,0.145,0.434,0.029,0.039,-,-,2.09,54.08,62.98,15.14,1223934550.00,122393455
ATLASBANG,Atlas Bangladesh Limited,Engineering,Z,2676.67,-,80.0,5.21,80.8,2.962,37132.0,87.4818,-2.8689,65.0,57.86,57.508,72.094,70.2159,64.7532,5.4627,3.909,79.0992,50.9008,14.77,46787.4275,73.4956,71.7628,68.4781,0.9033,-,1.732,0.001,1.667,-,-,-,-,-,-,-,-,-1.23,121.0,-,-,331271080.00,33127108
AZIZPIPES,Aziz Pipes Limited,Engineering,Z,276.45,-,51.7,2.17,51.7,1.152,22355.0,58.1994,-16.0714,50.25,45.47,48.084,50.5415,50.2392,48.7844,1.4548,1.4756,55.6399,44.8601,209.73,5574.6954,50.8667,50.641,50.0619,1.3669,-,0.259,-,0.182,-,-,-,-,-,0.214,-,-,-10.12,-47.37,-,-,53471250.00,5347125
BANGAS,Bangas Limited,Food & Allied,B,950.03,437.50,124.6,1.71,124.6,11.906,95635.0,54.2043,-28.4444,120.64,121.22,113.7365,123.3341,122.7737,121.8411,0.9327,0.141,130.3465,110.9335,332.13,-35015.7323,124.4333,123.4974,121.4838,1.1022,0.24,2.238,-,1.617,0.018,0.018,0.013,0.191,0.011,0.015,-,-,0.28,21.02,437.50,510.42,76246430.00,7624643
BANKASI1PB,Bank Asia 1st Perpetual Bond,Corporate Bond,N,588.63,-,0.0,0.0,8650.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.01,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,680500.00,68050
BANKASIA,Bank Asia PLC.,Bank,A,28086.7,9.95,21.9,2.82,21.9,41.819,1915671.0,54.113,-30.4348,21.99,20.782,18.438,21.7911,21.7886,21.507,0.2816,0.4087,23.2902,20.6898,57.75,1277692.6913,21.7778,21.8474,21.8905,0.7943,4.57,-,-,-,-,0.630,0.104,-,0.005,0.090,0.006,-,2.14,27.28,9.95,6.19,12824975460.00,1282497546
BARKAPOWER,Baraka Power Limited,Fuel & Power,Z,1883.73,21.94,8.0,1.27,8.0,2.87,358558.0,51.2188,-47.0588,7.96,7.804,8.79,8.0489,8.0372,7.9532,0.084,0.098,8.6262,7.2938,48.77,21779.7391,8.1044,8.109,8.0167,1.4334,-,1.375,-,1.111,-,-,0.011,0.040,0.002,0.003,-,-,0.36,22.63,21.94,35.91,2354656610.00,235465661
BATASHOE,Bata Shoe Company (Bangladesh) Limited,Tannery Industries,A,11595.17,38.51,848.0,1.81,847.6,0.681,806.0,56.0954,-44.25,837.81,828.404,841.606,840.8644,839.9948,836.3635,3.6313,3.4304,855.0641,820.5559,1.48,256.0976,841.9511,841.1872,838.7248,0.4072,1.69,1.452,-,0.238,0.060,0.083,0.032,0.472,0.037,0.098,-,-,0.0,0.0,38.51,66.99,136800000.00,13680000
BATBC,British American Tobacco Bangladesh Company Limited,Food & Allied,A,119502.0,6.83,0.0,0.0,221.3,0.0,0.0,31.5419,-61.0465,237.89,255.372,267.121,226.8751,229.3154,239.933,-10.6176,-10.2549,280.6236,195.1564,9.55,-52841.8319,225.4489,225.4167,228.9738,1.0824,1.36,1.806,-,0.888,0.340,0.365,0.176,0.445,0.172,0.303,-,-,10.81,102.5,6.83,20.47,5400000000.00,540000000
BAYLEASING,Bay Leasing & Investment Limited,Financial Institutions,Z,718.53,-,5.1,2.0,5.1,2.523,498604.0,47.4715,-81.25,5.625,4.602,4.108,5.38,5.4203,5.2714,0.1488,0.3073,6.3842,4.8658,223.9,-563823.1129,5.3378,5.4462,5.5452,2.0713,-,-,-,-,-,1.293,8.991,-,-,-,-,-,-31.16,-25.2,-,-,1408884430.00,140888443
BBS,Bangladesh Building Systems PLC.,Engineering,B,1955.16,-,12.0,3.45,12.0,61.305,5092147.0,71.5172,-11.5385,10.74,9.828,10.069,11.3888,11.2254,10.676,0.5494,0.4489,12.1414,9.3386,243.03,-99870.06,11.5844,11.4218,11.0567,1.6383,-,2.624,0.324,2.056,-,0.101,-,0.207,-,-,-,-,-0.59,10.74,-,-,1629297320.00,162929732
BBSCABLES,BBS Cables PLC.,Engineering,B,4128.34,-,19.5,1.04,19.5,42.04,2146935.0,72.5063,-12.2807,17.29,15.91,15.9875,18.6224,18.2826,17.2698,1.0127,0.743,20.1991,14.3809,170.12,93663.001,19.0578,18.6577,17.88,1.497,-,2.519,0.074,1.725,-,-,-,0.151,-,-,-,-,-4.05,28.01,-,-,2117097670.00,211709767
BDAUTOCA,Bangladesh Autocars Limited,Engineering,B,817.18,993.89,188.9,5.59,188.9,60.001,318884.0,76.2376,-8.658,151.225,137.718,120.0855,170.117,165.138,152.223,12.9149,8.0581,190.4843,111.9657,905.03,-34973.0729,175.4244,169.1449,158.811,1.1501,0.11,1.833,0.022,1.744,-,0.020,0.013,0.043,0.023,0.035,-,-,0.18,7.45,993.89,1789.00,43260130.00,4326013
BDCOM,BDCOM Online Limited,IT Sector,A,1730.79,31.40,27.5,1.85,27.5,36.034,1315148.0,55.6945,-22.8571,26.91,26.342,25.603,27.134,27.0575,26.7993,0.2582,0.2117,28.6205,25.1995,424.44,269868.4707,27.2711,27.1846,26.9395,1.6788,1.82,2.192,-,2.155,0.133,0.099,0.065,0.536,0.040,0.056,-,-,0.86,15.58,31.40,30.00,629378650.00,62937865
BDFINANCE,Bangladesh Finance PLC,Financial Institutions,Z,2541.19,-,13.5,5.47,13.5,3.197,240889.0,49.8131,-43.4783,13.64,13.236,12.168,13.5459,13.5781,13.5238,0.0543,0.1506,14.7207,12.5593,61.38,99907.221,13.54,13.6333,13.6824,1.6853,-,-,-,-,-,1.819,18.372,-,-,-,-,-,-41.61,-30.05,-,16.84,1882362670.00,188236267
BDLAMPS,Bangladesh Lamps PLC.,Engineering,A,1508.64,-,143.3,0.42,143.3,4.269,29567.0,56.5905,-20.6422,138.89,140.166,137.9025,141.3247,140.7644,139.997,0.7674,-0.102,148.2089,129.5711,40.88,-24578.5159,142.2044,141.1128,139.341,1.3651,0.70,0.921,-,0.488,-,0.046,-,0.213,-,-,-,-,-6.22,39.93,-,-,105278770.00,10527877
BDSERVICE,Bangladesh Services Limited,Travel & Leisure,Z,508.5,-,0.0,0.0,5.2,0.0,0.0,,,,,,,,,,,,,,,,,,,-,0.353,0.021,0.344,-,-,-,0.532,-,-,-,-,-8.94,219.74,-,-,977889130.00,97788913
BDTHAI,Bangladesh Thai Aluminium Limited,Engineering,B,1661.08,-,13.0,-2.26,13.0,55.428,4200531.0,65.329,-20.5882,11.57,11.25,11.8185,12.3321,12.1363,11.6973,0.439,0.2157,13.2295,9.9105,332.43,1080899.3023,12.5267,12.2731,11.849,1.5538,-,2.274,0.238,1.417,-,-,-,-,-,-,-,-,-2.01,28.6,-,-,1277752500.00,127775250
BDTHAIFOOD,BD Thai Food & Beverage Limited,Food & Allied,B,1532.2,-,18.8,-2.08,18.8,95.775,5025608.0,65.0918,-27.5,17.07,15.522,14.1535,17.9379,17.6825,16.8774,0.8051,0.623,19.0722,15.0678,1215.15,1902169.3453,18.1178,17.8462,17.3848,1.4045,-,1.502,-,1.039,0.038,0.040,0.003,0.265,0.001,0.001,-,-,-1.64,12.41,-,-,815000000.00,81500000
BDWELDING,Bangladesh Welding Electrodes Limited,Fuel & Power,Z,775.95,-,17.9,9.15,17.9,5.756,326273.0,57.6381,-2.7778,16.625,17.268,12.0045,16.61,16.61,16.8119,-0.2019,-0.2969,18.7682,14.4818,71.18,75173.1993,16.5556,16.4936,16.4071,1.37,-,1.557,-,1.207,6.501,7.509,2.015,0.193,0.075,0.162,-,-,-0.08,11.61,-,-,433493050.00,43349305
BEACHHATCH,Beach Hatchery Limited,Food & Allied,Z,1308.27,15.42,31.6,0.96,31.6,4.094,129473.0,48.8239,-31.5789,31.485,31.396,44.7735,31.5773,31.5394,31.7237,-0.1844,-0.3544,33.4276,29.5424,167.91,-53257.3026,31.7422,31.6564,31.4519,1.1499,3.16,5.789,-,5.616,0.494,0.534,0.383,0.567,0.138,0.163,-,-,2.03,12.49,15.42,5.13,414010210.00,41401021
