Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,666.82,-,2.3,0.0,2.3,1.006,437008.0,40.8172,-100.0,2.395,2.528,3.095,2.3333,2.3495,2.4199,-0.0704,-0.0679,2.5724,2.2176,42.59,-748931.9156,2.32,2.3295,2.3552,1.1635,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,380.0,-,19.0,-1.04,19.0,6.638,350609.0,41.3991,-53.8462,19.765,19.428,20.2565,19.4108,19.4795,19.58,-0.1005,0.0031,20.7171,18.8129,553.16,-200107.9872,19.3556,19.4397,19.5724,1.1101,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,30.64,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1469.08,6.50,16.0,-1.25,15.8,2.148,135123.0,32.5233,-93.75,16.685,17.254,18.495,16.2626,16.3779,16.7705,-0.3926,-0.3243,17.6101,15.7599,30.87,-111383.3466,16.1711,16.2692,16.4567,1.3038,6.33,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.50,15.58,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,724.72,-,11.2,-0.88,11.2,0.422,37623.0,47.3887,-80.0,11.4,11.194,12.2805,11.2511,11.2755,11.3057,-0.0302,0.0091,11.9191,10.8809,16.94,-66900.5682,11.2178,11.2474,11.3043,1.4695,0.89,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,597.73,-,2.6,0.0,2.5,3.432,1373761.0,42.2483,-66.6667,2.545,2.642,3.48,2.5221,2.5292,2.5672,-0.038,-0.0402,2.666,2.424,87.18,-489320.7654,2.5156,2.5231,2.529,1.1538,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,3851.49,-,4.3,0.0,4.3,2.335,540853.0,49.7725,-50.0,4.295,4.338,5.6615,4.3031,4.299,4.3023,-0.0033,-0.0138,4.416,4.174,26.94,-111414.8444,4.3067,4.3026,4.2948,1.753,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,69.847,0.0,951.55,872.98,0.0,934.1283,920.7205,902.6012,18.1193,-2.7986,1082.6367,820.4633,0.02,-1609.0983,960.0,957.6923,955.0405,0.041,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1724.25,81.90,17.4,-0.58,17.1,0.195,11427.0,41.1596,-75.0,17.315,18.01,17.4835,17.2912,17.3133,17.4861,-0.1728,-0.2057,17.8628,16.7672,4.44,-16824.9325,17.2956,17.3077,17.2829,1.2968,5.85,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,81.90,95.56,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,18295.37,-,208.3,0.19,208.3,41.49,198315.0,62.0657,-43.5028,205.675,194.78,185.8165,207.3893,206.8844,203.2116,3.6727,4.2922,215.0809,196.2691,53.49,-75634.8163,207.5333,207.7077,207.2305,1.0542,1.20,0.689,0.811,0.402,-,0.053,-,0.239,-,-,-,-,-7.4,91.64,-,133.27,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6279.53,16.97,132.9,-0.23,132.9,6.034,45184.0,53.4429,-57.6923,132.265,130.108,133.6485,132.903,132.7801,131.9634,0.8167,0.9312,137.2884,127.2416,13.57,-26430.294,132.8044,133.0872,132.9405,1.2507,1.88,1.224,-,0.908,-,0.118,0.066,0.289,0.043,0.100,-,-,7.85,75.51,16.97,18.00,472500000.00,47250000
