Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17478.30,7.18,82.60,0.24,82.60,8.1860,"99,135",46.7889,-82.3529,83.8750,82.1580,76.7075,82.9837,83.1103,83.0577,0.0526,0.3554,86.7278,81.0222,74.4300,-450295.2256,82.9089,82.9603,83.2557,1.2012,0.0000,0.0000,0.0000,4.24,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,82.40,0.20,376,8.1860,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.18,6.57,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3321.00,-,24.60,-1.60,24.60,85.5760,"3,459,732",54.9108,-37.9310,23.4750,23.7320,19.5105,24.5902,24.3510,23.8489,0.5021,0.2130,26.2996,20.6504,745.9900,952280.1744,25.0222,24.6321,23.9757,1.4217,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,25.00,-0.40,"1,721",85.5760,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1631.57,62.73,6.80,-1.45,6.80,2.2650,"333,728",45.9761,-60.0000,6.8400,6.9440,6.6035,6.8775,6.8750,6.8835,-0.0085,-0.0179,7.0493,6.6307,57.5200,-456653.4480,6.9022,6.8897,6.8548,1.3410,0.0000,0.0000,0.0000,0.37,-,-,-,-,-,-,-,-,-,-,-,6.90,-0.10,158,2.2650,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,62.73,43.13,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4279.94,25.88,66.20,0.30,66.20,6.7350,"102,017",43.2545,-86.6667,68.0350,67.1480,61.7850,67.0801,67.2848,67.5195,-0.2348,0.1043,70.8194,65.2506,154.7600,-343447.7219,67.0044,67.0962,67.4362,1.2563,0.0000,0.0000,0.0000,1.51,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,66.00,0.20,339,6.7350,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,25.88,26.61,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1490.12,22.22,16.00,0.00,16.00,2.7770,"173,578",53.3413,-52.3810,15.8900,15.6000,14.2320,16.0937,16.0483,15.8640,0.1842,0.1712,16.6064,15.1736,124.7700,-213500.9141,16.1978,16.1167,15.9757,1.4657,0.0000,0.0000,0.0000,0.31,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,16.00,0.00,182,2.7770,69.98%,12.79%,56.19%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,22.22,36.36,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,829.56,32.73,7.20,0.00,7.20,0.6090,"84,312",46.6991,-42.8571,7.2100,7.5200,6.4635,7.2150,7.2289,7.3177,-0.0889,-0.1002,7.4519,6.9681,47.3800,-120660.8532,7.2133,7.2090,7.2052,1.6420,0.0000,0.0000,0.0000,0.69,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.20,0.00,89,0.6090,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,32.73,31.76,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3219.12,-,30.50,0.99,30.50,3.8280,"124,954",46.5958,-65.0000,30.9350,31.0200,31.4860,30.5616,30.6264,30.7601,-0.1336,-0.0543,32.0386,29.8314,51.9300,-78273.7701,30.5111,30.5333,30.6957,1.3027,0.0000,0.0000,0.0000,3.28,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,30.20,0.30,207,3.8280,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2307.29,38.52,31.80,1.92,31.80,21.5940,"681,779",47.9779,-73.4694,32.9800,31.1300,24.3865,32.4460,32.5227,32.1779,0.3448,0.6755,34.9219,31.0381,872.1600,-1471076.9676,32.4000,32.4846,32.8095,1.2341,0.0000,0.0000,0.0000,0.79,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,31.20,0.60,487,21.5940,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,38.52,28.54,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1167.01,171.11,32.40,5.19,32.40,22.1940,"693,072",63.3958,-6.3830,30.3950,28.1960,24.1955,31.1035,30.8478,29.8538,0.9941,0.9004,33.2878,27.5022,414.1700,143893.8618,31.4067,31.1269,30.5629,1.4309,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,30.80,1.60,999,22.1940,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,171.11,30.80,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,650.00,128.00,6.50,1.56,6.50,13.6690,"2,139,340",59.2061,-70.0000,6.4350,5.1420,4.0685,6.5181,6.4707,6.0617,0.4089,0.4971,7.1897,5.6803,1321.9200,-92786.9683,6.5400,6.5564,6.5448,0.8095,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,6.40,0.10,399,13.6690,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,128.00,72.73,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,395.00,-,3950.00,0.00,3950.00,0.0120,3,50.7085,-57.9767,3943.9250,3945.9800,3710.6925,3946.5056,3934.8974,3934.3888,0.5086,-24.7444,4158.2836,3729.5664,0.9800,-0.3359,3964.2444,3960.6795,3949.8143,0.0417,0.0000,0.0000,0.0000,0.03,-,-,-,-,-,-,-,-,-,-,-,3950.00,0.00,1,0.0120,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1815.65,15.76,37.30,0.27,37.30,6.4180,"172,361",54.1142,-78.2609,37.8800,35.4580,35.7410,37.5062,37.5100,36.9519,0.5582,0.8293,39.1139,36.6461,159.0800,-211344.3652,37.4689,37.5936,37.6990,1.1478,0.0000,0.0000,0.0000,2.68,4.992,-,4.235,-,-,-,-,-,-,-,-,37.20,0.10,236,6.4180,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,15.76,12.35,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2178.57,9.61,97.70,0.93,97.70,10.2400,"104,960",40.1609,-83.6364,103.3700,102.4320,119.6335,99.0902,99.8231,101.5615,-1.7384,-0.9471,114.4230,92.3170,483.1200,-380509.2380,98.3933,98.7615,100.7848,1.0642,0.0000,0.0000,0.0000,0.31,1.616,-,1.134,-,-,-,-,-,-,-,-,96.80,0.90,589,10.2400,69.34%,9.08%,60.21%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,9.61,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,18311.90,24.39,16.00,-1.24,15.90,1.1040,"68,985",42.4848,-100.0000,16.8300,15.6360,15.3860,16.4274,16.5059,16.3730,0.1329,0.3679,18.1457,15.5143,5.7300,-335516.5252,16.3089,16.4859,16.7457,0.6081,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,16.10,-0.20,121,1.1040,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,24.39,9.36,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1429.60,16.67,5.50,0.00,5.50,2.1270,"385,970",47.1723,-60.0000,5.5650,5.4880,4.7555,5.5502,5.5551,5.5398,0.0153,0.0332,5.7140,5.4160,62.8100,-487496.7053,5.5533,5.5628,5.5652,1.6453,0.0000,0.0000,0.0000,1.82,15.328,-,13.723,-,-,-,-,-,-,-,-,5.50,0.00,78,2.1270,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.67,25.78,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1298.46,-,23.20,4.50,23.20,13.3380,"577,560",77.6660,-6.3830,20.1300,18.3480,15.1230,21.7372,21.3209,20.0159,1.3050,1.0048,23.4362,16.8238,174.7300,87832.6114,22.1733,21.7218,20.9243,1.3755,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,22.20,1.00,421,13.3380,63.75%,13.25%,50.50%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,555.00,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,5042.36,174.09,38.50,0.52,38.50,31.9460,"833,137",60.2236,-46.8750,37.7700,35.0900,27.0335,38.1288,37.9646,36.9412,1.0235,1.1445,39.8917,35.6483,333.7100,-1098176.2509,38.1933,38.1462,38.0657,1.2807,0.0000,0.0000,0.0000,2.99,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,38.30,0.20,712,31.9460,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,174.09,49.53,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1904.64,364.12,793.60,-1.38,793.60,0.4180,525,48.2005,-93.3566,807.0400,781.9560,762.9650,806.9051,806.4765,798.5301,7.9464,10.7449,840.8621,773.2179,25.0900,112.6364,808.0822,808.7244,809.8048,0.8214,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,804.70,-11.10,70,0.4180,22.75%,5.62%,17.13%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,364.12,267.05,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1848.00,46.39,232.80,-0.60,231.00,0.3190,"1,383",54.3806,-75.3138,230.8950,224.4300,213.8915,229.7082,229.6116,228.3688,1.2428,1.6154,239.1800,222.6100,46.7800,-9797.7890,229.3756,229.0897,229.9352,0.9357,0.0000,0.0000,0.0000,1.39,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,232.40,-1.40,24,0.3190,59.85%,28.88%,30.97%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,46.39,36.77,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,627.16,-,35.10,-0.28,35.10,1.0330,"29,465",57.3909,-38.0952,34.4100,32.8580,22.7625,34.6512,34.5120,33.8300,0.6819,0.6972,36.5873,32.2327,135.0500,97774.8551,34.7533,34.5295,34.3190,1.0662,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,35.20,-0.10,143,1.0330,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3383.97,-,112.10,0.36,112.10,22.0460,"196,547",46.2195,-69.6629,114.1300,114.0720,96.4650,112.1651,112.5302,113.3241,-0.7939,-0.3656,119.8284,108.4316,301.4600,-361477.6507,111.7644,111.9692,112.7919,1.4757,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,111.70,0.40,950,22.0460,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,20.94,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,2041.95,11.20,18.60,-0.53,18.60,7.5890,"407,188",62.8315,-34.6154,17.7300,17.9960,15.8295,18.1834,18.0785,17.8964,0.1820,0.0374,18.6970,16.7630,97.6400,-321389.7185,18.2756,18.1218,17.9157,1.5888,0.0000,0.0000,0.0000,0.54,-,-,-,-,-,-,-,-,-,-,-,18.70,-0.10,205,7.5890,69.35%,13.38%,55.90%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,11.20,11.76,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1676.51,46.71,294.00,-1.80,294.00,10.1280,"34,241",57.6658,-35.4839,287.6200,281.2920,246.1125,286.7736,286.2509,284.9472,1.3037,0.7694,305.4693,269.7707,203.3400,10416.9937,286.3222,285.1462,285.2267,1.1385,0.0000,0.0000,0.0000,0.68,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,299.40,-5.40,551,10.1280,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,46.71,50.46,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4266.68,25.20,217.10,-0.05,217.10,6.8880,"31,743",54.9475,-46.3087,217.6150,209.3320,196.8205,216.9958,216.8386,214.7961,2.0426,2.6586,221.9858,213.2442,196.3200,-36296.7584,217.1111,217.0000,217.1576,0.9089,0.0000,0.0000,0.0000,1.15,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,217.20,-0.10,436,6.8880,69.92%,23.35%,46.57%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,25.20,35.88,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2976.96,100.67,354.40,-2.21,354.40,6.9380,"19,475",43.6416,-75.2151,374.4050,364.5880,249.3475,358.7667,361.9266,368.5560,-6.6294,-2.8098,412.0166,336.7934,351.2400,-12078.3113,354.4644,357.2359,364.9862,1.0180,0.0000,0.0000,0.0000,0.56,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,362.40,-8.00,614,6.9380,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,100.67,106.17,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1616.96,-,106.10,-0.56,106.10,13.5380,"124,555",53.2695,-49.5798,105.5900,104.2940,78.6015,104.6828,104.6317,104.4529,0.1788,0.1508,111.9305,99.2495,248.2500,-76129.0057,104.5689,104.2808,104.6805,0.9739,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,106.70,-0.60,689,13.5380,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1324.32,-,3.30,-2.94,3.30,5.1880,"1,568,421",54.3799,-33.3333,3.1750,3.2700,2.7675,3.3102,3.2867,3.2441,0.0426,0.0109,3.4986,2.8514,59.1900,-385684.2674,3.3467,3.3269,3.2510,1.4441,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.40,-0.10,202,5.1880,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,220.70,-,1040.00,0.23,1103.50,0.0030,3,31.5612,-60.6811,1109.8750,1141.2300,1820.7675,1115.1203,1129.0052,1275.2076,-146.2025,-184.5114,1201.0333,1018.7167,0.0400,444.9293,1099.2778,1101.6410,1106.0000,0.2508,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1101.00,2.50,3,0.0030,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1230.60,99.19,205.10,-1.06,205.10,1.7480,"8,518",51.8820,-49.6403,206.7400,197.5380,183.9540,205.8928,205.9145,204.0019,1.9126,2.8602,212.1200,201.3600,81.7300,-1443.2021,205.7711,205.9474,206.1952,1.0148,0.0000,0.0000,0.0000,0.49,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,207.30,-2.20,76,1.7480,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,99.19,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,453.99,-,13.40,7.20,13.40,3.1610,"235,458",64.7142,-13.6364,12.4600,12.3660,10.8845,12.6622,12.5908,12.3958,0.1950,0.1299,13.1571,11.7629,54.5300,36676.3920,12.6933,12.6179,12.5419,1.3801,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,12.50,0.90,301,3.1610,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3222.22,13.81,23.20,0.00,23.20,58.1970,"2,516,510",56.3912,-52.9412,22.5700,20.6940,18.3675,23.5969,23.3938,22.3866,1.0073,1.0353,26.0232,19.1168,722.5000,1285494.2160,24.0711,23.9115,23.2338,1.2099,0.0000,0.0000,0.0000,4.31,1.703,-,0.950,-,-,-,-,-,-,-,-,23.20,0.00,"1,596",58.1970,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,13.81,19.33,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2136.97,20.81,45.40,4.37,45.40,38.5870,"858,097",60.0876,-20.0000,43.5100,42.7800,35.8680,44.0085,43.8294,43.3699,0.4595,0.2825,46.4414,40.5786,351.1100,-297835.8500,44.2400,43.9244,43.4919,1.6024,0.0000,0.0000,0.0000,2.20,-,-,-,-,-,-,-,-,-,-,-,43.50,1.90,998,38.5870,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,20.81,25.89,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2278.43,20.96,53.80,2.28,53.80,45.0180,"838,961",71.6190,-14.1791,47.5800,46.1840,38.0115,50.8234,50.0002,48.0275,1.9726,1.0929,55.2315,39.9285,339.1800,52243.0719,51.8800,50.6962,48.7381,1.4026,0.0000,0.0000,0.0000,2.60,-,-,-,-,-,-,-,-,-,-,-,52.60,1.20,"1,029",45.0180,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,20.96,12.01,423500000.00,A-EQ,42350000
