Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1758.40,43.05,220.00,1.90,219.80,2.1150,"9,680",51.9406,-20.0000,216.4500,224.7620,215.4695,215.6277,215.7974,218.3178,-2.5204,-3.3337,225.5530,207.3470,12.4000,2883.1153,215.1822,214.5577,215.1486,0.8989,0.0000,0.0000,0.0000,1.46,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,215.70,4.10,185,2.1150,59.85%,28.55%,31.30%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,43.05,34.13,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,477.07,-,26.50,1.91,26.70,0.3910,"14,709",37.3987,-75.9259,27.8250,31.5900,24.4290,27.1049,27.3708,28.7714,-1.4006,-1.4759,30.4519,25.1981,47.5900,-27001.9220,27.0089,26.9897,27.2910,1.0966,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,26.20,0.50,67,0.3910,55.57%,4.08%,51.49%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3568.11,-,118.20,-0.17,118.20,74.1800,"628,574",67.4162,-21.2121,109.4600,111.4400,101.2545,114.1562,113.1900,111.4111,1.7789,0.4943,119.2994,99.6206,325.8200,-61667.7602,115.0933,114.2397,111.8781,1.4475,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,118.40,-0.20,"2,526",74.1800,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,22.20,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1701.62,9.10,15.50,1.97,15.50,1.7880,"114,933",38.5703,-72.7273,16.0400,17.2020,16.2130,15.5656,15.6858,16.2770,-0.5912,-0.6054,17.6073,14.4727,56.1000,-265429.9916,15.4556,15.4603,15.6900,1.5964,0.0000,0.0000,0.0000,0.65,-,-,-,-,-,-,-,-,-,-,-,15.20,0.30,93,1.7880,69.35%,12.03%,57.24%,30.65%,0.00%,0.08%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,9.10,9.56,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1537.94,40.67,272.10,3.45,269.70,6.4110,"23,965",51.2049,-15.3392,264.2350,277.9260,254.9835,263.6806,263.8578,267.9375,-4.0798,-5.6107,281.0883,247.3817,84.4700,-8410.7662,263.7533,262.2590,262.3414,1.1420,0.0000,0.0000,0.0000,0.74,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,260.70,9.00,373,6.4110,46.61%,7.50%,39.11%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,40.67,43.94,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4245.06,24.95,216.00,0.42,216.00,15.3610,"71,148",60.2172,-23.4940,209.4400,213.7000,196.8830,213.0222,212.3133,211.5576,0.7557,-0.4456,217.2919,201.5881,50.8400,-35746.2866,213.8756,212.7705,210.8762,0.8763,0.0000,0.0000,0.0000,1.16,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,215.10,0.90,522,15.3610,69.92%,24.20%,45.72%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,24.95,35.53,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2975.28,90.50,354.20,8.72,354.20,172.3150,"502,521",61.1478,-0.1060,310.1050,341.8220,277.9355,322.5404,319.1034,321.3357,-2.2323,-10.8307,369.4066,250.8034,228.1900,263633.2775,326.6444,318.5821,309.9714,1.0362,0.0000,0.0000,0.0000,0.56,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,325.80,28.40,"1,461",172.3150,49.29%,7.29%,41.75%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,90.50,95.45,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1446.28,-,94.90,3.38,94.90,3.5490,"37,519",45.3481,-47.3404,96.6300,102.1120,84.8585,94.1495,94.6705,97.3256,-2.6552,-2.7607,106.3791,86.8809,89.7600,-2890.0567,93.6556,93.4218,94.7090,0.9892,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,91.80,3.10,356,3.5490,65.18%,26.35%,38.83%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1123.66,-,2.80,0.00,2.80,0.4370,"154,924",32.9997,-100.0000,2.9500,3.1060,2.9005,2.8854,2.9074,2.9915,-0.0842,-0.0756,3.1022,2.7978,16.4800,-266922.4925,2.8711,2.8885,2.9176,1.4435,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,2.80,0.00,56,0.4370,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,225.40,-,0.00,0.00,1127.00,0.0000,0,40.7089,-32.5581,1072.7500,1092.7200,1615.7750,1091.2445,1097.1587,1193.8312,-96.6725,-129.1776,1168.1528,977.3472,0.0400,109.2878,1103.2667,1096.5385,1084.2310,0.2441,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1127.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1070.40,86.12,178.40,-0.89,178.40,1.9300,"10,738",37.6106,-67.9545,189.6750,201.6300,184.3285,182.3206,184.0740,191.2165,-7.1425,-6.6532,213.9886,165.3614,53.6200,-3317.0926,180.8022,180.6269,184.4157,1.0255,0.0000,0.0000,0.0000,0.56,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,180.00,-1.60,183,1.9300,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,86.12,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,376.07,-,11.40,0.00,11.10,0.0400,"3,552",40.6378,-62.5000,11.5400,12.1360,11.1545,11.2399,11.3152,11.6219,-0.3067,-0.2856,12.3745,10.7055,14.0600,-16731.8925,11.1844,11.2038,11.3471,1.4004,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,11.10,0.00,13,0.0400,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3027.77,12.92,21.80,0.46,21.80,33.8690,"1,542,116",49.0482,-51.8519,21.9650,22.4320,19.0100,21.5138,21.5944,21.9182,-0.3238,-0.2992,23.7822,20.1478,444.5600,-969797.4353,21.3356,21.3590,21.6586,1.2422,0.0000,0.0000,0.0000,4.59,1.703,-,0.950,-,-,-,-,-,-,-,-,21.70,0.10,835,33.8690,64.13%,31.41%,32.72%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,12.92,18.08,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1939.28,19.90,41.20,-0.96,41.20,9.3930,"227,338",47.2870,-43.6364,41.2500,42.7800,38.1900,41.1413,41.1901,41.7177,-0.5276,-0.6686,43.5197,38.9803,119.4400,-127370.3698,41.0356,40.9141,41.0595,1.6473,0.0000,0.0000,0.0000,2.43,-,-,-,-,-,-,-,-,-,-,-,41.60,-0.40,354,9.3930,62.12%,11.11%,51.01%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,19.90,24.76,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2011.63,19.20,47.50,-1.45,47.50,8.9240,"186,295",46.5899,-56.1404,47.9350,48.6120,40.6560,47.5789,47.6784,48.1905,-0.5122,-0.5349,50.4248,45.4452,84.7800,-114527.5236,47.4244,47.3256,47.5962,1.4388,0.0000,0.0000,0.0000,2.95,-,-,-,-,-,-,-,-,-,-,-,48.20,-0.70,380,8.9240,66.39%,32.47%,33.92%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,19.20,11.00,423500000.00,A-EQ,42350000
