Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,985.74,-,3.4,9.68,3.4,26.965,7992168.0,74.1293,0.0,2.8,2.624,2.9735,2.954,2.9064,2.7937,0.1127,0.0612,3.1728,2.4272,118.12,5299985.7779,2.9733,2.9115,2.8457,1.2346,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,384.0,-,19.2,1.59,19.2,12.82,661320.0,55.7844,-13.7931,18.53,19.244,20.1375,18.4371,18.4339,18.6745,-0.2406,-0.3609,20.0146,17.0454,455.99,-139768.0562,18.3756,18.2526,18.3195,1.0365,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1580.66,6.99,17.0,-1.16,17.0,4.874,286280.0,53.2975,-39.3939,16.625,16.644,18.1345,16.8671,16.7854,16.6863,0.0991,-0.0337,17.9546,15.2954,57.7,-17186.0989,16.9489,16.7564,16.6362,1.3254,5.88,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.99,16.75,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,977.08,-,15.1,2.72,15.1,3.842,260295.0,72.5963,-16.3265,12.585,11.948,12.1685,13.7612,13.4418,12.6939,0.7479,0.3985,15.0883,10.0817,69.38,472717.3395,14.0156,13.5885,13.03,1.5064,0.66,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,860.73,-,3.6,9.09,3.6,74.125,20621971.0,73.6529,0.0,2.91,2.742,3.1765,3.0908,3.0364,2.9117,0.1247,0.0641,3.3399,2.4801,392.98,11214825.2228,3.1089,3.0397,2.969,1.22,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,5732.45,-,6.4,0.0,6.4,13.235,2066680.0,54.4449,-76.4706,6.57,5.424,5.563,6.4811,6.4726,6.2088,0.2638,0.3692,7.02,6.12,164.36,-2407552.6662,6.4667,6.4859,6.5424,1.7927,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,63.0012,0.0,993.75,997.5,0.0,981.0657,970.4499,939.7658,30.6841,21.8105,1139.3865,848.1135,20.98,-402.3103,1000.0,995.9936,993.75,0.0186,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1784.75,81.90,17.7,2.91,17.7,0.28,15902.0,51.6775,-38.8889,17.605,17.504,17.7475,17.5389,17.5374,17.5677,-0.0303,-0.0478,18.363,16.847,7.53,-21957.6833,17.5333,17.4821,17.5095,1.2521,5.65,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,81.90,95.56,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,18163.63,-,206.8,0.24,206.8,11.365,54966.0,46.6978,-62.5407,212.73,208.822,190.0695,208.48,209.0731,209.73,-0.6569,0.3365,227.958,197.502,89.8,30016.4663,207.7622,207.559,209.9814,1.0946,1.21,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,141.30,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6633.9,17.92,140.4,-0.21,140.4,2.431,17314.0,49.4889,-47.0968,142.875,138.07,135.266,140.7314,140.9468,140.7177,0.2291,0.8101,151.2531,134.4969,42.87,-2614.4239,140.42,140.1923,141.3314,1.2347,1.78,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,17.92,10.82,472500000.00,47250000
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16293.33,6.73,77.0,-0.39,77.0,26.528,344248.0,46.7838,-74.0,78.655,76.182,75.606,77.8575,77.9699,77.7438,0.2261,0.5793,81.3347,75.9753,66.86,-147725.2465,77.7844,77.7679,78.1533,1.1746,4.55,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.73,6.33,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2592.0,-,19.2,4.35,19.2,189.688,10120575.0,73.4929,-5.2632,16.91,16.338,15.373,17.6053,17.4126,16.9498,0.4629,0.2576,18.3608,15.4592,584.77,5087254.7519,17.68,17.4923,17.1743,1.4979,0.01,4.422,0.117,3.222,-,-,-,-,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1847.51,70.91,7.7,-1.28,7.7,4.589,604244.0,69.799,-22.2222,6.87,6.256,7.424,7.1791,7.0807,6.7809,0.2998,0.2248,7.5987,6.1413,63.05,893582.5847,7.2133,7.1051,6.9833,1.3968,0.32,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,70.91,48.75,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3795.05,22.90,58.7,0.51,58.7,7.908,135174.0,46.1347,-50.5155,60.295,59.952,66.0075,58.6841,58.9307,59.7676,-0.8369,-0.6891,66.961,53.629,167.77,18494.4226,58.44,58.159,58.9976,1.3127,1.70,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,22.90,23.17,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1350.42,20.28,14.5,-0.68,14.5,5.27,361507.0,62.6708,-19.0476,13.73,13.626,14.2605,13.8427,13.7894,13.7429,0.0465,-0.0487,14.6795,12.7805,56.51,303559.8944,13.8244,13.7013,13.6795,1.4235,0.34,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,0.72,16.43,20.28,30.42,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,898.69,36.36,7.8,-2.5,7.8,1.511,191947.0,64.6718,-21.0526,7.035,6.07,6.7675,7.2836,7.1838,6.811,0.3728,0.329,7.8667,6.2033,45.56,245782.4271,7.2978,7.1949,7.1171,1.6876,0.64,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,36.36,35.29,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3113.58,-,29.5,1.37,29.5,6.243,211153.0,50.3405,-24.3902,28.875,30.492,33.284,29.0142,28.9829,29.4064,-0.4234,-0.6914,30.9915,26.7585,55.97,106548.4927,29.0889,28.8256,28.731,1.2712,3.39,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1545.45,26.17,21.3,0.47,21.3,9.561,452461.0,53.1261,-28.125,21.09,21.068,23.7705,20.9772,20.9639,21.0242,-0.0603,-0.1179,22.6607,19.5193,239.84,378285.8005,20.9644,20.8141,20.9062,1.2615,1.17,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,26.17,18.60,725561920.00,72556192
