Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16462.61,6.79,77.80,-0.13,77.80,11.7220,"151,463",25.2329,-84.4828,80.5450,82.4320,77.1585,79.0056,79.3666,80.5440,-1.1774,-0.9385,84.0976,76.9924,20.3500,-267633.8075,78.7044,78.9231,79.6329,1.1986,0.0000,0.0000,0.0000,4.50,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,77.90,-0.10,574,11.7220,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,6.79,6.22,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3334.50,-,24.70,2.49,24.70,51.4610,"2,128,882",50.7615,-54.2857,24.7450,23.9540,20.3660,24.8727,24.8417,24.5883,0.2534,0.3046,25.9956,23.4944,659.2000,-249583.9892,24.9800,24.9410,24.8176,1.4218,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,24.10,0.60,"1,290",51.4610,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1415.63,52.73,5.90,1.72,5.90,1.1580,"200,216",34.3635,-83.3333,6.4100,6.7080,6.4965,6.0848,6.1588,6.3990,-0.2402,-0.1907,7.1609,5.6591,50.8400,-443833.2890,6.0067,6.0526,6.2248,1.3531,0.0000,0.0000,0.0000,0.42,-,-,-,-,-,-,-,-,-,-,-,5.80,0.10,119,1.1580,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,52.73,36.25,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3872.63,23.25,59.90,1.01,59.90,8.4320,"142,898",33.0507,-71.4286,63.2350,66.3840,61.6130,61.2463,61.7267,63.4562,-1.7296,-1.4886,68.0268,58.4432,49.2200,-46433.3509,60.8467,61.1154,62.0248,1.2511,0.0000,0.0000,0.0000,1.67,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,59.30,0.60,378,8.4320,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,23.25,23.91,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1313.17,19.17,14.10,2.17,14.10,0.8820,"63,464",35.7970,-73.9130,14.9600,15.5020,14.2450,14.3398,14.4747,14.9187,-0.4440,-0.3565,16.5433,13.3767,63.3900,-212331.1171,14.2111,14.2667,14.5629,1.4817,0.0000,0.0000,0.0000,0.35,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,13.80,0.30,86,0.8820,69.98%,12.79%,56.19%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,19.17,31.36,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,760.43,29.55,6.70,1.54,6.60,0.3280,"49,586",38.1554,-77.7778,6.8950,7.2420,6.5095,6.7245,6.7644,6.9252,-0.1608,-0.1489,7.3651,6.4249,24.1700,-91014.2786,6.6978,6.7064,6.7895,1.6392,0.0000,0.0000,0.0000,0.76,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,6.50,0.10,53,0.3280,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,29.55,28.68,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2870.82,-,27.30,0.74,27.20,2.7160,"102,195",28.1918,-69.6970,28.6500,30.0260,30.8325,27.8341,28.0399,28.8101,-0.7702,-0.6808,30.7229,26.5771,28.4800,-124749.8814,27.6978,27.8179,28.1438,1.3068,0.0000,0.0000,0.0000,3.68,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,27.00,0.20,229,2.7160,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2263.75,37.16,31.20,3.65,31.20,24.9880,"816,077",53.8302,-21.0526,30.4750,31.5220,25.0010,30.0685,30.1240,30.6087,-0.4847,-0.5909,33.0329,27.9171,271.4400,-165111.0817,29.8756,29.7705,30.0124,1.2443,0.0000,0.0000,0.0000,0.80,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,30.10,1.10,707,24.9880,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,37.16,27.53,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1040.94,159.44,29.20,0.70,28.90,2.4000,"84,786",44.0900,-74.4681,30.3500,29.8000,24.5780,29.3732,29.5353,29.8272,-0.2919,-0.0732,33.0625,27.6375,224.5400,-148874.4146,29.1756,29.2372,29.7062,1.4599,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,28.70,0.20,224,2.4000,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,159.44,28.70,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,570.00,116.00,5.70,-1.72,5.70,10.8110,"1,898,730",50.3664,-30.7692,5.6950,5.7320,4.2240,5.5508,5.5701,5.6800,-0.1099,-0.1191,6.6497,4.7403,500.2000,1880144.4278,5.5000,5.4603,5.5224,0.8435,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,5.80,-0.10,389,10.8110,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,116.00,65.91,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,410.00,-,0.00,0.00,4100.00,0.0000,0,59.1337,0.0000,3975.7000,3937.4900,3690.4225,4012.7749,3995.2190,3966.6359,28.5832,3.4799,4103.7137,3847.6863,2.9500,-0.0048,4020.0000,4005.7692,3988.0905,0.0343,0.0000,0.0000,0.0000,0.02,-,-,-,-,-,-,-,-,-,-,-,4100.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1625.81,13.90,33.40,1.83,33.40,3.2540,"100,689",36.9680,-54.7619,35.7700,36.3500,34.4765,34.3429,34.6560,35.5112,-0.8551,-0.5698,39.2323,32.3077,102.6400,-71287.4438,34.0533,34.2205,34.9333,1.1756,0.0000,0.0000,0.0000,2.99,4.992,-,4.235,-,-,-,-,-,-,-,-,32.80,0.60,304,3.2540,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,13.90,10.88,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,1719.22,7.75,77.10,-1.15,77.10,11.0970,"146,289",19.4056,-84.9785,89.1850,97.6120,115.3260,83.2980,84.7832,89.9581,-5.1749,-4.3485,102.0775,76.2925,176.0200,-223715.8417,82.2667,83.1154,85.8643,1.0229,0.0000,0.0000,0.0000,0.39,1.616,-,1.134,-,-,-,-,-,-,-,-,78.00,-0.90,778,11.0970,69.34%,9.08%,60.21%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,7.75,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,18657.41,24.70,16.50,-0.61,16.20,0.2920,"17,962",43.5596,-97.0588,16.8500,16.5580,15.4820,16.7977,16.8483,16.7946,0.0536,0.1900,18.2440,15.4560,2.8300,-13117.0803,16.7711,16.9141,16.9671,0.6021,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,16.30,-0.10,40,0.2920,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,24.70,9.48,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1403.61,16.36,5.40,0.00,5.40,1.7070,"318,482",41.2600,-87.5000,5.6100,5.5720,4.8340,5.5013,5.5235,5.5621,-0.0386,-0.0080,5.9588,5.2612,89.0100,-745129.2767,5.4800,5.4936,5.5605,1.6311,0.0000,0.0000,0.0000,1.85,15.328,-,13.723,-,-,-,-,-,-,-,-,5.40,0.00,177,1.7070,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.36,25.31,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1337.64,-,23.80,2.14,23.90,7.5610,"324,315",57.1036,-67.7419,24.1500,21.1100,16.1625,23.9779,23.9504,23.1926,0.7578,1.0541,25.2748,23.0252,202.4800,-119053.3551,23.9711,24.0846,24.1581,1.3622,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,23.40,0.50,251,7.5610,63.75%,16.13%,47.62%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,585.00,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4243.44,149.09,32.90,-1.22,32.40,20.9240,"658,232",33.7935,-74.4898,36.4000,36.3300,28.2365,34.4226,34.8627,35.8352,-0.9726,-0.4638,40.8641,31.9359,264.1800,-639090.9418,33.9289,34.3090,35.3690,1.3171,0.0000,0.0000,0.0000,3.55,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,32.80,-0.40,847,20.9240,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,149.09,42.41,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1817.28,343.53,763.40,-0.26,757.20,0.7190,952,41.4745,-76.4890,770.5750,782.2780,760.5525,757.1957,760.2363,771.3438,-11.1075,-9.6570,808.0794,733.0706,8.8500,-2317.9621,753.2222,754.2654,761.4586,0.8138,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,759.20,-2.00,59,0.7190,22.75%,5.62%,17.13%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,343.53,251.95,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1723.20,43.63,215.40,-1.46,215.40,0.8940,"4,151",36.4904,-89.3720,225.5850,227.3220,214.7685,220.6787,221.6920,224.4019,-2.7099,-1.7598,237.8908,213.2792,21.1000,-4422.3828,219.7822,220.2192,222.7186,0.9287,0.0000,0.0000,0.0000,1.49,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,218.60,-3.20,58,0.8940,59.85%,28.88%,30.97%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,43.63,34.59,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,512.81,-,28.70,3.99,28.70,1.0540,"37,485",33.9105,-78.7500,31.9400,33.1800,23.8825,29.5350,30.0594,31.4929,-1.4335,-0.9564,37.1256,26.7544,64.1300,-36734.8642,28.8844,29.3628,30.5971,1.0881,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,27.60,1.10,109,1.0540,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3193.79,-,107.00,0.47,105.80,27.4300,"262,039",43.5701,-71.8519,108.6300,112.5660,100.0850,105.7934,106.2855,108.4887,-2.2032,-2.1594,117.9859,99.2741,259.7100,-245081.0919,105.1156,105.0692,106.5748,1.4800,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,105.30,0.50,"1,118",27.4300,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,19.74,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1745.53,9.70,15.80,-1.85,15.90,2.9320,"184,628",27.7500,-91.8919,17.7750,17.8300,16.1290,16.8698,17.0533,17.4813,-0.4280,-0.2266,19.8289,15.7211,150.3700,-518373.2556,16.7289,16.8359,17.2738,1.5925,0.0000,0.0000,0.0000,0.63,-,-,-,-,-,-,-,-,-,-,-,16.20,-0.30,161,2.9320,69.35%,13.38%,55.90%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,9.70,10.19,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1481.48,41.34,259.80,-1.96,259.80,9.2030,"35,517",31.0224,-77.5176,281.1100,283.9780,252.3260,270.7682,272.8599,278.1945,-5.3345,-3.2514,304.8543,257.3657,205.7000,-26241.0894,269.0733,270.4321,275.1814,1.1412,0.0000,0.0000,0.0000,0.77,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,265.00,-5.20,557,9.2030,46.61%,7.81%,38.80%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,41.34,44.66,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4054.42,23.84,206.30,0.39,206.30,11.7860,"57,197",37.8336,-78.5714,211.9850,213.3960,195.5700,208.2273,209.0607,211.2315,-2.1708,-1.3623,220.6481,203.3219,65.0400,-48404.4184,207.1911,207.9244,209.8381,0.9003,0.0000,0.0000,0.0000,1.21,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,205.50,0.80,557,11.7860,69.92%,24.20%,45.72%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,23.84,33.95,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2330.16,77.14,277.40,-0.11,277.40,10.1320,"37,646",26.0656,-82.4950,335.3900,362.3780,267.8360,311.2455,317.9843,335.8656,-17.8814,-11.4972,383.8288,286.9512,174.7400,-53023.1065,307.7489,314.4038,325.3310,1.0181,0.0000,0.0000,0.0000,0.72,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,277.70,-0.30,527,10.1320,49.29%,6.59%,42.45%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,77.14,81.36,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1487.42,-,97.60,-1.61,97.60,6.1090,"63,022",37.8636,-75.1553,104.1850,104.3020,82.6325,101.4382,101.9736,103.2635,-1.2899,-0.7211,112.1724,96.1976,204.2600,-26954.7880,101.1800,101.3103,102.6129,0.9757,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,99.20,-1.60,380,6.1090,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1203.93,-,3.00,3.45,3.00,1.4300,"487,445",37.8249,-80.0000,3.1600,3.1760,2.8325,3.0223,3.0499,3.1273,-0.0773,-0.0532,3.4870,2.8330,36.1100,-387774.3647,2.9889,3.0090,3.0771,1.4564,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,2.90,0.10,88,1.4300,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,211.40,-,0.00,0.00,1057.00,0.0000,0,30.3760,-88.3562,1088.3000,1114.8400,1731.8000,1077.6321,1090.0480,1207.0319,-116.9838,-144.7686,1202.1394,974.4606,0.0800,163.2502,1059.6889,1067.3974,1078.5095,0.2553,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1057.00,0.00,0,0.0000,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1173.00,95.79,195.50,-2.35,195.50,2.4280,"12,387",38.5030,-79.2339,209.6350,207.9400,184.9470,203.7153,205.0934,206.8483,-1.7550,0.4456,228.8680,190.4020,136.3100,-17606.5077,201.8133,203.5282,207.6667,1.0012,0.0000,0.0000,0.0000,0.51,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,200.20,-4.70,216,2.4280,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,95.79,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,399.78,-,11.80,2.61,11.80,0.0610,"5,221",44.2480,-68.1818,12.3850,12.2620,11.0180,11.9646,12.0386,12.2145,-0.1759,-0.0961,13.5261,11.2439,37.2400,-20688.5319,11.9089,11.9295,12.1171,1.4039,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,11.50,0.30,32,0.0610,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3166.66,12.98,22.80,4.59,22.80,60.9140,"2,744,807",51.0132,-47.0588,22.8550,22.2340,18.7665,22.7094,22.7274,22.6566,0.0708,0.1438,24.4384,21.2716,536.2900,-1244026.5422,22.7556,22.6372,22.6824,1.2295,0.0000,0.0000,0.0000,4.39,1.703,-,0.950,-,-,-,-,-,-,-,-,21.80,1.00,"1,451",60.9140,64.13%,31.41%,32.72%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,12.98,18.17,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1967.52,19.90,41.80,0.48,41.80,10.3560,"250,692",44.6482,-76.3889,43.5050,43.4700,37.3280,42.3158,42.5086,42.9933,-0.4847,-0.2894,47.1245,39.8855,302.6500,-185246.4559,42.0267,42.1115,42.7462,1.6282,0.0000,0.0000,0.0000,2.39,-,-,-,-,-,-,-,-,-,-,-,41.60,0.20,412,10.3560,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,19.90,24.76,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2070.91,19.44,48.90,0.20,48.90,6.4590,"133,587",47.3957,-74.6667,50.7750,48.5360,39.6155,49.4083,49.5693,49.5538,0.0155,0.3764,54.9278,46.6222,320.5900,-123556.1129,49.1267,49.1744,49.8452,1.4349,0.0000,0.0000,0.0000,2.86,-,-,-,-,-,-,-,-,-,-,-,48.80,0.10,299,6.4590,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,19.44,11.14,423500000.00,A-EQ,42350000
