Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,782.79,-,2.7,-3.57,2.7,1.445,533927.0,51.5436,-83.3333,2.68,2.578,3.0255,2.7669,2.7514,2.673,0.0783,0.081,3.0985,2.2615,114.83,-1121822.2199,2.7778,2.7923,2.761,1.221,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,372.0,-,18.6,-3.63,18.6,9.664,517281.0,37.1711,-84.0,19.42,19.69,20.2745,19.253,19.3212,19.456,-0.1348,-0.0486,20.1192,18.7208,562.84,-454269.8631,19.1711,19.2872,19.3881,1.055,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1524.87,6.99,16.4,-4.65,16.4,4.607,279165.0,45.21,-77.2727,16.61,16.92,18.1825,16.8558,16.8357,16.8022,0.0335,0.0049,17.8444,15.3756,49.15,-93815.6989,16.8889,16.9449,16.8224,1.3431,6.10,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.99,16.75,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,770.02,-,11.9,-3.25,11.9,1.325,111849.0,52.1217,-68.1818,11.785,11.5,12.1385,12.0326,11.9881,11.7928,0.1953,0.1893,12.7056,10.8644,36.05,-194872.4641,12.0711,12.0923,11.9738,1.5094,0.84,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,693.36,-,2.9,-3.33,2.9,9.537,3294787.0,55.3866,-50.0,2.775,2.672,3.2965,2.8757,2.8553,2.7761,0.0792,0.0717,3.1743,2.3757,295.91,155068.7728,2.88,2.8936,2.851,1.2117,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,5732.45,-,6.4,-3.03,6.4,28.988,4554055.0,64.656,-33.3333,5.635,4.81,5.579,6.3675,6.2184,5.6342,0.5842,0.5317,7.6677,3.6023,111.19,405900.208,6.5533,6.5205,6.1267,1.8124,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5354.0,-,0.0,0.0,937.5,0.0,0.0,53.9096,-32.4675,996.875,998.75,0.0,953.7737,942.355,918.052,24.303,10.6633,1150.1714,843.5786,11.17,-894.4271,987.5,990.3846,994.0476,0.0278,0.11,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1774.67,85.71,17.6,-2.22,17.6,1.299,74791.0,47.1437,-66.6667,17.71,17.636,17.5885,17.8939,17.8702,17.763,0.1071,0.1055,18.7661,16.6539,8.63,-19047.1812,17.92,17.9782,17.8738,1.3278,5.68,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,85.71,100.00,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,19489.89,-,221.9,-2.63,221.9,69.517,313218.0,60.0888,-24.9315,211.925,205.398,187.4185,219.3761,217.7431,212.2753,5.4678,4.4546,231.2109,192.6391,87.87,322050.6435,221.3578,220.2705,215.7843,1.0874,1.13,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,156.10,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6822.9,19.16,144.4,-3.99,144.4,10.083,69539.0,55.0267,-51.6667,141.55,135.2,134.3755,146.3211,145.3269,141.2787,4.0482,3.7699,154.7819,128.3181,40.84,17901.4471,147.56,147.2115,144.6933,1.2785,1.73,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,19.16,11.57,472500000.00,47250000
