Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,17435.98,7.20,82.60,-0.36,82.40,12.4430,"150,907",45.2512,-88.2353,84.0200,82.0400,76.6825,83.0796,83.2031,83.0944,0.1087,0.4311,86.8946,81.1454,78.7000,-488479.2711,83.0156,83.0333,83.3910,1.1999,0.0000,0.0000,0.0000,4.25,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,82.70,-0.30,470,12.4430,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,7.20,6.60,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3375.00,-,25.00,-3.85,25.00,153.1080,"6,007,897",57.6535,-31.0345,23.3900,23.7200,19.4690,24.5877,24.3057,23.7888,0.5169,0.1408,26.1741,20.6059,716.8000,2499209.7639,24.9689,24.5038,23.8605,1.4230,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,26.00,-1.00,"2,328",153.1080,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1655.56,62.73,6.90,0.00,6.90,1.8400,"266,813",50.4583,-40.0000,6.8400,6.9400,6.6105,6.8969,6.8887,6.8902,-0.0015,-0.0203,7.0493,6.6307,56.1400,-495280.0476,6.9222,6.8974,6.8586,1.3424,0.0000,0.0000,0.0000,0.36,-,-,-,-,-,-,-,-,-,-,-,6.90,0.00,121,1.8400,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,62.73,43.13,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,4267.01,26.16,66.00,-1.05,66.00,6.5090,"98,077",42.1395,-91.1111,68.3400,67.0580,61.8150,67.3001,67.4820,67.6251,-0.1431,0.1891,71.5775,65.1025,169.1800,-386860.2081,67.2444,67.2744,67.6400,1.2565,0.0000,0.0000,0.0000,1.52,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,66.70,-0.70,471,6.5090,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,26.16,26.90,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1490.12,22.78,16.00,-2.44,16.00,7.2890,"450,306",53.3413,-52.3810,15.9000,15.5620,14.2290,16.1171,16.0570,15.8532,0.2039,0.1679,16.6284,15.1716,125.8200,-143809.0327,16.2156,16.1038,15.9662,1.4663,0.0000,0.0000,0.0000,0.31,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,16.40,-0.40,345,7.2890,69.98%,12.60%,56.38%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,22.78,37.27,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,829.56,33.18,7.20,-1.37,7.20,0.6310,"87,621",46.6991,-42.8571,7.2100,7.5140,6.4660,7.2187,7.2341,7.3271,-0.0930,-0.1031,7.4519,6.9681,47.9400,-139533.9507,7.2200,7.2077,7.2062,1.6435,0.0000,0.0000,0.0000,0.69,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,7.30,-0.10,80,0.6310,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,33.18,32.21,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,3187.46,-,30.20,-0.66,30.20,2.9040,"96,247",42.3823,-80.0000,31.0100,31.0100,31.5130,30.5770,30.6494,30.7809,-0.1315,-0.0344,32.1904,29.8296,53.1700,-78700.7544,30.5333,30.5474,30.7443,1.3016,0.0000,0.0000,0.0000,3.31,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,30.40,-0.20,221,2.9040,70.68%,32.77%,37.91%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2263.75,40.37,31.20,-4.59,31.20,56.9680,"1,812,019",44.1789,-85.7143,32.9650,31.0300,24.3555,32.6075,32.6541,32.2081,0.4460,0.7582,34.9494,30.9806,914.2900,-1633288.4056,32.5756,32.6462,32.9205,1.2335,0.0000,0.0000,0.0000,0.80,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,32.70,-1.50,"1,224",56.9680,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,40.37,29.91,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1109.38,175.00,30.80,-2.22,30.80,7.5140,"241,999",56.8176,-40.4255,30.3500,28.0300,24.1720,30.7794,30.5656,29.6501,0.9156,0.8770,33.1376,27.5624,417.4200,-16040.6020,31.0778,30.7936,30.3676,1.4284,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,31.50,-0.70,341,7.5140,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,175.00,31.50,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,640.00,130.00,6.40,-1.54,6.40,7.5340,"1,174,791",57.6602,-80.0000,6.4000,5.0920,4.0570,6.5227,6.4653,6.0267,0.4387,0.5192,7.2052,5.5948,1379.6400,-418776.7867,6.5600,6.5692,6.5352,0.8090,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,6.50,-0.10,286,7.5340,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,130.00,73.86,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,395.00,-,3950.00,-1.40,3950.00,0.0080,2,50.7085,-57.9767,3946.4250,3945.9800,3712.7425,3945.6320,3932.1515,3933.1399,-0.9884,-31.0577,4225.3008,3667.5492,0.9500,-0.6849,3965.6667,3961.0449,3949.4738,0.0417,0.0000,0.0000,0.0000,0.03,-,-,-,-,-,-,-,-,-,-,-,4006.10,-56.10,1,0.0080,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1810.78,15.72,37.20,0.27,37.20,4.6210,"124,554",53.2269,-82.6087,37.8750,35.3680,35.8255,37.5577,37.5482,36.9240,0.6242,0.8970,39.1196,36.6304,178.0300,-242759.5796,37.5778,37.6654,37.7538,1.1475,0.0000,0.0000,0.0000,2.69,4.992,-,4.235,-,-,-,-,-,-,-,-,37.10,0.10,292,4.6210,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,15.72,12.31,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,2158.50,9.66,96.80,-0.51,96.80,14.2060,"146,196",37.5442,-90.2174,103.7550,102.3660,119.8780,99.4378,100.2091,101.8705,-1.6614,-0.7492,114.5088,93.0012,491.5500,-403687.4595,98.7422,99.1051,101.3614,1.0637,0.0000,0.0000,0.0000,0.31,1.616,-,1.134,-,-,-,-,-,-,-,-,97.30,-0.50,871,14.2060,69.34%,9.06%,60.23%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,9.66,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,18542.24,24.55,16.10,-0.62,16.10,1.7220,"106,593",45.2786,-94.4444,16.8350,15.5980,15.3910,16.5592,16.6160,16.4108,0.2052,0.4266,18.1365,15.5335,5.7100,-354991.7870,16.4778,16.6436,16.8348,0.6086,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,16.20,-0.10,105,1.7220,84.89%,37.88%,46.98%,15.11%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,24.55,9.42,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1429.60,16.67,5.50,0.00,5.50,2.5220,"457,469",47.1723,-60.0000,5.5650,5.4860,4.7545,5.5627,5.5651,5.5430,0.0221,0.0376,5.7140,5.4160,70.0000,-299435.9688,5.5733,5.5744,5.5714,1.6460,0.0000,0.0000,0.0000,1.82,15.328,-,13.723,-,-,-,-,-,-,-,-,5.50,0.00,115,2.5220,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.67,25.78,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1242.49,-,22.60,-2.63,22.20,9.2560,"415,184",73.4762,-27.6596,19.8750,18.2280,15.0755,21.3715,20.9792,19.7612,1.2180,0.9297,22.9638,16.7862,180.9900,2618.4407,21.7467,21.3244,20.6076,1.3736,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,22.80,-0.60,371,9.2560,63.75%,13.25%,50.50%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,570.00,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,5016.17,176.36,38.30,-1.29,38.30,47.0790,"1,215,319",59.2793,-53.1250,37.5450,34.9540,26.9650,38.0361,37.8673,36.8165,1.0508,1.1747,40.2224,34.8676,332.4000,-1275564.3202,38.1156,38.0821,37.9748,1.2808,0.0000,0.0000,0.0000,3.00,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,38.80,-0.50,"1,032",47.0790,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,176.36,50.17,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1931.28,365.48,802.00,-0.37,804.70,0.6260,775,52.6873,-73.9510,805.2350,781.6800,763.0080,810.2313,808.8177,798.9245,9.8932,11.4445,845.3457,765.1243,25.2400,333.6510,811.9289,811.4718,810.9129,0.8226,0.0000,0.0000,0.0000,0.12,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,807.70,-3.00,78,0.6260,22.75%,5.83%,16.92%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,365.48,268.04,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1859.20,45.63,230.60,1.66,232.40,2.8410,"12,193",56.7250,-69.4561,230.8450,224.1520,213.8825,229.3853,229.3592,228.1583,1.2008,1.7085,239.1394,222.5506,48.5500,-10818.3532,228.9000,228.7667,229.9205,0.9366,0.0000,0.0000,0.0000,1.38,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,228.60,3.80,259,2.8410,59.85%,28.26%,31.59%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,45.63,36.17,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,628.95,-,35.40,-1.95,35.20,1.2410,"34,998",57.9862,-29.4118,34.4400,32.6440,22.6950,34.5389,34.4051,33.7284,0.6766,0.7010,36.6731,32.2069,135.1700,110566.1175,34.5778,34.3667,34.2562,1.0668,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,35.90,-0.70,197,1.2410,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3371.90,-,111.70,1.27,111.70,34.7540,"310,867",44.9463,-74.1573,114.3800,113.8100,96.2540,112.1814,112.6085,113.4220,-0.8136,-0.2585,120.1418,108.6182,305.7800,-417389.4841,111.8044,112.0218,113.0090,1.4763,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,110.30,1.40,"1,289",34.7540,64.68%,16.07%,48.61%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,20.68,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,2052.92,11.20,18.70,0.00,18.70,10.2530,"546,900",65.0095,-30.7692,17.6750,17.9640,15.8130,18.0792,17.9837,17.8401,0.1435,0.0012,18.5549,16.7951,97.2200,-234693.3399,18.1400,17.9962,17.8276,1.5897,0.0000,0.0000,0.0000,0.53,-,-,-,-,-,-,-,-,-,-,-,18.70,0.00,435,10.2530,69.35%,15.81%,53.47%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,11.20,11.76,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1707.30,43.68,299.40,6.93,299.40,38.8140,"131,960",62.9362,-11.6981,288.2550,281.0020,245.8595,284.9670,284.8420,284.2230,0.6190,0.6358,307.8757,268.6343,226.4600,5093.9015,284.1133,283.3795,284.6795,1.1409,0.0000,0.0000,0.0000,0.67,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,280.00,19.40,"1,474",38.8140,46.61%,9.47%,37.14%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,43.68,47.19,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4268.64,25.06,217.20,0.56,217.20,15.7760,"72,520",55.1516,-45.6376,217.6400,208.9920,197.0200,216.9698,216.7911,214.6118,2.1794,2.8125,222.0042,213.2758,208.9300,-46434.4572,217.1200,216.9615,217.2090,0.9094,0.0000,0.0000,0.0000,1.15,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,216.00,1.20,606,15.7760,69.92%,23.35%,46.57%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,25.06,35.68,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,3044.16,94.78,362.40,6.21,362.40,19.0670,"53,012",46.7501,-61.4458,377.0850,363.8660,248.4010,359.8584,363.2951,369.6885,-6.3934,-1.8549,416.2991,337.8709,359.0600,-14571.1156,355.6956,358.7667,367.1467,1.0195,0.0000,0.0000,0.0000,0.55,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,341.20,21.20,895,19.0670,49.29%,13.56%,35.48%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,94.78,99.96,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1626.11,-,106.70,4.20,106.70,16.6960,"156,559",54.4508,-31.9588,105.3700,104.4000,78.4460,104.3285,104.3648,104.3212,0.0436,0.1438,111.9373,98.8027,252.5700,-70795.2888,104.1133,103.9179,104.6110,0.9738,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,102.40,4.30,969,16.6960,65.18%,26.76%,38.42%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1364.45,-,3.40,0.00,3.40,1.0290,"304,083",63.5492,-16.6667,3.1550,3.2700,2.7645,3.3128,3.2843,3.2397,0.0446,0.0030,3.4951,2.8149,54.1200,-467197.2369,3.3511,3.3205,3.2371,1.4458,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,3.40,0.00,101,1.0290,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,220.20,-,1101.00,0.00,1101.00,0.0010,1,31.2452,-71.2644,1110.5000,1142.9600,1828.0700,1118.0254,1133.6425,1288.9443,-155.3018,-194.0886,1200.4208,1020.5792,0.0300,543.5293,1099.3333,1102.1538,1106.6667,0.2504,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1101.00,0.00,1,0.0010,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1243.80,97.75,207.30,1.47,207.30,1.6810,"8,157",55.0853,-33.8129,206.6600,196.8340,183.9940,206.0910,206.0626,203.9141,2.1485,3.0971,212.1883,201.1317,84.2400,-363.0043,205.9889,206.1769,206.3438,1.0159,0.0000,0.0000,0.0000,0.48,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,204.30,3.00,115,1.6810,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,97.75,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,423.50,-,12.40,-1.57,12.50,0.6080,"47,986",53.4194,-28.5714,12.3700,12.3360,10.8765,12.4777,12.4436,12.3155,0.1282,0.1136,13.0192,11.7208,50.8500,9084.4725,12.5067,12.4667,12.4438,1.3770,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,12.70,-0.20,76,0.6080,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3222.22,14.17,23.20,-2.52,23.20,67.1900,"2,872,334",56.3912,-49.0909,22.4850,20.5920,18.3475,23.6962,23.4291,22.3215,1.1076,1.0424,25.9566,19.0134,735.8600,2041429.8859,24.2422,23.9244,23.1657,1.2100,0.0000,0.0000,0.0000,4.31,1.703,-,0.950,-,-,-,-,-,-,-,-,23.80,-0.60,"1,670",67.1900,64.13%,34.56%,29.57%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,14.17,19.83,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,2047.54,21.34,43.50,-2.47,43.50,23.5680,"534,358",51.7511,-54.5455,43.4750,42.6460,35.7850,43.6606,43.5439,43.2075,0.3364,0.2383,46.3271,40.6229,354.3100,-488806.5209,43.8533,43.5577,43.3086,1.6005,0.0000,0.0000,0.0000,2.30,-,-,-,-,-,-,-,-,-,-,-,44.60,-1.10,789,23.5680,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,21.34,26.55,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2227.61,21.16,52.60,-0.94,52.60,61.6640,"1,168,479",69.0790,-23.1343,47.3750,45.9480,37.9250,50.0793,49.3093,47.5657,1.7435,0.8730,54.5283,40.2217,328.9800,116255.8111,50.9644,49.7526,48.1262,1.4016,0.0000,0.0000,0.0000,2.66,-,-,-,-,-,-,-,-,-,-,-,53.10,-0.50,"1,316",61.6640,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,21.16,12.12,423500000.00,A-EQ,42350000
