Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,753.8,-,2.6,-3.7,2.6,0.085,32591,46.5613,-75.0,2.65,2.668,3.192,2.668,2.664,2.6574,0.0066,0.0011,2.85,2.45,55.29,-62543.147,2.6822,2.6846,2.6619,1.1516,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,394.0,-,19.7,-1.99,19.7,9.708,490191,53.0842,-65.3061,19.26,19.234,20.319,19.7153,19.6113,19.3761,0.2352,0.1175,20.8762,17.6438,689.17,-300544.786,19.9044,19.8192,19.4962,1.0765,-,-,-,-,-,-,-,-,-,-,-,-,-3.45,9.13,-,32.07,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1627.15,7.07,17.4,0.57,17.5,2.04,116974,47.5754,-47.619,17.625,18.15,19.3015,17.4484,17.4804,17.6799,-0.1996,-0.2234,18.3052,16.9448,25.02,-64117.2645,17.3644,17.4385,17.5395,1.2545,5.71,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,7.07,16.95,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,711.78,-,11.0,1.85,11.0,0.236,21484,49.6292,-52.6316,10.935,11.224,12.735,10.9194,10.9234,11.0109,-0.0875,-0.1199,11.6071,10.2629,14.37,8593.0638,10.8844,10.9397,10.931,1.4142,0.91,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,621.64,-,2.7,-3.7,2.6,0.097,36762,42.0393,-80.0,2.725,2.76,3.5965,2.686,2.6947,2.7212,-0.0265,-0.0198,2.9071,2.5429,170.88,-203654.1162,2.68,2.6974,2.7062,1.1044,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,3672.35,-,4.1,-2.38,4.1,4.399,1062720,39.9889,-100.0,4.32,4.594,6.0495,4.2323,4.2554,4.3679,-0.1126,-0.1151,4.673,3.967,36.17,-622480.8442,4.2133,4.2397,4.2648,1.7093,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0,69.847,0.0,951.55,872.98,0.0,934.1283,920.7205,902.6012,18.1193,-2.7986,1082.6367,820.4633,0.02,-1609.0983,960.0,957.6923,955.0405,0.041,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1794.83,-,17.7,-0.56,17.8,0.165,9252,40.5433,-70.0,18.44,18.474,17.5675,17.9742,18.0466,18.28,-0.2335,-0.1845,20.0682,16.8118,24.39,-50396.1658,17.9022,17.9385,18.0852,1.2151,5.62,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,-,40.68,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,17004.24,-,193.6,-1.17,193.6,11.62,59702,61.0906,-41.6667,188.485,180.652,181.4535,194.0733,192.9211,188.3027,4.6184,4.2614,203.9866,172.9834,22.59,-20816.7874,195.6689,195.2244,192.2476,1.0165,1.29,0.689,0.811,0.402,-,0.053,-,0.239,-,-,-,-,-7.4,91.64,-,125.58,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6147.22,19.03,130.1,-0.61,130.1,2.527,19430,51.7713,-30.9859,129.275,129.884,133.1205,129.5895,129.433,129.4087,0.0243,-0.3079,132.6882,125.8618,11.09,3468.1263,129.7,129.6923,129.341,1.2043,1.92,1.224,-,0.908,-,0.118,0.066,0.289,0.043,0.100,-,-,7.85,75.51,19.03,17.69,472500000.00,47250000
