Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI[14],Willams %R[14],SMA[20],SMA[50],SMA[200],EMA[9],EMA[12],EMA[26],"MACD[12,26]",MACD Signal[9],"BB Upper[20,2]","BB Lower[20,2]",TV[22],"CO[3,10]",WMA[9],WMA[12],WMA[20],Beta[5],VWMA[20],VWMA[50],VWMA[200],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),YCP,Change,Trade,Value (Turnover)(mn),Free Float,Institute Share %,Public Share %,Sponsor Director Share %,Govt. Share %,Foreign Share %,Stock Dividend,Cash Dividend,EPS,NAV(Year End),Last Dividend Date,Last AGM Date,Audited PE,Forward PE,PaidUp Capital,Quote Bases,Total Shares
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16399.13,6.75,77.50,0.00,77.50,5.7310,"73,895",23.8971,-86.6667,79.7200,82.1900,77.1890,78.2964,78.6529,79.9291,-1.2762,-1.0941,83.0758,76.3642,19.3900,-263794.6726,77.9778,78.2205,78.8571,1.2002,0.0000,0.0000,0.0000,4.52,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,77.50,0.00,316,5.7310,59.61%,30.50%,29.09%,40.39%,0.00%,0.02%,-,35.00,11.48,126.37,28 Oct 2025,22 Dec 2025,6.75,6.18,2116017000.00,A-EQ,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,3240.00,-,24.00,-2.04,24.00,23.4150,"969,598",46.9382,-83.8710,24.6800,23.9920,20.4995,24.5396,24.5860,24.5077,0.0784,0.2172,26.0012,23.3588,546.1800,-364541.1145,24.5444,24.6487,24.6681,1.4239,0.0000,0.0000,0.0000,-,4.422,0.117,3.222,-,-,-,-,-,-,-,-,24.50,-0.50,783,23.4150,68.20%,18.80%,49.40%,31.80%,0.00%,0.00%,-,0.01,-1.14,16.41,02 Nov 2025,29 Dec 2025,-,-,1350000000.00,B-EQ,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1367.64,51.82,5.80,0.00,5.70,0.4910,"85,572",30.4874,-100.0000,6.2500,6.6220,6.4830,5.9098,5.9890,6.2613,-0.2723,-0.2266,7.0539,5.4461,47.2100,-380784.2334,5.8444,5.8897,6.0457,1.3566,0.0000,0.0000,0.0000,0.44,-,-,-,-,-,-,-,-,-,-,-,5.70,0.00,46,0.4910,87.96%,21.05%,66.64%,12.04%,0.00%,0.27%,-,0.25,0.11,22.07,30 Oct 2022,29 Dec 2022,51.82,35.63,2399365800.00,Z-EQ,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3769.19,22.90,58.30,-0.17,58.30,4.4200,"75,838",28.5687,-84.2105,62.0000,65.8340,61.5750,59.9525,60.4991,62.4636,-1.9644,-1.6885,66.6053,57.3947,41.1500,-38040.1003,59.5267,59.9115,60.8276,1.2531,0.0000,0.0000,0.0000,1.72,1.943,-,1.935,0.122,0.152,0.091,0.354,0.049,0.077,-,-,58.40,-0.10,323,4.4200,59.24%,17.51%,40.21%,40.76%,0.00%,1.52%,-,10.00,2.55,32.82,28 Oct 2025,15 Dec 2025,22.90,23.55,646516660.00,A-EQ,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1285.23,19.17,13.80,0.00,13.80,0.9410,"67,928",32.2634,-84.2105,14.6250,15.3940,14.2405,14.1148,14.2418,14.7071,-0.4653,-0.4052,15.9952,13.2548,51.9200,-181619.3080,14.0200,14.0756,14.2900,1.4843,0.0000,0.0000,0.0000,0.36,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,13.80,0.00,80,0.9410,69.98%,12.79%,56.19%,30.02%,0.00%,1.00%,-,0.50,0.72,16.43,27 Oct 2025,31 Dec 2025,19.17,31.36,931327320.00,Z-EQ,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,714.34,29.55,6.40,-4.62,6.20,0.2830,"44,777",28.8507,-100.0000,6.7850,7.1460,6.5295,6.5677,6.6250,6.8217,-0.1966,-0.1634,7.3093,6.2607,21.2200,-70772.4741,6.5400,6.5808,6.6667,1.6430,0.0000,0.0000,0.0000,0.81,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,6.50,-0.30,64,0.2830,72.16%,34.11%,38.05%,27.84%,0.00%,0.00%,-,0.50,0.22,18.19,30 Oct 2022,29 Dec 2022,29.55,28.68,1152162000.00,Z-EQ,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2818.05,-,26.70,0.75,26.70,0.4870,"18,245",27.3609,-82.1429,28.1000,29.7600,30.7175,27.2742,27.5077,28.3740,-0.8663,-0.7613,29.9896,26.2104,26.6600,-102585.9289,27.0800,27.2731,27.6395,1.3075,0.0000,0.0000,0.0000,3.75,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,26.50,0.20,85,0.4870,70.68%,32.54%,38.14%,29.32%,0.00%,0.00%,-,10.00,-1.37,47.57,28 Oct 2025,29 Dec 2025,-,-,1055449950.00,Z-EQ,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,2125.90,37.04,29.30,-2.33,29.30,11.5960,"390,398",42.2168,-67.6471,30.1750,31.5300,25.1215,29.9591,30.0225,30.4631,-0.4406,-0.5086,32.4413,27.9087,259.2900,-174601.5424,30.0400,29.8846,29.8805,1.2515,0.0000,0.0000,0.0000,0.85,3.518,-,3.484,0.174,0.181,0.082,0.383,0.039,0.048,-,-,30.00,-0.70,424,11.5960,69.97%,14.59%,55.38%,30.03%,0.00%,0.00%,-,2.50,0.81,16.95,28 Oct 2025,29 Dec 2025,37.04,27.44,725561920.00,B-EQ,72556192
AGRANINS,Agrani Insurance PLC.,Insurance,A,1030.13,158.89,28.50,0.00,28.60,1.6060,"55,990",42.4566,-78.0488,29.8100,29.9300,24.6735,28.9959,29.1666,29.5742,-0.4076,-0.2243,32.2370,27.3830,168.0600,-112975.0188,28.8822,28.9321,29.2590,1.4693,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,28.60,0.00,96,1.6060,72.25%,17.03%,55.22%,27.75%,0.00%,0.00%,-,-,0.18,19.42,16 Mar 2026,14 May 2026,158.89,28.60,360186980.00,A-EQ,36018698
AIBL1STIMF,AIBL 1st Islamic Mutual Fund,Mutual Funds,A,610.00,116.00,6.10,5.17,6.10,28.0910,"4,643,515",57.7069,-7.1429,5.6050,5.8340,4.2570,5.7196,5.6959,5.7206,-0.0247,-0.0885,6.3376,4.8724,485.5000,1470502.6900,5.7578,5.6603,5.5824,0.8410,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,-,-,-,-,5.80,0.30,654,28.0910,90.00%,40.05%,49.95%,10.00%,0.00%,0.00%,-,0.60,0.05,10.27,16 May 2023,-,116.00,65.91,1000000000.00,A-MF,100000000
AIBLPBOND,AIBL Mudaraba Perpetual Bond,Corporate Bond,A,410.00,-,0.00,0.00,4100.00,0.0000,0,59.1337,0.0000,3975.7000,3937.4900,3690.4225,4012.7749,3995.2190,3966.6359,28.5832,3.4799,4103.7137,3847.6863,2.9500,-0.0048,4020.0000,4005.7692,3988.0905,0.0343,0.0000,0.0000,0.0000,0.02,-,-,-,-,-,-,-,-,-,-,-,4100.00,0.00,0,0.0000,100.00%,87.13%,12.17%,0.00%,0.00%,0.70%,-,-,0.00,0.00,-,-,-,-,1000000.00,A-CB,100000
AIL,Alif Industries Limited,Textile,Z,1538.19,13.56,31.60,-1.25,31.60,1.4740,"46,611",30.1224,-75.0000,34.8850,36.2360,34.2555,33.1195,33.5476,34.7576,-1.2101,-0.8396,38.8513,30.9187,100.9400,-77493.2481,32.8200,33.1231,33.8962,1.1739,0.0000,0.0000,0.0000,3.16,4.992,-,4.235,-,-,-,-,-,-,-,-,32.00,-0.40,119,1.4740,69.76%,13.74%,56.02%,30.24%,0.00%,0.00%,10.00,10.00,2.36,24.56,29 Oct 2024,30 Dec 2024,13.56,10.62,486768350.00,Z-EQ,48676835
AL-HAJTEX,Al-Haj Textile Mills Limited,Textile,B,1560.90,7.24,70.00,-3.98,70.00,18.8360,"266,014",14.2928,-98.2301,85.4000,95.7720,114.4430,77.8358,79.8182,86.3217,-6.5035,-5.2103,100.8853,69.9147,192.2700,-315540.7601,76.3644,78.0500,81.4210,1.0365,0.0000,0.0000,0.0000,0.43,1.616,-,1.134,-,-,-,-,-,-,-,-,72.90,-2.90,"1,215",18.8360,69.34%,9.08%,60.21%,30.65%,0.01%,0.05%,-,3.00,-1.64,16.38,23 Jul 2026,14 Sep 2026,7.24,-,222985490.00,B-EQ,22298549
ALARABANK,Al-Arafah Islami Bank PLC.,Bank,Z,17736.05,23.94,15.40,-2.53,15.40,0.8710,"56,157",36.4733,-95.3488,16.7800,16.6140,15.5105,16.2564,16.3956,16.5727,-0.1771,0.0451,18.3435,15.2165,2.8600,-56370.5108,16.1244,16.3244,16.6490,0.6067,0.0000,0.0000,0.0000,-,-,-,-,-,0.230,0.056,-,0.001,0.033,0.002,-,15.80,-0.40,99,0.8710,59.59%,35.52%,24.04%,40.41%,0.00%,0.03%,-,-,0.74,21.16,03 May 2026,29 Jul 2026,23.94,9.19,11516917130.00,Z-EQ,1151691713
ALIF,Alif Manufacturing Company Ltd,Textile,Z,1403.61,16.36,5.40,0.00,5.40,1.3210,"244,116",41.2600,-80.0000,5.5850,5.5700,4.8530,5.4519,5.4748,5.5286,-0.0539,-0.0288,5.9649,5.2051,85.6900,-721871.0693,5.4289,5.4462,5.5024,1.6259,0.0000,0.0000,0.0000,1.85,15.328,-,13.723,-,-,-,-,-,-,-,-,5.40,0.00,62,1.3210,69.54%,3.78%,65.76%,30.46%,0.00%,0.00%,-,1.00,0.33,15.15,29 Oct 2024,29 Dec 2024,16.36,25.31,2599270220.00,Z-EQ,259927022
ALLTEX,Alltex Industries Limited,Textile,Z,1348.83,-,24.10,-0.82,24.10,1.8630,"77,224",57.8523,-61.2903,24.2400,21.5020,16.3215,24.0695,24.0354,23.3934,0.6420,0.8693,25.1857,23.2943,179.0600,-11377.8856,24.0044,24.0538,24.1495,1.3605,0.0000,0.0000,0.0000,-,0.234,-,0.226,-,-,-,-,-,-,-,-,24.30,-0.20,99,1.8630,63.75%,16.13%,47.62%,36.25%,0.00%,0.00%,-,-,-0.18,24.77,08 Dec 2025,18 Jun 2026,-,607.50,559680000.00,Z-EQ,55968000
AMANFEED,Aman Feed PLC,Miscellaneous,A,4099.37,145.91,31.30,-2.49,31.30,12.5980,"397,880",33.7769,-83.7209,35.4100,36.2020,28.3665,32.9884,33.5295,34.9360,-1.4066,-0.8802,40.8362,29.9838,236.3500,-582178.7616,32.5489,32.8910,34.0600,1.3217,0.0000,0.0000,0.0000,3.67,2.425,-,1.527,0.016,0.066,0.003,0.108,0.003,0.008,-,-,32.10,-0.80,647,12.5980,36.74%,10.39%,26.32%,63.26%,0.00%,0.03%,-,11.50,0.22,28.03,27 Oct 2025,29 Dec 2025,145.91,41.51,1309704000.00,A-EQ,130970400
AMBEEPHA,Ambee Pharmaceuticals PLC.,Pharmaceuticals & Chemicals,A,1814.40,340.50,756.00,0.47,756.00,1.6740,"2,222",41.9122,-76.0832,764.5100,782.1900,760.0305,755.6554,757.7694,767.7435,-9.9741,-10.0253,797.3032,731.7168,10.0600,-2791.6025,753.7511,753.5064,757.2638,0.8131,0.0000,0.0000,0.0000,0.13,0.828,0.006,0.526,-,0.035,0.023,0.475,0.007,0.164,-,-,752.50,3.50,209,1.6740,22.75%,5.62%,17.13%,77.25%,0.00%,0.00%,-,10.00,2.21,13.47,02 Nov 2025,18 Dec 2025,340.50,249.72,24000000.00,A-EQ,2400000
AMCL(PRAN),Agricultural Marketing Co Ltd.,Food & Allied,A,1702.40,43.19,214.60,-1.66,212.80,0.9970,"4,638",34.2151,-95.5556,223.1550,226.9400,214.9050,217.8579,219.0412,222.4792,-3.4380,-2.4573,236.4049,209.9051,18.9800,-4396.9838,217.0667,217.7846,219.9510,0.9131,0.0000,0.0000,0.0000,1.50,1.559,-,0.623,0.023,0.026,0.011,0.191,0.022,0.054,-,-,216.40,-3.60,122,0.9970,59.85%,28.88%,30.97%,40.15%,0.00%,0.00%,-,32.00,5.01,92.88,27 Oct 2025,24 Dec 2025,43.19,34.24,80000000.00,A-EQ,8000000
ANLIMAYARN,Anlima Yarn Dyeing Limited,Textile,Z,471.71,-,26.40,-2.22,26.40,0.7850,"28,887",26.6191,-93.6709,30.7300,32.8160,24.0020,28.2163,28.7942,30.5412,-1.7470,-1.3000,36.3037,25.1563,53.8900,-31888.6050,27.6756,28.0333,29.2690,1.0946,0.0000,0.0000,0.0000,-,0.523,-,0.382,-,-,-,-,-,-,-,-,27.00,-0.60,128,0.7850,55.57%,7.17%,48.40%,44.43%,0.00%,0.00%,-,-,-2.99,5.63,19 Oct 2025,22 Dec 2025,-,-,178678000.00,Z-EQ,17867800
ANWARGALV,Anwar Galvanizing Limited,Engineering,A,3341.71,-,110.70,3.94,110.70,79.9490,"721,130",55.0550,-23.6842,107.7150,111.9240,100.0700,106.8374,106.8950,108.3200,-1.4249,-1.9690,116.1591,99.2709,261.0400,-71809.6404,106.6622,106.2064,106.3662,1.4727,0.0000,0.0000,0.0000,-,0.720,0.601,0.433,-,-,-,-,-,-,-,-,106.50,4.20,"2,777",79.9490,64.68%,14.88%,49.80%,35.32%,0.00%,0.00%,-,-,-12.32,1.38,27 Oct 2025,08 Feb 2026,-,19.97,301870800.00,A-EQ,30187080
AOL,Associated Oxygen Limited,Fuel & Power,Z,1723.58,9.46,15.70,-0.63,15.70,0.8180,"52,113",26.1210,-93.1034,17.3200,17.6100,16.1495,16.3405,16.5549,17.1336,-0.5787,-0.3803,19.5740,15.0660,107.9200,-431279.5318,16.1622,16.3333,16.7495,1.5970,0.0000,0.0000,0.0000,0.64,-,-,-,-,-,-,-,-,-,-,-,15.80,-0.10,87,0.8180,69.35%,13.38%,55.90%,30.65%,0.00%,0.07%,-,1.00,1.59,19.33,08 Jan 2024,18 Feb 2024,9.46,9.94,1097820000.00,Z-EQ,109782000
APEXFOODS,Apex Foods Limited,Food & Allied,A,1476.92,40.20,260.30,0.50,259.00,2.9360,"11,315",31.7289,-76.7196,275.4600,283.2620,252.8135,264.7405,267.1614,274.1099,-6.9485,-4.9020,300.2355,250.6845,174.8700,-26281.1445,262.6244,264.5513,269.2048,1.1276,0.0000,0.0000,0.0000,0.77,1.554,-,1.153,0.038,0.030,0.017,0.104,0.023,0.051,-,-,257.70,1.30,191,2.9360,46.61%,7.81%,38.80%,53.39%,0.00%,0.00%,-,20.00,6.41,126.05,09 Oct 2025,29 Nov 2025,40.20,43.43,57024000.00,A-EQ,5702400
APEXFOOT,Apex Footwear Limited,Tannery Industries,A,4109.45,24.01,209.10,1.01,209.10,9.6930,"46,479",46.8208,-53.9683,210.4750,213.4960,195.7925,207.7796,208.3402,210.3813,-2.0411,-1.7706,218.6409,202.3091,59.9800,-25459.7036,207.0533,207.1641,208.5786,0.8825,0.0000,0.0000,0.0000,1.20,1.042,-,0.144,0.021,0.096,0.008,0.289,0.004,0.020,-,-,207.00,2.10,358,9.6930,69.92%,24.20%,45.72%,30.08%,0.00%,0.00%,25.00,25.00,8.62,436.68,28 Sep 2025,26 Nov 2025,24.01,34.20,196530460.00,A-EQ,19653046
APEXSPINN,Apex Spinning & Knitting Mills Limited,Textile,A,2367.96,77.19,281.90,1.44,281.90,10.4440,"36,549",30.1511,-76.9474,324.5850,357.1980,270.0250,295.2993,302.3919,323.9763,-21.5844,-16.1657,386.1991,262.9709,166.9700,-41066.9210,286.8822,295.2615,310.0443,1.0099,0.0000,0.0000,0.0000,0.71,1.190,-,1.002,-,-,-,-,0.008,0.021,-,-,277.90,4.00,630,10.4440,49.29%,6.59%,42.45%,50.71%,0.00%,0.25%,-,20.00,3.60,83.11,09 Oct 2025,29 Nov 2025,77.19,81.42,84000000.00,A-EQ,8400000
APEXTANRY,Apex Tannery Limited,Tannery Industries,B,1423.42,-,93.40,-2.10,93.40,5.9380,"62,915",31.6706,-95.3642,102.4450,103.9540,83.1880,98.2196,99.1849,101.5576,-2.3727,-1.3693,112.4082,92.4818,195.1400,-45869.0537,97.6667,98.5551,100.1467,0.9762,0.0000,0.0000,0.0000,-,0.898,-,0.211,-,0.061,-,0.125,-,-,-,-,95.40,-2.00,281,5.9380,65.18%,26.05%,39.13%,34.82%,0.00%,0.00%,-,-,-14.62,30.19,15 Oct 2025,30 Dec 2025,-,-,152400000.00,B-EQ,15240000
APOLOISPAT,Appollo Ispat Complex Limited,Engineering,Z,1203.93,-,3.00,3.45,3.00,0.4580,"156,376",41.9521,-75.0000,3.1000,3.1560,2.8435,2.9954,3.0172,3.0942,-0.0769,-0.0653,3.3974,2.8026,27.9500,-166976.7565,2.9711,2.9795,3.0271,1.4571,0.0000,0.0000,0.0000,-,0.749,20.371,0.727,-,-,-,-,-,-,-,-,2.90,0.10,70,0.4580,79.76%,19.22%,60.18%,20.24%,0.00%,0.36%,-,-,-0.82,0.70,21 Nov 2024,19 Dec 2024,-,-,4013086000.00,Z-EQ,401308600
APSCLBOND,APSCL Non-Convertible and Fully Redeemable Coupon Bearing Bond,Corporate Bond,A,220.20,-,1101.00,4.34,1101.00,0.0010,1,37.0773,-58.2192,1068.3750,1094.0000,1659.1150,1082.3057,1091.7330,1199.1777,-107.4447,-137.3038,1171.6769,965.0731,0.0400,133.5719,1065.8000,1063.6923,1062.6405,0.2428,0.0000,0.0000,0.0000,0.05,-,-,-,-,-,-,-,-,-,-,-,1055.20,45.80,1,0.0010,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-,5.25,0.00,0.00,11 Jun 2026,-,-,-,2000000.00,A-CB,200000
ARAMIT,Aramit Limited,Miscellaneous,A,1107.60,89.57,184.00,-1.39,184.60,0.6590,"3,536",31.1995,-98.6047,207.0300,206.5320,184.7145,195.4686,197.9267,202.7700,-4.8434,-1.7245,232.4335,181.6265,145.4500,-19009.4300,193.4578,195.5641,201.4790,0.9953,0.0000,0.0000,0.0000,0.54,3.153,-,2.395,0.057,0.063,0.046,0.073,0.009,0.014,-,-,187.20,-2.60,101,0.6590,39.27%,13.57%,25.70%,60.73%,0.00%,0.00%,-,10.00,1.75,128.67,01 Jan 2026,04 Mar 2026,89.57,-,60000000.00,A-EQ,6000000
ARAMITCEM,Aramit Cement Limited,Cement,Z,382.84,-,11.30,0.00,11.30,0.2380,"21,041",38.6242,-89.4737,12.1150,12.2320,11.0405,11.6915,11.7915,12.0514,-0.2598,-0.1623,13.1719,11.0581,25.2100,-21766.4330,11.6200,11.7026,11.8710,1.4074,0.0000,0.0000,0.0000,-,2.410,-,2.363,-,-,-,-,-,0.766,-,-,11.30,0.00,28,0.2380,54.08%,9.99%,44.09%,45.92%,0.00%,0.00%,-,-,-14.47,-18.90,17 Nov 2024,30 Dec 2024,-,-,338800000.00,Z-EQ,33880000
ARGONDENIM,Argon Denims Limited,Textile,A,3069.44,13.45,22.10,-2.21,22.10,37.2150,"1,676,544",46.8296,-67.6471,22.6500,22.4020,18.8345,22.5176,22.5672,22.5888,-0.0216,0.0772,24.0605,21.2395,512.9600,-1600422.9791,22.5556,22.5744,22.5476,1.2355,0.0000,0.0000,0.0000,4.52,1.703,-,0.950,-,-,-,-,-,-,-,-,22.60,-0.50,642,37.2150,64.13%,31.41%,32.72%,35.87%,0.00%,0.00%,-,10.00,1.68,24.57,23 Oct 2025,18 Dec 2025,13.45,18.83,1388886060.00,A-EQ,138888606
ASIAINS,Asia Insurance PLC.,Insurance,A,1958.11,20.00,41.60,-0.48,41.60,7.5660,"180,807",44.4187,-72.2222,43.0000,43.4140,37.5415,41.9601,42.1434,42.7007,-0.5573,-0.4169,46.6152,39.3848,251.6100,-94549.1088,41.8444,41.8359,42.2452,1.6362,0.0000,0.0000,0.0000,2.40,-,-,-,-,-,-,-,-,-,-,-,41.80,-0.20,308,7.5660,62.12%,10.77%,51.35%,37.88%,0.00%,0.00%,-,10.00,2.09,30.55,23 Apr 2026,29 Jun 2026,20.00,24.88,470698580.00,A-EQ,47069858
ASIAPACINS,Asia Pacific General Insurance PLC,Insurance,A,2020.10,19.00,47.60,0.00,47.70,8.5380,"178,319",43.0555,-89.0625,49.9500,48.6780,39.8690,48.5747,48.8325,49.1716,-0.3391,0.0675,54.0150,45.8850,242.6100,-129430.9208,48.4356,48.5231,49.0495,1.4357,0.0000,0.0000,0.0000,2.94,-,-,-,-,-,-,-,-,-,-,-,47.70,0.00,240,8.5380,66.39%,32.27%,34.12%,33.61%,0.00%,0.00%,-,14.00,2.51,25.29,03 May 2026,09 Jul 2026,19.00,10.89,423500000.00,A-EQ,42350000
