Symbol,Company,Sector,Category,Market Cap (mn),PE,LTP,%,Close,Value(Turnover) (mn),Volume(Qty),RSI [14],Willams %R [14],SMA [20],SMA [50],SMA [200],EMA [9],EMA [12],EMA [26],"MACD [12,26]",MACD Signal [9],"BB Upper [20,2]","BB Lower [20,2]",TV [22],"CO [3,10]",WMA [9],WMA [12],WMA [20],Beta [5],Dividend Yield,Current Ratio,Quick Ratio,Debt To Equity,EBITDA Margin,Operating Profit Margin,Net Profit Margin,Gross Profit Margin,Return on Assets (ROA),Return on Equity (ROE),Return on Earnings Assets (ROEA),Return on Investment (ROI),EPS,NAV(Year End),Audited PE,Forward PE,PaidUp Capital,Total Shares
1JANATAMF,First Janata Bank Mutual Fund,Mutual Funds,A,724.81,-,2.5,-7.41,2.5,1.707,655941.0,41.6471,-100.0,2.755,2.574,3.0045,2.6901,2.6994,2.6723,0.0271,0.0602,2.9842,2.5258,138.51,-1257404.4255,2.6844,2.7064,2.7405,1.2288,-,-,-,-,-,-,-,-,-,-,-,-,-2.24,7.54,-,-,2899233490.00,289923349
1STPRIMFMF,Prime Finance First Mutual Fund,Mutual Funds,A,344.0,-,17.2,-4.97,17.2,5.422,307793.0,27.7138,-94.5946,19.13,19.486,20.218,18.3818,18.5715,19.0111,-0.4396,-0.2297,20.6245,17.6355,604.83,-434889.2284,18.2244,18.4218,18.8048,1.0622,-,-,-,-,-,-,-,-,-,-,-,-,-0.53,8.6,-,-,200000000.00,20000000
AAMRANET,Aamra Networks Limited.,IT Sector,Z,1422.59,6.59,15.3,-5.56,15.3,3.133,201932.0,35.8635,-93.1034,16.655,16.804,18.1345,16.2631,16.3657,16.564,-0.1984,-0.0664,17.868,15.442,52.44,-173083.0628,16.1978,16.3385,16.5619,1.3298,6.54,2.957,-,2.304,0.204,0.214,0.188,0.399,0.055,0.067,-,-,2.46,37.01,6.59,15.78,929799120.00,92979912
AAMRATECH,Aamra Technologies Limited,IT Sector,Z,718.25,-,11.1,-7.5,11.1,1.325,117510.0,39.7891,-95.8333,11.945,11.606,12.114,11.845,11.8707,11.8028,0.0679,0.1563,12.703,11.187,40.27,-94292.3289,11.8556,11.9064,11.9667,1.4978,0.90,1.988,-,1.236,-,-,-,0.200,-,-,-,-,-0.12,21.73,-,-,647074420.00,64707442
ABB1STMF,AB BANK 1ST MUTUAL FUND,Mutual Funds,A,621.64,-,2.7,-7.14,2.6,8.997,3403007.0,42.7426,-100.0,2.84,2.68,3.2455,2.8012,2.809,2.7798,0.0292,0.0601,3.1539,2.5261,401.49,-3387218.1017,2.8067,2.8205,2.8452,1.2384,-,-,-,-,-,-,-,-,-,-,-,-,-1.37,8.69,-,-,2390903960.00,239090396
ABBANK,AB Bank PLC,Bank,B,5463.74,-,6.1,-7.58,6.1,27.736,4452874.0,52.5972,-94.1176,6.205,5.058,5.5785,6.5359,6.4594,5.97,0.4894,0.5517,7.8187,4.5913,166.6,-1416557.5862,6.6222,6.6282,6.521,1.7908,-,-,-,-,-,1.575,1.647,-,-,-,-,-,-21.28,7.19,-,-,8956947490.00,895694749
ABBLPBOND,AB Bank Perpetual Bond,Corporate Bond,A,5710.94,-,0.0,0.0,1000.0,0.0,0.0,63.0012,0.0,993.75,997.5,0.0,976.3321,965.0772,934.9471,30.1301,19.5922,1144.7119,842.7881,19.93,-491.5241,987.5,987.9808,990.7738,0.0188,0.10,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,57109360.00,5710936
ACFL,Aman Cotton Fibrous PLC,Textile,A,1704.08,83.81,16.9,-3.98,16.9,0.182,10751.0,38.1163,-85.7143,17.745,17.578,17.6455,17.4974,17.5578,17.6283,-0.0705,0.029,18.7575,16.7325,9.88,-53153.4757,17.44,17.541,17.6976,1.2818,5.92,2.447,-,1.271,-,-,-,-,-,-,-,-,0.21,33.63,83.81,97.78,1008333330.00,100833333
ACI,ACI Limited,Pharmaceuticals & Chemicals,A,17346.79,-,197.5,-6.35,197.5,33.166,163512.0,37.5444,-95.7143,212.775,206.812,188.399,211.8663,212.6455,211.4246,1.2209,3.5065,232.914,192.636,104.14,-42777.6545,212.0778,213.7744,214.6776,1.093,1.27,0.676,0.568,0.384,-,0.074,-,0.249,-,-,-,-,-7.4,91.64,-,144.45,878318430.00,87831843
ACIFORMULA,ACI Formulations PLC,Pharmaceuticals & Chemicals,A,6392.93,17.66,135.3,-2.38,135.3,6.384,47273.0,41.5909,-92.6724,143.24,136.336,134.649,141.8791,142.296,140.9974,1.2987,2.8255,153.9241,132.5559,49.57,-24717.5207,141.74,142.9436,143.8424,1.2497,1.85,1.236,-,0.925,-,0.142,0.072,0.323,0.043,0.104,-,-,7.85,75.51,17.66,10.66,472500000.00,47250000
ACMELAB,The ACME Laboratories Limited,Pharmaceuticals & Chemicals,A,16081.73,6.79,76.0,-2.44,76.0,26.636,347745.0,43.4498,-97.4359,78.775,75.04,75.3015,78.3681,78.4699,77.6632,0.8067,1.4099,83.7397,73.8103,94.28,153946.537,78.2978,78.6667,79.0833,1.182,4.61,1.154,0.265,0.680,-,0.098,0.068,0.422,0.042,0.091,-,-,11.48,126.37,6.79,6.37,2116017000.00,211601700
ACMEPL,Acme Pesticides Limited,Pharmaceuticals & Chemicals,B,2254.5,-,16.7,-1.76,16.7,41.387,2475327.0,53.2339,-35.2941,16.63,16.112,15.142,16.6682,16.6316,16.4605,0.1711,0.1711,17.425,15.835,510.54,343158.4753,16.6578,16.6359,16.6543,1.5502,0.01,4.422,0.117,3.222,-,-,-,-,-,-,-,-,-1.14,16.41,-,-,1350000000.00,135000000
ACTIVEFINE,Active Fine Chemicals Limited,Pharmaceuticals & Chemicals,Z,1583.58,61.82,6.6,-2.94,6.6,1.439,216006.0,52.9351,-87.5,6.645,6.046,7.4645,6.7345,6.7031,6.4871,0.2159,0.2485,7.389,5.901,57.79,-27895.7796,6.7733,6.7705,6.75,1.4243,0.38,-,-,-,-,-,-,-,-,-,-,-,0.11,22.07,61.82,42.50,2399365800.00,239936580
ADNTEL,ADN Telecom Limited,IT Sector,A,3504.12,22.24,54.2,-4.41,54.2,15.329,277690.0,29.6021,-97.8261,62.21,59.826,66.2155,59.5077,60.225,60.9575,-0.7325,0.498,68.185,56.235,241.31,-443838.7286,59.0711,60.0872,61.4033,1.331,1.85,2.057,-,2.048,0.146,0.164,0.100,0.385,0.047,0.074,-,-,2.55,32.82,22.24,22.50,646516660.00,64651666
ADVENT,Advent Pharma Limited,Pharmaceuticals & Chemicals,Z,1201.41,18.33,12.9,-2.27,12.9,2.423,186782.0,33.4544,-94.7368,13.99,13.572,14.2515,13.5831,13.6706,13.7565,-0.0859,0.0657,14.808,13.172,58.9,-120213.1122,13.5289,13.6333,13.8214,1.4513,0.39,1.507,0.005,1.157,-,0.200,0.134,0.352,0.035,0.044,-,-,0.72,16.43,18.33,27.50,931327320.00,93132732
AFCAGRO,AFC Agro Biotech Limited,Pharmaceuticals & Chemicals,Z,748.91,31.36,6.6,-5.8,6.5,1.722,258491.0,50.8447,-83.3333,6.68,5.76,6.8075,6.8878,6.8372,6.4673,0.3699,0.4328,7.888,5.472,38.95,-489.8259,6.9667,6.9821,6.901,1.711,0.77,5.609,-,4.057,-,0.066,0.036,0.232,0.010,0.012,-,-,0.22,18.19,31.36,30.44,1152162000.00,115216200
AFTABAUTO,Aftab Automobiles Limited,Engineering,Z,2796.94,-,26.4,-4.33,26.5,3.517,130715.0,25.1047,-98.1481,29.775,31.258,33.17,28.3387,28.6869,29.7784,-1.0915,-0.8404,32.6011,26.9489,97.5,-284894.7781,28.0578,28.3615,29.0595,1.253,3.77,1.931,2.289,1.802,-,-,-,0.254,-,-,-,-,-1.37,47.57,-,-,1055449950.00,105544995
AGNISYSL,Agni Systems PLC.,IT Sector,B,1407.59,25.06,19.4,-4.43,19.4,9.52,483072.0,32.76,-91.4286,21.3,21.034,23.9155,20.7899,20.9456,21.139,-0.1934,0.0576,22.819,19.781,277.25,-490370.8447,20.7356,20.959,21.2076,1.2843,1.29,4.147,-,4.091,0.135,0.140,0.123,0.318,0.059,0.069,-,-,0.81,16.95,25.06,17.81,725561920.00,72556192
